 rseg,lseg,Shortname,Landuse_Type,const,lbs
SJ5_2210_2320,A42087,UrbStrmRest,imh,SED,1.9645082
SJ5_2210_2320,A42087,UrbStrmRest,iml,TN,1.4068967E-2
SJ5_2210_2320,A42087,UrbStrmRest,iml,TP,1.7586208E-3
SJ5_2210_2320,A42087,UrbStrmRest,iml,SED,1.4068967
SJ5_2210_2320,A42087,UrbStrmRest,puh,TN,1.4497899E-2
SJ5_2210_2320,A42087,UrbStrmRest,puh,TP,1.8122373E-3
SJ5_2210_2320,A42087,UrbStrmRest,puh,SED,1.4497899
SJ5_2210_2320,A42087,UrbStrmRest,pul,TN,7.6092519E-2
SJ5_2210_2320,A42087,UrbStrmRest,pul,TP,9.5115649E-3
SJ5_2210_2320,A42087,UrbStrmRest,pul,SED,7.609252
SJ5_2210_2320,A42087,DirtGravelDSA,for,SED,211.20593
SJ5_2210_2320,A42087,DirtGravelnoDSA,for,SED,46.32914
SJ5_2210_2320,A42087,DirtGravelDSAOut,for,SED,83.434792
SJ3_2230_2060,A42009,UrbStrmRest,imh,TN,1.0458844E-5
SJ3_2230_2060,A42009,UrbStrmRest,imh,TP,1.3073555E-6
SJ3_2230_2060,A42009,UrbStrmRest,imh,SED,1.0458844E-3
SJ3_2230_2060,A42009,UrbStrmRest,iml,TN,8.4978106E-5
SJ3_2230_2060,A42009,UrbStrmRest,iml,TP,1.0622263E-5
SJ3_2230_2060,A42009,UrbStrmRest,iml,SED,8.4978109E-3
SJ3_2230_2060,A42009,UrbStrmRest,puh,TN,1.1112522E-5
SJ3_2230_2060,A42009,UrbStrmRest,puh,TP,1.3890652E-6
SJ3_2230_2060,A42009,UrbStrmRest,puh,SED,1.1112522E-3
SJ3_2230_2060,A42009,UrbStrmRest,pul,TN,4.3469574E-4
SJ3_2230_2060,A42009,UrbStrmRest,pul,TP,5.4336968E-5
SJ3_2230_2060,A42009,UrbStrmRest,pul,SED,4.3469574E-2
SJ3_2230_2060,A42009,DirtGravelDSAOut,for,SED,172.44533
SJ3_2230_2060,A42009,DirtGravelnoDSA,for,SED,1203.8104
SJ3_2230_2060,A42009,DirtGravelDSA,for,SED,122.16911
SJ3_2230_2060,A42013,UrbStrmRest,imh,TN,9.2341028E-2
SJ3_2230_2060,A42013,UrbStrmRest,imh,TP,1.1542629E-2
SJ3_2230_2060,A42013,UrbStrmRest,imh,SED,9.2341032
SJ3_2230_2060,A42013,UrbStrmRest,iml,TN,0.15149635
SJ3_2230_2060,A42013,UrbStrmRest,iml,TP,1.8937044E-2
SJ3_2230_2060,A42013,UrbStrmRest,iml,SED,15.149635
SJ3_2230_2060,A42013,UrbStrmRest,puh,TN,7.8193367E-2
SJ3_2230_2060,A42013,UrbStrmRest,puh,TP,9.7741708E-3
SJ3_2230_2060,A42013,UrbStrmRest,puh,SED,7.8193369
SJ3_2230_2060,A42013,UrbStrmRest,pul,TN,0.85090452
SJ3_2230_2060,A42013,UrbStrmRest,pul,TP,0.10636307
SJ3_2230_2060,A42013,UrbStrmRest,pul,SED,85.090454
SJ3_2230_2060,A42013,DirtGravelDSA,for,SED,3333.7969
SJ3_2230_2060,A42013,DirtGravelnoDSA,for,SED,1687.4548
SJ3_2230_2060,A42013,DirtGravelDSAOut,for,SED,2974.8171
SJ3_2230_2060,A42061,UrbStrmRest,imh,TN,6.8956494E-2
SJ3_2230_2060,A42061,UrbStrmRest,imh,TP,8.6195618E-3
SJ3_2230_2060,A42061,UrbStrmRest,imh,SED,6.8956499
SJ3_2230_2060,A42061,UrbStrmRest,iml,TN,6.1356451E-2
SJ3_2230_2060,A42061,UrbStrmRest,iml,TP,7.6695564E-3
SJ3_2230_2060,A42061,UrbStrmRest,iml,SED,6.1356454
SJ3_2230_2060,A42061,UrbStrmRest,puh,TN,5.3014942E-2
SJ3_2230_2060,A42061,UrbStrmRest,puh,TP,6.6268677E-3
SJ3_2230_2060,A42061,UrbStrmRest,puh,SED,5.3014941
SJ3_2230_2060,A42061,UrbStrmRest,pul,TN,0.30585545
SJ3_2230_2060,A42061,UrbStrmRest,pul,TP,3.8231932E-2
SJ3_2230_2060,A42061,UrbStrmRest,pul,SED,30.585545
SJ3_2230_2060,A42061,DirtGravelDSAOut,for,SED,2667.3203
SJ3_2230_2060,A42061,DirtGravelnoDSA,for,SED,2451.6731
SJ3_2230_2060,A42061,DirtGravelDSA,for,SED,1108.5582
SJ3_2250_2230,A42009,UrbStrmRest,imh,TN,7.1250874E-4
SJ3_2250_2230,A42009,UrbStrmRest,imh,TP,8.9063593E-5
SJ3_2250_2230,A42009,UrbStrmRest,imh,SED,7.1250878E-2
SJ3_2250_2230,A42009,UrbStrmRest,iml,TN,9.2495402E-4
SJ3_2250_2230,A42009,UrbStrmRest,iml,TP,1.1561925E-4
SJ3_2250_2230,A42009,UrbStrmRest,iml,SED,9.2495404E-2
SJ3_2250_2230,A42009,UrbStrmRest,puh,TN,6.8963005E-4
SJ3_2250_2230,A42009,UrbStrmRest,puh,TP,8.6203756E-5
SJ3_2250_2230,A42009,UrbStrmRest,puh,SED,6.8963006E-2
SJ3_2250_2230,A42009,UrbStrmRest,pul,TN,4.6737962E-3
SJ3_2250_2230,A42009,UrbStrmRest,pul,TP,5.8422453E-4
SJ3_2250_2230,A42009,UrbStrmRest,pul,SED,0.46737963
SJ3_2250_2230,A42009,DirtGravelDSA,for,SED,255.48016
SJ3_2250_2230,A42009,DirtGravelnoDSA,for,SED,2517.4097
SJ3_2250_2230,A42009,DirtGravelDSAOut,for,SED,360.61786
SJ3_2250_2230,B42009,UrbStrmRest,imh,TN,3.4971762E-4
SJ3_2250_2230,B42009,UrbStrmRest,imh,TP,4.3714703E-5
SJ3_2250_2230,B42009,UrbStrmRest,imh,SED,3.4971762E-2
SJ3_2250_2230,B42009,UrbStrmRest,iml,TN,9.4783283E-4
SJ3_2250_2230,B42009,UrbStrmRest,iml,TP,1.184791E-4
SJ3_2250_2230,B42009,UrbStrmRest,iml,SED,9.4783284E-2
SJ3_2250_2230,B42009,UrbStrmRest,puh,TN,3.1115062E-4
SJ3_2250_2230,B42009,UrbStrmRest,puh,TP,3.8893828E-5
SJ3_2250_2230,B42009,UrbStrmRest,puh,SED,3.1115064E-2
SJ3_2250_2230,B42009,UrbStrmRest,pul,TN,4.4123251E-3
SJ3_2250_2230,B42009,UrbStrmRest,pul,TP,5.5154064E-4
SJ3_2250_2230,B42009,UrbStrmRest,pul,SED,0.4412325
SJ3_2250_2230,B42009,DirtGravelDSAOut,for,SED,498.1962
SJ3_2250_2230,B42009,DirtGravelnoDSA,for,SED,3477.8198
SJ3_2250_2230,B42009,DirtGravelDSA,for,SED,352.94772
SJ3_2250_2230,A42013,UrbStrmRest,imh,TN,0.35504049
SJ3_2250_2230,A42013,UrbStrmRest,imh,TP,4.4380061E-2
SJ3_2250_2230,A42013,UrbStrmRest,imh,SED,35.504051
SJ3_2250_2230,A42013,UrbStrmRest,iml,TN,1.8331059
SJ3_2250_2230,A42013,UrbStrmRest,iml,TP,0.22913824
SJ3_2250_2230,A42013,UrbStrmRest,iml,SED,183.31059
SJ3_2250_2230,A42013,UrbStrmRest,puh,TN,0.23473477
SJ3_2250_2230,A42013,UrbStrmRest,puh,TP,2.9341847E-2
SJ3_2250_2230,A42013,UrbStrmRest,puh,SED,23.473478
SJ3_2250_2230,A42013,UrbStrmRest,pul,TN,8.6731663
SJ3_2250_2230,A42013,UrbStrmRest,pul,TP,1.0841458
SJ3_2250_2230,A42013,UrbStrmRest,pul,SED,867.31665
SJ3_2250_2230,A42013,DirtGravelDSA,for,SED,14039.741
SJ3_2250_2230,A42013,DirtGravelnoDSA,for,SED,7106.4414
SJ3_2250_2230,A42013,DirtGravelDSAOut,for,SED,12527.957
SJ3_2250_2230,A42021,UrbStrmRest,imh,TN,1.0247816E-5
SJ3_2250_2230,A42021,UrbStrmRest,imh,TP,1.280977E-6
SJ3_2250_2230,A42021,UrbStrmRest,imh,SED,1.0247816E-3
SJ3_2250_2230,A42021,UrbStrmRest,iml,TN,5.9156491E-6
SJ3_2250_2230,A42021,UrbStrmRest,iml,TP,7.3945614E-7
SJ3_2250_2230,A42021,UrbStrmRest,iml,SED,5.9156492E-4
SJ3_2250_2230,A42021,UrbStrmRest,puh,TN,7.2501557E-6
SJ3_2250_2230,A42021,UrbStrmRest,puh,TP,9.0626946E-7
SJ3_2250_2230,A42021,UrbStrmRest,puh,SED,7.2501559E-4
SJ3_2250_2230,A42021,UrbStrmRest,pul,TN,2.8881113E-5
SJ3_2250_2230,A42021,UrbStrmRest,pul,TP,3.6101392E-6
SJ3_2250_2230,A42021,UrbStrmRest,pul,SED,2.8881114E-3
SJ3_2250_2230,A42021,DirtGravelDSAOut,for,SED,30.661625
SJ3_2250_2230,A42021,DirtGravelnoDSA,for,SED,43.663506
SJ3_2250_2230,A42021,DirtGravelDSA,for,SED,35.761253
SJ1_2280_2450,A42061,UrbStrmRest,imh,TN,0.10102498
SJ1_2280_2450,A42061,UrbStrmRest,imh,TP,1.2628122E-2
SJ1_2280_2450,A42061,UrbStrmRest,imh,SED,10.102498
SJ1_2280_2450,A42061,UrbStrmRest,iml,TN,8.0634609E-2
SJ1_2280_2450,A42061,UrbStrmRest,iml,TP,1.0079326E-2
SJ1_2280_2450,A42061,UrbStrmRest,iml,SED,8.0634613
SJ1_2280_2450,A42061,UrbStrmRest,puh,TN,7.5815074E-2
SJ1_2280_2450,A42061,UrbStrmRest,puh,TP,9.4768843E-3
SJ1_2280_2450,A42061,UrbStrmRest,puh,SED,7.5815077
SJ1_2280_2450,A42061,UrbStrmRest,pul,TN,0.38092902
SJ1_2280_2450,A42061,UrbStrmRest,pul,TP,4.7616128E-2
SJ1_2280_2450,A42061,UrbStrmRest,pul,SED,38.092903
SJ1_2280_2450,A42061,DirtGravelDSA,for,SED,2768.6533
SJ1_2280_2450,A42061,DirtGravelnoDSA,for,SED,6123.1182
SJ1_2280_2450,A42061,DirtGravelDSAOut,for,SED,6661.7021
SJ1_2280_2450,A42067,UrbStrmRest,imh,TN,0
SJ1_2280_2450,A42067,UrbStrmRest,imh,TP,0
SJ1_2280_2450,A42067,UrbStrmRest,imh,SED,0
SJ1_2280_2450,A42067,UrbStrmRest,iml,TN,8.4149791E-4
SJ1_2280_2450,A42067,UrbStrmRest,iml,TP,1.0518724E-4
SJ1_2280_2450,A42067,UrbStrmRest,iml,SED,8.4149793E-2
SJ1_2280_2450,A42067,UrbStrmRest,puh,TN,0
SJ1_2280_2450,A42067,UrbStrmRest,puh,TP,0
SJ1_2280_2450,A42067,UrbStrmRest,puh,SED,0
SJ1_2280_2450,A42067,UrbStrmRest,pul,TN,4.0321774E-3
SJ1_2280_2450,A42067,UrbStrmRest,pul,TP,5.0402217E-4
SJ1_2280_2450,A42067,UrbStrmRest,pul,SED,0.40321776
SJ1_2280_2450,A42067,DirtGravelDSAOut,for,SED,4856.9399
SJ1_2280_2450,A42067,DirtGravelnoDSA,for,SED,1258.1478
SJ1_2280_2450,A42067,DirtGravelDSA,for,SED,767.57117
SJ5_2320_2120,A42061,UrbStrmRest,imh,TN,0.20112312
SJ5_2320_2120,A42061,UrbStrmRest,imh,TP,0.02514039
SJ5_2320_2120,A42061,UrbStrmRest,imh,SED,20.112312
SJ5_2320_2120,A42061,UrbStrmRest,iml,TN,8.7493189E-2
SJ5_2320_2120,A42061,UrbStrmRest,iml,TP,1.0936649E-2
SJ5_2320_2120,A42061,UrbStrmRest,iml,SED,8.7493191
SJ5_2320_2120,A42061,UrbStrmRest,puh,TN,0.14365937
SJ5_2320_2120,A42061,UrbStrmRest,puh,TP,1.7957421E-2
SJ5_2320_2120,A42061,UrbStrmRest,puh,SED,14.365937
SJ5_2320_2120,A42061,UrbStrmRest,pul,TN,0.40317306
SJ5_2320_2120,A42061,UrbStrmRest,pul,TP,5.0396632E-2
SJ5_2320_2120,A42061,UrbStrmRest,pul,SED,40.317307
SJ5_2320_2120,A42061,DirtGravelDSA,for,SED,1844.5737
SJ5_2320_2120,A42061,DirtGravelnoDSA,for,SED,4079.4355
SJ5_2320_2120,A42061,DirtGravelDSAOut,for,SED,4438.2593
SJ5_2320_2120,A42087,UrbStrmRest,imh,TN,2.8137933E-2
SJ5_2320_2120,A42087,UrbStrmRest,imh,TP,3.5172417E-3
SJ5_2320_2120,A42087,UrbStrmRest,imh,SED,2.8137934
SJ5_2320_2120,A42087,UrbStrmRest,iml,TN,2.7108498E-2
SJ5_2320_2120,A42087,UrbStrmRest,iml,TP,3.3885622E-3
SJ5_2320_2120,A42087,UrbStrmRest,iml,SED,2.7108498
SJ5_2320_2120,A42087,UrbStrmRest,puh,TN,2.0931877E-2
SJ5_2320_2120,A42087,UrbStrmRest,puh,TP,2.6164846E-3
SJ5_2320_2120,A42087,UrbStrmRest,puh,SED,2.0931878
SJ5_2320_2120,A42087,UrbStrmRest,pul,TN,0.12782171
SJ5_2320_2120,A42087,UrbStrmRest,pul,TP,1.5977714E-2
SJ5_2320_2120,A42087,UrbStrmRest,pul,SED,12.782171
SJ5_2320_2120,A42087,DirtGravelDSAOut,for,SED,348.65128
SJ5_2320_2120,A42087,DirtGravelnoDSA,for,SED,193.59685
SJ5_2320_2120,A42087,DirtGravelDSA,for,SED,882.57202
SJ4_2340_2210,A42061,UrbStrmRest,imh,TN,0
SJ4_2340_2210,A42061,UrbStrmRest,imh,TP,0
SJ4_2340_2210,A42061,UrbStrmRest,imh,SED,0
SJ4_2340_2210,A42061,UrbStrmRest,iml,TN,8.897612E-4
SJ4_2340_2210,A42061,UrbStrmRest,iml,TP,1.1122015E-4
SJ4_2340_2210,A42061,UrbStrmRest,iml,SED,8.8976122E-2
SJ4_2340_2210,A42061,UrbStrmRest,puh,TN,0
SJ4_2340_2210,A42061,UrbStrmRest,puh,TP,0
SJ4_2340_2210,A42061,UrbStrmRest,puh,SED,0
SJ4_2340_2210,A42061,UrbStrmRest,pul,TN,4.6712467E-3
SJ4_2340_2210,A42061,UrbStrmRest,pul,TP,5.8390584E-4
SJ4_2340_2210,A42061,UrbStrmRest,pul,SED,0.46712467
SJ4_2340_2210,A42061,DirtGravelDSA,for,SED,148.05856
SJ4_2340_2210,A42061,DirtGravelnoDSA,for,SED,327.4444
SJ4_2340_2210,A42061,DirtGravelDSAOut,for,SED,356.24615
SJ4_2360_2340,A42009,UrbStrmRest,imh,TN,3.6279118E-4
SJ4_2360_2340,A42009,UrbStrmRest,imh,TP,4.5348897E-5
SJ4_2360_2340,A42009,UrbStrmRest,imh,SED,0.03627912
SJ4_2360_2340,A42009,UrbStrmRest,iml,TN,5.7850487E-4
SJ4_2360_2340,A42009,UrbStrmRest,iml,TP,7.2313109E-5
SJ4_2360_2340,A42009,UrbStrmRest,iml,SED,5.7850488E-2
SJ4_2360_2340,A42009,UrbStrmRest,puh,TN,2.8336933E-4
SJ4_2360_2340,A42009,UrbStrmRest,puh,TP,3.5421166E-5
SJ4_2360_2340,A42009,UrbStrmRest,puh,SED,2.8336933E-2
SJ4_2360_2340,A42009,UrbStrmRest,pul,TN,2.8206198E-3
SJ4_2360_2340,A42009,UrbStrmRest,pul,TP,3.5257748E-4
SJ4_2360_2340,A42009,UrbStrmRest,pul,SED,0.28206199
SJ4_2360_2340,A42009,DirtGravelDSAOut,for,SED,481.99283
SJ4_2360_2340,A42009,DirtGravelnoDSA,for,SED,3364.7073
SJ4_2360_2340,A42009,DirtGravelDSA,for,SED,341.46841
SJ4_2360_2340,C42009,UrbStrmRest,imh,TN,2.2747987E-3
SJ4_2360_2340,C42009,UrbStrmRest,imh,TP,2.8434984E-4
SJ4_2360_2340,C42009,UrbStrmRest,imh,SED,0.22747988
SJ4_2360_2340,C42009,UrbStrmRest,iml,TN,1.2550615E-3
SJ4_2360_2340,C42009,UrbStrmRest,iml,TP,1.5688268E-4
SJ4_2360_2340,C42009,UrbStrmRest,iml,SED,0.12550615
SJ4_2360_2340,C42009,UrbStrmRest,puh,TN,1.882592E-3
SJ4_2360_2340,C42009,UrbStrmRest,puh,TP,2.35324E-4
SJ4_2360_2340,C42009,UrbStrmRest,puh,SED,0.1882592
SJ4_2360_2340,C42009,UrbStrmRest,pul,TN,5.7850485E-3
SJ4_2360_2340,C42009,UrbStrmRest,pul,TP,7.2313106E-4
SJ4_2360_2340,C42009,UrbStrmRest,pul,SED,0.57850486
SJ4_2360_2340,C42009,DirtGravelDSA,for,SED,453.54825
SJ4_2360_2340,C42009,DirtGravelnoDSA,for,SED,4469.1016
SJ4_2360_2340,C42009,DirtGravelDSAOut,for,SED,640.19684
SJ4_2360_2340,A42057,UrbStrmRest,imh,TN,2.0544055E-4
SJ4_2360_2340,A42057,UrbStrmRest,imh,TP,2.5680069E-5
SJ4_2360_2340,A42057,UrbStrmRest,imh,SED,2.0544056E-2
SJ4_2360_2340,A42057,UrbStrmRest,iml,TN,2.9139017E-4
SJ4_2360_2340,A42057,UrbStrmRest,iml,TP,3.6423771E-5
SJ4_2360_2340,A42057,UrbStrmRest,iml,SED,2.9139018E-2
SJ4_2360_2340,A42057,UrbStrmRest,puh,TN,1.6561025E-4
SJ4_2360_2340,A42057,UrbStrmRest,puh,TP,2.0701282E-5
SJ4_2360_2340,A42057,UrbStrmRest,puh,SED,1.6561026E-2
SJ4_2360_2340,A42057,UrbStrmRest,pul,TN,1.3395563E-3
SJ4_2360_2340,A42057,UrbStrmRest,pul,TP,1.6744454E-4
SJ4_2360_2340,A42057,UrbStrmRest,pul,SED,0.13395563
SJ4_2360_2340,A42057,DirtGravelDSAOut,for,SED,182.5666
SJ4_2360_2340,A42057,DirtGravelnoDSA,for,SED,708.78064
SJ4_2360_2340,A42057,DirtGravelDSA,for,SED,7.2139978
SJ4_2360_2340,A42061,UrbStrmRest,imh,TN,0.12883002
SJ4_2360_2340,A42061,UrbStrmRest,imh,TP,1.6103752E-2
SJ4_2360_2340,A42061,UrbStrmRest,imh,SED,12.883002
SJ4_2360_2340,A42061,UrbStrmRest,iml,TN,0.19648895
SJ4_2360_2340,A42061,UrbStrmRest,iml,TP,2.4561118E-2
SJ4_2360_2340,A42061,UrbStrmRest,iml,SED,19.648895
SJ4_2360_2340,A42061,UrbStrmRest,puh,TN,0.10102498
SJ4_2360_2340,A42061,UrbStrmRest,puh,TP,1.2628122E-2
SJ4_2360_2340,A42061,UrbStrmRest,puh,SED,10.102498
SJ4_2360_2340,A42061,UrbStrmRest,pul,TN,0.92961514
SJ4_2360_2340,A42061,UrbStrmRest,pul,TP,0.11620189
SJ4_2360_2340,A42061,UrbStrmRest,pul,SED,92.961517
SJ4_2360_2340,A42061,DirtGravelDSA,for,SED,8231.4346
SJ4_2360_2340,A42061,DirtGravelnoDSA,for,SED,18204.535
SJ4_2360_2340,A42061,DirtGravelDSAOut,for,SED,19805.791
SJ3_2450_2120,A42061,UrbStrmRest,imh,TN,3.3922147E-2
SJ3_2450_2120,A42061,UrbStrmRest,imh,TP,4.2402684E-3
SJ3_2450_2120,A42061,UrbStrmRest,imh,SED,3.3922148
SJ3_2450_2120,A42061,UrbStrmRest,iml,TN,4.1985612E-2
SJ3_2450_2120,A42061,UrbStrmRest,iml,TP,5.2482015E-3
SJ3_2450_2120,A42061,UrbStrmRest,iml,SED,4.1985612
SJ3_2450_2120,A42061,UrbStrmRest,puh,TN,2.7712356E-2
SJ3_2450_2120,A42061,UrbStrmRest,puh,TP,3.4640445E-3
SJ3_2450_2120,A42061,UrbStrmRest,puh,SED,2.7712357
SJ3_2450_2120,A42061,UrbStrmRest,pul,TN,0.2085378
SJ3_2450_2120,A42061,UrbStrmRest,pul,TP,2.6067225E-2
SJ3_2450_2120,A42061,UrbStrmRest,pul,SED,20.853781
SJ3_2450_2120,A42061,DirtGravelDSAOut,for,SED,3234.9597
SJ3_2450_2120,A42061,DirtGravelnoDSA,for,SED,2973.4202
SJ3_2450_2120,A42061,DirtGravelDSA,for,SED,1344.4734
SJ2_2500_2450,A42061,UrbStrmRest,imh,TN,1.0936649E-2
SJ2_2500_2450,A42061,UrbStrmRest,imh,TP,1.3670811E-3
SJ2_2500_2450,A42061,UrbStrmRest,imh,SED,1.0936649
SJ2_2500_2450,A42061,UrbStrmRest,iml,TN,0.01306837
SJ2_2500_2450,A42061,UrbStrmRest,iml,TP,1.6335462E-3
SJ2_2500_2450,A42061,UrbStrmRest,iml,SED,1.306837
SJ2_2500_2450,A42061,UrbStrmRest,puh,TN,9.0644425E-3
SJ2_2500_2450,A42061,UrbStrmRest,puh,TP,1.1330553E-3
SJ2_2500_2450,A42061,UrbStrmRest,puh,SED,0.90644425
SJ2_2500_2450,A42061,UrbStrmRest,pul,TN,6.3117437E-2
SJ2_2500_2450,A42061,UrbStrmRest,pul,TP,7.8896796E-3
SJ2_2500_2450,A42061,UrbStrmRest,pul,SED,6.3117437
SJ2_2500_2450,A42061,DirtGravelDSA,for,SED,573.73688
SJ2_2500_2450,A42061,DirtGravelnoDSA,for,SED,1268.8693
SJ2_2500_2450,A42061,DirtGravelDSAOut,for,SED,1380.4779
SJ2_2530_2820,A42009,UrbStrmRest,imh,TN,6.6348296E-3
SJ2_2530_2820,A42009,UrbStrmRest,imh,TP,8.293537E-4
SJ2_2530_2820,A42009,UrbStrmRest,imh,SED,0.66348296
SJ2_2530_2820,A42009,UrbStrmRest,iml,TN,2.2453831E-3
SJ2_2530_2820,A42009,UrbStrmRest,iml,TP,2.8067289E-4
SJ2_2530_2820,A42009,UrbStrmRest,iml,SED,0.22453831
SJ2_2530_2820,A42009,UrbStrmRest,puh,TN,4.5430604E-3
SJ2_2530_2820,A42009,UrbStrmRest,puh,TP,5.6788255E-4
SJ2_2530_2820,A42009,UrbStrmRest,puh,SED,0.45430607
SJ2_2530_2820,A42009,UrbStrmRest,pul,TN,1.0491529E-2
SJ2_2530_2820,A42009,UrbStrmRest,pul,TP,1.3114411E-3
SJ2_2530_2820,A42009,UrbStrmRest,pul,SED,1.0491529
SJ2_2530_2820,A42009,DirtGravelDSAOut,for,SED,1022.3143
SJ2_2530_2820,A42009,DirtGravelnoDSA,for,SED,7136.5962
SJ2_2530_2820,A42009,DirtGravelDSA,for,SED,724.25983
SJ2_2530_2820,B42009,UrbStrmRest,imh,TN,8.7265987E-3
SJ2_2530_2820,B42009,UrbStrmRest,imh,TP,1.0908248E-3
SJ2_2530_2820,B42009,UrbStrmRest,imh,SED,0.87265986
SJ2_2530_2820,B42009,UrbStrmRest,iml,TN,6.6675139E-3
SJ2_2530_2820,B42009,UrbStrmRest,iml,TP,8.3343923E-4
SJ2_2530_2820,B42009,UrbStrmRest,iml,SED,0.66675138
SJ2_2530_2820,B42009,UrbStrmRest,puh,TN,6.7328811E-3
SJ2_2530_2820,B42009,UrbStrmRest,puh,TP,8.4161013E-4
SJ2_2530_2820,B42009,UrbStrmRest,puh,SED,0.67328811
SJ2_2530_2820,B42009,UrbStrmRest,pul,TN,3.2357052E-2
SJ2_2530_2820,B42009,UrbStrmRest,pul,TP,4.0446315E-3
SJ2_2530_2820,B42009,UrbStrmRest,pul,SED,3.2357051
SJ2_2530_2820,B42009,DirtGravelDSA,for,SED,4843.6958
SJ2_2530_2820,B42009,DirtGravelnoDSA,for,SED,47728.035
SJ2_2530_2820,B42009,DirtGravelDSAOut,for,SED,6837.0205
SJ2_2530_2820,A42013,UrbStrmRest,imh,TN,1.0238628E-2
SJ2_2530_2820,A42013,UrbStrmRest,imh,TP,1.2798285E-3
SJ2_2530_2820,A42013,UrbStrmRest,imh,SED,1.0238628
SJ2_2530_2820,A42013,UrbStrmRest,iml,TN,1.6033364E-2
SJ2_2530_2820,A42013,UrbStrmRest,iml,TP,2.0041706E-3
SJ2_2530_2820,A42013,UrbStrmRest,iml,SED,1.6033365
SJ2_2530_2820,A42013,UrbStrmRest,puh,TN,7.0572053E-3
SJ2_2530_2820,A42013,UrbStrmRest,puh,TP,8.8215066E-4
SJ2_2530_2820,A42013,UrbStrmRest,puh,SED,0.70572054
SJ2_2530_2820,A42013,UrbStrmRest,pul,TN,8.4964208E-2
SJ2_2530_2820,A42013,UrbStrmRest,pul,TP,1.0620526E-2
SJ2_2530_2820,A42013,UrbStrmRest,pul,SED,8.4964209
SJ2_2530_2820,A42013,DirtGravelDSAOut,for,SED,448.24112
SJ2_2530_2820,A42013,DirtGravelnoDSA,for,SED,254.26326
SJ2_2530_2820,A42013,DirtGravelDSA,for,SED,502.33163
SJ2_2530_2820,A42021,UrbStrmRest,imh,TN,0
SJ2_2530_2820,A42021,UrbStrmRest,imh,TP,0
SJ2_2530_2820,A42021,UrbStrmRest,imh,SED,0
SJ2_2530_2820,A42021,UrbStrmRest,iml,TN,0
SJ2_2530_2820,A42021,UrbStrmRest,iml,TP,0
SJ2_2530_2820,A42021,UrbStrmRest,iml,SED,0
SJ2_2530_2820,A42021,UrbStrmRest,puh,TN,0
SJ2_2530_2820,A42021,UrbStrmRest,puh,TP,0
SJ2_2530_2820,A42021,UrbStrmRest,puh,SED,0
SJ2_2530_2820,A42021,UrbStrmRest,pul,TN,0
SJ2_2530_2820,A42021,UrbStrmRest,pul,TP,0
SJ2_2530_2820,A42021,UrbStrmRest,pul,SED,0
SJ2_2530_2820,A42021,DirtGravelDSA,for,SED,16.746082
SJ2_2530_2820,A42021,DirtGravelnoDSA,for,SED,20.446503
SJ2_2530_2820,A42021,DirtGravelDSAOut,for,SED,14.358057
SJ2_2570_2660,A42009,UrbStrmRest,imh,TN,5.7523642E-3
SJ2_2570_2660,A42009,UrbStrmRest,imh,TP,7.1904552E-4
SJ2_2570_2660,A42009,UrbStrmRest,imh,SED,0.57523644
SJ2_2570_2660,A42009,UrbStrmRest,iml,TN,5.8504161E-3
SJ2_2570_2660,A42009,UrbStrmRest,iml,TP,7.3130202E-4
SJ2_2570_2660,A42009,UrbStrmRest,iml,SED,0.58504164
SJ2_2570_2660,A42009,UrbStrmRest,puh,TN,4.7391639E-3
SJ2_2570_2660,A42009,UrbStrmRest,puh,TP,5.9239549E-4
SJ2_2570_2660,A42009,UrbStrmRest,puh,SED,0.47391641
SJ2_2570_2660,A42009,UrbStrmRest,pul,TN,0.02931745
SJ2_2570_2660,A42009,UrbStrmRest,pul,TP,3.6646812E-3
SJ2_2570_2660,A42009,UrbStrmRest,pul,SED,2.9317451
SJ2_2570_2660,A42009,DirtGravelDSAOut,for,SED,3479.2539
SJ2_2570_2660,A42009,DirtGravelnoDSA,for,SED,24288.061
SJ2_2570_2660,A42009,DirtGravelDSA,for,SED,2464.8818
SJ2_2570_2660,C42009,UrbStrmRest,imh,TN,1.3236977E-4
SJ2_2570_2660,C42009,UrbStrmRest,imh,TP,1.6546221E-5
SJ2_2570_2660,C42009,UrbStrmRest,imh,SED,1.3236976E-2
SJ2_2570_2660,C42009,UrbStrmRest,iml,TN,3.2357048E-4
SJ2_2570_2660,C42009,UrbStrmRest,iml,TP,4.044631E-5
SJ2_2570_2660,C42009,UrbStrmRest,iml,SED,3.2357048E-2
SJ2_2570_2660,C42009,UrbStrmRest,puh,TN,1.3661865E-4
SJ2_2570_2660,C42009,UrbStrmRest,puh,TP,1.7077331E-5
SJ2_2570_2660,C42009,UrbStrmRest,puh,SED,1.3661865E-2
SJ2_2570_2660,C42009,UrbStrmRest,pul,TN,1.5165326E-3
SJ2_2570_2660,C42009,UrbStrmRest,pul,TP,1.8956658E-4
SJ2_2570_2660,C42009,UrbStrmRest,pul,SED,0.15165326
SJ2_2570_2660,C42009,DirtGravelDSA,for,SED,187.10606
SJ2_2570_2660,C42009,DirtGravelnoDSA,for,SED,1843.6758
SJ2_2570_2660,C42009,DirtGravelDSAOut,for,SED,264.10577
SJ2_2570_2660,A42013,UrbStrmRest,imh,TN,1.3887165E-2
