 rseg,lseg,Shortname,Landuse_Type,const,lbs
SU2_0741_0690,A42117,DirtGravelDSA,for,SED,667.8316
SU2_0741_0690,A42117,DirtGravelnoDSA,for,SED,129.88174
SU7_0750_0850,A42015,DirtGravelnoDSA,for,SED,299.05768
SU7_0750_0850,A42015,DirtGravelDSA,for,SED,2083.4775
SU7_0750_0850,A42015,DirtGravelDSAOut,for,SED,4265.23
SU2_0760_0960,A42115,DirtGravelDSAOut,for,SED,5171.7236
SU2_0760_0960,A42115,DirtGravelDSA,for,SED,283.38754
SU2_0760_0960,A42115,DirtGravelnoDSA,for,SED,2122.3276
SU2_0760_0960,A42131,DirtGravelnoDSA,for,SED,2243.958
SU2_0760_0960,A42131,DirtGravelDSA,for,SED,408.63397
SU2_0760_0960,A42131,DirtGravelDSAOut,for,SED,534.08765
SU3_0770_0690,A42117,DirtGravelDSAOut,for,SED,1734.7145
SU3_0770_0690,A42117,DirtGravelDSA,for,SED,592.13318
SU3_0770_0690,A42117,DirtGravelnoDSA,for,SED,115.15971
SU2_0780_0710,A42069,DirtGravelnoDSA,for,SED,241.39212
SU2_0780_0710,A42069,DirtGravelDSAOut,for,SED,553.52649
SU2_0780_0710,A42115,DirtGravelDSAOut,for,SED,3664.0654
SU2_0780_0710,A42115,DirtGravelDSA,for,SED,200.77455
SU2_0780_0710,A42115,DirtGravelnoDSA,for,SED,1503.6277
SU3_0790_0770,A42117,DirtGravelnoDSA,for,SED,360.63373
SU3_0790_0770,A42117,DirtGravelDSA,for,SED,1854.322
SU3_0790_0770,A42117,DirtGravelDSAOut,for,SED,5432.4258
SU2_0800_0850,A42015,DirtGravelDSAOut,for,SED,13837.026
SU2_0800_0850,A42015,DirtGravelDSA,for,SED,6759.1035
SU2_0800_0850,A42015,DirtGravelnoDSA,for,SED,970.18658
SU2_0800_0850,A42117,DirtGravelnoDSA,for,SED,2.837956
SU2_0800_0850,A42117,DirtGravelDSA,for,SED,14.592322
SU2_0800_0850,A42117,DirtGravelDSAOut,for,SED,42.749699
SU3_0810_0970,A42069,DirtGravelDSAOut,for,SED,2965.166
SU3_0810_0970,A42069,DirtGravelnoDSA,for,SED,1293.1046
SU3_0810_0970,A42115,DirtGravelnoDSA,for,SED,160.72867
SU3_0810_0970,A42115,DirtGravelDSAOut,for,SED,391.66632
SU3_0810_0970,A42115,DirtGravelDSA,for,SED,21.46158
SU3_0810_0970,A42127,DirtGravelDSA,for,SED,1369.1117
SU3_0810_0970,A42127,DirtGravelDSAOut,for,SED,774.78522
SU3_0810_0970,A42127,DirtGravelnoDSA,for,SED,341.66306
SU1_0820_0740,A42105,DirtGravelnoDSA,for,SED,2286.8833
SU1_0820_0740,A42105,DirtGravelDSAOut,for,SED,2202.5483
SU1_0820_0740,A42105,DirtGravelDSA,for,SED,2907.0667
SU1_0820_0740,A42117,DirtGravelDSA,for,SED,1434.0991
SU1_0820_0740,A42117,DirtGravelDSAOut,for,SED,4201.3398
SU1_0820_0740,A42117,DirtGravelnoDSA,for,SED,278.90759
SU2_0830_0831,A42117,DirtGravelnoDSA,for,SED,318.65317
SU2_0830_0831,A42117,DirtGravelDSAOut,for,SED,4800.0493
SU2_0830_0831,A42117,DirtGravelDSA,for,SED,1638.4646
SU3_0831_0790,A42015,DirtGravelDSA,for,SED,297.93234
SU3_0831_0790,A42015,DirtGravelDSAOut,for,SED,609.91779
SU3_0831_0790,A42015,DirtGravelnoDSA,for,SED,42.764542
SU3_0831_0790,A42117,DirtGravelnoDSA,for,SED,716.11139
SU3_0831_0790,A42117,DirtGravelDSAOut,for,SED,10787.183
SU3_0831_0790,A42117,DirtGravelDSA,for,SED,3682.1323
SU1_0840_0831,A42117,DirtGravelDSA,for,SED,4374.2231
SU1_0840_0831,A42117,DirtGravelDSAOut,for,SED,12814.733
SU1_0840_0831,A42117,DirtGravelnoDSA,for,SED,850.71118
SU7_0850_0730,A42015,DirtGravelnoDSA,for,SED,25.986412
SU7_0850_0730,A42015,DirtGravelDSAOut,for,SED,370.62427
SU7_0850_0730,A42015,DirtGravelDSA,for,SED,181.04234
SU7_0860_0960,A42015,DirtGravelDSA,for,SED,3492.9463
SU7_0860_0960,A42015,DirtGravelDSAOut,for,SED,7150.6509
SU7_0860_0960,A42015,DirtGravelnoDSA,for,SED,501.36969
SU7_0860_0960,B42015,DirtGravelnoDSA,for,SED,142.3159
SU7_0860_0960,B42015,DirtGravelDSAOut,for,SED,2029.7426
SU7_0860_0960,B42015,DirtGravelDSA,for,SED,991.48755
SU7_0860_0960,A42115,DirtGravelDSA,for,SED,48.118534
SU7_0860_0960,A42115,DirtGravelDSAOut,for,SED,878.14655
SU7_0860_0960,A42115,DirtGravelnoDSA,for,SED,360.36624
SU7_0860_0960,A42131,DirtGravelnoDSA,for,SED,3752.4966
SU7_0860_0960,A42131,DirtGravelDSAOut,for,SED,893.13702
SU7_0860_0960,A42131,DirtGravelDSA,for,SED,683.34503
SU3_0870_0730,A42015,DirtGravelDSA,for,SED,982.33838
SU3_0870_0730,A42015,DirtGravelDSAOut,for,SED,2011.0126
SU3_0870_0730,A42015,DirtGravelnoDSA,for,SED,141.00266
SU3_0870_0730,B42015,DirtGravelnoDSA,for,SED,302.18903
SU3_0870_0730,B42015,DirtGravelDSAOut,for,SED,4309.8896
SU3_0870_0730,B42015,DirtGravelDSA,for,SED,2105.2927
SU3_0870_0730,A42113,DirtGravelDSA,for,SED,27.941671
SU3_0870_0730,A42113,DirtGravelDSAOut,for,SED,86.389084
SU3_0870_0730,A42113,DirtGravelnoDSA,for,SED,124.63989
SU2_0890_0900,A42015,DirtGravelnoDSA,for,SED,487.14359
SU2_0890_0900,A42015,DirtGravelDSAOut,for,SED,6947.7554
SU2_0890_0900,A42015,DirtGravelDSA,for,SED,3393.8359
SU2_0890_0900,B42015,DirtGravelDSA,for,SED,942.66559
SU2_0890_0900,B42015,DirtGravelDSAOut,for,SED,1929.7958
SU2_0890_0900,B42015,DirtGravelnoDSA,for,SED,135.30811
SU2_0890_0900,A42081,DirtGravelnoDSA,for,SED,37.923649
SU2_0890_0900,A42081,DirtGravelDSAOut,for,SED,34.67802
SU2_0890_0900,A42081,DirtGravelDSA,for,SED,20.053839
SU2_0890_0900,A42117,DirtGravelDSA,for,SED,353.96536
SU2_0890_0900,A42117,DirtGravelDSAOut,for,SED,1036.9777
SU2_0890_0900,A42117,DirtGravelnoDSA,for,SED,68.840172
SU2_0900_0870,A42015,DirtGravelnoDSA,for,SED,34.367943
SU2_0900_0870,A42015,DirtGravelDSAOut,for,SED,490.16364
SU2_0900_0870,A42015,DirtGravelDSA,for,SED,239.43488
SU3_0910_1010,A42131,DirtGravelDSA,for,SED,508.90625
SU3_0910_1010,A42131,DirtGravelDSAOut,for,SED,665.14423
SU3_0910_1010,A42131,DirtGravelnoDSA,for,SED,2794.5896
SU2_0920_0830,A42015,DirtGravelnoDSA,for,SED,93.883499
SU2_0920_0830,A42015,DirtGravelDSAOut,for,SED,1338.9883
SU2_0920_0830,A42015,DirtGravelDSA,for,SED,654.0683
SU2_0920_0830,A42117,DirtGravelDSA,for,SED,6579.9189
SU2_0920_0830,A42117,DirtGravelDSAOut,for,SED,19276.545
SU2_0920_0830,A42117,DirtGravelnoDSA,for,SED,1279.681
SU1_0940_0900,A42015,DirtGravelnoDSA,for,SED,36.541889
SU1_0940_0900,A42015,DirtGravelDSAOut,for,SED,521.16895
SU1_0940_0900,A42015,DirtGravelDSA,for,SED,254.58032
SU1_0940_0900,B42015,DirtGravelDSA,for,SED,4547.7139
SU1_0940_0900,B42015,DirtGravelDSAOut,for,SED,9309.9385
SU1_0940_0900,B42015,DirtGravelnoDSA,for,SED,652.76868
SU1_0940_0900,A42081,DirtGravelnoDSA,for,SED,44.205116
SU1_0940_0900,A42081,DirtGravelDSAOut,for,SED,40.421902
SU1_0940_0900,A42081,DirtGravelDSA,for,SED,23.375446
SU1_0940_0900,A42113,DirtGravelDSA,for,SED,127.51212
SU1_0940_0900,A42113,DirtGravelDSAOut,for,SED,394.23755
SU1_0940_0900,A42113,DirtGravelnoDSA,for,SED,568.79547
SU7_0950_1010,A42131,DirtGravelnoDSA,for,SED,2722.6511
SU7_0950_1010,A42131,DirtGravelDSAOut,for,SED,648.02209
SU7_0950_1010,A42131,DirtGravelDSA,for,SED,495.80597
SU7_0950_1010,B42131,DirtGravelDSA,for,SED,24.129107
SU7_0950_1010,B42131,DirtGravelDSAOut,for,SED,31.536921
SU7_0950_1010,B42131,DirtGravelnoDSA,for,SED,132.50171
SU7_0960_0950,A42131,DirtGravelnoDSA,for,SED,2026.9822
SU7_0960_0950,A42131,DirtGravelDSAOut,for,SED,482.44492
SU7_0960_0950,A42131,DirtGravelDSA,for,SED,369.1218
SU3_0970_1120,A42069,DirtGravelDSAOut,for,SED,11112.678
SU3_0970_1120,A42069,DirtGravelnoDSA,for,SED,4846.2231
SU3_0970_1120,A42079,DirtGravelnoDSA,for,SED,257.72906
SU3_0970_1120,A42079,DirtGravelDSAOut,for,SED,606.98291
SU3_0970_1120,A42079,DirtGravelDSA,for,SED,169.62418
SU3_0970_1120,A42127,DirtGravelDSA,for,SED,226.88947
SU3_0970_1120,A42127,DirtGravelDSAOut,for,SED,128.39757
SU3_0970_1120,A42127,DirtGravelnoDSA,for,SED,56.62048
SU7_0980_1120,A42069,DirtGravelnoDSA,for,SED,890.28601
SU7_0980_1120,A42069,DirtGravelDSAOut,for,SED,2041.4788
SU7_0980_1120,A42079,DirtGravelDSAOut,for,SED,1093.7339
SU7_0980_1120,A42079,DirtGravelDSA,for,SED,305.64896
SU7_0980_1120,A42079,DirtGravelnoDSA,for,SED,464.40683
SU7_0980_1120,B42079,DirtGravelnoDSA,for,SED,20.826431
SU7_0980_1120,B42079,DirtGravelDSA,for,SED,13.7069
SU7_0980_1120,B42079,DirtGravelDSAOut,for,SED,49.048748
SU7_0980_1120,A42131,DirtGravelDSAOut,for,SED,1865.5615
SU7_0980_1120,A42131,DirtGravelDSA,for,SED,1427.3534
SU7_0980_1120,A42131,DirtGravelnoDSA,for,SED,7838.1177
SU2_0990_0950,B42015,DirtGravelnoDSA,for,SED,63.933056
SU2_0990_0950,B42015,DirtGravelDSA,for,SED,445.40933
SU2_0990_0950,B42015,DirtGravelDSAOut,for,SED,911.82813
SU2_0990_0950,B42079,DirtGravelDSAOut,for,SED,207.38979
SU2_0990_0950,B42079,DirtGravelDSA,for,SED,57.956032
SU2_0990_0950,B42079,DirtGravelnoDSA,for,SED,88.059113
SU2_0990_0950,A42113,DirtGravelnoDSA,for,SED,2490.1956
SU2_0990_0950,A42113,DirtGravelDSA,for,SED,558.25012
SU2_0990_0950,A42113,DirtGravelDSAOut,for,SED,1725.9783
SU2_0990_0950,A42131,DirtGravelDSAOut,for,SED,875.67975
SU2_0990_0950,A42131,DirtGravelDSA,for,SED,669.9884
SU2_0990_0950,A42131,DirtGravelnoDSA,for,SED,3679.1501
SU2_0990_0950,B42131,DirtGravelnoDSA,for,SED,12052.042
SU2_0990_0950,B42131,DirtGravelDSA,for,SED,2194.7263
SU2_0990_0950,B42131,DirtGravelDSAOut,for,SED,2868.5237
SU7_1010_0980,A42131,DirtGravelDSAOut,for,SED,27.535719
SU7_1010_0980,A42131,DirtGravelDSA,for,SED,21.06776
SU7_1010_0980,A42131,DirtGravelnoDSA,for,SED,115.69074
SU2_1020_0980,B42079,DirtGravelnoDSA,for,SED,773.4707
SU2_1020_0980,B42079,DirtGravelDSA,for,SED,509.05908
SU2_1020_0980,B42079,DirtGravelDSAOut,for,SED,1821.6165
SU2_1020_0980,A42131,DirtGravelDSAOut,for,SED,1713.7119
SU2_1020_0980,A42131,DirtGravelDSA,for,SED,1311.1724
SU2_1020_0980,A42131,DirtGravelnoDSA,for,SED,7200.1245
SU2_1020_0980,B42131,DirtGravelnoDSA,for,SED,7272.5303
SU2_1020_0980,B42131,DirtGravelDSA,for,SED,1324.3577
SU2_1020_0980,B42131,DirtGravelDSAOut,for,SED,1730.9453
SU7_1120_1140,A42079,DirtGravelDSAOut,for,SED,4039.9246
SU7_1120_1140,A42079,DirtGravelDSA,for,SED,1128.9755
SU7_1120_1140,A42079,DirtGravelnoDSA,for,SED,1715.3794
SU7_1120_1140,B42079,DirtGravelnoDSA,for,SED,88.034012
SU7_1120_1140,B42079,DirtGravelDSA,for,SED,57.939514
SU7_1120_1140,B42079,DirtGravelDSAOut,for,SED,207.33069
SU7_1140_1420,A42037,DirtGravelDSAOut,for,SED,800.21869
SU7_1140_1420,A42037,DirtGravelDSA,for,SED,42.419277
SU7_1140_1420,A42037,DirtGravelnoDSA,for,SED,125.07706
SU7_1140_1420,A42079,DirtGravelnoDSA,for,SED,5974.6641
SU7_1140_1420,A42079,DirtGravelDSA,for,SED,3932.2202
SU7_1140_1420,A42079,DirtGravelDSAOut,for,SED,14071.053
SU7_1140_1420,B42079,DirtGravelDSAOut,for,SED,930.1778
SU7_1140_1420,B42079,DirtGravelDSA,for,SED,259.94247
SU7_1140_1420,B42079,DirtGravelnoDSA,for,SED,394.95978
SU2_1200_1310,A42037,DirtGravelnoDSA,for,SED,274.08636
SU2_1200_1310,A42037,DirtGravelDSA,for,SED,92.955063
SU2_1200_1310,A42037,DirtGravelDSAOut,for,SED,1753.5511
SU2_1200_1310,A42079,DirtGravelDSAOut,for,SED,3173.5916
SU2_1200_1310,A42079,DirtGravelDSA,for,SED,886.87476
SU2_1200_1310,A42079,DirtGravelnoDSA,for,SED,1347.5286
SU2_1200_1310,B42079,DirtGravelnoDSA,for,SED,712.47858
SU2_1200_1310,B42079,DirtGravelDSA,for,SED,468.91721
SU2_1200_1310,B42079,DirtGravelDSAOut,for,SED,1677.9727
SU2_1200_1310,A42113,DirtGravelDSAOut,for,SED,194.91638
SU2_1200_1310,A42113,DirtGravelDSA,for,SED,63.04372
SU2_1200_1310,A42113,DirtGravelnoDSA,for,SED,281.22018
SU2_1210_1310,A42037,DirtGravelnoDSA,for,SED,1304.1542
SU2_1210_1310,A42037,DirtGravelDSA,for,SED,442.29758
SU2_1210_1310,A42037,DirtGravelDSAOut,for,SED,8343.7236
SU2_1210_1310,A42079,DirtGravelDSAOut,for,SED,21.249271
SU2_1210_1310,A42079,DirtGravelDSA,for,SED,5.9382071
SU2_1210_1310,A42079,DirtGravelnoDSA,for,SED,9.0225849
SU2_1210_1310,B42079,DirtGravelnoDSA,for,SED,16.099516
SU2_1210_1310,B42079,DirtGravelDSA,for,SED,10.595883
SU2_1210_1310,B42079,DirtGravelDSAOut,for,SED,37.916298
SU2_1210_1310,A42113,DirtGravelDSAOut,for,SED,4717.5308
SU2_1210_1310,A42113,DirtGravelDSA,for,SED,1525.8374
SU2_1210_1310,A42113,DirtGravelnoDSA,for,SED,6806.3286
SU3_1280_1590,A42037,DirtGravelnoDSA,for,SED,1749.0726
SU3_1280_1590,A42037,DirtGravelDSA,for,SED,593.18951
SU3_1280_1590,A42037,DirtGravelDSAOut,for,SED,11190.227
SU3_1280_1590,B42081,DirtGravelDSAOut,for,SED,263.29895
SU3_1280_1590,B42081,DirtGravelDSA,for,SED,152.26228
SU3_1280_1590,B42081,DirtGravelnoDSA,for,SED,287.94196
SU3_1280_1590,A42093,DirtGravelDSA,for,SED,40.591
SU3_1280_1590,A42093,DirtGravelDSAOut,for,SED,13.415063
SU3_1280_1590,A42113,DirtGravelDSAOut,for,SED,58.13522
SU3_1280_1590,A42113,DirtGravelDSA,for,SED,18.803244
SU3_1280_1590,A42113,DirtGravelnoDSA,for,SED,83.875946
SU2_1290_1500,A42079,DirtGravelnoDSA,for,SED,2076.8259
SU2_1290_1500,A42079,DirtGravelDSA,for,SED,1366.8612
SU2_1290_1500,A42079,DirtGravelDSAOut,for,SED,4891.1748
SU3_1310_1280,A42037,DirtGravelDSAOut,for,SED,4486.0132
SU3_1310_1280,A42037,DirtGravelDSA,for,SED,237.80179
SU3_1310_1280,A42037,DirtGravelnoDSA,for,SED,701.17993
SU7_1420_1590,A42037,DirtGravelnoDSA,for,SED,905.72723
SU7_1420_1590,A42037,DirtGravelDSA,for,SED,307.173
SU7_1420_1590,A42037,DirtGravelDSAOut,for,SED,5794.6665
SU7_1420_1590,A42079,DirtGravelDSAOut,for,SED,131.60295
SU7_1420_1590,A42079,DirtGravelDSA,for,SED,36.777054
SU7_1420_1590,A42079,DirtGravelnoDSA,for,SED,55.879505
SU1_1480_1500,A42037,DirtGravelnoDSA,for,SED,87.868858
SU1_1480_1500,A42037,DirtGravelDSA,for,SED,29.800297
SU1_1480_1500,A42037,DirtGravelDSAOut,for,SED,562.16785
SU1_1480_1500,A42079,DirtGravelDSAOut,for,SED,2645.2559
SU1_1480_1500,A42079,DirtGravelDSA,for,SED,739.22894
SU1_1480_1500,A42079,DirtGravelnoDSA,for,SED,1123.1936
SU1_1480_1500,A42107,DirtGravelnoDSA,for,SED,9.9244375
SU1_1480_1500,A42107,DirtGravelDSA,for,SED,13.472943
SU1_1480_1500,A42107,DirtGravelDSAOut,for,SED,23.811934
SU3_1500_1420,A42037,DirtGravelDSAOut,for,SED,305.75797
SU3_1500_1420,A42037,DirtGravelDSA,for,SED,16.208111
SU3_1500_1420,A42037,DirtGravelnoDSA,for,SED,47.791073
SU3_1500_1420,A42079,DirtGravelnoDSA,for,SED,260.60535
SU3_1500_1420,A42079,DirtGravelDSA,for,SED,171.51718
SU3_1500_1420,A42079,DirtGravelDSAOut,for,SED,613.75684
SU8_1530_1760,A42037,DirtGravelDSAOut,for,SED,275.11771
SU8_1530_1760,A42037,DirtGravelDSA,for,SED,14.58388
SU8_1530_1760,A42037,DirtGravelnoDSA,for,SED,43.001884
SU8_1530_1760,A42093,DirtGravelDSA,for,SED,2361.4368
SU8_1530_1760,A42093,DirtGravelDSAOut,for,SED,780.43958
SU2_1550_1620,A42037,DirtGravelDSAOut,for,SED,9613.8721
SU2_1550_1620,A42037,DirtGravelDSA,for,SED,509.62759
SU2_1550_1620,A42037,DirtGravelnoDSA,for,SED,1502.6829
SU2_1550_1620,A42079,DirtGravelnoDSA,for,SED,272.70395
SU2_1550_1620,A42079,DirtGravelDSA,for,SED,179.47987
SU2_1550_1620,A42079,DirtGravelDSAOut,for,SED,642.25055
SU2_1550_1620,A42107,DirtGravelDSAOut,for,SED,1989.4302
SU2_1550_1620,A42107,DirtGravelDSA,for,SED,1125.6322
SU2_1550_1620,A42107,DirtGravelnoDSA,for,SED,829.16309
SU8_1590_1620,A42037,DirtGravelnoDSA,for,SED,61.260601
SU8_1590_1620,A42037,DirtGravelDSA,for,SED,20.776236
SU8_1590_1620,A42037,DirtGravelDSAOut,for,SED,391.93338
SU8_1610_1530,A42037,DirtGravelDSAOut,for,SED,156.68921
SU8_1610_1530,A42037,DirtGravelDSA,for,SED,8.3060331
SU8_1610_1530,A42037,DirtGravelnoDSA,for,SED,24.491087
SU8_1610_1530,A42093,DirtGravelDSA,for,SED,1111.2159
SU8_1610_1530,A42093,DirtGravelDSAOut,for,SED,367.24966
SU8_1620_1610,A42037,DirtGravelDSAOut,for,SED,490.97635
SU8_1620_1610,A42037,DirtGravelDSA,for,SED,26.026464
SU8_1620_1610,A42037,DirtGravelnoDSA,for,SED,76.741371
SU1_1630_1610,A42037,DirtGravelnoDSA,for,SED,1538.5282
SU1_1630_1610,A42037,DirtGravelDSA,for,SED,521.7843
SU1_1630_1610,A42037,DirtGravelDSAOut,for,SED,9843.2041
SU1_1630_1610,A42093,DirtGravelDSAOut,for,SED,71.477654
SU1_1630_1610,A42093,DirtGravelDSA,for,SED,216.2755
SW2_0880_0930,A42105,DirtGravelDSA,for,SED,7460.1821
SW2_0880_0930,A42105,DirtGravelDSAOut,for,SED,5652.231
SW2_0880_0930,A42105,DirtGravelnoDSA,for,SED,5868.6533
SW3_0930_1110,A42105,DirtGravelnoDSA,for,SED,2479.4626
SW3_0930_1110,A42105,DirtGravelDSAOut,for,SED,2388.0259
SW3_0930_1110,A42105,DirtGravelDSA,for,SED,3151.8718
SW3_0930_1110,A42117,DirtGravelDSA,for,SED,10166.208
SW3_0930_1110,A42117,DirtGravelDSAOut,for,SED,29782.943
SW3_0930_1110,A42117,DirtGravelnoDSA,for,SED,1977.1525
SW2_1000_1110,A42081,DirtGravelnoDSA,for,SED,108.88453
SW2_1000_1110,A42081,DirtGravelDSAOut,for,SED,99.565849
SW2_1000_1110,A42081,DirtGravelDSA,for,SED,57.577602
SW2_1000_1110,A42117,DirtGravelDSA,for,SED,6341.9995
SW2_1000_1110,A42117,DirtGravelDSAOut,for,SED,18579.537
SW2_1000_1110,A42117,DirtGravelnoDSA,for,SED,1233.4099
SW2_1030_1060,B42015,DirtGravelnoDSA,for,SED,129.72058
SW2_1030_1060,B42015,DirtGravelDSAOut,for,SED,1850.1051
SW2_1030_1060,B42015,DirtGravelDSA,for,SED,903.7384
SW2_1030_1060,A42113,DirtGravelDSA,for,SED,1478.1351
SW2_1030_1060,A42113,DirtGravelDSAOut,for,SED,4570.0469
SW2_1030_1060,A42113,DirtGravelnoDSA,for,SED,6593.5425
SW3_1040_1220,A42081,DirtGravelnoDSA,for,SED,8813.7949
SW3_1040_1220,A42081,DirtGravelDSAOut,for,SED,8059.4824
SW3_1040_1220,A42081,DirtGravelDSA,for,SED,4660.6914
SW3_1040_1220,A42113,DirtGravelDSA,for,SED,103.79945
SW3_1040_1220,A42113,DirtGravelDSAOut,for,SED,320.92349
SW3_1040_1220,A42113,DirtGravelnoDSA,for,SED,463.01993
SW3_1040_1220,A42117,DirtGravelnoDSA,for,SED,379.12891
SW3_1040_1220,A42117,DirtGravelDSAOut,for,SED,5711.0283
SW3_1040_1220,A42117,DirtGravelDSA,for,SED,1949.4213
SW2_1050_0930,A42105,DirtGravelDSA,for,SED,6055.48
SW2_1050_0930,A42105,DirtGravelDSAOut,for,SED,4587.9536
SW2_1050_0930,A42105,DirtGravelnoDSA,for,SED,4763.625
SW3_1060_1260,B42015,DirtGravelnoDSA,for,SED,44.258114
SW3_1060_1260,B42015,DirtGravelDSAOut,for,SED,631.21954
SW3_1060_1260,B42015,DirtGravelDSA,for,SED,308.33777
SW3_1060_1260,A42081,DirtGravelDSA,for,SED,2485.6416
SW3_1060_1260,A42081,DirtGravelDSAOut,for,SED,4298.2866
SW3_1060_1260,A42081,DirtGravelnoDSA,for,SED,4700.5762
SW3_1060_1260,A42113,DirtGravelnoDSA,for,SED,13902.644
SW3_1060_1260,A42113,DirtGravelDSAOut,for,SED,9636.0537
SW3_1060_1260,A42113,DirtGravelDSA,for,SED,3116.6836
SW2_1070_1060,A42113,DirtGravelDSA,for,SED,3836.1719
SW2_1070_1060,A42113,DirtGravelDSAOut,for,SED,11860.543
SW2_1070_1060,A42113,DirtGravelnoDSA,for,SED,17112.078
SW2_1070_1060,B42131,DirtGravelnoDSA,for,SED,762.25641
SW2_1070_1060,B42131,DirtGravelDSAOut,for,SED,181.42574
SW2_1070_1060,B42131,DirtGravelDSA,for,SED,138.81003
SW3_1080_1350,A42081,DirtGravelDSA,for,SED,5061.3672
SW3_1080_1350,A42081,DirtGravelDSAOut,for,SED,8752.3506
SW3_1080_1350,A42081,DirtGravelnoDSA,for,SED,9571.5098
SW3_1080_1350,A42117,DirtGravelnoDSA,for,SED,339.48099
SW3_1080_1350,A42117,DirtGravelDSAOut,for,SED,5113.79
SW3_1080_1350,A42117,DirtGravelDSA,for,SED,1745.558
SW3_1090_1091,A42023,DirtGravelDSA,for,SED,682.92218
SW3_1090_1091,A42023,DirtGravelDSAOut,for,SED,60.010185
SW3_1090_1091,A42023,DirtGravelnoDSA,for,SED,11555.346
SW3_1090_1091,A42105,DirtGravelnoDSA,for,SED,13116.785
SW3_1090_1091,A42105,DirtGravelDSAOut,for,SED,12633.067
SW3_1090_1091,A42105,DirtGravelDSA,for,SED,16673.945
SW3_1091_1380,A42023,DirtGravelDSA,for,SED,1078.1648
SW3_1091_1380,A42023,DirtGravelDSAOut,for,SED,94.741211
SW3_1091_1380,A42023,DirtGravelnoDSA,for,SED,18243.025
SW3_1091_1380,A42035,DirtGravelnoDSA,for,SED,10.141376
SW3_1091_1380,A42035,DirtGravelDSAOut,for,SED,60.450718
SW3_1091_1380,A42035,DirtGravelDSA,for,SED,12.687145
SW3_1091_1380,A42105,DirtGravelDSA,for,SED,462.05484
SW3_1091_1380,A42105,DirtGravelDSAOut,for,SED,350.07733
SW3_1091_1380,A42105,DirtGravelnoDSA,for,SED,363.48169
SW2_1100_1130,A42035,DirtGravelnoDSA,for,SED,27.035147
SW2_1100_1130,A42035,DirtGravelDSAOut,for,SED,161.15112
SW2_1100_1130,A42035,DirtGravelDSA,for,SED,33.821728
SW2_1100_1130,A42105,DirtGravelDSA,for,SED,10061.339
SW2_1100_1130,A42105,DirtGravelDSAOut,for,SED,7623.0059
SW2_1100_1130,A42105,DirtGravelnoDSA,for,SED,7914.8882
SW2_1100_1130,A42117,DirtGravelnoDSA,for,SED,138.55917
SW2_1100_1130,A42117,DirtGravelDSAOut,for,SED,2087.1936
SW2_1100_1130,A42117,DirtGravelDSA,for,SED,712.44952
SW4_1110_1150,A42081,DirtGravelDSA,for,SED,916.17749
SW4_1110_1150,A42081,DirtGravelDSAOut,for,SED,1584.2965
SW4_1110_1150,A42081,DirtGravelnoDSA,for,SED,1732.5757
SW4_1110_1150,A42117,DirtGravelnoDSA,for,SED,442.34546
SW4_1110_1150,A42117,DirtGravelDSAOut,for,SED,6663.2944
SW4_1110_1150,A42117,DirtGravelDSA,for,SED,2274.4707
SW3_1130_1390,A42023,DirtGravelDSA,for,SED,31.711876
SW3_1130_1390,A42023,DirtGravelDSAOut,for,SED,2.7866068
SW3_1130_1390,A42023,DirtGravelnoDSA,for,SED,536.57898
SW3_1130_1390,A42035,DirtGravelnoDSA,for,SED,659.38208
SW3_1130_1390,A42035,DirtGravelDSAOut,for,SED,3930.4453
SW3_1130_1390,A42035,DirtGravelDSA,for,SED,824.90552
SW3_1130_1390,A42105,DirtGravelDSA,for,SED,2958.6641
SW3_1130_1390,A42105,DirtGravelDSAOut,for,SED,2241.6411
SW3_1130_1390,A42105,DirtGravelnoDSA,for,SED,2327.4729
SW4_1150_1350,A42081,DirtGravelnoDSA,for,SED,9451.498
SW4_1150_1350,A42081,DirtGravelDSAOut,for,SED,8642.6094
SW4_1150_1350,A42081,DirtGravelDSA,for,SED,4997.9053
SW4_1150_1350,A42105,DirtGravelDSA,for,SED,581.80212
SW4_1150_1350,A42105,DirtGravelDSAOut,for,SED,440.80423
SW4_1150_1350,A42105,DirtGravelnoDSA,for,SED,457.68256
SW4_1150_1350,A42117,DirtGravelnoDSA,for,SED,213.33549
SW4_1150_1350,A42117,DirtGravelDSAOut,for,SED,3213.5906
SW4_1150_1350,A42117,DirtGravelDSA,for,SED,1096.9375
SW1_1160_1260,A42081,DirtGravelDSA,for,SED,1288.9109
SW1_1160_1260,A42081,DirtGravelDSAOut,for,SED,2228.8442
SW1_1160_1260,A42081,DirtGravelnoDSA,for,SED,2437.4487
SW1_1170_1270,A42023,DirtGravelnoDSA,for,SED,27322.762
SW1_1170_1270,A42023,DirtGravelDSAOut,for,SED,141.89487
SW1_1170_1270,A42023,DirtGravelDSA,for,SED,1614.7783
SW1_1170_1270,A42105,DirtGravelDSA,for,SED,1926.422
SW1_1170_1270,A42105,DirtGravelDSAOut,for,SED,1459.5597
SW1_1170_1270,A42105,DirtGravelnoDSA,for,SED,1515.4459
SW1_1180_1190,A42113,DirtGravelnoDSA,for,SED,3041.1111
SW1_1180_1190,A42113,DirtGravelDSAOut,for,SED,2107.823
SW1_1180_1190,A42113,DirtGravelDSA,for,SED,681.75385
SW2_1190_1410,A42037,DirtGravelDSA,for,SED,22.748055
