landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
A51145,5.3256,0.0334,0.3231,0.1722,0.0031,0.1166,0.0321,0.1603,0.0189,0.0401,0.0922,0.0922,0.1632,0.0323,0.0224,0.0223,0.3925,4.1962,0.0922,0.0301,0.2908,0.155,0.0028,0.105,0.0289
A51147,6.0727,0.0334,0.3231,0.1722,0.0031,0.1091,0.0321,0.1309,0.0189,0.0445,0.0903,0.0903,0.1333,0.0293,0.0184,0.0184,0.356,4.1962,0.0903,0.0301,0.2908,0.155,0.0028,0.0982,0.0289
A51149,1.5407,0.0334,0.3231,0.1722,0.0031,0.1217,0.0321,0.0971,0.0189,0.0474,0.0945,0.0945,0.0989,0.035,0.0164,0.0163,0.4245,4.1962,0.0945,0.0301,0.2908,0.155,0.0028,0.1095,0.0289
A51153,3.783,0.0334,0.3231,0.1722,0.0031,0.119,0.0321,0.1284,0.0189,0.0452,0.0873,0.0873,0.1307,0.0319,0.0214,0.0213,0.3869,4.1962,0.0873,0.0301,0.2908,0.155,0.0028,0.1071,0.0289
A51157,0.7982,0.0334,0.3231,0.1722,0.0031,0.1209,0.0321,0.0846,0.0189,0.0353,0.0909,0.0909,0.0862,0.0244,0.0206,0.0205,0.2961,4.1962,0.0909,0.0301,0.2908,0.155,0.0028,0.1088,0.0289
A51159,1.6317,0.0334,0.3231,0.1722,0.0031,0.1176,0.0321,0.0776,0.0189,0.0369,0.0919,0.0919,0.0795,0.0287,0.0178,0.0177,0.3482,4.1962,0.0919,0.0301,0.2908,0.155,0.0028,0.1058,0.0289
A51161,6.5018,0.0334,0.3231,0.1722,0.0031,0.1214,0.0321,0.0896,0.0189,0.1556,0.0843,0.0843,0.0913,0.0325,0.0193,0.0192,0.3952,4.1962,0.0843,0.0301,0.2908,0.155,0.0028,0.1093,0.0289
A51163,2.1734,0.0334,0.3231,0.1722,0.0031,0.1196,0.0321,0.0832,0.0189,0.0393,0.0891,0.0891,0.0848,0.0258,0.0181,0.0181,0.3136,4.1962,0.0891,0.0301,0.2908,0.155,0.0028,0.1076,0.0289
A51165,34.9435,0.0334,0.3231,0.1722,0.0031,0.1205,0.0321,0.1518,0.0189,0.4945,0.0794,0.0794,0.1546,0.052,0.0122,0.0122,0.6311,4.1962,0.0794,0.0301,0.2908,0.155,0.0028,0.1085,0.0289
A51171,13.3506,0.0334,0.3231,0.1722,0.0031,0.121,0.0321,0.0856,0.0189,0.1958,0.0792,0.0792,0.0872,0.0345,0.014,0.014,0.4193,4.1962,0.0792,0.0301,0.2908,0.155,0.0028,0.1089,0.0289
A51177,2.4462,0.0334,0.3231,0.1722,0.0031,0.1156,0.0321,0.081,0.0189,0.0366,0.0908,0.0908,0.0826,0.0317,0.0215,0.0214,0.3853,4.1962,0.0908,0.0301,0.2908,0.155,0.0028,0.1041,0.0289
A51179,1.0897,0.0334,0.3231,0.1722,0.0031,0.1193,0.0321,0.1532,0.0189,0.0901,0.0901,0.0901,0.156,0.0306,0.0208,0.0208,0.3718,4.1962,0.0901,0.0301,0.2908,0.155,0.0028,0.1074,0.0289
A51181,52.7887,0.0334,0.3231,0.1722,0.0031,0.1035,0.0321,0.0784,0.0189,0.1516,0.0998,0.0998,0.0799,0.3049,0.0181,0.018,3.7015,4.1962,0.0998,0.0301,0.2908,0.155,0.0028,0.0932,0.0289
A51187,1.4891,0.0334,0.3231,0.1722,0.0031,0.1205,0.0321,0.0819,0.0189,0.0413,0.0805,0.0805,0.0835,0.0248,0.0145,0.0145,0.3014,4.1962,0.0805,0.0301,0.2908,0.155,0.0028,0.1085,0.0289
A51193,1.0622,0.0334,0.3231,0.1722,0.0031,0.1147,0.0321,0.084,0.0189,0.0231,0.092,0.092,0.0856,0.0316,0.018,0.0179,0.3832,4.1962,0.092,0.0301,0.2908,0.155,0.0028,0.1032,0.0289
A51199,5.5574,0.0334,0.3231,0.1722,0.0031,0.1211,0.0321,0.0838,0.0189,0.2325,0.1026,0.1026,0.0854,0.051,0.0297,0.0296,0.6195,4.1962,0.1026,0.0301,0.2908,0.155,0.0028,0.109,0.0289
A51510,0.3736,0.0334,0.3231,0.1722,0.0031,0.0898,0.0321,0.0772,0.0189,0.0388,0.0888,0.0888,0.0785,0.0176,0.0088,0.0087,0.2133,4.1962,0.0888,0.0301,0.2908,0.155,0.0028,0.0808,0.0289
A51530,0.3736,0.0334,0.3231,0.1722,0.0031,0.1199,0.0321,0.0861,0.0189,0.0376,0.0917,0.0917,0.0875,0.0176,0.0183,0.018,0.2133,4.1962,0.0917,0.0301,0.2908,0.155,0.0028,0.1079,0.0289
A51540,0.3736,0.0334,0.3231,0.1722,0.0031,0.0941,0.0321,0.0779,0.0189,0.0374,0.1003,0.1003,0.0792,0.0176,0.0216,0.0215,0.2133,4.1962,0.1003,0.0301,0.2908,0.155,0.0028,0.0847,0.0289
A51550,6.1901,0.0334,0.3231,0.1722,0.0031,0.1217,0.0321,0.0711,0.0189,0.0411,0.103,0.103,0.0725,0.0394,0.0286,0.0285,0.4786,4.1962,0.103,0.0301,0.2908,0.155,0.0028,0.1096,0.0289
A51570,0.3736,0.0334,0.3231,0.1722,0.0031,0.0896,0.0321,0.0772,0.0189,0.0388,0.0958,0.0958,0.0785,0.0176,0.0245,0.0245,0.2133,4.1962,0.0958,0.0301,0.2908,0.155,0.0028,0.0807,0.0289
