landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
A51099,0,4.95,7.5,8.8594,0.8683,14.3127,20.25,8.0786,3.6,3.1758,0,0,8.0839,1.9092,3.0355,3.035,10.5197,170.1,0,3.96,6.4629,11.4501,2.5406,6.4671,1.5274
A51101,0,4.95,7.5,8.8594,0.899,13.5571,20.25,8.0433,3.6,3.5964,0,0,8.0486,1.9906,1.7323,1.733,10.9681,170.1,0,3.96,6.4346,10.8457,2.8771,6.4389,1.5925
A51103,0,4.95,7.5,8.8594,0.9008,14.4279,20.25,6.7345,3.6,3.0902,0,0,6.7428,1.7935,3.1977,3.1974,9.882,170.1,0,3.96,5.3876,11.5423,2.4722,5.3943,1.4348
A51107,0,4.95,7.5,8.8594,0.9392,13.6558,20.25,9.0335,3.6,3.4096,0,0,9.0365,1.8624,2.0446,2.044,10.262,170.1,0,3.96,7.2268,10.9247,2.7276,7.2292,1.4899
A51109,0,4.95,7.5,8.8594,0.8084,13.5465,20.25,11.8546,3.6,3.6855,0,0,11.8511,1.9952,1.8641,1.8635,10.9933,170.1,0,3.96,9.4837,10.8372,2.9484,9.4809,1.5961
A51113,0,4.95,7.5,8.8594,0.812,14.1574,20.25,12.3155,3.6,3.6893,0,0,12.3109,1.9997,2.324,2.3234,11.0183,170.1,0,3.96,9.8524,11.3259,2.9515,9.8488,1.5998
A51115,0,4.95,7.5,8.8594,0.7135,12.908,20.25,6.4062,3.6,3.6648,0,0,6.4153,1.8684,3.1219,3.122,10.2949,170.1,0,3.96,5.125,10.3264,2.9318,5.1323,1.4947
A51119,0,4.95,7.5,8.8594,0.7938,13.2123,20.25,7.4754,3.6,3.5262,0,0,7.4821,1.8835,3.0971,3.0971,10.3783,170.1,0,3.96,5.9803,10.5699,2.821,5.9856,1.5068
A51121,0,4.95,7.5,8.8594,0.7065,13.1211,20.25,10.8781,3.6,3.6963,0,0,10.8769,1.7763,1.7335,1.7321,9.7873,170.1,0,3.96,8.7025,10.4969,2.957,8.7015,1.421
A51125,0,4.95,7.5,8.8594,0.729,14.2298,20.25,10.4587,3.6,3.4798,0,0,10.4585,1.7184,2.6986,2.6984,9.4686,170.1,0,3.96,8.367,11.3838,2.7839,8.3668,1.3748
A51127,0,4.95,7.5,8.8594,0.8619,13.8438,20.25,7.6202,3.6,4.0474,0,0,7.6265,1.696,2.0391,2.0385,9.3449,170.1,0,3.96,6.0961,11.075,3.2379,6.1012,1.3568
A51131,0,4.95,7.5,8.8594,0.7379,20.786,20.25,6.3816,3.6,1.4667,0,0,6.3908,1.6427,3.15,3.1498,9.0511,170.1,0,3.96,5.1053,16.6288,1.1734,5.1127,1.3141
A51133,0,4.95,7.5,8.8594,0.8893,14.167,20.25,7.1674,3.6,3.4214,0,0,7.1747,1.7601,3.1221,3.1223,9.6984,170.1,0,3.96,5.7339,11.3336,2.7371,5.7398,1.4081
A51135,0,4.95,7.5,8.8594,0.8092,13.4095,20.25,11.8473,3.6,4.4424,0,0,11.8438,2.0437,1.8051,1.8034,11.2608,170.1,0,3.96,9.4778,10.7276,3.5539,9.4751,1.635
A51137,0,4.95,7.5,8.8594,0.8158,14.1201,20.25,11.3231,3.6,3.5368,0,0,11.3209,1.9542,1.7893,1.7887,10.7679,170.1,0,3.96,9.0585,11.2961,2.8295,9.0567,1.5634
A51139,0,4.95,7.5,8.8594,1.0846,14.0718,20.25,14.1225,3.6,5.9393,0,0,14.1138,2.6014,1.7842,1.7838,14.3339,170.1,0,3.96,11.298,11.2574,4.7514,11.291,2.0812
A51145,0,4.95,7.5,8.8594,0.8058,13.6183,20.25,11.7775,3.6,3.6241,0,0,11.7742,2.0135,2.0178,2.0172,11.0944,170.1,0,3.96,9.422,10.8947,2.8993,9.4194,1.6108
A51147,0,4.95,7.5,8.8594,0.7626,12.9614,20.25,12.1863,3.6,3.7356,0,0,12.1821,1.9108,1.6801,1.6798,10.5287,170.1,0,3.96,9.749,10.3691,2.9885,9.7456,1.5287
A51149,0,4.95,7.5,8.8594,1.0093,16.0745,20.25,7.2377,3.6,3.5357,0,0,7.2449,1.9153,2.2411,2.2408,10.5532,170.1,0,3.96,5.7901,12.8596,2.8285,5.7959,1.5322
A51153,0,4.95,7.5,8.8594,0.9857,8.2095,20.25,11.0182,3.6,3.685,0,0,11.0167,2.0442,2.0843,2.0837,11.2638,170.1,0,3.96,8.8146,6.5676,2.948,8.8133,1.6354
A51157,0,4.95,7.5,8.8594,0.8379,14.4751,20.25,10.6393,3.6,3.4794,0,0,10.6387,1.7245,2.4841,2.4835,9.5022,170.1,0,3.96,8.5115,11.5801,2.7835,8.5109,1.3796
A51159,0,4.95,7.5,8.8594,0.8935,13.9242,20.25,7.5128,3.6,3.5972,0,0,7.4776,1.7968,2.1367,2.1363,9.9002,170.1,0,3.96,6.0103,11.1393,2.8778,5.9821,1.4374
A51161,0,4.95,7.5,8.8594,0.7099,14.5355,20.25,10.9142,3.6,4.0611,0,0,10.9129,1.9641,2.003,2.002,10.8222,170.1,0,3.96,8.7314,11.6284,3.2489,8.7303,1.5713
A51163,0,4.95,7.5,8.8594,0.6683,14.1151,20.25,9.9711,3.6,3.7937,0,0,9.972,1.7587,1.7884,1.7878,9.6906,170.1,0,3.96,7.9769,11.292,3.035,7.9776,1.407
A51165,0,4.95,7.5,8.8594,1.1605,14.6282,20.25,13.9134,3.6,6.3036,0,0,13.9052,2.7868,1.7763,1.7757,15.3554,170.1,0,3.96,11.1307,11.7026,5.0429,11.1241,2.2295
A51171,0,4.95,7.5,8.8594,0.8975,14.6317,20.25,10.0441,3.6,4.5207,0,0,10.0448,2.0999,1.5847,1.584,11.5702,170.1,0,3.96,8.0353,11.7053,3.6166,8.0359,1.6799
A51177,0,4.95,7.5,8.8594,0.8655,13.7173,20.25,9.0394,3.6,3.4215,0,0,9.0425,2.0533,1.8558,1.8529,11.3137,170.1,0,3.96,7.2315,10.9738,2.7372,7.234,1.6426
A51179,0,4.95,7.5,8.8594,0.9305,14.4601,20.25,9.1582,3.6,3.7013,0,0,9.161,1.863,2.0408,2.04,10.2651,170.1,0,3.96,7.3266,11.568,2.9611,7.3288,1.4904
A51181,0,4.95,7.5,8.8594,0.8138,12.3713,20.25,7.2161,3.6,3.117,0,0,7.2233,13.1188,2.1973,2.1967,72.2845,170.1,0,3.96,5.7729,9.897,2.4936,5.7786,10.495
A51187,0,4.95,7.5,8.8594,0.7957,14.2316,20.25,9.6542,3.6,3.331,0,0,9.6558,1.7326,1.4348,1.4339,9.5466,170.1,0,3.96,7.7233,11.3853,2.6648,7.7246,1.3861
A51193,0,4.95,7.5,8.8594,0.8588,16.6497,20.25,8.2368,3.6,3.5406,0,0,8.2417,1.7685,2.1626,2.1623,9.7444,170.1,0,3.96,6.5894,13.3197,2.8325,6.5933,1.4148
A51199,0,4.95,7.5,8.8594,0.8763,15.0778,20.25,6.1567,3.6,4.4939,0,0,6.1664,2.8865,3.4306,3.4305,15.9049,170.1,0,3.96,4.9254,12.0622,3.5951,4.9331,2.3092
A51510,0,4.95,7.5,8.8594,1.1634,11.6353,20.25,7.9428,3.6,3.6157,0,0,7.9244,1.4827,1.7699,1.7686,8.1694,170.1,0,3.96,6.3542,9.3082,2.8926,6.3395,1.1861
A51530,0,4.95,7.5,8.8594,0.6413,15.185,20.25,9.9255,3.6,3.475,0,0,9.9026,1.4067,1.7134,1.7078,7.751,170.1,0,3.96,7.9404,12.148,2.78,7.9221,1.1254
A51540,0,4.95,7.5,8.8594,0.8529,12.8712,20.25,8.665,3.6,3.5186,0,0,8.645,1.4375,1.9621,1.9593,7.9206,170.1,0,3.96,6.932,10.2969,2.8149,6.916,1.15
A51550,0,4.95,7.5,8.8594,0.8687,15.9928,20.25,4.8881,3.6,3.7382,0,0,4.9007,2.4134,3.3968,3.3968,13.2977,170.1,0,3.96,3.9105,12.7943,2.9906,3.9206,1.9307
A51570,0,4.95,7.5,8.8594,1.0495,11.4875,20.25,7.8231,3.6,3.5824,0,0,7.805,1.4661,3.2324,3.2321,8.0782,170.1,0,3.96,6.2585,9.19,2.8659,6.244,1.1729
A51580,0,4.95,7.5,8.8594,0.6761,15.2302,20.25,9.9623,3.6,3.4852,0,0,9.9393,1.4118,1.9051,1.9021,7.7789,170.1,0,3.96,7.9698,12.1842,2.7882,7.9514,1.1294
A51600,0,4.95,7.5,8.8594,1.2392,13.3748,20.25,9.0699,3.6,3.6317,0,0,9.0489,1.4937,3.2244,3.2235,8.2302,170.1,0,3.96,7.2559,10.6998,2.9054,7.2391,1.1949
A51610,0,4.95,7.5,8.8594,1.2703,13.4147,20.25,9.1025,3.6,3.6408,0,0,9.0815,1.4982,2.2076,2.2072,8.2552,170.1,0,3.96,7.282,10.7318,2.9127,7.2652,1.1986
A51630,0,4.95,7.5,8.8594,0.9744,13.0305,20.25,8.7928,3.6,3.5542,0,0,8.7725,1.4552,1.5841,1.5797,8.018,170.1,0,3.96,7.0342,10.4244,2.8434,7.018,1.1641
A51650,0,4.95,7.5,8.8594,0.585,10.8844,20.25,7.3373,3.6,3.4464,0,0,7.3203,1.3985,2.8579,2.8579,7.7059,170.1,0,3.96,5.8698,8.7075,2.7571,5.8563,1.1188
A51660,0,4.95,7.5,8.8594,1.2007,15.9112,20.25,10.5113,3.6,3.6388,0,0,10.487,1.4881,2.1102,2.1098,8.1993,170.1,0,3.96,8.409,12.729,2.911,8.3896,1.1905
A51670,0,4.95,7.5,8.8594,1.8296,12.5003,20.25,8.6399,3.6,3.8108,0,0,8.6199,1.5796,4.4024,4.4017,8.7034,170.1,0,3.96,6.9119,10.0002,3.0486,6.8959,1.2636
A51678,0,4.95,7.5,8.8594,0.6533,15.2006,20.25,9.9381,3.6,3.4785,0,0,9.9151,1.4085,1.5483,1.5477,7.7606,170.1,0,3.96,7.9505,12.1605,2.7828,7.9321,1.1268
A51680,0,4.95,7.5,8.8594,0.7807,12.7775,20.25,8.5895,3.6,3.4975,0,0,8.5696,1.427,1.9173,1.9163,7.8627,170.1,0,3.96,6.8716,10.222,2.798,6.8557,1.1416
A51683,0,4.95,7.5,8.8594,1.0718,13.1575,20.25,8.8947,3.6,3.5827,0,0,8.8742,1.4693,3.3879,3.3877,8.0961,170.1,0,3.96,7.1158,10.526,2.8662,7.0994,1.1755
A51685,0,4.95,7.5,8.8594,1.0913,13.1807,20.25,8.9146,3.6,3.5884,0,0,8.894,1.4722,3.4638,3.4636,8.1117,170.1,0,3.96,7.1317,10.5446,2.8707,7.1152,1.1777
A51700,0,4.95,7.5,8.8594,0.8864,11.2758,20.25,7.6528,3.6,3.5346,0,0,7.6351,1.4424,3.4007,3.4007,7.9475,170.1,0,3.96,6.1222,9.0206,2.8277,6.1081,1.1539
A51710,0,4.95,7.5,8.8594,1.0319,11.4646,20.25,7.8052,3.6,3.5772,0,0,7.7871,1.4635,3.644,3.644,8.064,170.1,0,3.96,6.2441,9.1716,2.8618,6.2297,1.1708
A51730,0,4.95,7.5,8.8594,0.9607,11.3722,20.25,7.7305,3.6,3.5564,0,0,7.7126,1.4532,2.0784,2.0782,8.007,170.1,0,3.96,6.1844,9.0977,2.8451,6.1701,1.1625
A51735,0,4.95,7.5,8.8594,0.5263,10.8077,20.25,7.2755,3.6,3.4292,0,0,7.2587,1.39,2.7409,2.741,7.6589,170.1,0,3.96,5.8204,8.6462,2.7434,5.807,1.112
A51740,0,4.95,7.5,8.8594,1.0629,11.5048,20.25,7.8376,3.6,3.5863,0,0,7.8195,1.468,3.6647,3.6646,8.0889,170.1,0,3.96,6.2701,9.2038,2.869,6.2556,1.1744
A51760,0,4.95,7.5,8.8594,1.1174,11.5756,20.25,7.8945,3.6,3.6023,0,0,7.8762,1.476,2.1845,2.1839,8.1326,170.1,0,3.96,6.3156,9.2605,2.8818,6.301,1.1808
A51790,0,4.95,7.5,8.8594,0.8265,15.4254,20.25,10.1194,3.6,3.5292,0,0,10.096,1.4337,1.5296,1.529,7.8994,170.1,0,3.96,8.0955,12.3403,2.8234,8.0768,1.1469
A51800,0,4.95,7.5,8.8594,0.8204,12.547,20.25,7.1264,3.6,3.6699,0,0,7.1339,1.9408,2.2385,2.2369,10.6938,170.1,0,3.96,5.7011,10.0376,2.9359,5.7071,1.5526
A51810,0,4.95,7.5,8.8594,0.7853,18.0002,20.25,5.3461,3.6,3.197,0,0,5.3577,2.3606,3.2467,3.2466,13.0068,170.1,0,3.96,4.2769,14.4001,2.5576,4.2862,1.8885
A51820,0,4.95,7.5,8.8594,0.8882,15.5056,20.25,10.1843,3.6,3.5473,0,0,10.1607,1.4426,3.3337,3.3335,7.9489,170.1,0,3.96,8.1474,12.4045,2.8378,8.1286,1.1541
A51830,0,4.95,7.5,8.8594,0.8624,11.2445,20.25,7.6273,3.6,3.5276,0,0,7.6096,1.4389,3.4052,3.4051,7.9282,170.1,0,3.96,6.1018,8.9956,2.8221,6.0877,1.1511
A51840,0,4.95,7.5,8.8594,0.8527,15.4595,20.25,10.1468,3.6,3.5369,0,0,10.1233,1.4375,1.5229,1.5221,7.9204,170.1,0,3.96,8.1174,12.3676,2.8295,8.0987,1.15
A54003,0,4.95,7.5,8.8594,0.8897,14.7033,20.25,10.4298,3.6,2.3978,0,0,10.4296,1.7638,1.9328,1.9329,9.7183,170.1,0,3.96,8.3439,11.7627,1.9182,8.3437,1.411
A54023,0,4.95,7.5,8.8594,0.9992,15.3257,20.25,12.3811,3.6,2.9412,0,0,12.3765,1.8781,4.3819,4.3812,10.3481,170.1,0,3.96,9.9049,12.2605,2.3529,9.9012,1.5024
A54027,0,4.95,7.5,8.8594,0.7926,14.5325,20.25,11.0899,3.6,2.4649,0,0,11.0882,1.667,1.5858,1.5832,9.185,170.1,0,3.96,8.8719,11.626,1.9719,8.8705,1.3336
A54031,0,4.95,7.5,8.8594,0.9031,14.8389,20.25,11.6214,3.6,3.7334,0,0,11.6184,2.3127,2.1566,2.1552,12.743,170.1,0,3.96,9.2971,11.8711,2.9867,9.2947,1.8502
A54037,0,4.95,7.5,8.8594,0.8907,14.7567,20.25,8.8068,3.6,2.3884,0,0,8.8104,1.8576,1.6927,1.6923,10.2353,170.1,0,3.96,7.0454,11.8054,1.9107,7.0483,1.4861
A54057,0,4.95,7.5,8.8594,0.8514,15.0754,20.25,11.9986,3.6,2.6495,0,0,11.9948,1.6473,2.4088,2.4072,9.0766,170.1,0,3.96,9.5989,12.0603,2.1196,9.5958,1.3178
A54063,0,4.95,7.5,8.8594,0.6906,14.8834,20.25,11.6368,3.6,2.3305,0,0,11.6338,1.7221,2.2005,2.1998,9.4885,170.1,0,3.96,9.3094,11.9067,1.8644,9.307,1.3776
A54065,0,4.95,7.5,8.8594,0.858,14.8133,20.25,11.6172,3.6,2.5023,0,0,11.6143,1.6669,2.0851,2.0849,9.1849,170.1,0,3.96,9.2937,11.8506,2.0018,9.2914,1.3336
A54071,0,4.95,7.5,8.8594,0.7572,14.9856,20.25,11.8934,3.6,3.2339,0,0,11.8897,1.9942,1.7515,1.7498,10.9881,170.1,0,3.96,9.5147,11.9885,2.5871,9.5117,1.5954
A54077,0,4.95,7.5,8.8594,1.0774,15.8324,20.25,12.0073,3.6,2.4273,0,0,12.0903,1.8176,6.3159,6.3157,10.015,170.1,0,3.96,9.6059,12.6659,1.9418,9.6723,1.4541
A54093,0,4.95,7.5,8.8594,1.0471,15.3532,20.25,11.9547,3.6,2.6075,0,0,12.131,1.6624,6.9881,6.9874,9.1596,170.1,0,3.96,9.5638,12.2825,2.086,9.7048,1.3299
B24001,0,4.95,7.5,8.8594,0.846,14.4711,20.25,11.5082,3.6,2.4329,0,0,11.5055,1.8589,2.6481,2.6475,10.2427,170.1,0,3.96,9.2066,11.5768,1.9463,9.2044,1.4871
B24021,0,4.95,7.5,8.8594,1.0502,14.5364,20.25,8.9921,3.6,2.49,0,0,8.9952,3.5344,2.5743,2.5738,19.4747,170.1,0,3.96,7.1937,11.6291,1.992,7.1962,2.8275
B42001,0,4.95,7.5,8.8594,1.0905,15.0503,20.25,10.8464,3.6,2.826,0,0,10.8452,2.7744,3.7744,3.7755,15.2871,170.1,0,3.96,8.6771,12.0402,2.2608,8.6762,2.2195
B42009,0,4.95,7.5,8.8594,0.8945,14.5455,20.25,11.2854,3.6,2.356,0,0,11.2833,2.5982,2.8901,2.8894,14.3163,170.1,0,3.96,9.0284,11.6364,1.8848,9.0266,2.0786
B42015,0,4.95,7.5,8.8594,0.9226,15.5824,20.25,11.1756,3.6,2.3456,0,0,11.1737,2.6697,3.0936,3.0915,14.7099,170.1,0,3.96,8.9404,12.4659,1.8765,8.9389,2.1357
B42027,0,4.95,7.5,8.8594,0.9087,25.752,20.25,10.0401,3.6,2.4154,0,0,10.0408,2.8496,3.3466,3.346,15.7013,170.1,0,3.96,8.032,20.6016,1.9323,8.0326,2.2797
B42035,0,4.95,7.5,8.8594,0.9404,14.0728,20.25,10.5108,3.6,2.489,0,0,10.5105,3.6075,2.9906,2.9905,19.8776,170.1,0,3.96,8.4087,11.2583,1.9912,8.4084,2.886
B42041,0,4.95,7.5,8.8594,1.0478,14.5897,20.25,10.8716,3.6,2.4967,0,0,10.8704,3.8416,2.7809,2.7812,21.1674,170.1,0,3.96,8.6973,11.6718,1.9973,8.6963,3.0733
B42043,0,4.95,7.5,8.8594,1.2082,14.8972,20.25,11.295,3.6,2.7209,0,0,11.2928,3.6711,3.3448,3.3441,20.2276,170.1,0,3.96,9.036,11.9178,2.1768,9.0342,2.9369
B42055,0,4.95,7.5,8.8594,1.0089,14.7665,20.25,11.2466,3.6,2.5428,0,0,11.2445,4.5232,2.7058,2.7051,24.9229,170.1,0,3.96,8.9973,11.8132,2.0342,8.9956,3.6186
B42079,0,4.95,7.5,8.8594,0.9069,14.89,20.25,10.0271,3.6,2.3653,0,0,10.0279,2.435,4.2307,4.2305,13.417,170.1,0,3.96,8.0217,11.912,1.8923,8.0223,1.948
B42081,0,4.95,7.5,8.8594,0.9081,15.0465,20.25,10.0953,3.6,2.2992,0,0,10.0959,2.6421,2.6842,2.6829,14.558,170.1,0,3.96,8.0763,12.0372,1.8394,8.0767,2.1137
B42119,0,4.95,7.5,8.8594,0.9883,17.22,20.25,10.5309,3.6,2.7884,0,0,10.5304,4.5035,2.9454,2.9445,24.8144,170.1,0,3.96,8.4247,13.776,2.2308,8.4244,3.6028
B42131,0,4.95,7.5,8.8594,0.9035,14.3766,20.25,10.4874,3.6,2.401,0,0,10.4871,2.2858,3.6333,3.6304,12.5945,170.1,0,3.96,8.3899,11.5013,1.9208,8.3897,1.8286
B51003,0,4.95,7.5,8.8594,0.8923,14.3788,20.25,11.1494,3.6,3.4587,0,0,11.1476,1.7844,2.525,2.5287,9.8323,170.1,0,3.96,8.9195,11.5031,2.7669,8.918,1.4276
B51009,0,4.95,7.5,8.8594,0.7288,14.1776,20.25,10.9468,3.6,3.5907,0,0,10.9454,1.7363,3.5985,3.5985,9.5672,170.1,0,3.96,8.7574,11.3421,2.8726,8.7563,1.3891
B51015,0,4.95,7.5,8.8594,0.8238,13.3979,20.25,10.9239,3.6,4.5484,0,0,10.9226,2.0019,3.3299,3.3303,11.0307,170.1,0,3.96,8.7391,10.7183,3.6387,8.738,1.6016
B51017,0,4.95,7.5,8.8594,0.624,13.6209,20.25,10.1154,3.6,3.5916,0,0,10.116,1.6098,2.1947,2.1929,8.87,170.1,0,3.96,8.0923,10.8967,2.8733,8.0928,1.2878
B51019,0,4.95,7.5,8.8594,0.7165,13.4611,20.25,15.1316,3.6,3.4149,0,0,15.1206,1.831,1.8432,1.8422,10.089,170.1,0,3.96,12.1053,10.7688,2.7319,12.0965,1.4648
B51023,0,4.95,7.5,8.8594,0.7192,13.8807,20.25,10.8202,3.6,3.5065,0,0,10.8191,1.7722,2.374,2.3689,9.765,170.1,0,3.96,8.6562,11.1046,2.8052,8.6553,1.4178
B51061,0,4.95,7.5,8.8594,0.8681,10.2309,20.25,10.1612,3.6,3.3895,0,0,10.1616,1.8539,2.6646,2.6646,10.2149,170.1,0,3.96,8.1289,8.1847,2.7116,8.1293,1.4831
B51079,0,4.95,7.5,8.8594,0.9332,14.1767,20.25,16.0794,3.6,4.2042,0,0,16.0661,1.9538,3.4447,3.4442,10.7654,170.1,0,3.96,12.8635,11.3413,3.3634,12.8529,1.563
B51091,0,4.95,7.5,8.8594,0.6981,14.2767,20.25,10.9882,3.6,3.9182,0,0,11.068,1.5585,2.5771,2.5771,8.5874,170.1,0,3.96,8.7906,11.4213,3.1346,8.8544,1.2468
B51113,0,4.95,7.5,8.8594,0.9173,14.2942,20.25,12.4257,3.6,3.7202,0,0,12.4209,2.015,3.2691,3.2673,11.1027,170.1,0,3.96,9.9406,11.4353,2.9761,9.9367,1.612
B51125,0,4.95,7.5,8.8594,0.8037,14.3268,20.25,10.5369,3.6,3.5017,0,0,10.5365,1.7293,3.7284,3.7285,9.5285,170.1,0,3.96,8.4296,11.4614,2.8014,8.4292,1.3834
B51139,0,4.95,7.5,8.8594,1.0164,13.9832,20.25,14.0512,3.6,5.9193,0,0,14.0426,2.5915,2.3229,2.3226,14.2793,170.1,0,3.96,11.2409,11.1866,4.7354,11.2341,2.0732
B51157,0,4.95,7.5,8.8594,0.9129,14.5725,20.25,10.7179,3.6,3.5014,0,0,10.717,1.7354,3.1044,3.1041,9.5623,170.1,0,3.96,8.5743,11.658,2.8011,8.5736,1.3884
B51163,0,4.95,7.5,8.8594,0.7174,14.1788,20.25,10.0225,3.6,3.8081,0,0,10.0232,1.7659,2.0008,1.9986,9.7299,170.1,0,3.96,8.018,11.343,3.0465,8.0186,1.4127
B51165,0,4.95,7.5,8.8594,0.854,14.2304,20.25,13.5927,3.6,6.2139,0,0,13.5852,2.7423,1.9167,1.9167,15.1098,170.1,0,3.96,10.8742,11.3843,4.9711,10.8682,2.1938
B51171,0,4.95,7.5,8.8594,0.8857,14.6164,20.25,10.0318,3.6,4.5173,0,0,10.0325,2.0981,2.7094,2.7086,11.5608,170.1,0,3.96,8.0254,11.6931,3.6138,8.026,1.6785
B51187,0,4.95,7.5,8.8594,0.842,14.2917,20.25,9.7026,3.6,3.3445,0,0,9.7041,1.7393,1.9748,1.9743,9.5837,170.1,0,3.96,7.7621,11.4334,2.6756,7.7633,1.3915
B54023,0,4.95,7.5,8.8594,0.8111,15.0814,20.25,12.1843,3.6,2.8861,0,0,12.18,1.8507,1.5353,1.53,10.1973,170.1,0,3.96,9.7474,12.0651,2.3089,9.744,1.4806
B54031,0,4.95,7.5,8.8594,0.8271,14.7402,20.25,11.5418,3.6,3.7111,0,0,11.5391,2.3017,1.5291,1.5244,12.6821,170.1,0,3.96,9.2334,11.7921,2.9689,9.2312,1.8413
B54057,0,4.95,7.5,8.8594,0.7238,14.9097,20.25,11.865,3.6,2.6121,0,0,11.8615,1.6287,1.3247,1.3228,8.9743,170.1,0,3.96,9.492,11.9278,2.0897,9.4892,1.303
B54071,0,4.95,7.5,8.8594,0.7897,15.0278,20.25,11.9274,3.6,3.2434,0,0,11.9236,1.9989,2.3105,2.3104,11.0142,170.1,0,3.96,9.5419,12.0222,2.5947,9.5389,1.5992
C42009,0,4.95,7.5,8.8594,0.8949,14.546,20.25,11.2858,3.6,2.3561,0,0,11.2837,2.5983,2.2953,2.2955,14.3165,170.1,0,3.96,9.0287,11.6368,1.8848,9.0269,2.0786
C51015,0,4.95,7.5,8.8594,0.7247,13.2693,20.25,10.8203,3.6,4.5194,0,0,10.8192,1.9875,2.514,2.5131,10.9514,170.1,0,3.96,8.6562,10.6155,3.6155,8.6553,1.59
C51165,0,4.95,7.5,8.8594,0.9864,14.4023,20.25,13.7313,3.6,6.2527,0,0,13.7235,2.7615,2.4847,2.4837,15.2159,170.1,0,3.96,10.985,11.5218,5.0021,10.9788,2.2092
end,,,,,,,,,,,,,,,,,,,,,,,,,
