landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
A51049,390.3293,0.0563,0.9716,0.1013,0.1142,0.2101,0.2847,1.1185,0.0409,0.1599,0.8488,0.8488,0.8587,0.1485,0.2534,0.2536,0.7958,1.9452,0.8488,0.045,0.8948,0.1681,0.1279,0.687,0.1188
A51053,109.4682,0.0563,0.9716,0.1013,0.1191,0.2016,0.2847,0.5345,0.0409,0.1423,0.9514,0.9514,0.4119,0.1463,0.2591,0.2591,0.7813,1.9452,0.9514,0.045,0.4276,0.1613,0.1138,0.3295,0.1171
A51057,72.5915,0.0563,0.9716,0.1013,0.1237,0.2363,0.2847,0.5194,0.0409,0.0983,0.9619,0.9619,0.4013,0.1334,0.2377,0.2377,0.7141,1.9452,0.9619,0.045,0.4155,0.1891,0.0786,0.321,0.1067
A51059,205.9001,0.0563,0.9716,0.1013,0.1427,0.2211,0.2847,0.7942,0.0409,0.1195,1.1515,1.1515,0.6144,0.1452,0.242,0.2418,0.7826,1.9452,1.1515,0.045,0.6353,0.1769,0.0956,0.4915,0.1162
A51061,111.9487,0.0563,0.9716,0.1013,0.1218,0.1667,0.2847,0.6656,0.0409,0.0901,0.9025,0.9025,0.5143,0.123,0.2591,0.2589,0.6628,1.9452,0.9025,0.045,0.5325,0.1333,0.0721,0.4114,0.0984
A51065,30.7822,0.0563,0.9716,0.1013,0.1133,0.2133,0.2847,0.6604,0.0409,0.1041,0.8494,0.8494,0.5093,0.1173,0.2126,0.2133,0.6321,1.9452,0.8494,0.045,0.5283,0.1706,0.0833,0.4075,0.0938
A51069,38.095,0.0563,0.9716,0.1013,0.1187,0.2202,0.2847,0.5981,0.0409,0.0996,0.796,0.796,0.4628,0.1162,0.2117,0.2117,0.6269,1.9452,0.796,0.045,0.4785,0.1762,0.0797,0.3702,0.093
A51071,15.5623,0.0563,0.9716,0.1013,0.1119,0.2118,0.2847,0.6486,0.0409,0.1,0.7662,0.7662,0.5017,0.1075,0.3496,0.3499,0.5812,1.9452,0.7662,0.045,0.5189,0.1694,0.08,0.4013,0.086
A51073,62.7172,0.0563,0.9716,0.1013,0.1175,0.2063,0.2847,0.453,0.0409,0.1023,1.0242,1.0242,0.3495,0.1344,0.4376,0.4382,0.7243,1.9452,1.0242,0.045,0.3624,0.165,0.0819,0.2796,0.1075
A51075,74.9468,0.0563,0.9716,0.1013,0.1179,0.211,0.2847,0.749,0.0409,0.1011,0.8844,0.8844,0.5765,0.131,0.2454,0.2456,0.7044,1.9452,0.8844,0.045,0.5992,0.1688,0.0809,0.4612,0.1048
A51079,62.1295,0.0563,0.9716,0.1013,0.1177,0.2129,0.2847,1.2398,0.0409,0.1178,0.9847,0.9847,0.9512,0.1303,0.306,0.3058,0.7008,1.9452,0.9847,0.045,0.9919,0.1703,0.0942,0.7609,0.1043
A51085,97.2722,0.0563,0.9716,0.1013,0.1275,0.2096,0.2847,0.525,0.0409,0.0964,0.98,0.98,0.4055,0.1371,0.2551,0.255,0.7384,1.9452,0.98,0.045,0.42,0.1677,0.0771,0.3244,0.1097
A51087,34.4525,0.0563,0.9716,0.1013,0.1361,0.2138,0.2847,0.5065,0.0409,0.1071,1.0943,1.0943,0.3909,0.1244,0.2788,0.279,0.6709,1.9452,1.0943,0.045,0.4052,0.171,0.0857,0.3127,0.0995
A51091,101.8236,0.0563,0.9716,0.1013,0.1082,0.2161,0.2847,0.7141,0.0409,0.1121,0.8234,0.8234,0.5532,0.1015,0.3805,0.3801,0.549,1.9452,0.8234,0.045,0.5713,0.1729,0.0897,0.4426,0.0812
A51093,902.9094,0.0563,0.9716,0.1013,0.1203,0.1862,0.2847,0.5249,0.0409,0.1051,1.013,1.013,0.4054,0.1731,0.2252,0.2252,0.9246,1.9452,1.013,0.045,0.4199,0.149,0.0841,0.3243,0.1385
A51095,139.8638,0.0563,0.9716,0.1013,0.1165,0.2123,0.2847,0.5417,0.0409,0.1087,0.9938,0.9938,0.4186,0.14,0.4268,0.427,0.7537,1.9452,0.9938,0.045,0.4333,0.1699,0.087,0.3349,0.112
A51097,131.0085,0.0563,0.9716,0.1013,0.1217,0.217,0.2847,0.5311,0.0409,0.0964,0.9451,0.9451,0.4103,0.1179,0.2084,0.2083,0.6343,1.9452,0.9451,0.045,0.4249,0.1736,0.0771,0.3282,0.0943
A51099,29.4422,0.0563,0.9716,0.1013,0.1222,0.2173,0.2847,0.5802,0.0409,0.0897,0.9814,0.9814,0.447,0.1303,0.3848,0.3847,0.6991,1.9452,0.9814,0.045,0.4642,0.1739,0.0718,0.3576,0.1043
A51101,169.7778,0.0563,0.9716,0.1013,0.1247,0.2075,0.2847,0.5399,0.0409,0.0982,0.9629,0.9629,0.417,0.1349,0.2143,0.2147,0.7245,1.9452,0.9629,0.045,0.4319,0.166,0.0786,0.3336,0.1079
A51103,50.1181,0.0563,0.9716,0.1013,0.1248,0.2174,0.2847,0.4616,0.0409,0.0747,1.0507,1.0507,0.3564,0.1179,0.4225,0.4227,0.6363,1.9452,1.0507,0.045,0.3693,0.1739,0.0598,0.2851,0.0943
A51107,63.7089,0.0563,0.9716,0.1013,0.1278,0.2062,0.2847,0.6299,0.0409,0.0911,0.9532,0.9532,0.4857,0.1236,0.2596,0.2595,0.6663,1.9452,0.9532,0.045,0.5039,0.1649,0.0729,0.3885,0.0989
A51109,59.8345,0.0563,0.9716,0.1013,0.1172,0.2057,0.2847,0.9003,0.0409,0.1061,0.8871,0.8871,0.6916,0.1353,0.2653,0.2655,0.7264,1.9452,0.8871,0.045,0.7202,0.1646,0.0849,0.5533,0.1082
A51113,80.7394,0.0563,0.9716,0.1013,0.1175,0.2146,0.2847,0.9248,0.0409,0.0915,0.9281,0.9281,0.7106,0.1353,0.2915,0.2914,0.7269,1.9452,0.9281,0.045,0.7398,0.1717,0.0732,0.5685,0.1083
A51115,24.5099,0.0563,0.9716,0.1013,0.1089,0.1961,0.2847,0.4474,0.0409,0.1025,0.9094,0.9094,0.3453,0.1244,0.4157,0.4163,0.6704,1.9452,0.9094,0.045,0.3579,0.1569,0.082,0.2763,0.0996
A51119,44.1293,0.0563,0.9716,0.1013,0.116,0.2019,0.2847,0.5215,0.0409,0.0983,0.9591,0.9591,0.4023,0.1273,0.405,0.4055,0.6841,1.9452,0.9591,0.045,0.4172,0.1615,0.0787,0.3218,0.1019
A51121,66.7794,0.0563,0.9716,0.1013,0.1082,0.2005,0.2847,0.674,0.0409,0.0969,0.7158,0.7158,0.5218,0.1172,0.2262,0.2256,0.6325,1.9452,0.7158,0.045,0.5392,0.1604,0.0775,0.4174,0.0938
A51125,10.5076,0.0563,0.9716,0.1013,0.1103,0.2156,0.2847,0.6556,0.0409,0.0944,0.8601,0.8601,0.5074,0.1131,0.3375,0.3375,0.6104,1.9452,0.8601,0.045,0.5245,0.1725,0.0755,0.4059,0.0905
A51127,24.8649,0.0563,0.9716,0.1013,0.1217,0.2079,0.2847,0.5195,0.0409,0.108,0.9644,0.9644,0.4011,0.1113,0.2767,0.2768,0.6011,1.9452,0.9644,0.045,0.4156,0.1663,0.0864,0.3209,0.089
A51131,86.4559,0.0563,0.9716,0.1013,0.1111,0.2805,0.2847,0.4422,0.0409,0.0451,0.9155,0.9155,0.3414,0.1072,0.4369,0.437,0.5795,1.9452,0.9155,0.045,0.3538,0.2244,0.0361,0.2731,0.0858
A51133,50.0216,0.0563,0.9716,0.1013,0.1239,0.2153,0.2847,0.4891,0.0409,0.0869,1.0231,1.0231,0.3777,0.1157,0.4128,0.4135,0.6246,1.9452,1.0231,0.045,0.3913,0.1722,0.0695,0.3021,0.0926
A51135,241.1374,0.0563,0.9716,0.1013,0.1173,0.2013,0.2847,0.8645,0.0409,0.1448,0.932,0.932,0.6651,0.1385,0.2487,0.2486,0.7438,1.9452,0.932,0.045,0.6916,0.161,0.1158,0.532,0.1108
A51137,113.6188,0.0563,0.9716,0.1013,0.1179,0.2142,0.2847,0.812,0.0409,0.0962,0.9177,0.9177,0.6251,0.1315,0.2429,0.2429,0.707,1.9452,0.9177,0.045,0.6496,0.1714,0.0769,0.5001,0.1052
A51139,693.8955,0.0563,0.9716,0.1013,0.1384,0.2122,0.2847,0.9314,0.0409,0.2027,1.0044,1.0044,0.7189,0.1794,0.22,0.2201,0.9605,1.9452,1.0044,0.045,0.7451,0.1698,0.1622,0.5752,0.1435
A51145,140.6371,0.0563,0.9716,0.1013,0.117,0.2071,0.2847,0.8423,0.0409,0.0983,0.9022,0.9022,0.6485,0.1356,0.2807,0.2808,0.7289,1.9452,0.9022,0.045,0.6738,0.1657,0.0787,0.5188,0.1085
A51147,146.8807,0.0563,0.9716,0.1013,0.1133,0.1962,0.2847,0.8235,0.0409,0.1031,0.8441,0.8441,0.6353,0.1275,0.233,0.2331,0.6866,1.9452,0.8441,0.045,0.6588,0.157,0.0825,0.5082,0.102
A51149,33.2299,0.0563,0.9716,0.1013,0.1331,0.2367,0.2847,0.5159,0.0409,0.1,1.1109,1.1109,0.3977,0.1321,0.2711,0.2713,0.7073,1.9452,1.1109,0.045,0.4128,0.1893,0.08,0.3182,0.1057
A51153,105.0838,0.0563,0.9716,0.1013,0.1313,0.1393,0.2847,0.7599,0.0409,0.1023,1.0057,1.0057,0.5859,0.1368,0.2829,0.283,0.7364,1.9452,1.0057,0.045,0.608,0.1114,0.0819,0.4687,0.1095
A51157,21.0612,0.0563,0.9716,0.1013,0.1197,0.2187,0.2847,0.661,0.0409,0.0924,0.9183,0.9183,0.5117,0.1131,0.3144,0.3141,0.6109,1.9452,0.9183,0.045,0.5288,0.175,0.074,0.4094,0.0905
A51159,38.8846,0.0563,0.9716,0.1013,0.1242,0.211,0.2847,0.5027,0.0409,0.0958,0.9783,0.9783,0.3872,0.1208,0.2708,0.2709,0.6498,1.9452,0.9783,0.045,0.4021,0.1688,0.0766,0.3098,0.0967
A51161,130.9713,0.0563,0.9716,0.1013,0.1085,0.2196,0.2847,0.6848,0.0409,0.1329,0.7423,0.7423,0.5299,0.1331,0.2667,0.2663,0.7146,1.9452,0.7423,0.045,0.5479,0.1757,0.1063,0.4239,0.1064
A51163,54.3953,0.0563,0.9716,0.1013,0.1046,0.214,0.2847,0.6286,0.0409,0.1013,0.7481,0.7481,0.4864,0.1163,0.2419,0.2419,0.6272,1.9452,0.7481,0.045,0.5029,0.1712,0.0811,0.3891,0.093
A51165,794.5599,0.0563,0.9716,0.1013,0.1436,0.2203,0.2847,0.9441,0.0409,0.216,1.0395,1.0395,0.728,0.193,0.2103,0.2102,1.0323,1.9452,1.0395,0.045,0.7553,0.1762,0.1728,0.5824,0.1544
A51171,301.8515,0.0563,0.9716,0.1013,0.1246,0.2205,0.2847,0.6371,0.0409,0.1494,0.844,0.844,0.4929,0.142,0.205,0.205,0.7631,1.9452,0.844,0.045,0.5097,0.1764,0.1195,0.3943,0.1136
A51177,67.8261,0.0563,0.9716,0.1013,0.122,0.2077,0.2847,0.5818,0.0409,0.0921,0.9416,0.9416,0.45,0.1372,0.2616,0.2612,0.7386,1.9452,0.9416,0.045,0.4655,0.1662,0.0737,0.36,0.1098
A51179,30.2362,0.0563,0.9716,0.1013,0.1271,0.2178,0.2847,0.6838,0.0409,0.1154,0.9912,0.9912,0.5259,0.126,0.2767,0.2767,0.677,1.9452,0.9912,0.045,0.547,0.1742,0.0923,0.4207,0.1008
A51181,880.0021,0.0563,0.9716,0.1013,0.1177,0.187,0.2847,0.4891,0.0409,0.1039,0.9872,0.9872,0.3778,0.9413,0.2775,0.2775,5.0035,1.9452,0.9872,0.045,0.3913,0.1496,0.0831,0.3022,0.7531
A51187,36.0856,0.0563,0.9716,0.1013,0.1162,0.2158,0.2847,0.6117,0.0409,0.0927,0.7771,0.7771,0.4733,0.114,0.1939,0.1939,0.6152,1.9452,0.7771,0.045,0.4894,0.1726,0.0742,0.3786,0.0912
A51193,24.6772,0.0563,0.9716,0.1013,0.1214,0.2387,0.2847,0.5491,0.0409,0.083,0.9487,0.9487,0.4242,0.1215,0.2739,0.274,0.6508,1.9452,0.9487,0.045,0.4393,0.191,0.0664,0.3394,0.0972
A51199,129.9329,0.0563,0.9716,0.1013,0.1229,0.2256,0.2847,0.4403,0.0409,0.1504,1.0774,1.0774,0.3395,0.1979,0.4407,0.441,1.0608,1.9452,1.0774,0.045,0.3522,0.1804,0.1204,0.2716,0.1583
A51510,9.1364,0.0563,0.9716,0.1013,0.1438,0.1722,0.2847,0.5229,0.0409,0.0974,1.1665,1.1665,0.403,0.0934,0.184,0.1835,0.5077,1.9452,1.1665,0.045,0.4183,0.1377,0.0779,0.3224,0.0747
A51530,9.1364,0.0563,0.9716,0.1013,0.102,0.2261,0.2847,0.6328,0.0409,0.0938,0.7444,0.7444,0.4883,0.0897,0.2357,0.2342,0.4868,1.9452,0.7444,0.045,0.5062,0.1809,0.075,0.3906,0.0718
A51540,9.1364,0.0563,0.9716,0.1013,0.121,0.1877,0.2847,0.5582,0.0409,0.0946,1.0305,1.0305,0.4305,0.0912,0.2725,0.2721,0.4953,1.9452,1.0305,0.045,0.4466,0.1501,0.0757,0.3444,0.073
A51550,142.4337,0.0563,0.9716,0.1013,0.1222,0.2358,0.2847,0.3547,0.0409,0.1012,1.0742,1.0742,0.2736,0.163,0.432,0.4324,0.8761,1.9452,1.0742,0.045,0.2837,0.1887,0.081,0.2189,0.1304
A51570,9.1364,0.0563,0.9716,0.1013,0.136,0.1705,0.2847,0.5171,0.0409,0.0967,1.1603,1.1603,0.3985,0.0926,0.3966,0.3967,0.5032,1.9452,1.1603,0.045,0.4137,0.1364,0.0774,0.3188,0.0741
A51580,9.1364,0.0563,0.9716,0.1013,0.1054,0.2267,0.2847,0.6346,0.0409,0.094,0.6911,0.6911,0.4897,0.09,0.2633,0.262,0.4882,1.9452,0.6911,0.045,0.5077,0.1814,0.0752,0.3917,0.072
A51600,9.1364,0.0563,0.9716,0.1013,0.1487,0.1931,0.2847,0.577,0.0409,0.0969,1.329,1.329,0.4452,0.0939,0.4232,0.4232,0.5107,1.9452,1.329,0.045,0.4616,0.1545,0.0775,0.3562,0.0751
A51610,9.1364,0.0563,0.9716,0.1013,0.1506,0.1935,0.2847,0.5783,0.0409,0.0971,1.3057,1.3057,0.4463,0.0941,0.2323,0.2324,0.512,1.9452,1.3057,0.045,0.4626,0.1548,0.0776,0.357,0.0753
A51630,9.1364,0.0563,0.9716,0.1013,0.1305,0.1895,0.2847,0.5642,0.0409,0.0953,1.0363,1.0363,0.4352,0.0921,0.2071,0.2062,0.5002,1.9452,1.0363,0.045,0.4514,0.1516,0.0762,0.3482,0.0737
A51650,9.1364,0.0563,0.9716,0.1013,0.0963,0.1639,0.2847,0.4933,0.0409,0.0939,0.7728,0.7728,0.3799,0.0893,0.3829,0.3833,0.4845,1.9452,0.7728,0.045,0.3946,0.1311,0.0751,0.3039,0.0715
A51660,9.1364,0.0563,0.9716,0.1013,0.1462,0.2341,0.2847,0.6591,0.0409,0.0971,1.0806,1.0806,0.5089,0.0936,0.2186,0.2183,0.5092,1.9452,1.0806,0.045,0.5273,0.1873,0.0777,0.4071,0.0749
A51670,9.1364,0.0563,0.9716,0.1013,0.1806,0.1813,0.2847,0.5556,0.0409,0.1014,1.7814,1.7814,0.4286,0.0979,0.4804,0.4804,0.5338,1.9452,1.7814,0.045,0.4445,0.1451,0.0811,0.3428,0.0783
A51678,9.1364,0.0563,0.9716,0.1013,0.1032,0.2263,0.2847,0.6334,0.0409,0.0938,0.7426,0.7426,0.4887,0.0898,0.2042,0.2042,0.4873,1.9452,0.7426,0.045,0.5067,0.181,0.0751,0.391,0.0718
A51680,9.1364,0.0563,0.9716,0.1013,0.1149,0.1867,0.2847,0.5547,0.0409,0.0941,0.8813,0.8813,0.4278,0.0907,0.2515,0.2514,0.4924,1.9452,0.8813,0.045,0.4438,0.1494,0.0753,0.3422,0.0726
A51683,9.1364,0.0563,0.9716,0.1013,0.1375,0.1908,0.2847,0.569,0.0409,0.0959,1.1365,1.1365,0.439,0.0927,0.4559,0.4563,0.5041,1.9452,1.1365,0.045,0.4552,0.1527,0.0767,0.3512,0.0742
A51685,9.1364,0.0563,0.9716,0.1013,0.1389,0.1909,0.2847,0.5697,0.0409,0.096,1.1602,1.1602,0.4395,0.0929,0.4656,0.466,0.5049,1.9452,1.1602,0.045,0.4557,0.1527,0.0768,0.3516,0.0743
A51700,9.1364,0.0563,0.9716,0.1013,0.1237,0.1682,0.2847,0.5088,0.0409,0.0957,1.0827,1.0827,0.392,0.0914,0.4316,0.432,0.4967,1.9452,1.0827,0.045,0.4071,0.1346,0.0766,0.3136,0.0732
A51710,9.1364,0.0563,0.9716,0.1013,0.1347,0.1703,0.2847,0.5163,0.0409,0.0966,1.237,1.237,0.3978,0.0925,0.4524,0.4528,0.5025,1.9452,1.237,0.045,0.413,0.1363,0.0773,0.3182,0.074
A51730,9.1364,0.0563,0.9716,0.1013,0.1294,0.1693,0.2847,0.5126,0.0409,0.0962,1.0558,1.0558,0.395,0.092,0.2557,0.2558,0.4997,1.9452,1.0558,0.045,0.4101,0.1354,0.0769,0.316,0.0736
A51735,9.1364,0.0563,0.9716,0.1013,0.09,0.1629,0.2847,0.4901,0.0409,0.0935,0.7044,0.7044,0.3774,0.0889,0.3705,0.3709,0.4822,1.9452,0.7044,0.045,0.3921,0.1303,0.0748,0.3019,0.0711
A51740,9.1364,0.0563,0.9716,0.1013,0.1369,0.1708,0.2847,0.5178,0.0409,0.0968,1.2706,1.2706,0.399,0.0927,0.4536,0.454,0.5037,1.9452,1.2706,0.045,0.4143,0.1366,0.0774,0.3192,0.0741
A51760,9.1364,0.0563,0.9716,0.1013,0.1407,0.1715,0.2847,0.5206,0.0409,0.0971,1.1542,1.1542,0.4012,0.0931,0.2839,0.2841,0.5059,1.9452,1.1542,0.045,0.4165,0.1372,0.0777,0.3209,0.0744
A51790,9.1364,0.0563,0.9716,0.1013,0.1188,0.2287,0.2847,0.6416,0.0409,0.0949,0.842,0.842,0.4951,0.091,0.2007,0.2007,0.4943,1.9452,0.842,0.045,0.5132,0.183,0.0759,0.3961,0.0728
A51800,346.4542,0.0563,0.9716,0.1013,0.1183,0.1895,0.2847,0.4764,0.0409,0.0985,0.9915,0.9915,0.3682,0.1301,0.3177,0.3176,0.7001,1.9452,0.9915,0.045,0.3811,0.1516,0.0788,0.2946,0.1041
A51810,555.8151,0.0563,0.9716,0.1013,0.1153,0.2556,0.2847,0.384,0.0409,0.0907,0.9985,0.9985,0.2962,0.1617,0.4212,0.4215,0.8668,1.9452,0.9985,0.045,0.3072,0.2045,0.0726,0.237,0.1294
A51820,9.1364,0.0563,0.9716,0.1013,0.1238,0.2297,0.2847,0.6446,0.0409,0.0953,1.0795,1.0795,0.4975,0.0915,0.4309,0.4303,0.4968,1.9452,1.0795,0.045,0.5157,0.1838,0.0762,0.398,0.0732
A51830,9.1364,0.0563,0.9716,0.1013,0.1217,0.1679,0.2847,0.5076,0.0409,0.0956,1.0781,1.0781,0.391,0.0913,0.446,0.4463,0.4957,1.9452,1.0781,0.045,0.4061,0.1343,0.0765,0.3128,0.073
A51840,9.1364,0.0563,0.9716,0.1013,0.1209,0.2292,0.2847,0.6429,0.0409,0.095,0.8394,0.8394,0.4962,0.0912,0.2024,0.2025,0.4953,1.9452,0.8394,0.045,0.5143,0.1834,0.076,0.3969,0.073
A54003,86.1222,0.0563,0.9716,0.1013,0.1239,0.2216,0.2847,0.6324,0.0409,0.0673,0.8596,0.8596,0.4901,0.1161,0.2361,0.2364,0.6265,1.9452,0.8596,0.045,0.506,0.1773,0.0538,0.3921,0.0929
A54023,316.712,0.0563,0.9716,0.1013,0.1323,0.229,0.2847,0.7487,0.0409,0.0961,1.2572,1.2571,0.58,0.1253,0.5632,0.563,0.6749,1.9452,1.2572,0.045,0.599,0.1832,0.0769,0.464,0.1003
A54027,91.2496,0.0563,0.9716,0.1013,0.1159,0.2198,0.2847,0.6686,0.0409,0.0679,0.7531,0.7531,0.5181,0.1093,0.215,0.2143,0.5905,1.9452,0.7531,0.045,0.5348,0.1758,0.0544,0.4145,0.0875
A54031,716.6746,0.0563,0.9716,0.1013,0.125,0.2232,0.2847,0.7367,0.0409,0.1275,0.8672,0.8672,0.5698,0.1595,0.2943,0.294,0.8537,1.9452,0.8672,0.045,0.5894,0.1785,0.102,0.4558,0.1276
A54037,187.9893,0.0563,0.9716,0.1013,0.124,0.2224,0.2847,0.561,0.0409,0.0634,0.8604,0.8604,0.4341,0.1225,0.2038,0.2038,0.6611,1.9452,0.8604,0.045,0.4488,0.1779,0.0507,0.3473,0.098
A54057,79.7977,0.0563,0.9716,0.1013,0.1208,0.2248,0.2847,0.7132,0.0409,0.0779,0.9337,0.9338,0.5529,0.1075,0.3209,0.3203,0.5811,1.9452,0.9337,0.045,0.5706,0.1798,0.0623,0.4423,0.086
A54063,67.7816,0.0563,0.9716,0.1013,0.1067,0.2223,0.2847,0.6949,0.0409,0.064,0.7104,0.7104,0.5387,0.1135,0.2952,0.2945,0.6123,1.9452,0.7104,0.045,0.5559,0.1779,0.0512,0.4309,0.0908
A54065,31.0617,0.0563,0.9716,0.1013,0.1214,0.2232,0.2847,0.7024,0.0409,0.0708,0.8527,0.8527,0.5442,0.1089,0.2869,0.2872,0.5883,1.9452,0.8527,0.045,0.5619,0.1786,0.0567,0.4353,0.0871
A54071,456.4004,0.0563,0.9716,0.1013,0.1128,0.226,0.2847,0.7451,0.0409,0.1091,0.7003,0.7003,0.5765,0.136,0.246,0.2457,0.7296,1.9452,0.7003,0.045,0.5961,0.1808,0.0873,0.4612,0.1088
A54077,51.0892,0.0563,0.9716,0.1013,0.1379,0.239,0.2847,0.6931,0.0409,0.0629,1.5303,1.5303,0.544,0.1192,0.8666,0.8673,0.6439,1.9452,1.5303,0.045,0.5544,0.1912,0.0503,0.4352,0.0954
A54093,25.2434,0.0563,0.9716,0.1013,0.1358,0.2304,0.2847,0.7225,0.0409,0.0735,1.6127,1.6127,0.5761,0.1078,0.9735,0.9734,0.5833,1.9452,1.6127,0.045,0.578,0.1843,0.0588,0.4609,0.0862
B24001,36.2802,0.0563,0.9716,0.1013,0.1204,0.2178,0.2847,0.7224,0.0409,0.067,0.9322,0.9322,0.5589,0.1229,0.3484,0.3483,0.6627,1.9452,0.9322,0.045,0.5779,0.1742,0.0536,0.4471,0.0983
B24021,82.9211,0.0563,0.9716,0.1013,0.136,0.2183,0.2847,0.5745,0.0409,0.0563,1.121,1.121,0.4444,0.2398,0.3094,0.3094,1.2877,1.9452,1.121,0.045,0.4596,0.1746,0.045,0.3555,0.1919
B42001,302.897,0.0563,0.9716,0.1013,0.1388,0.2254,0.2847,0.6717,0.0409,0.0872,1.2749,1.2749,0.52,0.1884,0.5201,0.5211,1.0114,1.9452,1.2749,0.045,0.5374,0.1803,0.0697,0.416,0.1507
B42009,95.6548,0.0563,0.9716,0.1013,0.1243,0.2197,0.2847,0.6848,0.0409,0.0635,0.9177,0.9177,0.5305,0.1745,0.3909,0.3907,0.9384,1.9452,0.9177,0.045,0.5478,0.1758,0.0508,0.4244,0.1396
B42015,110.8623,0.0563,0.9716,0.1013,0.1265,0.2313,0.2847,0.6529,0.0409,0.0618,1.0091,1.0091,0.5066,0.1795,0.4206,0.4198,0.9655,1.9452,1.0091,0.045,0.5223,0.1851,0.0495,0.4053,0.1436
B42027,88.553,0.0563,0.9716,0.1013,0.1254,0.3183,0.2847,0.6099,0.0409,0.0636,1.0713,1.0713,0.4726,0.1922,0.4027,0.4021,1.0332,1.9452,1.0713,0.045,0.4879,0.2546,0.0509,0.3781,0.1538
B42035,100.6961,0.0563,0.9716,0.1013,0.1279,0.2115,0.2847,0.6344,0.0409,0.0663,1.0474,1.0474,0.4916,0.2458,0.3795,0.3798,1.319,1.9452,1.0474,0.045,0.5075,0.1692,0.053,0.3933,0.1967
B42041,110.2502,0.0563,0.9716,0.1013,0.1358,0.22,0.2847,0.6668,0.0409,0.0671,1.1523,1.1523,0.5164,0.2614,0.2999,0.3004,1.4028,1.9452,1.1523,0.045,0.5334,0.176,0.0536,0.4131,0.2091
B42043,216.926,0.0563,0.9716,0.1013,0.1467,0.2223,0.2847,0.6906,0.0409,0.0722,1.2395,1.2395,0.5349,0.2507,0.4243,0.4242,1.3447,1.9452,1.2395,0.045,0.5525,0.1778,0.0578,0.4279,0.2006
B42055,226.1267,0.0563,0.9716,0.1013,0.133,0.2221,0.2847,0.6872,0.0409,0.0677,1.0505,1.0505,0.5322,0.3098,0.3353,0.3351,1.6605,1.9452,1.0505,0.045,0.5498,0.1777,0.0541,0.4258,0.2478
B42079,45.6943,0.0563,0.9716,0.1013,0.1253,0.224,0.2847,0.6095,0.0409,0.066,1.1156,1.1156,0.4723,0.1631,0.5637,0.5637,0.8779,1.9452,1.1156,0.045,0.4876,0.1792,0.0528,0.3779,0.1305
B42081,74.5978,0.0563,0.9716,0.1013,0.1254,0.2252,0.2847,0.6114,0.0409,0.0635,0.9601,0.9601,0.4738,0.1783,0.3397,0.3392,0.9581,1.9452,0.9601,0.045,0.4891,0.1802,0.0508,0.379,0.1426
B42119,229.4694,0.0563,0.9716,0.1013,0.1315,0.2474,0.2847,0.6455,0.0409,0.0893,1.0402,1.0402,0.5,0.3106,0.3799,0.3794,1.6628,1.9452,1.0402,0.045,0.5164,0.1979,0.0715,0.4,0.2485
B42131,69.6294,0.0563,0.9716,0.1013,0.125,0.2175,0.2847,0.6232,0.0409,0.0639,1.0941,1.0941,0.4833,0.1521,0.496,0.4943,0.8195,1.9452,1.0941,0.045,0.4986,0.174,0.0511,0.3866,0.1217
B51003,44.606,0.0563,0.9716,0.1013,0.1241,0.2174,0.2847,0.7294,0.0409,0.0942,1.0944,1.0944,0.5635,0.1174,0.3284,0.3307,0.6337,1.9452,1.0944,0.045,0.5836,0.1739,0.0753,0.4508,0.0939
B51009,12.1822,0.0563,0.9716,0.1013,0.1103,0.2145,0.2847,0.6633,0.0409,0.0979,0.9061,0.9061,0.5139,0.1144,0.4739,0.4742,0.6174,1.9452,0.9061,0.045,0.5306,0.1716,0.0783,0.4112,0.0915
B51015,313.4529,0.0563,0.9716,0.1013,0.1185,0.2034,0.2847,0.6729,0.0409,0.1477,0.9584,0.9584,0.521,0.1348,0.4338,0.4351,0.7249,1.9452,0.9584,0.045,0.5383,0.1628,0.1181,0.4168,0.1079
B51017,28.1343,0.0563,0.9716,0.1013,0.1003,0.2077,0.2847,0.641,0.0409,0.1001,0.7112,0.7112,0.4959,0.1052,0.3155,0.315,0.5687,1.9452,0.7112,0.045,0.5128,0.1662,0.0801,0.3967,0.0842
B51019,37.2202,0.0563,0.9716,0.1013,0.1091,0.2049,0.2847,1.0778,0.0409,0.0928,0.7946,0.7946,0.8296,0.1218,0.2431,0.2429,0.6563,1.9452,0.7946,0.045,0.8623,0.1639,0.0742,0.6636,0.0974
B51023,47.3783,0.0563,0.9716,0.1013,0.1094,0.2108,0.2847,0.6722,0.0409,0.0969,0.8703,0.8703,0.5203,0.117,0.323,0.3208,0.6312,1.9452,0.8703,0.045,0.5377,0.1687,0.0775,0.4163,0.0936
B51061,111.9567,0.0563,0.9716,0.1013,0.1222,0.1667,0.2847,0.6659,0.0409,0.0902,0.979,0.979,0.5145,0.123,0.3227,0.323,0.6631,1.9452,0.979,0.045,0.5327,0.1334,0.0721,0.4116,0.0984
B51079,62.3178,0.0563,0.9716,0.1013,0.1273,0.2147,0.2847,1.2479,0.0409,0.1186,1.1385,1.1385,0.9574,0.1313,0.4504,0.4502,0.7061,1.9452,1.1385,0.045,0.9983,0.1717,0.0948,0.7659,0.105
