landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
A51115,22.562,0.635,6.139,3.272,0.059,2.095,0.61,1.494,0.358,0.883,1.946,1.946,1.066,0.54,0.573,0.572,6.558,79.727,1.946,0.572,5.525,2.945,0.053,1.885,0.549
A51119,32.098,0.635,6.139,3.272,0.059,2.192,0.61,1.734,0.358,0.838,1.882,1.882,1.237,0.587,0.538,0.537,7.123,79.727,1.882,0.572,5.525,2.945,0.053,1.973,0.549
A51121,46.444,0.635,6.139,3.272,0.059,2.179,0.61,1.627,0.358,0.674,1.551,1.551,1.161,0.491,0.299,0.296,5.965,79.727,1.551,0.572,5.525,2.945,0.053,1.961,0.549
A51125,7.747,0.635,6.139,3.272,0.059,2.283,0.61,1.627,0.358,0.73,1.81,1.81,1.161,0.469,0.411,0.409,5.695,79.727,1.81,0.572,5.525,2.945,0.053,2.055,0.549
A51127,20.793,0.635,6.139,3.272,0.059,2.146,0.61,1.61,0.358,0.793,1.771,1.771,1.149,0.457,0.397,0.396,5.547,79.727,1.771,0.572,5.525,2.945,0.053,1.931,0.549
A51131,77.856,0.635,6.139,3.272,0.059,2.237,0.61,1.44,0.358,0.613,1.907,1.907,1.028,0.431,0.657,0.655,5.236,79.727,1.907,0.572,5.525,2.945,0.053,2.013,0.549
A51133,49.668,0.635,6.139,3.272,0.059,2.299,0.61,1.519,0.358,0.556,1.832,1.832,1.084,0.478,0.561,0.561,5.798,79.727,1.832,0.572,5.525,2.945,0.053,2.069,0.549
A51135,190.372,0.635,6.139,3.272,0.059,2.073,0.61,3.363,0.358,3.093,1.802,1.802,2.396,0.645,0.369,0.367,7.829,79.727,1.802,0.572,5.525,2.945,0.053,1.866,0.549
A51137,89.705,0.635,6.139,3.272,0.059,2.276,0.61,2.964,0.358,0.751,1.763,1.763,2.113,0.594,0.348,0.347,7.211,79.727,1.763,0.572,5.525,2.945,0.053,2.049,0.549
A51139,568.161,0.635,6.139,3.272,0.059,2.217,0.61,2.626,0.358,8.159,1.537,1.537,1.872,0.901,0.261,0.26,10.944,79.727,1.537,0.572,5.525,2.945,0.053,1.995,0.549
A51145,101.187,0.635,6.139,3.272,0.059,2.216,0.61,3.045,0.358,0.762,1.752,1.752,2.17,0.614,0.425,0.424,7.457,79.727,1.752,0.572,5.525,2.945,0.053,1.994,0.549
A51147,115.381,0.635,6.139,3.272,0.059,2.073,0.61,2.486,0.358,0.846,1.716,1.716,1.773,0.557,0.35,0.35,6.765,79.727,1.716,0.572,5.525,2.945,0.053,1.865,0.549
A51149,29.274,0.635,6.139,3.272,0.059,2.312,0.61,1.844,0.358,0.901,1.795,1.795,1.316,0.664,0.311,0.31,8.066,79.727,1.795,0.572,5.525,2.945,0.053,2.081,0.549
A51153,71.877,0.635,6.139,3.272,0.059,2.261,0.61,2.439,0.358,0.859,1.659,1.659,1.739,0.606,0.406,0.405,7.352,79.727,1.659,0.572,5.525,2.945,0.053,2.034,0.549
A51157,15.166,0.635,6.139,3.272,0.059,2.297,0.61,1.606,0.358,0.671,1.728,1.728,1.146,0.463,0.391,0.389,5.627,79.727,1.728,0.572,5.525,2.945,0.053,2.068,0.549
A51159,31.003,0.635,6.139,3.272,0.059,2.234,0.61,1.475,0.358,0.7,1.746,1.746,1.058,0.545,0.338,0.337,6.615,79.727,1.746,0.572,5.525,2.945,0.053,2.011,0.549
A51161,123.534,0.635,6.139,3.272,0.059,2.307,0.61,1.703,0.358,2.956,1.602,1.602,1.215,0.618,0.368,0.364,7.508,79.727,1.602,0.572,5.525,2.945,0.053,2.076,0.549
A51163,41.294,0.635,6.139,3.272,0.059,2.272,0.61,1.581,0.358,0.748,1.692,1.692,1.128,0.491,0.345,0.343,5.959,79.727,1.692,0.572,5.525,2.945,0.053,2.045,0.549
A51165,663.927,0.635,6.139,3.272,0.059,2.29,0.61,2.884,0.358,9.396,1.508,1.508,2.056,0.988,0.232,0.231,11.991,79.727,1.508,0.572,5.525,2.945,0.053,2.061,0.549
A51171,253.662,0.635,6.139,3.272,0.059,2.3,0.61,1.626,0.358,3.72,1.505,1.505,1.16,0.656,0.266,0.265,7.966,79.727,1.505,0.572,5.525,2.945,0.053,2.07,0.549
A51177,46.478,0.635,6.139,3.272,0.059,2.197,0.61,1.54,0.358,0.696,1.725,1.725,1.099,0.603,0.409,0.406,7.32,79.727,1.725,0.572,5.525,2.945,0.053,1.977,0.549
A51179,20.704,0.635,6.139,3.272,0.059,2.267,0.61,2.912,0.358,1.712,1.713,1.713,2.075,0.582,0.396,0.395,7.064,79.727,1.713,0.572,5.525,2.945,0.053,2.04,0.549
A51181,1002.985,0.635,6.139,3.272,0.059,1.967,0.61,1.489,0.358,2.88,1.896,1.896,1.063,5.793,0.344,0.343,70.329,79.727,1.896,0.572,5.525,2.945,0.053,1.77,0.549
A51187,28.292,0.635,6.139,3.272,0.059,2.29,0.61,1.557,0.358,0.786,1.53,1.53,1.111,0.472,0.276,0.275,5.727,79.727,1.53,0.572,5.525,2.945,0.053,2.061,0.549
A51193,20.182,0.635,6.139,3.272,0.059,2.179,0.61,1.595,0.358,0.44,1.748,1.748,1.138,0.6,0.342,0.341,7.28,79.727,1.748,0.572,5.525,2.945,0.053,1.961,0.549
A51199,105.59,0.635,6.139,3.272,0.059,2.302,0.61,1.591,0.358,4.417,1.949,1.949,1.135,0.969,0.565,0.563,11.77,79.727,1.949,0.572,5.525,2.945,0.053,2.072,0.549
A51510,7.098,0.635,6.139,3.272,0.059,1.705,0.61,1.467,0.358,0.738,1.686,1.686,1.044,0.334,0.166,0.165,4.053,79.727,1.686,0.572,5.525,2.945,0.053,1.535,0.549
A51530,7.098,0.635,6.139,3.272,0.059,2.278,0.61,1.635,0.358,0.714,1.743,1.743,1.164,0.334,0.348,0.342,4.053,79.727,1.743,0.572,5.525,2.945,0.053,2.05,0.549
A51540,7.098,0.635,6.139,3.272,0.059,1.787,0.61,1.48,0.358,0.711,1.906,1.906,1.054,0.334,0.411,0.409,4.053,79.727,1.906,0.572,5.525,2.945,0.053,1.609,0.549
A51550,117.612,0.635,6.139,3.272,0.059,2.313,0.61,1.35,0.358,0.78,1.956,1.956,0.964,0.749,0.543,0.542,9.094,79.727,1.956,0.572,5.525,2.945,0.053,2.082,0.549
A51570,7.098,0.635,6.139,3.272,0.059,1.703,0.61,1.467,0.358,0.738,1.82,1.82,1.044,0.334,0.466,0.465,4.053,79.727,1.82,0.572,5.525,2.945,0.053,1.533,0.549
A51580,7.098,0.635,6.139,3.272,0.059,2.282,0.61,1.637,0.358,0.714,1.556,1.556,1.165,0.334,0.393,0.386,4.053,79.727,1.556,0.572,5.525,2.945,0.053,2.054,0.549
A51600,7.098,0.635,6.139,3.272,0.059,1.793,0.61,1.483,0.358,0.711,1.826,1.826,1.055,0.334,0.566,0.564,4.053,79.727,1.826,0.572,5.525,2.945,0.053,1.614,0.549
A51610,7.098,0.635,6.139,3.272,0.059,1.792,0.61,1.482,0.358,0.711,1.76,1.76,1.054,0.334,0.214,0.213,4.053,79.727,1.76,0.572,5.525,2.945,0.053,1.613,0.549
A51630,7.098,0.635,6.139,3.272,0.059,1.792,0.61,1.482,0.358,0.711,1.725,1.725,1.054,0.334,0.275,0.271,4.053,79.727,1.725,0.572,5.525,2.945,0.053,1.613,0.549
A51650,7.098,0.635,6.139,3.272,0.059,1.705,0.61,1.467,0.358,0.738,1.946,1.946,1.044,0.334,0.534,0.534,4.053,79.727,1.946,0.572,5.525,2.945,0.053,1.535,0.549
A51660,7.098,0.635,6.139,3.272,0.059,2.282,0.61,1.637,0.358,0.714,1.527,1.527,1.165,0.334,0.197,0.195,4.053,79.727,1.527,0.572,5.525,2.945,0.053,2.054,0.549
A51670,7.098,0.635,6.139,3.272,0.059,1.705,0.61,1.467,0.358,0.738,1.817,1.817,1.044,0.334,0.466,0.464,4.053,79.727,1.817,0.572,5.525,2.945,0.053,1.534,0.549
A51678,7.098,0.635,6.139,3.272,0.059,2.278,0.61,1.635,0.358,0.714,1.713,1.713,1.164,0.334,0.276,0.275,4.053,79.727,1.713,0.572,5.525,2.945,0.053,2.05,0.549
A51680,7.098,0.635,6.139,3.272,0.059,1.787,0.61,1.48,0.358,0.711,1.755,1.755,1.054,0.334,0.336,0.334,4.053,79.727,1.755,0.572,5.525,2.945,0.053,1.609,0.549
A51683,7.098,0.635,6.139,3.272,0.059,1.793,0.61,1.483,0.358,0.711,1.753,1.753,1.055,0.334,0.642,0.641,4.053,79.727,1.753,0.572,5.525,2.945,0.053,1.614,0.549
A51685,7.098,0.635,6.139,3.272,0.059,1.787,0.61,1.48,0.358,0.711,1.764,1.764,1.054,0.334,0.654,0.653,4.053,79.727,1.764,0.572,5.525,2.945,0.053,1.609,0.549
A51700,7.098,0.635,6.139,3.272,0.059,1.705,0.61,1.467,0.358,0.738,1.941,1.94,1.044,0.334,0.54,0.539,4.053,79.727,1.941,0.572,5.525,2.945,0.053,1.534,0.549
A51710,7.098,0.635,6.139,3.272,0.059,1.705,0.61,1.467,0.358,0.738,1.962,1.962,1.044,0.334,0.543,0.542,4.053,79.727,1.962,0.572,5.525,2.945,0.053,1.535,0.549
A51730,7.098,0.635,6.139,3.272,0.059,1.705,0.61,1.467,0.358,0.738,1.777,1.777,1.044,0.334,0.302,0.301,4.053,79.727,1.777,0.572,5.525,2.945,0.053,1.534,0.549
A51735,7.098,0.635,6.139,3.272,0.059,1.698,0.61,1.466,0.358,0.737,1.937,1.937,1.043,0.334,0.527,0.526,4.053,79.727,1.937,0.572,5.525,2.945,0.053,1.528,0.549
A51740,7.098,0.635,6.139,3.272,0.059,1.705,0.61,1.467,0.358,0.738,1.969,1.969,1.044,0.334,0.542,0.541,4.053,79.727,1.969,0.572,5.525,2.945,0.053,1.535,0.549
A51760,7.098,0.635,6.139,3.272,0.059,1.705,0.61,1.467,0.358,0.738,1.722,1.722,1.044,0.334,0.372,0.371,4.053,79.727,1.722,0.572,5.525,2.945,0.053,1.534,0.549
A51790,7.098,0.635,6.139,3.272,0.059,2.278,0.61,1.635,0.358,0.714,1.605,1.605,1.164,0.334,0.268,0.267,4.053,79.727,1.605,0.572,5.525,2.945,0.053,2.05,0.549
A51800,301.616,0.635,6.139,3.272,0.059,1.99,0.61,1.395,0.358,0.737,1.891,1.891,0.996,0.579,0.505,0.502,7.034,79.727,1.891,0.572,5.525,2.945,0.053,1.791,0.549
A51810,589.481,0.635,6.139,3.272,0.059,2.281,0.61,1.409,0.358,0.829,1.974,1.974,1.006,0.789,0.55,0.549,9.573,79.727,1.974,0.572,5.525,2.945,0.053,2.053,0.549
A51820,7.098,0.635,6.139,3.272,0.059,2.282,0.61,1.637,0.358,0.714,1.933,1.933,1.165,0.334,0.559,0.554,4.053,79.727,1.933,0.572,5.525,2.945,0.053,2.054,0.549
A51830,7.098,0.635,6.139,3.272,0.059,1.703,0.61,1.467,0.358,0.738,1.976,1.976,1.044,0.334,0.594,0.593,4.053,79.727,1.976,0.572,5.525,2.945,0.053,1.533,0.549
A51840,7.098,0.635,6.139,3.272,0.059,2.282,0.61,1.637,0.358,0.714,1.561,1.561,1.165,0.334,0.278,0.277,4.053,79.727,1.561,0.572,5.525,2.945,0.053,2.054,0.549
A54003,66.776,0.635,6.139,3.272,0.059,2.312,0.61,1.455,0.358,0.587,1.544,1.544,1.039,0.481,0.275,0.275,5.844,79.727,1.544,0.572,5.525,2.945,0.053,2.081,0.549
A54023,258.834,0.635,6.139,3.272,0.059,2.328,0.61,1.713,0.358,2.12,2.042,2.042,1.222,0.548,0.722,0.719,6.657,79.727,2.042,0.572,5.525,2.945,0.053,2.095,0.549
A54027,73.916,0.635,6.139,3.272,0.059,2.314,0.61,1.519,0.358,0.556,1.488,1.488,1.084,0.448,0.308,0.304,5.44,79.727,1.488,0.572,5.525,2.945,0.053,2.082,0.549
A54031,608.035,0.635,6.139,3.272,0.059,2.312,0.61,1.877,0.358,5.207,1.538,1.538,1.339,0.8,0.427,0.424,9.718,79.727,1.538,0.572,5.525,2.945,0.053,2.081,0.549
A54037,134.257,0.635,6.139,3.272,0.059,2.318,0.61,1.447,0.358,0.459,1.543,1.543,1.033,0.512,0.232,0.231,6.22,79.727,1.543,0.572,5.525,2.945,0.053,2.086,0.549
A54057,61.79,0.635,6.139,3.272,0.059,2.273,0.61,1.573,0.358,0.827,1.732,1.732,1.123,0.432,0.442,0.439,5.251,79.727,1.732,0.572,5.525,2.945,0.053,2.046,0.549
A54063,51.012,0.635,6.139,3.272,0.059,2.261,0.61,1.548,0.358,0.516,1.57,1.57,1.105,0.473,0.413,0.408,5.739,79.727,1.57,0.572,5.525,2.945,0.053,2.035,0.549
A54065,24.216,0.635,6.139,3.272,0.059,2.327,0.61,1.606,0.358,0.64,1.576,1.576,1.146,0.439,0.424,0.424,5.329,79.727,1.576,0.572,5.525,2.945,0.053,2.094,0.549
A54071,397.038,0.635,6.139,3.272,0.059,2.36,0.61,1.846,0.358,3.614,1.437,1.437,1.317,0.65,0.381,0.378,7.896,79.727,1.437,0.572,5.525,2.945,0.053,2.124,0.549
A54077,37.221,0.635,6.139,3.272,0.059,2.501,0.61,1.441,0.358,0.423,2.336,2.336,1.049,0.489,1.273,1.271,5.931,79.727,2.336,0.572,5.525,2.945,0.053,2.251,0.549
A54093,19.288,0.635,6.139,3.272,0.059,2.373,0.61,1.651,0.358,0.652,2.513,2.513,1.252,0.424,1.48,1.472,5.148,79.727,2.513,0.572,5.525,2.945,0.053,2.135,0.549
B24001,28.584,0.635,6.139,3.272,0.059,2.26,0.61,1.798,0.358,0.548,1.741,1.741,1.282,0.518,0.468,0.466,6.288,79.727,1.741,0.572,5.525,2.945,0.053,2.034,0.549
B24021,64.348,0.635,6.139,3.272,0.059,2.251,0.61,1.492,0.358,0.278,1.756,1.756,1.065,1.122,0.351,0.349,13.626,79.727,1.756,0.572,5.525,2.945,0.053,2.026,0.549
B42001,278.994,0.635,6.139,3.272,0.059,2.308,0.61,1.62,0.358,1.204,1.936,1.936,1.156,0.884,0.771,0.772,10.734,79.727,1.936,0.572,5.525,2.945,0.053,2.077,0.549
B42009,71.292,0.635,6.139,3.272,0.059,2.305,0.61,1.578,0.358,0.483,1.64,1.64,1.126,0.782,0.557,0.553,9.491,79.727,1.64,0.572,5.525,2.945,0.053,2.075,0.549
B42015,79.53,0.635,6.139,3.272,0.059,2.312,0.61,1.391,0.358,0.438,1.756,1.756,0.993,0.81,0.606,0.6,9.83,79.727,1.756,0.572,5.525,2.945,0.053,2.081,0.549
B42027,65.621,0.635,6.139,3.272,0.059,2.161,0.61,1.409,0.358,0.449,1.883,1.883,1.006,0.878,0.457,0.454,10.661,79.727,1.883,0.572,5.525,2.945,0.053,1.945,0.549
B42035,74.589,0.635,6.139,3.272,0.059,2.188,0.61,1.445,0.358,0.484,1.792,1.792,1.031,1.172,0.475,0.474,14.225,79.727,1.792,0.572,5.525,2.945,0.053,1.969,0.549
B42041,93.279,0.635,6.139,3.272,0.059,2.298,0.61,1.573,0.358,0.503,1.808,1.808,1.123,1.237,0.286,0.286,15.023,79.727,1.808,0.572,5.525,2.945,0.053,2.068,0.549
B42043,192.112,0.635,6.139,3.272,0.059,2.251,0.61,1.619,0.358,0.523,1.74,1.74,1.155,1.207,0.531,0.528,14.653,79.727,1.74,0.572,5.525,2.945,0.053,2.026,0.549
B42055,206.352,0.635,6.139,3.272,0.059,2.302,0.61,1.608,0.358,0.494,1.7,1.7,1.148,1.509,0.401,0.399,18.315,79.727,1.7,0.572,5.525,2.945,0.053,2.072,0.549
B42079,33.203,0.635,6.139,3.272,0.059,2.324,0.61,1.41,0.358,0.566,1.963,1.963,1.007,0.725,0.778,0.774,8.8,79.727,1.963,0.572,5.525,2.945,0.053,2.091,0.549
B42081,58.925,0.635,6.139,3.272,0.059,2.303,0.61,1.403,0.358,0.522,1.691,1.691,1.002,0.815,0.423,0.42,9.889,79.727,1.691,0.572,5.525,2.945,0.053,2.073,0.549
B42119,191.098,0.635,6.139,3.272,0.059,2.271,0.61,1.521,0.358,1.629,1.713,1.713,1.086,1.561,0.491,0.487,18.946,79.727,1.713,0.572,5.525,2.945,0.053,2.044,0.549
B42131,48.17,0.635,6.139,3.272,0.059,2.292,0.61,1.374,0.358,0.467,1.93,1.93,0.981,0.658,0.72,0.711,7.99,79.727,1.93,0.572,5.525,2.945,0.053,2.063,0.549
B51003,31.293,0.635,6.139,3.272,0.059,2.287,0.61,2.013,0.358,0.738,1.95,1.95,1.436,0.486,0.431,0.437,5.905,79.727,1.95,0.572,5.525,2.945,0.053,2.058,0.549
B51009,7.971,0.635,6.139,3.272,0.059,2.26,0.61,1.524,0.358,0.771,1.906,1.906,1.088,0.477,0.638,0.636,5.787,79.727,1.906,0.572,5.525,2.945,0.053,2.034,0.549
B51015,265.497,0.635,6.139,3.272,0.059,2.168,0.61,1.603,0.358,3.04,1.826,1.826,1.144,0.612,0.571,0.574,7.428,79.727,1.826,0.572,5.525,2.945,0.053,1.951,0.549
B51017,19.972,0.635,6.139,3.272,0.059,2.243,0.61,1.632,0.358,0.854,1.704,1.704,1.165,0.426,0.517,0.512,5.17,79.727,1.704,0.572,5.525,2.945,0.053,2.019,0.549
B51019,25.017,0.635,6.139,3.272,0.059,2.201,0.61,3.842,0.358,0.722,1.697,1.697,2.738,0.526,0.328,0.326,6.387,79.727,1.697,0.572,5.525,2.945,0.053,1.981,0.549
B51023,33.126,0.635,6.139,3.272,0.059,2.249,0.61,1.633,0.358,0.8,1.85,1.85,1.165,0.491,0.466,0.456,5.96,79.727,1.85,0.572,5.525,2.945,0.053,2.024,0.549
B51061,76.491,0.635,6.139,3.272,0.059,2.268,0.61,1.846,0.358,0.657,1.788,1.788,1.317,0.526,0.371,0.37,6.389,79.727,1.788,0.572,5.525,2.945,0.053,2.041,0.549
B51079,47.587,0.635,6.139,3.272,0.059,2.27,0.61,6.329,0.358,1.055,1.957,1.957,4.508,0.59,0.598,0.594,7.161,79.727,1.957,0.572,5.525,2.945,0.053,2.043,0.549
B51091,88.861,0.635,6.139,3.272,0.059,2.277,0.61,1.933,0.358,1.054,1.733,1.733,1.364,0.405,0.453,0.452,4.912,79.727,1.733,0.572,5.525,2.945,0.053,2.05,0.549
B51113,56.714,0.635,6.139,3.272,0.059,2.275,0.61,4.033,0.358,0.551,1.863,1.863,2.873,0.626,0.511,0.505,7.599,79.727,1.863,0.572,5.525,2.945,0.053,2.048,0.549
B51125,7.747,0.635,6.139,3.272,0.059,2.283,0.61,1.627,0.358,0.73,1.888,1.888,1.161,0.469,0.628,0.629,5.695,79.727,1.888,0.572,5.525,2.945,0.053,2.055,0.549
B51139,568.161,0.635,6.139,3.272,0.059,2.217,0.61,2.626,0.358,8.159,1.686,1.686,1.872,0.901,0.358,0.357,10.944,79.727,1.686,0.572,5.525,2.945,0.053,1.995,0.549
B51157,15.166,0.635,6.139,3.272,0.059,2.297,0.61,1.606,0.358,0.671,1.787,1.787,1.146,0.463,0.507,0.506,5.627,79.727,1.787,0.572,5.525,2.945,0.053,2.068,0.549
B51163,41.294,0.635,6.139,3.272,0.059,2.272,0.61,1.581,0.358,0.748,1.751,1.751,1.128,0.491,0.349,0.345,5.959,79.727,1.751,0.572,5.525,2.945,0.053,2.045,0.549
B51165,663.927,0.635,6.139,3.272,0.059,2.29,0.61,2.884,0.358,9.396,1.418,1.418,2.056,0.988,0.39,0.39,11.991,79.727,1.418,0.572,5.525,2.945,0.053,2.061,0.549
B51171,253.662,0.635,6.139,3.272,0.059,2.3,0.61,1.626,0.358,3.72,1.597,1.597,1.16,0.656,0.498,0.495,7.966,79.727,1.597,0.572,5.525,2.945,0.053,2.07,0.549
B51187,28.292,0.635,6.139,3.272,0.059,2.29,0.61,1.557,0.358,0.786,1.679,1.679,1.111,0.472,0.375,0.374,5.727,79.727,1.679,0.572,5.525,2.945,0.053,2.061,0.549
B54023,258.834,0.635,6.139,3.272,0.059,2.328,0.61,1.713,0.358,2.12,1.475,1.475,1.222,0.548,0.271,0.264,6.657,79.727,1.475,0.572,5.525,2.945,0.053,2.095,0.549
B54031,608.035,0.635,6.139,3.272,0.059,2.312,0.61,1.877,0.358,5.207,1.428,1.428,1.339,0.8,0.304,0.298,9.718,79.727,1.428,0.572,5.525,2.945,0.053,2.081,0.549
B54057,61.79,0.635,6.139,3.272,0.059,2.273,0.61,1.573,0.358,0.827,1.489,1.489,1.123,0.432,0.232,0.23,5.251,79.727,1.489,0.572,5.525,2.945,0.053,2.046,0.549
B54071,397.038,0.635,6.139,3.272,0.059,2.36,0.61,1.846,0.358,3.614,1.595,1.595,1.317,0.65,0.396,0.395,7.896,79.727,1.595,0.572,5.525,2.945,0.053,2.124,0.549
C42009,71.292,0.635,6.139,3.272,0.059,2.305,0.61,1.578,0.358,0.483,1.621,1.621,1.126,0.782,0.482,0.481,9.491,79.727,1.621,0.572,5.525,2.945,0.053,2.075,0.549
C51015,265.497,0.635,6.139,3.272,0.059,2.168,0.61,1.603,0.358,3.04,1.661,1.661,1.144,0.612,0.565,0.562,7.428,79.727,1.661,0.572,5.525,2.945,0.053,1.951,0.549
C51165,663.927,0.635,6.139,3.272,0.059,2.29,0.61,2.884,0.358,9.396,1.792,1.792,2.056,0.988,0.416,0.413,11.991,79.727,1.792,0.572,5.525,2.945,0.053,2.061,0.549
end,,,,,,,,,,,,,,,,,,,,,,,,,
