landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
B51157,10.766367,0.165,0.75,0.6563,0.0456,2.4287,0.225,0.8932,0.12,0.7003,5.1519,5.1519,0.7323,0.2314,0.3104,0.3104,10.9911,12.6,5.1519,0.132,0.7145,1.943,0.5602,0.5859,0.1851
B51163,27.08144243,0.165,0.75,0.6563,0.0359,2.3631,0.225,0.8352,0.12,0.7616,4.0091,4.0089,0.6849,0.2354,0.2001,0.1999,11.1838,12.6,4.0091,0.132,0.6682,1.8905,0.6093,0.5479,0.1884
B51165,380.7223677,0.165,0.75,0.6563,0.0427,2.3717,0.225,1.1327,0.12,1.2428,3.8109,3.8108,0.9283,0.3656,0.1917,0.1917,17.3676,12.6,3.8109,0.132,0.9062,1.8974,0.9942,0.7427,0.2925
B51171,144.4586049,0.165,0.75,0.6563,0.0443,2.4361,0.225,0.836,0.12,0.9035,4.4572,4.4572,0.6856,0.2798,0.2709,0.2709,13.2882,12.6,4.4572,0.132,0.6688,1.9488,0.7228,0.5484,0.2238
B51187,17.76216708,0.165,0.75,0.6563,0.0421,2.382,0.225,0.8086,0.12,0.6689,4.4724,4.4724,0.6631,0.2319,0.1975,0.1974,11.0158,12.6,4.4724,0.132,0.6468,1.9056,0.5351,0.5305,0.1855
B54023,152.894707,0.165,0.75,0.6563,0.0406,2.5136,0.225,1.0154,0.12,0.5772,3.7815,3.7815,0.8323,0.2468,0.1535,0.153,11.7211,12.6,3.7815,0.132,0.8123,2.0109,0.4618,0.6658,0.1974
B54031,341.7838197,0.165,0.75,0.6563,0.0414,2.4567,0.225,0.9618,0.12,0.7422,3.722,3.722,0.7885,0.3069,0.1529,0.1524,14.5771,12.6,3.722,0.132,0.7695,1.9654,0.5938,0.6308,0.2455
B54057,39.21302287,0.165,0.75,0.6563,0.0362,2.485,0.225,0.9887,0.12,0.5224,3.4164,3.4164,0.8105,0.2172,0.1325,0.1323,10.3153,12.6,3.4164,0.132,0.791,1.988,0.4179,0.6484,0.1737
B54071,215.8689948,0.165,0.75,0.6563,0.0395,2.5046,0.225,0.9939,0.12,0.6487,3.9924,3.9924,0.8148,0.2665,0.2311,0.231,12.6599,12.6,3.9924,0.132,0.7952,2.0037,0.5189,0.6518,0.2132
C42009,47.87026171,0.165,0.75,0.6563,0.0447,2.4243,0.225,0.9405,0.12,0.4712,4.5731,4.5731,0.771,0.3464,0.2295,0.2295,16.4558,12.6,4.5731,0.132,0.7524,1.9395,0.377,0.6168,0.2772
C51015,149.50177,0.165,0.75,0.6563,0.0362,2.2116,0.225,0.9017,0.12,0.9039,3.8307,3.8307,0.7393,0.265,0.2514,0.2513,12.5878,12.6,3.8307,0.132,0.7214,1.7692,0.7231,0.5914,0.212
C51165,380.8659369,0.165,0.75,0.6563,0.0493,2.4004,0.225,1.1443,0.12,1.2505,5.5659,5.5654,0.9378,0.3682,0.2485,0.2484,17.4896,12.6,5.5659,0.132,0.9154,1.9203,1.0004,0.7502,0.2946
end,,,,,,,,,,,,,,,,,,,,,,,,,
