rseg,lseg,landuse_type,shortName,Acres
SJ4_2010_2210,A42027,imh,DryPonds,0
SJ4_2010_2210,A42027,iml,DryPonds,2.6326446E-2
SJ4_2010_2210,A42027,puh,DryPonds,0
SJ4_2010_2210,A42027,pul,DryPonds,0.1571728
SJ4_2010_2210,A42027,css,DryPonds,0
SJ3_2040_1980,A42013,imh,DryPonds,0
SJ3_2040_1980,A42013,iml,DryPonds,2.5738182
SJ3_2040_1980,A42013,puh,DryPonds,0
SJ3_2040_1980,A42013,pul,DryPonds,12.264029
SJ3_2040_1980,A42013,css,DryPonds,13.861468
SJ3_2040_1980,A42021,imh,DryPonds,5.0424656E-4
SJ3_2040_1980,A42021,iml,DryPonds,1.0910062E-2
SJ3_2040_1980,A42021,puh,DryPonds,5.0424656E-4
SJ3_2040_1980,A42021,pul,DryPonds,0.10314134
SJ3_2040_1980,A42021,css,DryPonds,0
SJ3_2040_1980,B42027,imh,DryPonds,0
SJ3_2040_1980,B42027,iml,DryPonds,6.2083259E-2
SJ3_2040_1980,B42027,puh,DryPonds,0
SJ3_2040_1980,B42027,pul,DryPonds,0.29627073
SJ3_2040_1980,B42027,css,DryPonds,0
SJ3_2040_1980,A42061,imh,DryPonds,0.29213911
SJ3_2040_1980,A42061,iml,DryPonds,0.24016829
SJ3_2040_1980,A42061,puh,DryPonds,0.20709592
SJ3_2040_1980,A42061,pul,DryPonds,1.2362761
SJ3_2040_1980,A42061,css,DryPonds,0
SJ2_2110_2170,A42067,imh,DryPonds,0.32757825
SJ2_2110_2170,A42067,iml,DryPonds,0.64405209
SJ2_2110_2170,A42067,puh,DryPonds,0.28501156
SJ2_2110_2170,A42067,pul,DryPonds,3.5718982
SJ2_2110_2170,A42067,css,DryPonds,0
SJ2_2110_2170,A42087,imh,DryPonds,0
SJ2_2110_2170,A42087,iml,DryPonds,2.5475468E-3
SJ2_2110_2170,A42087,puh,DryPonds,0
SJ2_2110_2170,A42087,pul,DryPonds,1.1623182E-2
SJ2_2110_2170,A42087,css,DryPonds,0
SJ5_2120_1930,A42087,imh,DryPonds,7.0694423
SJ5_2120_1930,A42087,iml,DryPonds,4.3308296
SJ5_2120_1930,A42087,puh,DryPonds,4.7448058
SJ5_2120_1930,A42087,pul,DryPonds,22.625401
SJ5_2120_1930,A42087,css,DryPonds,0
SJ6_2130_2050,A42099,imh,DryPonds,4.2653489
SJ6_2130_2050,A42099,iml,DryPonds,6.519907
SJ6_2130_2050,A42099,puh,DryPonds,3.4655962
SJ6_2130_2050,A42099,pul,DryPonds,30.888638
SJ6_2130_2050,A42099,css,DryPonds,2.996845
SJ2_2150_2130,A42099,imh,DryPonds,0
SJ2_2150_2130,A42099,iml,DryPonds,4.6926017
SJ2_2150_2130,A42099,puh,DryPonds,0
SJ2_2150_2130,A42099,pul,DryPonds,23.463009
SJ2_2150_2130,A42099,css,DryPonds,13.866594
SJ3_2160_2170,B42055,imh,DryPonds,0.40176117
SJ3_2160_2170,B42055,iml,DryPonds,0.92831177
SJ3_2160_2170,B42055,puh,DryPonds,0.36980289
SJ3_2160_2170,B42055,pul,DryPonds,4.9459233
SJ3_2160_2170,B42055,css,DryPonds,0
SJ3_2160_2170,A42061,imh,DryPonds,6.7877069E-2
SJ3_2160_2170,A42061,iml,DryPonds,0.19528437
SJ3_2160_2170,A42061,puh,DryPonds,6.1341342E-2
SJ3_2160_2170,A42061,pul,DryPonds,0.94492441
SJ3_2160_2170,A42061,css,DryPonds,0
SJ3_2160_2170,A42067,imh,DryPonds,0.89389992
SJ3_2160_2170,A42067,iml,DryPonds,2.2393765
SJ3_2160_2170,A42067,puh,DryPonds,0.72733468
SJ3_2160_2170,A42067,pul,DryPonds,12.196274
SJ3_2160_2170,A42067,css,DryPonds,0
SJ3_2160_2170,A42099,imh,DryPonds,4.9939714E-2
SJ3_2160_2170,A42099,iml,DryPonds,0.14380787
SJ3_2160_2170,A42099,puh,DryPonds,5.3176545E-2
SJ3_2160_2170,A42099,pul,DryPonds,0.69823122
SJ3_2160_2170,A42099,css,DryPonds,0
SJ3_2170_1970,A42067,imh,DryPonds,0.23319128
SJ3_2170_1970,A42067,iml,DryPonds,0.46453184
SJ3_2170_1970,A42067,puh,DryPonds,0.22578838
SJ3_2170_1970,A42067,pul,DryPonds,2.5725069
SJ3_2170_1970,A42067,css,DryPonds,0
SJ5_2210_2320,A42061,imh,DryPonds,0.95279878
SJ5_2210_2320,A42061,iml,DryPonds,0.69766915
SJ5_2210_2320,A42061,puh,DryPonds,0.65908474
SJ5_2210_2320,A42061,pul,DryPonds,3.5119691
SJ5_2210_2320,A42061,css,DryPonds,0
SJ3_2230_2060,A42009,imh,DryPonds,2.1131858E-3
SJ3_2230_2060,A42009,iml,DryPonds,1.5650783E-2
SJ3_2230_2060,A42009,puh,DryPonds,2.2452602E-3
SJ3_2230_2060,A42009,pul,DryPonds,0.08452744
SJ3_2230_2060,A42009,css,DryPonds,0
SJ3_2230_2060,A42013,imh,DryPonds,0.2365354
SJ3_2230_2060,A42013,iml,DryPonds,0.39470649
SJ3_2230_2060,A42013,puh,DryPonds,0.20241973
SJ3_2230_2060,A42013,pul,DryPonds,2.2193584
SJ3_2230_2060,A42013,css,DryPonds,0.22927599
SJ3_2250_2230,A42009,imh,DryPonds,0.1393382
SJ3_2250_2230,A42009,iml,DryPonds,0.18094155
SJ3_2250_2230,A42009,puh,DryPonds,0.13537598
SJ3_2250_2230,A42009,pul,DryPonds,0.91131145
SJ3_2250_2230,A42009,css,DryPonds,0
SJ3_2250_2230,B42009,imh,DryPonds,6.9338918E-2
SJ3_2250_2230,B42009,iml,DryPonds,0.18952636
SJ3_2250_2230,B42009,puh,DryPonds,0.06115032
SJ3_2250_2230,B42009,pul,DryPonds,0.88489664
SJ3_2250_2230,B42009,css,DryPonds,0
SJ3_2250_2230,A42021,imh,DryPonds,4.5152988E-2
SJ3_2250_2230,A42021,iml,DryPonds,2.7916923E-2
SJ3_2250_2230,A42021,puh,DryPonds,0.03158417
SJ3_2250_2230,A42021,pul,DryPonds,0.13614658
SJ3_2250_2230,A42021,css,DryPonds,0
SJ1_2280_2450,A42061,imh,DryPonds,0.79531139
SJ1_2280_2450,A42061,iml,DryPonds,0.67877066
SJ1_2280_2450,A42061,puh,DryPonds,0.61813807
SJ1_2280_2450,A42061,pul,DryPonds,3.2048686
SJ1_2280_2450,A42061,css,DryPonds,0
SJ5_2320_2120,A42061,imh,DryPonds,1.6142459
SJ5_2320_2120,A42061,iml,DryPonds,0.73310387
SJ5_2320_2120,A42061,puh,DryPonds,1.1969043
SJ5_2320_2120,A42061,pul,DryPonds,3.3702304
SJ5_2320_2120,A42061,css,DryPonds,0
SJ5_2320_2120,A42087,imh,DryPonds,0.51587826
SJ5_2320_2120,A42087,iml,DryPonds,0.49199498
SJ5_2320_2120,A42087,puh,DryPonds,0.38213202
SJ5_2320_2120,A42087,pul,DryPonds,2.3087144
SJ5_2320_2120,A42087,css,DryPonds,0
SJ4_2360_2340,A42009,imh,DryPonds,7.3301144E-2
SJ4_2360_2340,A42009,iml,DryPonds,0.11358375
SJ4_2360_2340,A42009,puh,DryPonds,5.7254132E-2
SJ4_2360_2340,A42009,pul,DryPonds,0.5467869
SJ4_2360_2340,A42009,css,DryPonds,0
SJ4_2360_2340,C42009,imh,DryPonds,0.45961794
SJ4_2360_2340,C42009,iml,DryPonds,0.25292194
SJ4_2360_2340,C42009,puh,DryPonds,0.38037345
SJ4_2360_2340,C42009,pul,DryPonds,1.1622523
SJ4_2360_2340,C42009,css,DryPonds,0
SJ4_2360_2340,A42057,imh,DryPonds,5.9764195E-2
SJ4_2360_2340,A42057,iml,DryPonds,7.9888873E-2
SJ4_2360_2340,A42057,puh,DryPonds,4.8177261E-2
SJ4_2360_2340,A42057,pul,DryPonds,0.36895245
SJ4_2360_2340,A42057,css,DryPonds,0
SJ4_2360_2340,A42061,imh,DryPonds,1.0394168
SJ4_2360_2340,A42061,iml,DryPonds,1.6457434
SJ4_2360_2340,A42061,puh,DryPonds,0.83468324
SJ4_2360_2340,A42061,pul,DryPonds,7.7877522
SJ4_2360_2340,A42061,css,DryPonds,0
SJ3_2450_2120,A42061,imh,DryPonds,0.27402806
SJ3_2450_2120,A42061,iml,DryPonds,0.35040948
SJ3_2450_2120,A42061,puh,DryPonds,0.22205724
SJ3_2450_2120,A42061,pul,DryPonds,1.7402358
SJ3_2450_2120,A42061,css,DryPonds,0
SJ2_2500_2450,A42061,imh,DryPonds,8.6618073E-2
SJ2_2500_2450,A42061,iml,DryPonds,0.10866631
SJ2_2500_2450,A42061,puh,DryPonds,7.2522946E-2
SJ2_2500_2450,A42061,pul,DryPonds,0.52207077
SJ2_2500_2450,A42061,css,DryPonds,0
SJ2_2530_2820,A42009,imh,DryPonds,0.95753741
SJ2_2530_2820,A42009,iml,DryPonds,0.41603348
SJ2_2530_2820,A42009,puh,DryPonds,0.75282252
SJ2_2530_2820,A42009,pul,DryPonds,1.9414896
SJ2_2530_2820,A42009,css,DryPonds,0
SJ2_2530_2820,A42013,imh,DryPonds,2.4617219E-2
SJ2_2530_2820,A42013,iml,DryPonds,4.3279219E-2
SJ2_2530_2820,A42013,puh,DryPonds,1.9631455E-2
SJ2_2530_2820,A42013,pul,DryPonds,0.2309379
SJ2_2530_2820,A42013,css,DryPonds,0
SJ2_2530_2820,A42021,imh,DryPonds,0
SJ2_2530_2820,A42021,iml,DryPonds,0
SJ2_2530_2820,A42021,puh,DryPonds,0
SJ2_2530_2820,A42021,pul,DryPonds,0
SJ2_2530_2820,A42021,css,DryPonds,0
SJ2_2570_2660,C42009,imh,DryPonds,2.5622381E-2
SJ2_2570_2660,C42009,iml,DryPonds,0.06425406
SJ2_2570_2660,C42009,puh,DryPonds,2.6877085E-2
SJ2_2570_2660,C42009,pul,DryPonds,0.29980826
SJ2_2570_2660,C42009,css,DryPonds,0
SJ2_2570_2660,A42013,imh,DryPonds,3.6354542E-2
SJ2_2570_2660,A42013,iml,DryPonds,2.2989921E-2
SJ2_2570_2660,A42013,puh,DryPonds,3.0607063E-2
SJ2_2570_2660,A42013,pul,DryPonds,0.12152804
SJ2_2570_2660,A42013,css,DryPonds,0
SJ2_2580_2500,A42057,imh,DryPonds,13.660388
SJ2_2580_2500,A42057,iml,DryPonds,10.001355
SJ2_2580_2500,A42057,puh,DryPonds,8.7816782
SJ2_2580_2500,A42057,pul,DryPonds,46.957581
SJ2_2580_2500,A42057,css,DryPonds,0
SJ2_2580_2500,A42061,imh,DryPonds,0.63939881
SJ2_2580_2500,A42061,iml,DryPonds,0.85830635
SJ2_2580_2500,A42061,puh,DryPonds,0.53073257
SJ2_2580_2500,A42061,pul,DryPonds,4.0946722
SJ2_2580_2500,A42061,css,DryPonds,0
SJ4_2660_2360,C42009,imh,DryPonds,0.23905417
SJ4_2660_2360,C42009,iml,DryPonds,0.23179008
SJ4_2660_2360,C42009,puh,DryPonds,0.17367746
SJ4_2660_2360,C42009,pul,DryPonds,1.0764041
SJ4_2660_2360,C42009,css,DryPonds,0
SJ4_2660_2360,A42061,imh,DryPonds,0
SJ4_2660_2360,A42061,iml,DryPonds,1.2598992E-3
SJ4_2660_2360,A42061,puh,DryPonds,0
SJ4_2660_2360,A42061,pul,DryPonds,5.7482901E-3
SJ4_2660_2360,A42061,css,DryPonds,0
SJ4_2740_2660,C42009,imh,DryPonds,1.2539201
SJ4_2740_2660,C42009,iml,DryPonds,1.5650784
SJ4_2740_2660,C42009,puh,DryPonds,0.85523778
SJ4_2740_2660,C42009,pul,DryPonds,7.4753952
SJ4_2740_2660,C42009,css,DryPonds,2.2228734
SJ4_2740_2660,A42057,imh,DryPonds,2.6771922
SJ4_2740_2660,A42057,iml,DryPonds,3.006505
SJ4_2740_2660,A42057,puh,DryPonds,2.1283371
SJ4_2740_2660,A42057,pul,DryPonds,14.087275
SJ4_2740_2660,A42057,css,DryPonds,0
SJ2_2900_2740,A42009,imh,DryPonds,0.42324665
SJ2_2900_2740,A42009,iml,DryPonds,1.0962152
SJ2_2900_2740,A42009,puh,DryPonds,0.27166125
SJ2_2900_2740,A42009,pul,DryPonds,5.2961721
SJ2_2900_2740,A42009,css,DryPonds,4.6937165
SJ2_2900_2740,B42009,imh,DryPonds,1.1424412
SJ2_2900_2740,B42009,iml,DryPonds,0.68678546
SJ2_2900_2740,B42009,puh,DryPonds,0.86508548
SJ2_2900_2740,B42009,pul,DryPonds,3.2688346
SJ2_2900_2740,B42009,css,DryPonds,0
SJ2_2900_2740,A42111,imh,DryPonds,0.49409595
SJ2_2900_2740,A42111,iml,DryPonds,0.26323929
SJ2_2900_2740,A42111,puh,DryPonds,0.35203031
SJ2_2900_2740,A42111,pul,DryPonds,1.2953044
SJ2_2900_2740,A42111,css,DryPonds,0
SL2_1670_1880,A42037,imh,DryPonds,0.13259788
SL2_1670_1880,A42037,iml,DryPonds,0.18563704
SL2_1670_1880,A42037,puh,DryPonds,9.4353862E-2
SL2_1670_1880,A42037,pul,DryPonds,0.7955873
SL2_1670_1880,A42037,css,DryPonds,0
SL2_1670_1880,A42097,imh,DryPonds,3.8017843
SL2_1670_1880,A42097,iml,DryPonds,6.726234
SL2_1670_1880,A42097,puh,DryPonds,3.4545059
SL2_1670_1880,A42097,pul,DryPonds,34.471951
SL2_1670_1880,A42097,css,DryPonds,0
SL2_1670_1880,A42107,imh,DryPonds,9.4754858
SL2_1670_1880,A42107,iml,DryPonds,13.810218
SL2_1670_1880,A42107,puh,DryPonds,5.7793097
SL2_1670_1880,A42107,pul,DryPonds,73.170616
SL2_1670_1880,A42107,css,DryPonds,49.676765
SL1_1700_1780,A42097,imh,DryPonds,8.5631428
SL1_1700_1780,A42097,iml,DryPonds,13.233134
SL1_1700_1780,A42097,puh,DryPonds,6.5251894
SL1_1700_1780,A42097,pul,DryPonds,70.18679
SL1_1700_1780,A42097,css,DryPonds,14.412053
SL3_1710_1740,A42061,imh,DryPonds,0
SL3_1710_1740,A42061,iml,DryPonds,0
SL3_1710_1740,A42061,puh,DryPonds,0
SL3_1710_1740,A42061,pul,DryPonds,0
SL3_1710_1740,A42061,css,DryPonds,0
SL3_1710_1740,A42087,imh,DryPonds,0
SL3_1710_1740,A42087,iml,DryPonds,2.2291034E-3
SL3_1710_1740,A42087,puh,DryPonds,0
SL3_1710_1740,A42087,pul,DryPonds,1.1941626E-2
SL3_1710_1740,A42087,css,DryPonds,0
SL3_1710_1740,A42119,imh,DryPonds,1.0459442
SL3_1710_1740,A42119,iml,DryPonds,1.7087482
SL3_1710_1740,A42119,puh,DryPonds,0.97882473
SL3_1710_1740,A42119,pul,DryPonds,8.9772205
SL3_1710_1740,A42119,css,DryPonds,0
SL3_1710_1740,B42119,imh,DryPonds,0.37475002
SL3_1710_1740,B42119,iml,DryPonds,0.76627988
SL3_1710_1740,B42119,puh,DryPonds,0.3719534
SL3_1710_1740,B42119,pul,DryPonds,3.9432652
SL3_1710_1740,B42119,css,DryPonds,0
SL1_1730_1700,A42097,imh,DryPonds,5.9736633
SL1_1730_1700,A42097,iml,DryPonds,8.0422363
SL1_1730_1700,A42097,puh,DryPonds,4.1836815
SL1_1730_1700,A42097,pul,DryPonds,37.359844
SL1_1730_1700,A42097,css,DryPonds,59.956333
SL3_1740_1840,A42109,imh,DryPonds,3.2999923
SL3_1740_1840,A42109,iml,DryPonds,1.9748989
SL3_1740_1840,A42109,puh,DryPonds,2.401732
SL3_1740_1840,A42109,pul,DryPonds,10.103838
SL3_1740_1840,A42109,css,DryPonds,0
SL8_1760_1780,A42097,imh,DryPonds,0
SL8_1760_1780,A42097,iml,DryPonds,4.7498602E-2
SL8_1760_1780,A42097,puh,DryPonds,0
SL8_1760_1780,A42097,pul,DryPonds,0.21669632
SL8_1760_1780,A42097,css,DryPonds,15.233091
SL8_1760_1780,A42109,imh,DryPonds,1.4971008
SL8_1760_1780,A42109,iml,DryPonds,0.68165863
SL8_1760_1780,A42109,puh,DryPonds,1.0511559
SL8_1760_1780,A42109,pul,DryPonds,3.3509574
SL8_1760_1780,A42109,css,DryPonds,0
SL8_1780_1880,A42097,imh,DryPonds,0.58488989
SL8_1780_1880,A42097,iml,DryPonds,1.5974805
SL8_1780_1880,A42097,puh,DryPonds,0.49350086
SL8_1780_1880,A42097,pul,DryPonds,8.4809036
SL8_1780_1880,A42097,css,DryPonds,0
SL8_1780_1880,A42109,imh,DryPonds,6.4980544E-2
SL8_1780_1880,A42109,iml,DryPonds,4.9627297E-2
SL8_1780_1880,A42109,puh,DryPonds,4.6633098E-2
SL8_1780_1880,A42109,pul,DryPonds,0.23189136
SL8_1780_1880,A42109,css,DryPonds,0
SL1_1790_1840,A42087,imh,DryPonds,0
SL1_1790_1840,A42087,iml,DryPonds,6.6873101E-3
SL1_1790_1840,A42087,puh,DryPonds,0
SL1_1790_1840,A42087,pul,DryPonds,3.9327756E-2
SL1_1790_1840,A42087,css,DryPonds,0
SL1_1790_1840,A42109,imh,DryPonds,2.7775998
SL1_1790_1840,A42109,iml,DryPonds,2.6884108
SL1_1790_1840,A42109,puh,DryPonds,2.1086824
SL1_1790_1840,A42109,pul,DryPonds,14.626993
SL1_1790_1840,A42109,css,DryPonds,0
SL1_1790_1840,A42119,imh,DryPonds,0
SL1_1790_1840,A42119,iml,DryPonds,1.2864553E-2
SL1_1790_1840,A42119,puh,DryPonds,0
SL1_1790_1840,A42119,pul,DryPonds,6.1805788E-2
SL1_1790_1840,A42119,css,DryPonds,0
SL2_1810_2030,A42043,imh,DryPonds,1.1779885
SL2_1810_2030,A42043,iml,DryPonds,1.8795364
SL2_1810_2030,A42043,puh,DryPonds,1.051229
SL2_1810_2030,A42043,pul,DryPonds,10.271885
SL2_1810_2030,A42043,css,DryPonds,0
SL2_1810_2030,A42097,imh,DryPonds,1.1551576
SL2_1810_2030,A42097,iml,DryPonds,2.5040598
SL2_1810_2030,A42097,puh,DryPonds,1.1734353
SL2_1810_2030,A42097,pul,DryPonds,13.708357
SL2_1810_2030,A42097,css,DryPonds,0
SL3_1840_1880,A42109,imh,DryPonds,8.9188986E-2
SL3_1840_1880,A42109,iml,DryPonds,0.04440337
SL3_1840_1880,A42109,puh,DryPonds,5.8355074E-2
SL3_1840_1880,A42109,pul,DryPonds,0.23316547
SL3_1840_1880,A42109,css,DryPonds,0
SL2_1850_1990,A42107,imh,DryPonds,15.614962
SL2_1850_1990,A42107,iml,DryPonds,12.476276
SL2_1850_1990,A42107,puh,DryPonds,12.397809
SL2_1850_1990,A42107,pul,DryPonds,64.931564
SL2_1850_1990,A42107,css,DryPonds,0
SL8_1880_2030,A42067,imh,DryPonds,0.81061727
SL8_1880_2030,A42067,iml,DryPonds,1.0419579
SL8_1880_2030,A42067,puh,DryPonds,0.60333616
SL8_1880_2030,A42067,pul,DryPonds,5.3856082
SL8_1880_2030,A42067,css,DryPonds,0
SL8_1880_2030,A42097,imh,DryPonds,2.3468707
SL8_1880_2030,A42097,iml,DryPonds,2.2627928
SL8_1880_2030,A42097,puh,DryPonds,1.91917
SL8_1880_2030,A42097,pul,DryPonds,11.478464
SL8_1880_2030,A42097,css,DryPonds,0
SL8_1880_2030,A42109,imh,DryPonds,1.1721981
SL8_1880_2030,A42109,iml,DryPonds,1.2295338
SL8_1880_2030,A42109,puh,DryPonds,0.86003661
SL8_1880_2030,A42109,pul,DryPonds,6.6318378
SL8_1880_2030,A42109,css,DryPonds,0
SL3_1960_2080,A42043,imh,DryPonds,10.861972
SL3_1960_2080,A42043,iml,DryPonds,8.8950157
SL3_1960_2080,A42043,puh,DryPonds,9.0261459
SL3_1960_2080,A42043,pul,DryPonds,45.96122
SL3_1960_2080,A42043,css,DryPonds,0
SL2_1990_2070,A42075,imh,DryPonds,0.5182057
SL2_1990_2070,A42075,iml,DryPonds,1.6227026
SL2_1990_2070,A42075,puh,DryPonds,0.52198821
SL2_1990_2070,A42075,pul,DryPonds,8.2459011
SL2_1990_2070,A42075,css,DryPonds,0
SL2_1990_2070,A42107,imh,DryPonds,0.94160575
SL2_1990_2070,A42107,iml,DryPonds,1.9695253
SL2_1990_2070,A42107,puh,DryPonds,0.87490863
SL2_1990_2070,A42107,pul,DryPonds,11.024634
SL2_1990_2070,A42107,css,DryPonds,0
SL1_2000_2090,A42075,imh,DryPonds,7.5650468
SL1_2000_2090,A42075,iml,DryPonds,10.099338
SL1_2000_2090,A42075,puh,DryPonds,6.6572413
SL1_2000_2090,A42075,pul,DryPonds,58.326511
SL1_2000_2090,A42075,css,DryPonds,0
SL8_2030_2080,A42043,imh,DryPonds,1.4402494
SL8_2030_2080,A42043,iml,DryPonds,0.59227252
SL8_2030_2080,A42043,puh,DryPonds,1.0140755
SL8_2030_2080,A42043,pul,DryPonds,2.92858
SL8_2030_2080,A42043,css,DryPonds,0
SL8_2030_2080,A42067,imh,DryPonds,0
SL8_2030_2080,A42067,iml,DryPonds,3.7014489E-3
SL8_2030_2080,A42067,puh,DryPonds,0
SL8_2030_2080,A42067,pul,DryPonds,1.6841592E-2
SL8_2030_2080,A42067,css,DryPonds,0
SL8_2030_2080,A42099,imh,DryPonds,5.5488572
SL8_2030_2080,A42099,iml,DryPonds,2.5108578
SL8_2030_2080,A42099,puh,DryPonds,3.8934479
SL8_2030_2080,A42099,pul,DryPonds,12.716131
SL8_2030_2080,A42099,css,DryPonds,0
SL9_2050_2270,A42041,imh,DryPonds,13.823358
SL9_2050_2270,A42041,iml,DryPonds,2.3048692
SL9_2050_2270,A42041,puh,DryPonds,8.6103115
SL9_2050_2270,A42041,pul,DryPonds,10.543239
SL9_2050_2270,A42041,css,DryPonds,0
SL9_2050_2270,A42043,imh,DryPonds,5.1296902
SL9_2050_2270,A42043,iml,DryPonds,5.5730438
SL9_2050_2270,A42043,puh,DryPonds,3.6940773
SL9_2050_2270,A42043,pul,DryPonds,28.149336
SL9_2050_2270,A42043,css,DryPonds,2.1911898
SL9_2050_2270,B42043,imh,DryPonds,0
SL9_2050_2270,B42043,iml,DryPonds,0
SL9_2050_2270,B42043,puh,DryPonds,0
SL9_2050_2270,B42043,pul,DryPonds,0
SL9_2050_2270,B42043,css,DryPonds,21.909056
SL9_2050_2270,A42099,imh,DryPonds,0
SL9_2050_2270,A42099,iml,DryPonds,5.0121555
SL9_2050_2270,A42099,puh,DryPonds,0
SL9_2050_2270,A42099,pul,DryPonds,23.515934
SL9_2050_2270,A42099,css,DryPonds,23.324158
SL2_2070_2090,A42011,imh,DryPonds,0
SL2_2070_2090,A42011,iml,DryPonds,0
SL2_2070_2090,A42011,puh,DryPonds,0
SL2_2070_2090,A42011,pul,DryPonds,0
SL2_2070_2090,A42011,css,DryPonds,0
SL8_2080_2050,A42043,imh,DryPonds,4.0213337
SL8_2080_2050,A42043,iml,DryPonds,5.2670732
SL8_2080_2050,A42043,puh,DryPonds,3.1689858
SL8_2080_2050,A42043,pul,DryPonds,27.275133
SL8_2080_2050,A42043,css,DryPonds,0
SL8_2080_2050,A42099,imh,DryPonds,6.3811855
SL8_2080_2050,A42099,iml,DryPonds,2.3166478
SL8_2080_2050,A42099,puh,DryPonds,3.8425834
SL8_2080_2050,A42099,pul,DryPonds,11.328917
SL8_2080_2050,A42099,css,DryPonds,0
SL4_2100_2140,A42075,imh,DryPonds,11.687997
SL4_2100_2140,A42075,iml,DryPonds,4.0472999
SL4_2100_2140,A42075,puh,DryPonds,8.1324253
SL4_2100_2140,A42075,pul,DryPonds,21.219955
SL4_2100_2140,A42075,css,DryPonds,0
SL4_2140_2240,A42043,imh,DryPonds,1.8445683
SL4_2140_2240,A42043,iml,DryPonds,1.5604523
SL4_2140_2240,A42043,puh,DryPonds,1.1386493
SL4_2140_2240,A42043,pul,DryPonds,9.7692184
SL4_2140_2240,A42043,css,DryPonds,0
SL4_2140_2240,A42075,imh,DryPonds,3.2832303
SL4_2140_2240,A42075,iml,DryPonds,4.7281542
SL4_2140_2240,A42075,puh,DryPonds,2.9428034
SL4_2140_2240,A42075,pul,DryPonds,25.834635
SL4_2140_2240,A42075,css,DryPonds,0
SL0_2180_2220,A42075,imh,DryPonds,81.66468
SL0_2180_2220,A42075,iml,DryPonds,35.480068
SL0_2180_2220,A42075,puh,DryPonds,59.347794
SL0_2180_2220,A42075,pul,DryPonds,198.92291
SL0_2180_2220,A42075,css,DryPonds,0
SL1_2190_2350,A42071,imh,DryPonds,42.381996
SL1_2190_2350,A42071,iml,DryPonds,29.960196
SL1_2190_2350,A42071,puh,DryPonds,34.041645
SL1_2190_2350,A42071,pul,DryPonds,181.26953
SL1_2190_2350,A42071,css,DryPonds,0
SL1_2190_2350,A42075,imh,DryPonds,2.9238906
SL1_2190_2350,A42075,iml,DryPonds,3.2454052
SL1_2190_2350,A42075,puh,DryPonds,2.6326363
SL1_2190_2350,A42075,pul,DryPonds,20.425627
SL1_2190_2350,A42075,css,DryPonds,0
SL2_2200_2350,A42011,imh,DryPonds,4.6072181E-2
SL2_2200_2350,A42011,iml,DryPonds,4.4111662E-2
SL2_2200_2350,A42011,puh,DryPonds,3.8720235E-2
SL2_2200_2350,A42011,pul,DryPonds,0.27814853
SL2_2200_2350,A42011,css,DryPonds,0
SL2_2200_2350,A42029,imh,DryPonds,0.12695904
SL2_2200_2350,A42029,iml,DryPonds,0.11806383
SL2_2200_2350,A42029,puh,DryPonds,9.8656073E-2
SL2_2200_2350,A42029,pul,DryPonds,0.73183399
SL2_2200_2350,A42029,css,DryPonds,0
SL2_2200_2350,A42071,imh,DryPonds,26.115353
SL2_2200_2350,A42071,iml,DryPonds,25.316809
SL2_2200_2350,A42071,puh,DryPonds,22.329662
SL2_2200_2350,A42071,pul,DryPonds,161.45381
SL2_2200_2350,A42071,css,DryPonds,0
SL0_2220_2140,A42075,imh,DryPonds,0.40094748
SL0_2220_2140,A42075,iml,DryPonds,1.3844035
SL0_2220_2140,A42075,puh,DryPonds,0.36841777
SL0_2220_2140,A42075,pul,DryPonds,7.5272217
SL0_2220_2140,A42075,css,DryPonds,0
SL4_2240_2310,A42043,imh,DryPonds,0.10053334
SL4_2240_2310,A42043,iml,DryPonds,0.83486384
SL4_2240_2310,A42043,puh,DryPonds,9.8784938E-2
SL4_2240_2310,A42043,pul,DryPonds,4.8955364
SL4_2240_2310,A42043,css,DryPonds,0
SL4_2240_2310,B42043,imh,DryPonds,51.512409
SL4_2240_2310,B42043,iml,DryPonds,36.235714
SL4_2240_2310,B42043,puh,DryPonds,42.136585
SL4_2240_2310,B42043,pul,DryPonds,205.17545
SL4_2240_2310,B42043,css,DryPonds,0
SL4_2240_2310,A42075,imh,DryPonds,8.2459011
SL4_2240_2310,A42075,iml,DryPonds,4.1229506
SL4_2240_2310,A42075,puh,DryPonds,7.3002701
SL4_2240_2310,A42075,pul,DryPonds,21.976461
SL4_2240_2310,A42075,css,DryPonds,0
SL3_2260_2050,A42043,imh,DryPonds,0
SL3_2260_2050,A42043,iml,DryPonds,0
SL3_2260_2050,A42043,puh,DryPonds,0
SL3_2260_2050,A42043,pul,DryPonds,0
SL3_2260_2050,A42043,css,DryPonds,0
SL9_2270_2380,A42041,imh,DryPonds,19.709999
SL9_2270_2380,A42041,iml,DryPonds,6.0330758
SL9_2270_2380,A42041,puh,DryPonds,14.731248
SL9_2270_2380,A42041,pul,DryPonds,29.433208
SL9_2270_2380,A42041,css,DryPonds,0
SL9_2270_2380,A42043,imh,DryPonds,0
SL9_2270_2380,A42043,iml,DryPonds,1.4922558
SL9_2270_2380,A42043,puh,DryPonds,0
SL9_2270_2380,A42043,pul,DryPonds,8.9564371
SL9_2270_2380,A42043,css,DryPonds,8.5477381
SL3_2290_2260,B42055,imh,DryPonds,0
SL3_2290_2260,B42055,iml,DryPonds,4.0581934E-3
