riverseg,landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,nal,nhi,nho,nhy,nlo,npa,pas,puh,pul,trp,urs,css,wat
EU0_4122_0000,A24029,1.556,37.457,0.46,0,5172.817,74.24,52.251,2249.531,137.255,20.57,6.69,22.5,1573.624,1.929,115.865,3.824,1.059,81.052,3.816,74.086,5.98,165,0.628,0.037,0,255
EU0_4123_0000,A24029,0.098,3.233,0,0,343.162,4.518,3.466,136.908,11.849,1.776,0,0,95.773,0.167,7.052,0.233,0.091,4.933,0.329,6.396,0,0,0.054,0.002,0,34.9
EU0_4125_0000,A24029,0.332,7.682,0.08,0,503.867,15.894,5.09,481.617,28.15,4.219,26.9,19.7,336.908,0.396,24.806,0.819,0.217,17.353,0.783,15.194,18.3,143,0.129,0.008,0,62.5
EU2_3520_0001,A24029,4.74,200.638,0.02,31.8,9554.042,210.737,96.505,6385.487,735.214,110.181,35,58.1,4466.866,10.334,328.893,10.854,5.675,230.072,20.44,396.845,30.4,435,3.365,0.112,0,82.7
PL0_4510_0001,A24031,4.06,84.466,57,0,9194.046,85.23,92.869,235.846,160.466,268.303,1601.207,1623,707.538,3.323,9.28,3.354,10.557,27.84,17.203,437.224,1327.343,9910,0.77,0.464,1.45,8.45
PL1_4460_4780,A24031,6.171,171.259,115,0,12051.523,93.677,121.733,259.218,325.357,544.002,3075,2538,777.656,6.739,10.199,3.686,21.405,30.598,34.881,886.5,2177,15698,1.561,0.706,0,118
PL1_4540_0001,A24031,1.166,27.662,27,70.5,4548.768,21.617,45.947,59.819,52.55,87.865,932,838,179.459,1.088,2.354,0.851,3.457,7.061,5.634,143.184,784,5291,0.252,0.133,0,6.23
PL1_4780_0001,A24031,0,0,0.04,0,30.266,0,0.306,0,0,0,1.75,25.7,0,0,0,0,0,0,0,0,1.36,146,0,0,0,0
PM0_4640_4820,A24031,0.091,0.47,53,20.5,5871.608,3.089,59.309,8.548,0.894,1.495,1120,1148,25.644,0.019,0.336,0.122,0.059,1.009,0.096,2.436,777,7321,0.004,0.01,0,11.1
PM1_4250_4500,A24031,34.032,716.156,267,0,29548.244,707.656,298.467,1958.194,1360.546,2274.857,2539,1674,5874.581,28.179,77.049,27.844,89.509,231.147,145.863,3707.082,2109,10918,6.527,3.894,0,567
PM1_4500_4580,A24031,15.551,274.707,6.5,0,8663.066,367.325,87.506,1016.443,521.884,872.601,38.3,113,3049.33,10.809,39.994,14.453,34.334,119.982,55.951,1421.979,37.8,802,2.504,1.779,0,7.78
PM4_4040_4410,A24031,14.712,305.425,0.12,0,11490.09,237.855,116.062,658.182,664.387,970.177,44.1,130,1974.548,58.052,125.1,45.209,184.4,375.299,299.92,1577.956,39,858,6.797,1.683,0,4.67
PM7_4410_4620,A24031,25.553,513.778,14,0,15176.088,551.37,153.294,1525.727,976.07,1632.006,90.7,83.1,4577.182,20.216,60.033,21.695,64.215,180.098,104.643,2659.5,76.1,513,4.683,2.923,0,1205
PM7_4580_4820,A24031,4.946,113.609,238,144,17082.219,94.859,172.548,262.487,215.832,360.875,1679,1707,787.462,4.47,10.328,3.732,14.199,30.984,23.139,588.078,1352,12229,1.035,0.566,0,1565
PM7_4620_4580,A24031,7.769,118.477,4.5,0,7276.504,199.226,73.5,551.288,225.082,376.341,17.9,46.6,1653.865,4.662,21.692,7.839,14.808,65.075,24.131,613.281,18.6,355,1.08,0.889,0,1392
PM7_4820_0001,A24031,0.004,0.031,8.7,0,1316.56,0.118,13.299,0.327,0.059,0.099,356,413,0.98,0.001,0.013,0.005,0.004,0.039,0.006,0.161,236,2396,0,0,0,34.7
XU0_4130_4070,A24031,9.029,215.745,2.5,0,5815.73,177.718,58.745,491.775,396.675,685.312,37.6,32.9,1475.323,1.27,2.894,1.046,4.033,8.683,6.573,1116.818,31.8,222,1.86,1.033,0,6.89
XU2_4070_4330,A24031,1.848,46.736,0.76,0,1421.59,34.238,14.359,94.741,85.931,148.457,1.03,9.06,284.222,0.275,0.558,0.201,0.874,1.673,1.424,241.933,0.97,64.3,0.403,0.211,0,266
XU2_4330_4480,A24031,14.919,349.32,48,0,14071.298,299.656,142.134,829.194,642.268,1109.607,235,379,2487.582,2.056,4.88,1.764,6.53,14.64,10.642,1808.272,192,2807,3.012,1.707,0,268
PL0_4510_0001,A24033,0.017,0.149,8.9,0,827.592,0.234,8.36,0.741,1.262,1.012,1309,378,0.149,0.006,0.029,0.009,0.04,0.006,0.073,1.865,1168,2142,0.003,0.005,0,1.78
PL0_4961_0000,A24033,0.485,2.771,94,0,5611.383,27.439,56.681,86.899,23.39,18.761,2123,1000,17.439,0.109,3.419,1.08,0.738,0.686,1.359,34.549,1649,5969,0.061,0.138,0,8.9
PL0_5070_0001,A24033,5.332,30.73,107,53.4,14546.189,297.804,146.931,943.136,259.351,208.025,781,801,189.27,1.209,37.11,11.718,8.185,7.447,15.073,383.083,632,5456,0.675,1.52,0,36
PL0_5290_0000,A24033,0.539,3.974,0.34,0,2473.738,18.942,24.987,59.988,33.537,26.9,3.97,27.9,12.038,0.156,2.36,0.745,1.058,0.474,1.949,49.537,3.59,209,0.087,0.154,0,4.67
PL0_5390_0000,A24033,0.181,1.731,0.41,0,1449.327,1.416,14.64,4.485,14.498,11.724,4.12,13,0.9,0.054,0.139,0.044,0.363,0.028,0.669,21.586,3.88,88.9,0.04,0.052,0,0
PL1_4540_0001,A24033,4.772,36.293,111,318,11765.299,153.112,118.841,484.899,306.302,245.685,4888,1681,97.31,1.428,19.079,6.024,9.667,3.829,17.802,452.433,3887,10211,0.797,1.361,0,72.7
PL1_5060_0000,A24033,2.632,12.614,72,94.5,6652.648,179.945,67.198,569.881,106.458,85.389,1138,656,114.365,0.496,22.423,7.08,3.36,4.5,6.187,157.247,800,4175,0.277,0.75,0,5.34
PL1_5061_0000,A24033,0.602,5.176,7.8,0,2671.037,11.654,26.98,36.91,43.684,35.038,67.3,85.6,7.407,0.204,1.452,0.459,1.379,0.291,2.539,64.524,59,530,0.114,0.172,0,22
PL1_5230_0001,A24033,4.486,22.619,25,392,11255.616,297.04,113.693,940.72,189.354,153.114,241,163,188.785,0.7,29.135,9.2,4.742,5.847,8.732,281.931,174,1112,0.526,1.279,0,41.4
PL2_4810_0000,A24033,0.246,1.54,39,26,1966.802,12.17,19.867,38.542,13.002,10.429,2920,550,7.735,0.061,1.516,0.479,0.41,0.304,0.756,19.205,2255,3192,0.034,0.07,0,0.44
PL2_4811_0000,A24033,0,0,6.9,0,217.901,0,2.201,0,0,0,565,93.7,0,0,0,0,0,0,0,0,395,651,0,0,0,40.5
PL2_5300_5630,A24033,1.018,5.691,0.17,30.7,3695.628,60.203,37.33,190.664,47.639,38.522,8.02,40,38.263,0.176,5.905,1.865,1.193,1.185,2.197,70.931,7.77,362,0.132,0.29,0,8.67
PL7_4960_0000,A24033,0.261,2.14,2.12,0,1457.544,6.314,14.723,19.995,18.058,14.484,1316,432,4.013,0.084,0.787,0.248,0.57,0.158,1.05,26.673,1064,2443,0.047,0.074,0,51.8
PL7_4980_0000,A24033,0.498,3.097,15,0,2539.084,24.914,25.647,78.901,26.141,20.968,276,386,15.834,0.122,3.104,0.98,0.825,0.623,1.519,38.613,259,2215,0.068,0.142,0,26.7
XL0_5340_0000,A24033,2.02,12.423,3.4,0,4366.667,111.45,44.108,352.959,101.47,84.097,64.4,39.3,70.832,0.073,2.077,0.656,0.495,0.417,0.911,154.872,51.6,292,0.258,0.576,0,34.5
XL1_4690_0001,A24033,17.102,107.089,445,65.2,27506.898,919.327,277.847,2911.48,874.707,724.941,4135,2269,584.28,0.63,17.135,5.41,4.266,3.439,7.857,1335.045,3405,13801,2.224,4.877,0,128
XL1_4691_0000,A24033,4.072,28.573,28,0,8008.193,179.136,80.891,567.317,233.381,193.422,182,214,113.85,0.168,3.339,1.054,1.138,0.67,2.096,356.205,156,1499,0.593,1.161,0,19.6
XL3_4710_0000,A24033,3.793,23.729,90,0,3688.871,204.144,37.261,646.517,193.825,160.639,331,178,129.744,0.14,3.805,1.201,0.945,0.764,1.741,295.831,280,1056,0.493,1.082,0,13.1
XL3_4711_0000,A24033,2.09,11.097,3.1,0,2990.912,138.089,30.211,437.324,90.635,75.117,21.4,48.7,87.763,0.065,2.574,0.813,0.442,0.517,0.814,138.334,19.5,317,0.23,0.596,0,4
XL3_4712_0000,A24033,0.856,5.243,0.61,0,1289.606,47.57,13.026,150.653,42.824,35.491,3.4,18.4,30.233,0.031,0.887,0.28,0.209,0.178,0.385,65.361,3.49,148,0.109,0.244,0,50.7
XL3_4713_0000,A24033,9.012,52.134,4.4,185,11674.738,539.853,117.927,1709.699,425.83,352.921,38.1,84.8,343.105,0.307,10.062,3.177,2.077,2.019,3.825,649.935,35.5,820,1.083,2.57,0,212
XL3_4950_0000,A24033,9.442,53.208,0.65,293,9112.997,583.889,92.05,1849.16,434.602,360.19,22.7,51.1,371.092,0.313,10.883,3.436,2.12,2.184,3.904,663.322,14.4,443,1.105,2.692,0,65.6
XL3_4951_0000,A24033,5.316,33.415,0.61,123,6183.725,284.061,62.462,899.615,272.937,226.206,7.56,25.1,180.536,0.197,5.294,1.672,1.331,1.063,2.452,416.578,7.79,200,0.694,1.516,0,30.5
XL3_4952_0000,A24033,0.462,1.718,1.5,0,1302.238,39.959,13.154,126.549,14.034,11.631,30,29,25.396,0.01,0.745,0.235,0.068,0.149,0.126,21.42,18,235,0.036,0.132,0,20.9
XU2_4330_4480,A24033,0.018,0.136,0.56,0,310.855,0.666,3.14,2.109,1.109,0.92,0.11,18,0.424,0.001,0.012,0.004,0.005,0.002,0.01,1.693,0.11,166,0.003,0.005,0,58
XU2_4480_4650,A24033,1.583,8.696,77,123,10670.308,100.848,107.781,319.384,71.029,58.868,1311,1150,64.095,0.051,1.88,0.594,0.346,0.377,0.638,108.41,1138,6661,0.181,0.452,0,62.7
XU3_4650_0001,A24033,0.317,1.217,5,0,1658.564,26.911,16.753,85.226,9.941,8.239,140,162,17.103,0.007,0.502,0.158,0.048,0.101,0.089,15.172,121,882,0.025,0.09,0,2.22
EM2_3980_0001,A24035,0.39,2.309,0.28,0,920.002,19.932,9.293,282.695,17.372,2.628,0.43,2.23,657.701,0,0,0,0,0,0,9.639,0.46,17.6,0.028,0.006,0,0
EM2_4100_0001,A24035,11.323,215.905,1.6,11.6,12541.232,507.217,126.679,7193.975,1624.337,245.689,4.88,16.1,16737.074,0,0,0,0,0,0,901.254,4.68,124,2.602,0.189,0,22.5
EM2_4101_0000,A24035,1.614,46.268,2,0,1864.85,64.815,18.837,919.28,348.096,52.651,10.23,19,2138.742,0,0,0,0,0,0,193.139,8.23,153,0.558,0.027,0,6
EU0_3700_0000,A24035,2.517,46.731,1.9,0,1510.307,106.701,15.256,1513.365,369.688,53.178,19.6,24.3,3520.906,2.407,77.948,5.496,2.739,181.349,9.996,194.07,16.2,177,1.646,0.042,0,34.7
EU0_3720_0000,A24035,1.337,27.998,1.3,0,3115.621,55.168,31.471,782.462,221.486,31.86,13.82,39.6,1820.431,1.442,40.302,2.842,1.641,93.764,5.989,116.27,12.43,337,0.986,0.022,0,61.8
EU0_3721_0000,A24035,1.241,12.2,0.18,0,1519.515,57.865,15.349,820.707,96.511,13.883,0.86,3.85,1909.409,0.628,42.272,2.98,0.715,98.347,2.61,50.664,0.92,28.8,0.43,0.021,0,11.6
EU0_3722_0000,A24035,4.04,59.014,2.4,0,4601.373,179.007,46.479,2538.896,466.854,67.155,14.6,48.5,5906.843,3.04,130.769,9.22,3.459,304.24,12.623,245.078,13.2,326,2.078,0.067,0,15.8
EU0_3830_0001,A24035,3.294,60.214,2.2,4,4562.919,140.077,46.09,1986.753,476.341,68.52,21.9,20.9,4622.259,3.101,102.33,7.215,3.529,238.076,12.88,250.058,17.9,164,2.12,0.055,0,41.4
EU0_4030_0000,A24035,9.473,133.661,5.5,7.34,10759.191,421.97,108.679,5984.903,1057.373,152.099,24.4,62.7,13924.122,6.884,308.261,21.734,7.834,717.181,28.59,555.075,22.1,403,4.707,0.158,0,98.3
EU0_4120_0000,A24035,0.168,0.91,0.67,0,44.064,8.189,0.445,116.151,7.197,1.036,0,0.1,270.23,0.047,5.983,0.422,0.053,13.919,0.195,3.778,0,0.57,0.032,0.003,0,1.33
EU0_4121_0000,A24035,0.227,4.756,12,0,343.831,9.348,3.473,132.582,37.623,5.412,88.1,44,308.458,0.245,6.829,0.481,0.279,15.888,1.017,19.751,72.7,262,0.167,0.004,0,57.4
EU0_4122_0000,A24035,2.788,39.205,5.2,18.5,4752.523,124.278,48.005,1762.666,310.145,44.613,114,109.5,4100.913,2.019,90.788,6.401,2.298,211.223,8.386,162.813,90.7,861,1.381,0.046,0,146
EU0_4124_0000,A24035,0.097,0.396,0.93,0,88.812,4.814,0.897,68.274,3.128,0.45,8.1,4.81,158.843,0.02,3.517,0.248,0.023,8.181,0.085,1.641,4.58,38.5,0.014,0.002,0,28.2
EU0_4260_0000,A24035,4.753,95.613,13,0,4756.076,197.922,48.041,2807.177,756.388,108.803,98.6,62.8,6531.01,4.925,144.587,10.194,5.604,336.388,20.452,397.071,75.1,400,3.367,0.079,0,39.6
EU0_4470_0000,A24035,4.116,85.523,5.4,38.2,4936.035,170.099,49.859,2412.546,676.562,97.32,42.2,38.4,5612.886,4.405,124.261,8.761,5.013,289.099,18.293,355.166,32.4,345,3.012,0.069,0,76.7
EU0_4471_0000,A24035,1.693,41.976,0.54,0,2962.007,66.693,29.919,945.924,332.065,47.766,0.86,4.67,2200.731,2.162,48.721,3.435,2.46,113.352,8.979,174.319,0.92,44,1.478,0.028,0,23.8
EU0_4472_0000,A24035,0.67,18.817,0,4.23,906.323,25.347,9.155,359.502,148.857,21.412,2.82,8.4,836.396,0.969,18.517,1.306,1.103,43.08,4.025,78.143,2.74,57,0.663,0.011,0,16.7
EU0_4473_0000,A24035,2.3,71.751,3.4,26,2946.229,83.492,29.76,1184.175,567.618,81.65,53.3,40,2755.033,3.696,60.993,4.3,4.205,141.902,15.348,297.975,41.4,322,2.527,0.038,0,33.6
EU0_4474_0000,A24035,1.302,23.242,0.69,0,1399.207,55.648,14.133,789.261,183.863,26.448,0.54,20.5,1836.249,1.197,40.652,2.866,1.362,94.579,4.971,96.52,0.57,230,0.818,0.022,0,56
EU0_4475_0000,A24035,0.203,5.335,0.44,0,103.714,7.83,1.048,111.052,42.203,6.07,0,0,258.366,0.275,5.72,0.403,0.313,13.308,1.141,22.155,0,0,0.188,0.003,0,0
EU0_4490_0000,A24035,0.288,6.121,14,0,370.975,11.825,3.747,167.711,48.419,6.965,21.6,16.4,390.187,0.315,8.638,0.609,0.359,20.097,1.309,25.418,20.4,117,0.216,0.005,0,42.2
EU0_4491_0000,A24035,0.483,10.008,2.3,0,1482.351,19.954,14.973,283.012,79.172,11.388,52.1,134,658.44,0.515,14.577,1.028,0.587,33.914,2.141,41.562,40.6,994,0.352,0.008,0,181
EU0_4610_0000,A24035,0.919,27.088,6.9,0,3567.491,34.096,36.035,483.585,214.288,30.824,74,97.6,1125.082,1.395,24.908,1.756,1.588,57.949,5.794,112.492,60.1,882,0.954,0.015,0,158
EU0_4872_0000,A24035,2.008,40.073,9.5,0,3996.339,83.791,40.367,1188.426,317.016,45.601,179,251,2764.919,2.064,61.211,4.316,2.349,142.411,8.572,166.419,151,1965,1.411,0.033,0,173
EU2_3520_0001,A24035,2.804,40.073,1.2,0,5695.799,124.657,57.533,1768.047,317.016,45.601,2.68,14.4,4113.436,2.064,91.066,6.421,2.349,211.868,8.572,166.419,2.22,117,1.411,0.047,0,18.2
PL0_5510_0001,A24037,3.454,25.826,0.05,51.8,1173.042,60.296,11.849,395.802,136.591,103.423,27.9,41.6,194.901,0.8,12.258,1.867,3.203,6.036,5.476,176.826,24.1,361,0.33,0.041,0,0.67
PL0_5670_0000,A24037,11.346,63.038,0.04,15.6,6163.145,207.828,62.254,1364.27,333.401,252.442,4.96,69.4,671.795,1.952,42.252,6.437,7.818,20.806,13.367,431.606,5.27,708,0.805,0.136,0,66.5
PL0_5671_0000,A24037,1.072,6.734,0.18,60,1455.458,19.29,14.702,126.624,35.617,26.968,15.8,15.5,62.352,0.209,3.922,0.597,0.835,1.931,1.428,46.108,12.7,114,0.086,0.013,0,0
PL0_5672_0000,A24037,17.88,114.135,7.1,83.2,12072.926,320.89,121.949,2106.448,603.646,457.064,24.7,139,1037.259,3.535,65.238,9.938,14.156,32.125,24.202,781.454,23.4,1236,1.457,0.214,0,16.5
PL0_5750_0001,A24037,10.58,64.01,2.6,18.2,7458.913,191.463,75.343,1256.843,338.541,256.334,30.6,106,618.896,1.982,38.925,5.93,7.939,19.168,13.573,438.261,28.5,880,0.817,0.127,0,14.2
PL0_5830_0001,A24037,10.807,62.066,4.9,180,13746.503,197.064,138.854,1293.605,328.26,248.549,96.2,138,636.999,1.922,40.064,6.103,7.698,19.728,13.161,424.951,82.5,1076,0.792,0.129,0,20.9
PL0_5950_0000,A24037,12.967,73.868,2.3,3.56,5584.63,236.7,56.41,1553.796,390.681,295.813,13.4,47.3,765.123,2.288,48.122,7.331,9.162,23.696,15.664,505.758,12.4,351,0.943,0.155,0,60.3
PL0_5951_0000,A24037,3.002,26.937,0.28,0,2848.991,50.402,28.778,330.856,142.466,107.872,5.82,43.4,162.92,0.834,10.247,1.561,3.341,5.046,5.712,184.431,5.3,399,0.344,0.036,0,12.2
PL0_5952_0000,A24037,3.648,29.436,0.15,0,1983.819,62.721,20.039,411.731,155.685,117.88,2.49,14.6,202.746,0.912,12.752,1.943,3.651,6.279,6.242,201.543,2.4,108.7,0.376,0.044,0,3.34
PL0_5960_0000,A24037,8.316,39.989,9.4,129,6168.197,155.125,62.305,1018.301,211.496,160.139,128,133,501.432,1.238,31.537,4.804,4.96,15.53,8.48,273.794,96.7,1017,0.511,0.1,0,105.4
PL0_5961_0000,A24037,1.956,19.716,1.04,0,1491.378,31.858,15.064,209.134,104.279,78.958,28.7,21.7,102.982,0.611,6.477,0.987,2.445,3.189,4.181,134.996,20.9,138,0.252,0.023,0,2.45
PL0_5962_0000,A24037,2.925,20.688,1.5,7.56,2600.502,51.583,26.268,338.617,109.42,82.85,8.93,21.9,166.742,0.641,10.487,1.598,2.566,5.164,4.387,141.65,8.87,153,0.264,0.035,0,1.11
PL0_5980_0000,A24037,5.933,39.295,5.5,0,4631.639,105.843,46.784,694.797,207.825,157.359,65.9,51.1,342.133,1.217,21.518,3.278,4.874,10.596,8.332,269.041,44.1,443,0.502,0.071,0,153
PL0_5981_0000,A24037,5.798,17.078,18,90.3,7302.273,112.999,73.76,741.77,90.327,68.393,240,173,365.264,0.529,22.973,3.5,2.118,11.312,3.621,116.933,185,1160,0.218,0.069,0,26
PL0_5982_0000,A24037,8.295,26.104,2.4,4,8306.769,160.911,83.907,1056.288,138.06,104.535,40.4,84,520.138,0.808,32.714,4.984,3.238,16.109,5.535,178.727,33.9,705,0.333,0.099,0,63.6
PL0_5983_0000,A24037,0.424,0.277,2.8,0,495.975,8.705,5.01,57.144,1.469,1.113,59,32.2,28.139,0.009,1.77,0.27,0.034,0.871,0.059,1.901,42,222,0.004,0.005,0,83.4
PL0_6020_0000,A24037,5.942,35.685,0.19,0,1683.394,107.648,17.004,706.643,188.731,142.902,8.03,49.6,347.965,1.105,21.885,3.334,4.426,10.777,7.567,244.323,7.54,393,0.456,0.071,0,23.1
PL0_6060_0000,A24037,11.54,49.57,3.8,107,8729.638,217.909,88.178,1430.44,262.167,198.506,10.4,68.5,704.379,1.535,44.302,6.749,6.148,21.815,10.511,339.391,9.9,520,0.633,0.138,0,236
PL0_6110_0000,A24037,8.328,8.303,1.1,0,5282.616,169.561,53.36,1113.064,43.915,33.251,17.6,55,548.096,0.257,34.472,5.251,1.03,16.975,1.761,56.85,15.5,427,0.106,0.1,0,185
PL1_5910_0001,A24037,4.186,13.982,34,0,11698.977,80.829,118.171,530.594,73.95,55.993,297,279,261.276,0.433,16.433,2.503,1.734,8.092,2.965,95.733,232,1669,0.179,0.05,0,231
WL0_4924_0000,A24037,1.213,0.822,1.4,0,2667.917,25.51,26.949,167.46,4.245,3.294,8.19,13.6,82.461,0.005,0.986,0.15,0.019,0.485,0.033,5.633,8.71,98.5,0.009,0.015,0,72.5
WL0_5880_0000,A24037,5.634,46.678,0.6,0,4431.545,99.235,44.763,651.42,240.871,186.929,10.8,43.5,320.773,0.275,3.834,0.584,1.1,1.888,1.881,319.646,10.8,351,0.532,0.067,0,221
WL0_5881_0000,A24037,1.786,2.434,0.12,0,1197.229,36.99,12.093,242.817,12.558,9.746,0.82,9.25,119.568,0.014,1.429,0.218,0.057,0.704,0.098,16.665,0.74,67.5,0.028,0.021,0,121
XL0_4953_0000,A24037,3.78,40.275,0.76,6.23,4626.142,62.564,46.729,410.696,207.825,161.284,53.1,141,202.236,0.237,2.417,0.368,0.949,1.19,1.623,275.792,42.5,1090,0.459,0.045,0,37.8
XL0_4955_0000,A24037,0.525,4.184,21,0,3028.988,9.311,30.596,61.123,21.59,16.755,382,168,30.098,0.025,0.36,0.055,0.099,0.177,0.169,28.651,237,1074,0.048,0.006,0,57.2
XL0_4956_0000,A24037,0.699,4.653,37.1,0,1949.31,12.819,19.69,84.149,24.006,18.63,425,159,41.436,0.027,0.495,0.075,0.11,0.244,0.187,31.858,239,1519,0.053,0.008,0,102.8
XL0_5340_0000,A24037,9.321,32.875,13,0,12923.955,184.057,130.545,1208.225,169.638,131.648,125,161,594.956,0.193,7.111,1.083,0.775,3.501,1.325,225.117,97.4,1318,0.375,0.112,0,25.1
XL0_5344_0000,A24037,2.24,6.546,1.3,0,3184.638,44.834,32.168,294.311,33.781,26.216,5.94,20.5,144.925,0.039,1.732,0.264,0.154,0.853,0.264,44.828,6.07,204,0.075,0.027,0,15.1
XL0_5347_0000,A24037,1.961,13.348,2,0,6812.504,35.842,68.813,235.282,68.883,53.457,16.3,47,115.857,0.079,1.385,0.211,0.315,0.682,0.538,91.411,15.2,402,0.152,0.023,0,49.1
XL0_5349_0000,A24037,1.591,10.673,0.33,0,444.065,29.145,4.486,191.323,55.077,42.743,0,9.73,94.212,0.063,1.126,0.172,0.252,0.554,0.43,73.09,0,73.5,0.122,0.019,0,20
EL0_5761_0000,A24039,1.769,8.135,0.07,0,2508.343,31.126,25.337,323.653,32.39,20.422,2.03,10.2,525.905,0,0,0,0,0,0,25.728,1.53,123,0.023,0,0,50
EL0_5762_0000,A24039,5.622,22.964,3,31.4,8352.499,101.242,84.369,1052.721,91.425,57.644,10.46,22.2,1710.568,0,0,0,0,0,0,72.621,10,151,0.066,0,0,256
EL0_5763_0000,A24039,5.669,34.786,1.7,0,15933.665,92.629,160.946,963.156,138.494,87.321,8.3,30,1565.035,0,0,0,0,0,0,110.009,8.83,212,0.1,0,0,340
EL0_5765_0000,A24039,0.282,0.098,0.11,0,1328.184,5.938,13.416,61.745,0.391,0.246,3.12,14.4,100.33,0,0,0,0,0,0,0.311,3.32,147,0,0,0,94.5
EL0_5890_0000,A24039,0,0,0,0,7260.325,0,73.337,0,0,0,1.19,7.57,0,0,0,0,0,0,0,0,1.26,50.7,0,0,0,1144
EL0_5891_0000,A24039,0.08,0.044,4,0,2967.476,1.677,29.975,17.438,0.177,0.112,0.11,1.23,28.335,0,0,0,0,0,0,0.141,0.11,13.9,0,0,0,786
EL0_5892_0000,A24039,0.425,1.587,0.49,0,6952.564,7.765,70.228,80.743,6.318,3.984,1.94,8.71,131.201,0,0,0,0,0,0,5.019,2.06,74.7,0.005,0,0,482
EL0_5893_0000,A24039,0.366,2.128,0.34,0,3938.782,6.069,39.786,63.102,8.472,5.342,1.48,5.75,102.535,0,0,0,0,0,0,6.73,1.19,52.3,0.006,0,0,330
EL0_5894_0000,A24039,0.312,0.044,0.23,0,1351.745,6.623,13.654,68.87,0.177,0.112,9.72,34.3,111.906,0,0,0,0,0,0,0.141,8.96,307,0,0,0,100.3
EL0_6001_0000,A24039,19.45,100.751,23,34.7,24084.223,332.928,243.275,3461.8,401.123,252.91,146,146,5625.083,0,0,0,0,0,0,318.62,121,934,0.29,0,0,252
EL0_6002_0000,A24039,5.386,25.208,1.3,8.45,7458.125,94.39,75.335,981.476,100.361,63.278,14.7,18.7,1594.803,0,0,0,0,0,0,79.718,12.4,129,0.073,0,0,68.5
EL0_6003_0000,A24039,8.404,41.038,1.4,0,15832.059,145.876,159.92,1516.827,163.385,103.015,13.6,46.2,2464.695,0,0,0,0,0,0,129.78,13.3,346,0.118,0,0,578
EL0_6004_0000,A24039,0,0,0,0,84.404,0,0.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34
EL0_6010_0000,A24039,0.878,1.856,0.63,0,5368.091,17.227,54.223,179.128,7.387,4.658,0,0.69,291.067,0,0,0,0,0,0,5.868,0,4.65,0.005,0,0,179
EL0_6011_0000,A24039,0.637,0.063,3.4,0,5831.168,13.54,58.901,140.792,0.249,0.157,125,108,228.774,0,0,0,0,0,0,0.198,94.6,692,0,0,0,872
EL1_5570_0001,A24039,5.015,18.715,0.27,4.23,7726.472,91.748,78.045,953.996,74.513,46.981,1.03,0.9,1550.151,0,0,0,0,0,0,59.187,0.97,10,0.054,0,0,0.22
EL1_6000_0001,A24039,5.877,26.41,0.51,11.3,8382.028,103.885,84.667,1080.201,105.147,66.296,8.6,11.5,1755.22,0,0,0,0,0,0,83.521,8.52,67.5,0.076,0,0,111
EL3_5970_0000,A24039,4.94,30.979,1.06,0,5042.959,80.165,50.939,833.56,123.337,77.764,33.1,30.3,1354.452,0,0,0,0,0,0,97.969,25.4,183,0.089,0,0,56
EL3_5971_0000,A24039,6.708,25.889,1.3,14.5,7334.74,122.026,74.088,1268.829,103.073,64.988,3.45,10.5,2061.722,0,0,0,0,0,0,81.873,3.67,63.1,0.075,0,0,71.8
EL3_5974_0000,A24039,5.23,34.305,0.67,0,13468.299,83.656,136.043,869.861,136.58,86.114,12.7,49.4,1413.437,0,0,0,0,0,0,108.488,11.3,360,0.099,0,0,426
EM0_4324_0000,A24041,4.8,101.951,9.5,12.2,7642.918,73.547,77.201,3787.304,854.008,90.149,61.4,51.5,8076.234,0,0,0,0,0,0,268.954,46,391,0.777,0,0,44
EM0_4551_0000,A24041,0.153,2.096,0.08,0,473.139,2.621,4.779,134.972,17.558,1.853,9.23,22.4,287.822,0,0,0,0,0,0,5.53,7.67,167,0.016,0,0,67
EM0_4870_0000,A24041,1.558,19.766,5.2,0,5680.818,27.093,57.382,1395.163,165.571,17.478,51.2,117,2975.115,0,0,0,0,0,0,52.143,40.9,974,0.151,0,0,208
EM0_4871_0000,A24041,1.207,19.739,1.8,0,2643.221,19.916,26.699,1025.588,165.343,17.454,5.32,35.7,2187.014,0,0,0,0,0,0,52.072,4.91,357,0.15,0,0,68
EM0_4874_0000,A24041,3.647,62.474,34,0,8599.236,59.5,86.861,3063.973,523.321,55.242,519,395,6533.768,0,0,0,0,0,0,164.811,372,2937,0.476,0,0,226
EM0_4875_0000,A24041,1.175,17.702,0.51,0,2798.798,19.753,28.271,1017.173,148.286,15.653,22.4,112,2169.07,0,0,0,0,0,0,46.7,20.3,886,0.135,0,0,149
EM0_4876_0000,A24041,0.944,7.711,0.79,0,1619.119,17.432,16.355,897.683,64.591,6.818,9.06,21.2,1914.266,0,0,0,0,0,0,20.342,8.51,165,0.059,0,0,147
EM0_4882_0000,A24041,2.508,34.726,0.93,48.7,4403.844,42.904,44.483,2209.373,290.886,30.706,9.94,31.3,4711.376,0,0,0,0,0,0,91.609,10.07,194,0.265,0,0,154
