riverseg,landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,nal,nhi,nho,nhy,nlo,npa,pas,puh,pul,trp,urs,css,wat
EL3_5972_0000,A24047,5.264,7.129,3.43,36.7,7948.427,55.02,80.287,622.628,201.489,26.374,52.2,16.5,1309.173,10.758,939.457,83.017,39.795,1975.353,155.785,103.248,38.2,99.4,0.246,0.13,0,18.2
WM0_3650_0001,A24510,0,0,0.6,0,2156.296,0,21.781,0,0,0,3185,618,0,0,0,0,0,0,0,0,1937,3608,0,0,0,47.4
WM0_3740_0001,A24510,0,0,0.06,0,702.989,0,7.101,0,0,0,2987,787,0,0,0,0,0,0,0,0,2308,4731,0,0,0,58
WM0_3741_0000,A24510,0,0,0.43,0,15.916,0,0.161,0,0,0,14,15.3,0,0,0,0,0,0,0,0,14,126,0,0,0,0
WM0_3960_0000,A24510,0,0,76,0,50.218,0,0.507,0,0,0,5225.28,168,0,0,0,0,0,0,0,0,2298.37,1133,0,0,460.35,36.5
WM0_3961_0000,A24510,0,0,2.6,2.45,155.921,0,1.575,0,0,0,760.017,62,0,0,0,0,0,0,0,0,364.613,385,0,0,263.37,16.5
WM0_3962_0000,A24510,0,0,0,9.34,73.866,0,0.746,0,0,0,121,33.3,0,0,0,0,0,0,0,0,80.3,220,0,0,0,8.9
WM0_3964_0000,A24510,0,0,0.01,0,0.4,0,0.004,0,0,0,803,41.9,0,0,0,0,0,0,0,0,402,247,0,0,0,0.44
WM1_3910_0001,A24510,0,0,66.8,0,1754.969,0,17.727,0,0,0,4247,728,0,0,0,0,0,0,0,0,2661,4333,0,0,0,30.9
WM3_4060_0001,A24510,0,0,0.79,0,79.727,0,0.805,0,0,0,260.946,86.3,0,0,0,0,0,0,0,0,185.944,572,0,0,125.11,37.4
SU2_0510_0570,A36003,18.517,514.757,0,316,45458.125,120.781,459.173,1200.394,736.546,1415.01,38.7,96.3,12.557,2.356,5.495,0.553,6.477,0.057,0,1701.716,36.1,470,106.946,0.061,0,49.2
SU2_0620_0580,A36003,0.257,10.601,0,0,160.304,0,1.619,0,15.169,29.142,0,0,0,0.049,0,0,0.133,0,0,35.046,0,0,2.202,0.001,0,0
ZZ0_9999_9999,A36003,284.626,8493.237,83,512,502492.656,1601.701,5075.683,15918.595,12097.285,23346.996,396,892,166.513,0,0,0,0,0,0,29706.09,354,4938,0,0.938,0,2645
SU1_0410_0480,A36007,0.789,17.677,0.07,0,2789.876,3.14,28.181,22.38,36.353,72.38,0.54,4.69,2.315,0.239,0.302,0.042,0.978,0.031,0,86.175,0.57,21.1,4.008,0.031,0,35.6
SU2_0280_0430,A36007,0.236,4.553,0.02,0,675.415,1.424,6.822,10.15,9.365,18.646,0.32,1.25,1.05,0.062,0.137,0.019,0.252,0.014,0,22.199,0.34,5.64,1.033,0.009,0,1.78
SU2_0440_0550,A36007,27.928,504.758,13.3,13.8,42726.453,191.085,431.58,1361.989,1038.04,2066.771,209,340,140.896,6.822,18.408,2.583,27.933,1.904,0,2460.674,178,1766,114.455,1.1,0,206
SU3_0240_0350,A36007,5.762,91.267,2.3,3.78,7505.137,47.922,75.809,341.571,187.693,373.702,5.11,27.8,35.335,1.234,4.616,0.648,5.051,0.478,0,444.926,4.68,126,20.695,0.227,0,1226
SU4_0260_0350,A36007,17.042,313.913,4.1,62,16301.58,112.717,164.662,803.405,645.564,1285.339,18.2,99.7,83.111,4.243,10.858,1.523,17.372,1.123,0,1530.311,17.3,484,71.181,0.672,0,101
SU4_0350_0420,A36007,14.951,291.288,5.1,113,23582.301,88.39,238.205,630.019,599.036,1192.7,60.8,121,65.174,3.937,8.515,1.195,16.12,0.881,0,1420.016,56.1,696,66.05,0.589,0,232
SU4_0430_0420,A36007,1.453,31.608,0.31,0,2473.191,6.406,24.982,45.663,65.001,129.419,2.59,8.78,4.724,0.427,0.617,0.087,1.749,0.064,0,154.085,2.75,39.9,7.167,0.057,0,26.5
SU5_0420_0500,A36007,24.225,524.213,7.7,574,49821.508,108.721,503.248,774.921,1078.048,2146.428,375.665,634,80.165,7.085,10.473,1.469,29.01,1.083,0,2555.513,313.425,3295,118.866,0.955,550.91,685
SU5_0460_0480,A36007,3.014,62.014,0.34,32.7,7532.828,15.636,76.089,111.446,127.533,253.921,2.92,18.6,11.529,0.838,1.506,0.211,3.432,0.156,0,302.315,2.86,88.1,14.061,0.119,0,91.6
SU6_0480_0520,A36007,41.825,861.615,9.5,306,97121.555,216.394,981.026,1542.383,1771.919,3527.947,136,327,159.557,11.645,20.846,2.925,47.681,2.156,0,4200.334,134,1784,195.373,1.648,0,1282
SU6_0500_0550,A36007,12.177,271.065,22.372,142,33863.133,49.667,342.052,354.005,557.448,1109.896,0,1186.058,36.621,3.664,4.784,0.671,15.001,0.495,0,1321.43,0,6425.36,61.464,0.48,5821.73,751
SU6_0520_0500,A36007,11.765,253.196,16.74,66.5,25000.982,53.726,252.535,382.939,520.699,1036.729,1084.961,587,39.615,3.422,5.176,0.726,14.012,0.535,0,1234.318,875.969,3035,57.413,0.464,0.07,463
SU7_0550_0540,A36007,2.684,67.009,1.04,0,6622.231,6.153,66.891,43.855,137.806,274.376,16.8,38,4.537,0.906,0.593,0.083,3.708,0.061,0,326.669,16.5,242,15.195,0.106,0,86.7
ZZ0_9999_9999,A36007,13.799,294.3,2.7,91.4,45394.277,68.274,458.528,486.633,596.782,1205.033,51.8,119,50.341,0,0,0,0,0,0,1481.788,47.6,621,0,0.544,0,455
ZZ0_9999_9999,A36011,290.35,25525,69,695,226162.453,14546.026,2284.469,115384.672,14153,9035.098,1283,1742,0,0,0,0,0,0,0,21564,1028,8905,0,6,0,55810
SU2_0450_0720,A36015,9.355,325.703,0.8,11.6,28511.398,79.061,287.994,672.348,444.702,700.014,5.02,54.3,35.829,4.402,9.087,1.069,9.461,0.484,0,1268.612,5.21,264,59.007,0.429,0,11.4
SU2_0470_0590,A36015,0.066,3.121,0,0,764.364,0.127,7.721,1.083,4.261,6.707,0,0.2,0.058,0.042,0.015,0.002,0.091,0.001,0,12.155,0,0.91,0.566,0.003,0,0
SU2_0680_0610,A36015,12.696,452.25,2.237,143,22135.225,104.954,223.588,892.54,611.572,971.993,0,127.414,47.562,2.07,4.085,0.48,4.449,0.218,0,1719.584,0,667.219,108.069,0.582,130.63,46.8
SU5_0530_0610,A36015,43.456,1563.992,0.027,528,74682.203,350.755,754.366,2982.867,2114.968,3361.395,0,1141.183,158.953,7.159,13.654,1.606,15.386,0.728,0,5946.754,0,6393.96,373.731,1.992,6182.87,928
SU5_0600_0750,A36015,13.29,486.026,2.7,95.2,23782.877,103.223,240.231,877.813,657.248,1044.588,13.1,94.9,46.778,2.225,4.018,0.472,4.781,0.214,0,1848.013,12.6,497,116.141,0.609,0,113
SU5_0610_0600,A36015,16.754,589.748,5.4,59.6,32212.998,142.212,325.384,1209.391,797.509,1267.509,44,96.5,64.447,2.699,5.536,0.651,5.802,0.295,0,2242.393,39,449,140.926,0.768,0,340
ZZ0_9999_9999,A36015,13.432,501.563,2.4,4,16700.994,100.532,168.697,854.932,675.168,1077.98,91.6,131,45.558,0,0,0,0,0,0,2017.707,74.4,761,0,0.616,0,34.7
SU1_0050_0090,A36017,1.171,30.232,0.13,8.23,730.648,8.075,7.38,127.536,18.751,78.893,3.05,3.64,1.841,0.409,1.724,0.109,1.066,0.025,0,101.991,2.74,16.4,4.744,0.004,0,0
SU1_0200_0270,A36017,18.252,671.225,1,12.7,31659.844,72.295,319.796,1141.891,416.303,1751.581,60.1,107,16.486,9.072,15.433,0.977,23.673,0.223,0,2264.406,54.2,579,105.326,0.057,0,193
SU1_0380_0400,A36017,3.188,119.129,0.09,16,4734.704,12.125,47.825,191.516,73.885,310.869,1.83,15.9,2.765,1.61,2.588,0.164,4.202,0.037,0,401.886,1.95,77.7,18.693,0.01,0,0.44
SU1_0410_0480,A36017,6.454,228.147,0.39,0,10525.342,28.032,106.317,442.774,141.499,595.355,1.95,13,6.393,3.083,5.984,0.379,8.046,0.086,0,769.662,1.83,58.8,35.8,0.02,0,27.6
SU2_0070_0090,A36017,1.788,35.037,0,0,1076.177,15.317,10.87,241.937,21.731,91.432,2.34,6.18,3.493,0.474,3.27,0.207,1.236,0.047,0,118.202,2.11,28.1,5.498,0.006,0,3.11
SU2_0110_0240,A36017,24.254,717.576,1.8,58.9,43009.996,142.792,434.444,2255.394,445.05,1872.532,6.95,50.4,32.563,9.698,30.482,1.93,25.308,0.44,0,2420.771,6.39,229,112.599,0.076,0,46.3
SU2_0280_0430,A36017,23.196,1055.641,0.87,11.8,53763.52,37.582,543.066,593.614,654.724,2754.723,11.3,63.2,8.57,14.267,8.023,0.508,37.231,0.116,0,3561.248,10.9,298,165.646,0.072,0,634
SU2_0360_0460,A36017,16.706,684.84,1.5,76,19834.713,47.293,200.351,746.995,424.748,1787.109,8.27,52.1,10.785,9.256,10.096,0.639,24.153,0.146,0,2310.336,7.49,236,107.462,0.052,0,194
SU3_0010_0190,A36017,17.244,504.846,0.9,8.01,17204.096,102.957,173.779,1626.188,313.113,1317.408,17.8,35.3,23.479,6.823,21.979,1.391,17.805,0.317,0,1703.117,14.7,164,79.218,0.054,0,164
SU3_0090_0170,A36017,22.469,632.484,1.5,18.2,20791.27,140.941,210.013,2226.158,392.276,1650.482,20.1,50.7,32.141,8.548,30.087,1.905,22.307,0.434,0,2133.709,17,235,99.246,0.07,0,66.7
SU3_0170_0270,A36017,29.735,811.778,0,247,34327.676,193.277,346.744,3052.81,503.476,2118.355,277,178,44.076,10.971,41.26,2.612,28.63,0.596,0,2738.564,212,1015,127.381,0.093,0,270
SU3_0190_0300,A36017,25.652,948.224,0.52,31.4,28961.945,100.3,292.545,1584.241,588.102,2474.417,15.3,61.8,22.873,12.816,21.412,1.356,33.443,0.309,0,3198.875,14,277,148.791,0.08,0,533
SU3_0240_0350,A36017,7.266,320.045,0.51,0.22,9960.054,14.619,100.607,230.92,198.497,835.168,2.92,9.33,3.334,4.326,3.121,0.198,11.288,0.045,0,1079.688,2.86,43.8,50.22,0.023,0,8.9
SU4_0270_0430,A36017,67.942,2839.368,4.3,432,103822.633,177.799,1048.713,2808.331,1761.016,7409.407,140,276,40.546,38.375,37.956,2.403,100.141,0.548,0,9578.727,104,1339,445.541,0.212,0,871
SU4_0300_0310,A36017,17.036,733.292,0.74,12.4,15912.211,38.87,160.729,613.951,454.798,1913.546,24.6,38.5,8.864,9.911,8.298,0.525,25.862,0.12,0,2473.792,13.1,173,115.065,0.053,0,167
SU4_0350_0420,A36017,0.003,0.179,0,0,315.009,0,3.182,0,0.11,0.465,0,0.16,0,0.002,0,0,0.006,0,0,0.601,0,0.73,0.028,0,0,0
SU4_0430_0420,A36017,4.78,188.303,0.02,34.7,5292.743,15.585,53.462,246.174,116.789,491.383,2.38,25.7,3.554,2.545,3.327,0.211,6.641,0.048,0,635.25,2.17,202,29.547,0.015,0,115
SU5_0310_0400,A36017,15.108,540.384,0.58,1.33,16204.24,63.925,163.679,1009.694,335.154,1410.146,89.8,106,14.578,7.303,13.646,0.864,19.059,0.197,0,1823.008,77.9,538,84.794,0.047,0,225
SU5_0400_0460,A36017,2.701,90.698,0.86,56.7,6037.078,13.01,60.981,205.498,56.253,236.679,8.08,45.2,2.967,1.226,2.777,0.176,3.199,0.04,0,305.974,7.79,222,14.232,0.008,0,154
SU5_0420_0500,A36017,8.316,343.671,0.13,0.89,9730.916,22.802,98.292,360.151,213.149,896.819,0.43,11.3,5.2,4.645,4.868,0.308,12.121,0.07,0,1159.39,0.46,51.5,53.928,0.026,0,54.9
SU5_0460_0480,A36017,7.59,228.948,0.78,25.4,7902.167,43.511,79.82,687.253,141.996,597.444,17.9,58.9,9.923,3.094,9.288,0.588,8.075,0.134,0,772.364,15.7,291,35.926,0.024,0,177
ZZ0_9999_9999,A36017,0.196,3.5,0,0.89,1708.119,1.808,17.254,28.558,2.139,9.134,0,1.42,0.412,0,0,0,0,0,0,12.196,0,6.37,0,0.001,0,1.56
SU1_0330_0560,A36023,7.413,420.899,0.49,12,15529.685,26.979,156.865,648.685,244.999,500.367,4.17,22.1,26.892,5.689,8.767,0.365,6.763,0.363,0,997.903,3.69,99.4,46.416,0.08,0,13.6
SU2_0110_0240,A36023,9.028,504.11,0.68,50.9,13547.779,34.179,136.846,821.802,293.435,599.288,6.54,17.4,34.068,6.813,11.107,0.462,8.1,0.46,0,1195.186,5.69,80.5,55.592,0.097,0,43.1
SU2_0120_0260,A36023,35.024,1917.88,4.1,79.2,60469.656,138.474,610.805,3329.48,1116.37,2279.986,22,76.5,138.025,25.921,44.999,1.872,30.815,1.865,0,4547.069,20.8,349,211.5,0.376,0,82
SU2_0160_0260,A36023,39.813,1821.34,16,410,35450.188,213.175,358.083,5125.568,1060.175,2165.218,665,593,212.481,24.616,69.274,2.881,29.264,2.872,0,4318.183,553,3159,200.854,0.428,0,646
SU2_0280_0430,A36023,1.541,85.769,0.02,0,1541.222,5.882,15.568,141.412,49.924,101.962,0,1.5,5.863,1.159,1.911,0.079,1.378,0.079,0,203.348,0,6.73,9.459,0.017,0,49.6
SU3_0240_0350,A36023,30.141,1897.684,1.02,50.9,34102.016,80.749,344.465,1941.526,1104.613,2255.977,5.86,41.9,80.486,25.648,26.24,1.091,30.49,1.088,0,4499.184,5.48,196,209.273,0.324,0,339
SU4_0260_0350,A36023,44.186,2652.502,6.1,191,55628.172,138.495,561.901,3329.983,1543.982,3153.309,120,310,138.045,35.85,45.006,1.872,42.618,1.866,0,6288.771,112,1613,292.513,0.475,0,370
SU4_0350_0420,A36023,0.253,15.619,0,0,453.23,0.72,4.578,17.312,9.092,18.568,0,0.24,0.717,0.211,0.234,0.01,0.251,0.01,0,37.03,0,1.09,1.722,0.003,0,3.78
ZZ0_9999_9999,A36023,18.751,1006.29,0.99,0,17497.172,80.483,176.739,1935.123,577.307,1196.282,4.89,39.1,80.221,0,0,0,0,0,0,2464.1,4.45,176,0,0.201,0,112
SU1_0380_0400,A36025,10.05,376.866,0.89,70.3,15149.593,23.39,153.026,370.334,251.994,1050.087,10.81,48.4,3.691,5.093,5.005,0.316,14.192,0.05,0,1590.469,7.66,221,73.978,0.269,0,78.5
SU2_0100_0230,A36025,0,0,0,0,641.401,0,6.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33
SU2_0150_0220,A36025,29.382,1133.317,1.5,95.6,53283.332,60.06,538.215,950.929,757.802,3157.843,40.1,123,9.477,15.317,12.852,0.812,42.679,0.128,0,4782.891,34.9,557,222.469,0.788,0,299
SU2_0290_0291,A36025,38.2,1540.557,0.82,20,47618.645,60.408,480.996,956.424,1030.105,4292.562,16.9,78.2,9.531,20.821,12.926,0.816,58.016,0.129,0,6501.546,14.8,352,302.411,1.024,0,161
SU2_0291_0320,A36025,0.903,37.836,0.04,0,1804.669,1.051,18.229,16.63,25.3,105.424,0.11,3.4,0.166,0.511,0.225,0.014,1.425,0.002,0,159.677,0.11,15.3,7.427,0.024,0,187
SU2_0320_0340,A36025,2.863,118.775,0.1,4.23,2886.168,3.656,29.153,57.876,79.42,330.95,2.54,21.2,0.577,1.605,0.782,0.049,4.473,0.008,0,501.259,2.58,104,23.315,0.077,0,2.67
SU4_0220_0250,A36025,0.42,16.68,1.9,0,1201.082,0.726,12.132,11.503,11.153,46.475,29.4,7.1,0.114,0.225,0.155,0.01,0.628,0.002,0,70.391,18.8,33.4,3.274,0.011,0,7.78
SU4_0250_0340,A36025,1.715,48.897,0.12,0,2545.093,8.051,25.708,127.474,32.695,136.245,3.72,26.7,1.271,0.661,1.723,0.109,1.841,0.017,0,206.357,3.84,128,9.599,0.046,0,50.5
SU5_0310_0400,A36025,0.429,6.084,1.7,4.89,1008.033,3.632,10.182,57.51,4.068,16.951,84.3,58.1,0.573,0.082,0.777,0.049,0.229,0.008,0,25.674,58.4,324,1.194,0.011,0,5.78
SU5_0340_0310,A36025,13.431,504.419,0.52,24,18077.887,31.048,182.605,491.582,337.283,1405.497,116,123,4.899,6.817,6.644,0.42,18.996,0.066,0,2128.775,87.8,598,99.017,0.36,0,119
ZZ0_9999_9999,A36025,200.958,7944.439,15,874,652690.938,393.065,6592.837,6223.365,5232.444,22136.16,457,847,62.021,0,0,0,0,0,0,34628.016,368,4067,0,5.389,0,9525
SU1_0060_0190,A36043,0.149,10.268,0,0,139.414,0.662,1.408,9.172,4.84,9.147,0,0.24,5.513,0.139,0.124,0.009,0.124,0.075,0,17.788,0,1.09,0.827,0.001,0,0
SU2_0020_0140,A36043,15.113,1120.7,0.32,93.2,9199.596,62.459,92.925,864.696,528.221,998.403,10.5,38.7,519.79,15.147,11.687,0.844,13.494,7.025,0,1941.449,9.96,175,90.304,0.131,0,207
SU2_0030_0140,A36043,7.365,433.869,0.17,0,6023.414,37.733,60.843,522.384,204.497,386.523,10.24,18.7,314.017,5.864,7.06,0.51,5.224,4.244,0,751.615,8.88,85.4,34.96,0.064,0,220
SU3_0010_0190,A36043,24.335,1463.564,1.9,246,18854.189,122.714,190.446,1698.886,689.824,1303.853,23.8,72.3,1021.241,19.781,22.961,1.659,17.622,13.802,0,2535.412,20.7,403,117.931,0.211,0,229
ZZ0_9999_9999,A36043,184.188,14877.668,14,1304,748895.063,704.31,7564.597,9750.641,6912.019,13254.143,1206,1201,5861.34,0,0,0,0,0,0,26619.313,1024,6073,0,1.594,0,33429
SU3_0370_0490,A36051,2.812,179.622,0.24,0,7673.131,205.238,77.506,1194.068,148.066,113.008,0.73,6.09,185.679,0.822,5.466,0.939,0.517,0.85,0,252.281,0.777,27.4,15.855,0.056,0,8.9
ZZ0_9999_9999,A36051,198.488,15017.557,100,1343,218984.797,12792.926,2211.968,74429.148,12322.934,9448.171,875,1709,11573.802,0,0,0,0,0,0,22315.863,763,9462,0,3.944,0,6227
SU1_0050_0090,A36053,16.749,1887.693,0.38,63,18643.854,167.185,188.322,2116.075,522.176,971.851,4.92,23,205.626,25.513,28.6,2.26,13.135,2.779,0,2283.041,3.97,104,106.193,0.187,0,121
SU2_0070_0090,A36053,47.72,5426.407,2.5,96.5,45292.375,471.658,457.499,5969.795,1501.06,2793.705,133,186,580.104,73.34,80.684,6.375,37.758,7.84,0,6562.883,112,1063,305.263,0.534,0,1508
SU2_0110_0240,A36053,10.135,603.819,0.33,11.3,20039.42,153.041,202.418,1937.037,167.029,310.868,7.62,24.1,188.228,8.161,26.18,2.068,4.201,2.544,0,730.28,6.84,112,33.968,0.113,0,105.4
SU2_0120_0260,A36053,10.911,1017.618,0.44,5.56,15886.111,129.355,160.466,1637.253,281.495,523.905,11.1,35.6,159.097,13.753,22.128,1.748,7.081,2.15,0,1230.741,9.86,167,57.246,0.122,0,14.5
SU3_0010_0190,A36053,15.652,1730.67,1.4,9.79,26097.514,159.437,263.611,2017.998,478.741,891.01,6.83,25.4,196.095,23.391,27.274,2.155,12.042,2.65,0,2093.132,6.51,115,97.359,0.175,0,169
SU3_0090_0170,A36053,9.263,1052.132,0.07,0,18166.713,91.671,183.502,1160.279,291.043,541.674,0.75,6.11,112.748,14.22,15.682,1.239,7.321,1.524,0,1272.485,0.8,27.5,59.188,0.104,0,63.8
ZZ0_9999_9999,A36053,157.77,15418.283,50,633,132686.594,1846.93,1340.269,23376.682,4203.24,7937.874,772,959,2271.585,0,0,0,0,0,0,19259.438,633,4946,0,1.765,0,3078
SU1_0050_0090,A36065,6.162,371.32,3.4,0,8163.884,97.345,82.463,717.798,150.541,325.512,26.2,23.1,133.644,5.019,9.701,1.316,4.399,1.806,0,591.966,20.9,115,27.535,0.254,0,59.2
SU3_0010_0190,A36065,12.184,385.962,1.11,3.56,15399.463,259.912,155.55,1916.531,156.477,338.346,10.7,21.6,356.831,5.216,25.903,3.513,4.573,4.823,0,615.307,8.63,99.8,28.62,0.503,0,150
ZZ0_9999_9999,A36065,345.354,25849.482,96,1835,557832.625,4607.511,5634.673,33974.676,10329.305,22660.465,4511,3563,6325.616,0,0,0,0,0,0,42562.25,3576,19399,0,14.243,0,30528
SU2_0120_0260,A36067,9.129,738.412,0.81,35.4,19687.529,296.056,198.864,3325.941,420.683,239.77,9.09,37.2,819.388,9.98,44.951,4.001,3.241,11.074,0,619.261,8.03,172,28.804,0.564,0,158
SU2_0160_0260,A36067,3.234,396.408,4.8,2.89,6390.424,72.991,64.55,819.991,225.84,128.718,33,43.6,202.015,5.358,11.082,0.986,1.74,2.73,0,332.444,31.1,238,15.463,0.2,0,298
ZZ0_9999_9999,A36067,149.437,17566.842,107,2874,274910.594,3653.966,2776.875,41049.285,9870.731,5704.139,12090,8830,10113.015,0,0,0,0,0,0,15215.774,9177,48438,0,9.236,0,16899
SU3_0370_0490,A36069,0.149,3.06,0,3.11,525.477,23.579,5.308,89.78,2.638,1.698,0,0.32,55.055,0.014,0.411,0.108,0.008,0.252,0,2.891,0,1.46,0.182,0.004,0,0.89
ZZ0_9999_9999,A36069,170.401,16430.926,232,2432,222196.906,14891.034,2244.413,56699.074,14100.362,9119.236,1408,2947,34769.66,0,0,0,0,0,0,16424.928,1192,15723,0,3.996,0,12249
SU1_0060_0190,A36077,42.302,2184.373,3.7,104,43722.43,74.304,441.641,2676.243,558.021,2942.721,18.4,66.1,406.423,29.523,36.17,1.004,39.772,5.493,0,5100.987,16.5,303,237.265,0.852,0,438
SU1_0080_0210,A36077,21.96,1240.526,1.3,18,29638.178,32.493,299.376,1170.329,316.905,1671.199,13.1,64.7,177.73,16.766,15.817,0.439,22.587,2.402,0,2896.897,12.3,294,134.746,0.442,0,222
SU2_0020_0140,A36077,30.799,1737.445,0,43.4,34938.918,45.705,352.918,1646.202,443.848,2340.633,64.9,137,249.998,23.482,22.249,0.618,31.634,3.379,0,4057.31,61,629,188.72,0.62,0,2333
SU2_0030_0140,A36077,32.452,1504.917,0,0,34262.148,66.748,346.082,2404.107,384.446,2027.377,68.7,120,365.096,20.339,32.492,0.902,27.401,4.934,0,3514.307,57.4,631,163.463,0.653,0,4616
SU2_0040_0180,A36077,22.596,1295.613,1.4,34,49452.945,32.34,499.525,1164.798,330.978,1745.41,17.6,64.6,176.89,17.511,15.743,0.437,23.59,2.391,0,3025.538,16.4,291,140.728,0.455,0,243
SU2_0100_0230,A36077,32.402,1896.759,2.8,58.7,61717.035,44.154,623.404,1590.32,484.546,2555.255,90.8,220,241.511,25.635,21.494,0.597,34.535,3.264,0,4429.343,88.4,1039,206.025,0.652,0,427
SU2_0130_0250,A36077,37.148,2185.082,3.9,110,54086.762,50.021,546.331,1801.624,558.202,2943.675,72.9,195,273.601,29.532,24.35,0.676,39.785,3.698,0,5102.64,60.5,1050,237.342,0.748,0,494
SU2_0150_0220,A36077,7.553,495.361,0.19,0,17171.236,7.257,173.447,261.368,126.545,667.335,1.51,16.7,39.692,6.695,3.532,0.098,9.019,0.536,0,1156.775,1.6,75.2,53.806,0.152,0,67.5
SU2_0210_0300,A36077,24.983,1594.416,0.96,16.7,34974.801,26.514,353.281,954.949,407.31,2147.948,17.3,54.8,145.022,21.549,12.906,0.358,29.03,1.96,0,3723.307,14.9,246,173.184,0.503,0,191
SU2_0290_0291,A36077,0.193,13.355,0,0,106.474,0.147,1.075,5.297,3.411,17.99,0,0.24,0.804,0.18,0.072,0.002,0.243,0.011,0,31.185,0,1.09,1.451,0.004,0,0
SU3_0010_0190,A36077,16.428,743.325,4.2,14.5,18313.582,34.845,184.986,1255.026,189.889,1001.384,5.82,25.8,190.592,10.046,16.962,0.471,13.534,2.576,0,1735.824,5.3,137,80.74,0.331,0,154
SU3_0140_0180,A36077,10.966,631.025,1.6,82.5,15697.573,15.564,158.561,560.57,161.202,850.099,20.8,34,85.13,8.529,7.576,0.21,11.489,1.151,0,1473.582,18.2,154,68.542,0.221,0,157
SU3_0180_0230,A36077,10.579,531.189,1.18,4.67,17712.828,19.442,178.917,700.276,135.698,715.601,26.5,53.1,106.347,7.179,9.464,0.263,9.672,1.437,0,1240.441,23.5,241,57.698,0.213,0,671
SU3_0190_0300,A36077,5.015,222.615,0.56,22.2,8193.065,10.885,82.758,392.049,56.87,299.9,1.35,6.11,59.538,3.009,5.299,0.147,4.053,0.805,0,519.854,1.31,27.5,24.18,0.101,0,216
SU4_0220_0250,A36077,3.112,192.876,0.07,51.6,9981.742,3.628,100.826,130.684,49.272,259.837,421,221,19.846,2.607,1.766,0.049,3.512,0.268,0,450.408,311,1117,20.95,0.063,0,220
SU4_0230_0220,A36077,1.641,84.401,0.81,132,4640.802,2.901,46.877,104.489,21.562,113.702,20.5,28.5,15.868,1.141,1.412,0.039,1.537,0.214,0,197.095,13.9,130,9.167,0.033,0,40.3
SU4_0250_0340,A36077,24.574,1712.662,1.18,40.9,35941.594,17.843,363.046,642.647,437.518,2307.246,31.8,133,97.595,23.147,8.686,0.241,31.183,1.319,0,3999.438,29,612,186.028,0.495,0,377
SU4_0300_0310,A36077,6.744,410.818,0.87,72.5,10207.718,8.275,103.108,298.04,104.948,553.441,5.95,25.4,45.261,5.552,4.028,0.112,7.48,0.612,0,959.349,2.96,110,44.623,0.136,0,107
SU5_0340_0310,A36077,3.701,234.085,1.9,2.89,4927.127,4.048,49.769,145.818,59.8,315.353,33.5,52.5,22.145,3.164,1.971,0.055,4.262,0.299,0,546.641,27.6,245,25.426,0.075,0,86.5
ZZ0_9999_9999,A36077,12.552,643.573,0.97,0,14148.441,23.104,142.914,832.16,161.819,867.002,14.1,40.6,126.375,0,0,0,0,0,0,1552.209,15,190,0,0.253,0,23.4
SU2_0150_0220,A36095,8.08,699.14,0.29,13.6,22601.734,9.444,228.3,74.621,398.422,775.952,7.99,26.8,16.582,9.449,1.009,0.128,10.487,0.224,0,958.819,7.36,121,44.598,0.256,0,179
ZZ0_9999_9999,A36095,181.62,13149.411,23,560,298864.844,1212.153,3018.837,9577.272,7388.834,14594.075,151,291,2128.283,0,0,0,0,0,0,18625.328,137,1334,0,5.744,0,3212
SU2_0450_0720,A36097,6.203,276.537,0.92,58.3,20647.449,137.031,208.56,526.743,213.528,383.811,6.38,31,115.626,3.738,7.119,1.852,5.187,1.563,0,677.934,8.8,143,31.533,0.496,0,385
SU3_0370_0490,A36097,14.71,884.401,1.6,41.8,17599.932,185.38,177.777,712.598,676.293,1227.475,7.62,43,156.424,4.048,3.262,0.849,5.619,0.716,0,2116.512,7.85,194,133.015,1.176,0,1607
SU3_0490_0530,A36097,3.117,78.747,2.3,0,21594.803,108.782,218.129,418.157,60.216,109.293,8.65,22.9,91.791,0.36,1.914,0.498,0.5,0.42,0,188.452,8.7,104,11.844,0.249,0,38.9
SU5_0530_0610,A36097,2.407,114.6,0.64,0,4027.194,49.593,40.679,190.635,87.634,159.056,0.86,14,41.846,0.525,0.873,0.227,0.728,0.192,0,274.257,0.92,63.6,17.236,0.192,0,2.45
ZZ0_9999_9999,A36097,86.113,4705.044,16,318,95540.523,1407.423,965.056,5410.103,3581.51,6530.212,203,371,1187.583,0,0,0,0,0,0,11913.036,165,1872,0,6.886,0,9407
SU1_0820_0740,A36101,4.167,203.078,0.12,0,2602.959,85.592,26.293,523.174,187.857,408.071,0.11,2.81,10.912,0.93,2.395,0.392,1.868,0.05,0,414.939,0.11,12.8,26.077,0.042,0,9.59
SU2_0510_0570,A36101,32.034,1325.606,0.59,106,31210.92,765.429,315.262,4678.621,1226.248,2663.701,372,280,97.584,6.068,21.416,3.504,12.193,0.447,0,2708.531,308,1487,170.221,0.32,0,242
SU2_0570_0580,A36101,9.21,558.505,1.78,12.9,13253.461,139.06,133.873,849.997,516.643,1122.272,69.2,84.1,17.729,2.556,3.891,0.637,5.137,0.081,0,1141.16,64.9,460,71.718,0.092,0,13.1
