riverseg,landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,nal,nhi,nho,nhy,nlo,npa,pas,puh,pul,trp,urs,css,wat
SJ5_2120_1930,A42087,108.629,1835.683,4,4.89,56762.023,90.249,573.354,2168.753,532.097,638.76,471,278,1679.62,2520.735,2978.102,123.93,877.137,2306.432,0,3552.778,306,1457,104.167,0.589,0,1769
SJ5_2210_2320,A42087,6.612,167.572,0.51,0,1303.34,4.583,13.165,110.128,48.573,58.31,22.9,16.4,85.291,230.109,151.227,6.293,80.071,117.12,0,324.32,16.9,88.7,9.509,0.036,0,0
SJ5_2320_2120,A42087,7.189,140.007,0.8,0,5446.301,5.671,55.013,136.275,40.583,48.718,32.8,31.6,105.54,192.255,187.132,7.787,66.899,144.927,0,270.969,24.4,149,7.945,0.039,0,94.3
SJ6_1930_1970,A42087,44.193,825.531,4.2,0,29356.561,35.433,296.531,851.473,239.291,287.259,89.5,118,659.434,1133.609,1169.23,48.656,394.46,905.526,0,1597.732,62.8,582,46.845,0.24,0,267
SL1_1790_1840,A42087,0.18,5.259,0,0,1844.925,0.113,18.636,2.714,1.524,1.83,0,0.42,2.102,7.222,3.728,0.155,2.513,2.886,0,10.179,0,2.47,0.298,0.001,0,0
SL3_1710_1740,A42087,0.03,0.726,0,0,9325.641,0.021,94.198,0.506,0.21,0.252,0,0.14,0.392,0.996,0.694,0.029,0.347,0.538,0,1.404,0,0.75,0.041,0,0,63.6
SU1_1630_1610,A42093,0.986,18.542,0.03,0,1218.882,9.914,12.312,85.506,15.441,19.545,0.75,3.25,72.288,6.89,31.77,3.683,7.262,26.86,0,40.196,0.8,15.9,1.193,0.01,0,6.67
SU3_1280_1590,A42093,0.596,19.077,0.37,0,238.444,2.314,2.409,19.962,15.886,20.108,2.17,5.25,16.876,7.088,7.417,0.86,7.471,6.27,0,41.354,2.06,25.4,1.227,0.006,0,10.2
SU8_1530_1760,A42093,16.695,503.171,13,0,13492.872,79.556,136.292,686.196,419.008,530.372,188,173,580.129,186.959,254.963,29.56,197.065,215.553,0,1090.751,181,864,32.363,0.173,0,114
SU8_1610_1530,A42093,10.13,286.535,8.9,0,6380.549,57.055,64.45,492.118,238.607,302.024,190,181,416.05,106.465,182.851,21.199,112.22,154.587,0,621.136,170,1087,18.43,0.105,0,472
SW1_1450_1510,A42093,28.987,692.338,3.9,0,11867.914,222.871,119.878,1922.334,576.533,729.764,9.35,70,1625.193,257.245,714.263,82.81,271.151,603.857,0,1500.817,7.55,318,44.531,0.301,0,287
SW1_1510_1680,A42093,32.163,782.992,7.6,0,13494.832,240.38,136.311,2073.354,652.024,825.318,70,161,1752.868,290.928,770.375,89.316,306.655,651.296,0,1697.33,66.6,756,50.361,0.334,0,8.67
SW2_1190_1410,A42093,0.544,15.109,0.02,0,473.705,3.202,4.785,27.62,12.582,15.926,0,1.86,23.351,5.614,10.263,1.19,5.917,8.676,0,32.752,0,8.37,0.972,0.006,0,0
SW7_1460_1640,A42093,6.199,157.957,1.8,0,1421.666,43.041,14.36,371.242,131.536,166.495,3.8,8.98,313.857,58.69,137.938,15.992,61.863,116.617,0,342.41,2.65,40.8,10.16,0.064,0,0.22
SL1_1700_1780,A42097,31.017,479.198,20,47.8,31864.42,346.231,321.863,4788.235,341.906,418.326,243.783,364,4659.909,227.379,2272.019,164.287,198.496,2211.128,0,853.167,182.967,1924,25.219,5.345,394.25,337
SL1_1730_1700,A42097,1.267,3.502,0,956,25372.338,15.618,256.286,215.989,2.498,3.057,193.408,227,210.2,1.661,102.487,7.411,1.45,99.74,0,6.234,135.452,1055,0.184,0.218,1640.14,289
SL2_1670_1880,A42097,23.604,281.137,4.5,649,37375.289,271.14,377.528,3749.757,200.591,245.425,104,185,3649.262,133.4,1779.26,128.656,116.454,1731.575,0,500.539,95,947,14.796,4.068,0,390
SL2_1810_2030,A42097,21.122,197.646,1.8,0,11417.65,247.571,115.33,3423.806,141.02,172.539,32,69.8,3332.046,93.783,1624.596,117.473,81.87,1581.056,0,351.89,32.6,380,10.401,3.64,0,137
SL8_1760_1780,A42097,0.014,0.045,0.001,0,52.266,0.173,0.528,2.393,0.032,0.04,0,1.459,2.33,0.022,1.136,0.082,0.019,1.105,0,0.081,0,6.64,0.002,0.002,416.71,722
SL8_1780_1880,A42097,6.56,136.736,1.4,0,9306.598,69.986,94.006,967.883,97.561,119.366,16.8,44.5,941.943,64.881,459.26,33.209,56.64,446.952,0,243.446,13.8,234,7.196,1.13,0,2084
SL8_1880_2030,A42097,7.099,125.756,0.89,0,7628.118,77.767,77.052,1075.483,89.726,109.781,64.9,62,1046.66,59.671,510.317,36.9,52.091,496.64,0,223.896,53.2,314,6.618,1.223,0,4201
SU1_1630_1610,A42097,0.78,6.837,4.1,0,3978.509,9.185,40.187,127.021,4.878,5.968,47.4,22.9,123.617,3.244,60.272,4.358,2.832,58.657,0,12.172,28.2,147,0.36,0.134,0,127
SU8_1530_1760,A42097,18.506,543.422,5.4,0,15245.336,182.993,153.993,2530.719,387.731,474.392,151.185,216,2462.894,257.854,1200.826,86.83,225.099,1168.644,0,967.512,123.785,1211,28.598,3.189,287.03,1953
SU8_1610_1530,A42097,8.752,144.195,1.5,0,3623.352,96.876,36.6,1339.761,102.883,125.878,7.96,47.5,1303.855,68.42,635.717,45.968,59.729,618.68,0,256.725,7.83,334,7.588,1.508,0,124
SW1_1450_1510,A42097,6.097,348.47,0.51,0,1393.949,44.766,14.08,619.098,248.632,304.204,0.75,13.1,602.507,165.349,293.762,21.242,144.345,285.889,0,620.418,0.8,60.3,18.339,1.051,0,4
SW1_1510_1680,A42097,8.134,346.812,0.37,0,3247.399,70.536,32.802,975.493,247.45,302.758,22.6,47.6,949.349,164.563,462.872,33.47,143.658,450.467,0,617.467,21.6,231,18.251,1.402,0,112
SW7_1410_1460,A42097,15.066,1139.468,7.6,0,5017.319,85.13,50.68,1177.311,813.008,994.723,87.5,115,1145.758,540.677,558.634,40.394,471.996,543.662,0,2028.714,71.8,552,59.965,2.596,0,596
SW7_1460_1640,A42097,30.634,2126.246,16,0,6610.327,190.546,66.771,2635.17,1517.073,1856.152,503,396,2564.546,1008.904,1250.389,90.414,880.745,1216.878,0,3785.581,402,2081,111.896,5.279,0,631
SW7_1640_1680,A42097,3.579,44.336,0.3,0,1019.133,40.952,10.294,566.348,31.633,38.704,43.1,57.6,551.169,21.037,268.732,19.432,18.365,261.53,0,78.935,35.6,283,2.334,0.617,0,232
SW7_1680_1760,A42097,3.469,122.855,3.3,0,1996.234,32.374,20.164,447.724,87.657,107.249,130,86.6,435.725,58.295,212.445,15.362,50.89,206.752,0,218.732,114,451,6.465,0.598,0,633
PU3_2510_3290,A42099,0.002,0.049,0,0,648.671,0.006,6.552,0.087,0.051,0.087,0,0,0.056,0.05,0.087,0.006,0.086,0.055,0,0.096,0,0,0.003,0,0,0
SJ2_2150_2130,A42099,34.052,934.466,15.694,7.78,31242.645,121.605,315.582,1816.41,952.057,1625.983,0,106.963,1152.151,929.762,1807.266,120.993,1617.798,1146.352,0,1804.233,0,533.063,53.004,1.817,299.88,349
SJ3_2160_2170,A42099,1.146,59.989,0.28,0,12664.094,2.418,127.92,36.129,61.118,104.381,1.22,3.11,22.917,59.687,35.948,2.407,103.856,22.802,0,115.824,1.19,15.1,3.402,0.061,0,6.89
SJ6_1970_2130,A42099,25.692,566.837,12.7,0,23003.258,99.862,232.356,1491.64,577.507,986.303,90.1,101.1,946.149,563.984,1484.131,99.36,981.339,941.387,0,1094.428,76.3,521,32.152,1.371,0,446
SJ6_2130_2050,A42099,20.563,492.134,20.7,0,22964.873,77.667,231.968,1160.12,501.398,856.32,93.271,141,735.866,489.657,1154.28,77.277,852.009,732.162,0,950.194,75.919,668,27.914,1.097,64.81,1166
SL2_2540_2370,A42099,0.003,0.049,0,0,1072.295,0.012,10.831,0.176,0.051,0.087,0,0,0.112,0.05,0.176,0.012,0.086,0.112,0,0.096,0,0,0.003,0,0,0
SL3_2260_2050,A42099,27.959,908.434,35,0,29223.797,91.556,295.19,1367.568,925.534,1580.685,243,239,867.45,903.86,1360.684,91.095,1572.729,863.084,0,1753.97,190,1142,51.527,1.491,0,287
SL3_2290_2260,A42099,84.315,3115.114,39,0,88761.102,254.054,896.577,3794.808,3173.752,5420.338,179,331,2407.053,3099.432,3775.705,252.776,5393.052,2394.935,0,6014.546,146,1678,176.694,4.498,0,557
SL8_1880_2030,A42099,0.363,4.391,0.01,0,324.851,1.622,3.281,24.218,4.474,7.642,0,0.848,15.362,4.37,24.097,1.613,7.603,15.285,0,8.479,0,4.4,0.249,0.019,0,0
SL8_2030_2080,A42099,15.254,306.508,12.3,0,8957.395,61.055,90.479,911.976,312.278,533.329,122,55.1,578.468,304.966,907.386,60.748,530.644,575.557,0,591.795,85,279,17.386,0.814,0,143
SL8_2080_2050,A42099,9.92,229.768,13,0,8922.631,37.917,90.128,566.363,234.093,399.8,141,49.5,359.245,228.612,563.511,37.726,397.787,357.436,0,443.628,83.9,242,13.033,0.529,0,100
SL9_2050_2270,A42099,5.683,244.03,7.069,0,15806.334,15.124,159.66,225.91,248.623,424.615,0,110.211,143.295,242.801,224.773,15.048,422.477,142.573,0,471.164,0,517.611,13.842,0.303,504.41,165
SU1_0820_0740,A42105,12.53,794.183,0.3,1.56,22215.775,682.286,224.402,680.223,312.644,1104.043,6.14,26.3,346.129,170.692,146.199,146.643,237.29,74.393,0,1717.191,6.53,121,51.642,6.382,0,41.6
SW1_1170_1270,A42105,0.757,62.578,0.02,0,14381.538,7.569,145.268,7.546,24.635,86.994,0.22,1.09,3.84,13.45,1.622,1.627,18.697,0.825,0,135.308,0.23,4.91,4.069,0.385,0,0
SW2_0880_0930,A42105,6.085,334.894,0.65,0,55773.098,448.203,563.365,446.848,131.836,465.557,0,35.449,227.376,71.978,96.04,96.331,100.061,48.87,0,724.112,0,164.771,21.777,3.099,135.62,17.8
SW2_1050_0930,A42105,0.261,20.002,0,0,45081.496,6.34,455.369,6.321,7.874,27.807,0,0,3.217,4.299,1.358,1.363,5.976,0.691,0,43.249,0,0,1.301,0.133,186.25,4.63
SW2_1100_1130,A42105,5.815,428.333,0.3,0,75186.656,179.018,759.461,178.476,168.62,595.453,2.37,11.3,90.817,92.061,38.36,38.476,127.979,19.519,0,926.146,2.52,51.4,27.853,2.962,0,0.67
SW3_0930_1110,A42105,3.756,288.603,0,0,23661.18,88.193,239.002,87.926,113.613,401.206,0,0,44.741,62.029,18.898,18.955,86.23,9.616,0,624.021,0,0,18.767,1.913,483.36,27.8
SW3_1090_1091,A42105,8.452,641.309,0.75,0,124546,216.972,1258.04,216.315,252.462,891.524,9.51,32.2,110.072,137.835,46.492,46.633,191.613,23.657,0,1386.645,9.61,156,41.702,4.305,0,38.2
SW3_1091_1380,A42105,0,0,0.01,0,3438.682,0,34.734,0,0,0,0.11,0.53,0,0,0,0,0,0,0,0,0.11,2.37,0,0,0,0
SW3_1130_1390,A42105,0.038,3.325,0,0,22021.188,0,222.436,0,1.308,4.621,0,0,0,0.714,0,0,0.993,0,0,7.188,0,0,0.216,0.019,0,0
SW3_1270_1370,A42105,0,0,0,0,1763.95,0,17.818,0,0,0,0,0.552,0,0,0,0,0,0,0,0,0,2.472,0,0,0,0
SW4_1150_1350,A42105,0,0,0,0,4329.86,0,43.736,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0
SW6_1230_1440,A42105,0.01,0.466,0.01,0,17120.246,0.928,172.932,0.925,0.184,0.648,1.61,0.4,0.471,0.1,0.199,0.199,0.139,0.101,0,1.007,0.83,1.82,0.03,0.005,0,0
ZZ0_9999_9999,A42105,64.395,4490.592,7.2,44,220855.844,2563.948,2230.867,2556.195,1760.821,6242.648,130,246,1300.71,965.155,549.398,551.065,1341.721,279.559,0,10008.581,113,1235,0,32.797,0,51.6
SL2_1670_1880,A42107,6.998,168.695,0,2507,33262.18,278.368,335.982,921.719,171.463,281.646,307.515,377,640.304,82.392,450.174,135.957,137.558,312.729,0,266.554,186.305,1989,7.892,0.556,1266.18,573
SL2_1810_2030,A42107,32.052,1086.71,8.4,448,43251.887,988.888,436.888,3274.363,1104.542,1814.324,180,292,2274.651,530.758,1599.223,482.981,886.13,1110.956,0,1717.102,143,1682,50.834,2.547,0,144
SL2_1850_1990,A42107,25.995,1011.288,20,1170,55929.285,683.729,564.942,2263.932,1027.882,1688.403,426,323,1572.72,493.921,1105.721,333.938,824.628,768.128,0,1597.928,331,1693,47.306,2.066,0,313
SL2_1990_2070,A42107,3.925,197.531,2.6,0,12773.975,62.425,129.03,206.699,200.772,329.788,24.8,50.3,143.591,96.475,100.953,30.489,161.071,70.131,0,312.116,22.8,281,9.24,0.312,0,208
SL3_1960_2080,A42107,2.153,77.973,0,154,7195.412,61.889,72.681,204.925,79.252,130.179,83,61.9,142.358,38.082,100.087,30.227,63.581,69.529,0,123.204,74.9,312,3.648,0.171,0,48.7
SU1_1480_1500,A42107,0.028,0.043,0,371,480.032,1.688,4.849,5.589,0.044,0.072,8.64,1.56,3.883,0.021,2.729,0.824,0.035,1.896,0,0.068,0.904,6.03,0.002,0.002,0,23.1
SU2_1550_1620,A42107,10.673,402.024,3.9,158,40451.527,292.746,408.601,969.327,408.62,671.202,278,169,673.377,196.352,473.427,142.979,327.82,328.882,0,635.235,206,899,18.806,0.848,0,383
ZZ0_9999_9999,A42107,69.175,1868.397,57,5947,184550.109,2568.538,1864.142,8504.827,1895.549,3119.393,2875,1253,5908.174,912.539,4153.822,1254.494,1523.535,2885.597,0,3043.143,1753,6634,0,5.497,0,1825
SJ2_1900_1930,A42109,0.025,0.478,0,0,2246.476,0.105,22.692,0.682,0.255,0.344,0.11,0.5,0.602,0.619,0.881,0.136,0.445,0.779,0,0.811,0.11,2.83,0.024,0.001,0,2
SJ6_1930_1970,A42109,4.732,75.586,0.75,0,2816.578,22.616,28.45,146.561,40.3,54.315,2.57,9.24,129.512,97.766,189.567,29.252,70.252,167.514,0,128.083,2.1,48,3.763,0.143,0,0.44
SJ6_1970_2130,A42109,0.464,7.5,0.31,0,2389.102,2.203,24.132,14.278,3.999,5.389,0.49,0.97,12.616,9.701,18.467,2.85,6.971,16.319,0,12.709,0.4,4.81,0.373,0.014,0,0
SL1_1790_1840,A42109,129.086,2277.94,29,1.11,71865.141,586.178,725.911,3798.685,1214.519,1636.881,464,432,3356.793,2946.358,4913.339,758.182,2117.194,4341.781,0,3860.023,347,2335,113.411,3.889,0,1005
SL3_1710_1740,A42109,0.062,2.168,0,0,2324.685,0.13,23.482,0.842,1.156,1.558,0,0.56,0.744,2.804,1.089,0.168,2.015,0.962,0,3.674,0,2.78,0.108,0.002,0,9.56
SL3_1740_1840,A42109,69.813,1717.196,34,0,12801.721,247.913,129.31,1606.581,915.549,1233.942,546,309,1419.692,2221.073,2078.003,320.658,1596.019,1836.273,0,2909.828,391,1582,85.494,2.104,0,468
SL3_1840_1880,A42109,2.603,40.234,0.38,0,692.198,12.629,6.992,81.843,21.451,28.912,14.7,6.77,72.323,52.041,105.859,16.335,37.395,93.544,0,68.178,9.5,35.7,2.003,0.078,0,56.9
SL8_1760_1780,A42109,8.017,312.696,4.5,0,1747.609,12.017,17.653,77.877,166.719,224.697,241,106,68.818,404.452,100.729,15.544,290.631,89.012,0,529.872,170,529,15.568,0.242,0,130
SL8_1780_1880,A42109,0.596,7.246,1.07,0,151.65,3.171,1.532,20.551,3.863,5.207,10.3,8.04,18.16,9.372,26.582,4.102,6.735,23.489,0,12.279,7.46,37.6,0.361,0.018,0,156
SL8_1880_2030,A42109,83.303,1475.593,12.9,0,27602.424,377.488,278.812,2446.287,786.735,1060.331,198,195,2161.716,1908.577,3164.105,488.256,1371.465,2796.031,0,2500.427,143,1046,73.465,2.51,0,123
GY0_3800_3801,A42111,1.193,84.251,0.06,32.2,1871.493,2.629,18.904,71.011,25.851,84.975,0.11,1.45,36.313,3.944,3.324,0.123,3.978,1.7,0,99.39,0.11,12.2,0,0.029,0,0
PU2_3140_3680,A42111,21.74,1605.427,2.8,193,62368.047,46.004,629.98,1242.548,496.108,1619.217,6.29,35.3,635.416,75.161,58.172,2.154,75.807,29.748,0,1836.04,5.81,221,54.356,0.532,0,32.4
PU3_3680_3890,A42111,2.485,239.129,0.07,428,4165.084,3.744,42.072,101.104,73.896,241.184,0.54,6.35,51.702,11.195,4.733,0.175,11.291,2.421,0,273.479,0.57,35.9,8.096,0.061,0,1.6
SJ2_2900_2740,A42111,2.63,209.372,0,0,16167.376,5.151,163.307,139.117,64.69,211.171,48.5,25,71.141,9.802,6.513,0.241,9.886,3.331,0,239.617,34.9,123,6.93,0.064,0,10.9
ZZ0_9999_9999,A42111,380.953,26753.404,52,23310,413501.656,843.76,4176.784,22789.275,8208.743,26983.219,2502,1514,11654.016,1252.514,1066.925,39.502,1263.273,545.606,0,31560.809,1718,8698,0,9.314,0,6233
SU1_0940_0900,A42113,0.015,1.248,0.01,0,2612.596,0.02,26.39,0.025,0.679,1.709,0,3.42,0.015,0.473,0.009,0.008,0.647,0.006,0,1.823,0,15.39,0.053,0.005,0,2.45
SU2_0990_0950,A42113,2.28,63.94,0.13,0,11486.794,86.605,116.028,103.543,34.772,87.547,2.69,14.6,62.466,24.225,39.23,32.813,33.17,23.667,0,93.436,2.87,67,2.739,0.809,0,220
SU2_1200_1310,A42113,0,0,0.02,0,1295.383,0,13.085,0,0,0,1.94,2.14,0,0,0,0,0,0,0,0,2.06,9.64,0,0,0,148
SU2_1210_1310,A42113,0.04,1.314,0.02,0,31352.383,1.419,316.691,1.696,0.715,1.799,0,1.21,1.023,0.498,0.642,0.537,0.682,0.388,0,1.921,0,5.46,0.056,0.014,0,1.78
SU3_0870_0730,A42113,0.111,6.07,0.01,0,577.143,2.358,5.83,2.819,3.3,8.31,0,1.25,1.701,2.299,1.068,0.893,3.148,0.644,0,8.869,0,5.64,0.26,0.04,0,0.44
SU3_1280_1590,A42113,0,0,0,0,386.357,0,3.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SW1_1180_1190,A42113,2.295,84.612,0.11,0,14040.101,74.301,141.819,88.832,46.014,115.855,2.54,8.51,53.591,32.058,33.656,28.15,43.894,20.304,0,123.646,2.58,42,3.625,0.814,0,24.7
SW2_1030_1060,A42113,25.969,1281.006,2.7,0,30985.1,634.887,312.981,759.055,696.628,1753.989,22.9,71,457.929,485.34,287.587,240.543,664.542,173.497,0,1871.957,20.1,330,54.885,9.211,0,77.8
SW2_1070_1060,A42113,2.882,59.804,1.15,423,78836.414,122.863,796.327,146.892,32.523,81.886,34.3,93,88.618,22.659,55.654,46.55,31.025,33.575,0,87.394,32.9,440,2.562,1.022,0,481
SW2_1190_1410,A42113,3.291,226.668,0.71,0,25677.041,39.545,259.364,47.279,123.265,310.361,11.1,55.1,28.523,85.879,17.913,14.983,117.587,10.807,0,331.234,11.8,300,9.711,1.167,0,250
SW3_1040_1220,A42113,0.395,24.365,0.01,0,2145.632,6.538,21.673,7.817,13.25,33.361,0,0.49,4.715,9.231,2.961,2.477,12.64,1.787,0,35.605,0,2.18,1.044,0.14,0,38.7
SW3_1060_1260,A42113,13.472,1009.891,0.88,0,64614.402,109.713,652.671,131.169,549.191,1382.771,2.65,38.4,79.133,382.621,49.697,41.567,523.896,29.982,0,1475.771,2.69,190,43.27,4.778,0,232
SU1_0660_0710,A42115,32.956,765.928,10.5,33.1,54101.047,173.351,546.475,288.556,1294.044,3218.759,87.1,115,173.533,479.144,180.513,108.443,2013.568,108.557,0,3932.628,84.8,526,118.539,0.122,0,832
SU2_0670_0810,A42115,7.378,194.678,1,0,13516.205,28.202,136.527,46.945,328.91,818.121,19.7,39.3,28.232,121.785,29.368,17.643,511.794,17.661,0,999.567,12.6,177,30.13,0.027,0,474
SU2_0700_0860,A42115,53.055,1495.956,5.4,85.4,65160.02,158.916,658.182,264.528,2527.434,6286.649,47.9,112,159.082,935.829,165.482,99.413,3932.758,99.518,0,7680.928,36.9,583,231.521,0.196,0,556
SU2_0760_0960,A42115,52.086,989.092,4.7,28.5,42926.504,375.197,433.601,624.547,1671.083,4156.593,13.2,73.3,375.591,618.75,390.699,234.713,2600.251,234.959,0,5078.458,11.4,330,153.077,0.192,0,575
SU2_0780_0710,A42115,20.392,410.079,10.4,3.56,29267.746,136.45,295.634,227.132,692.833,1723.328,56.6,69.9,136.593,256.534,142.088,85.359,1078.067,85.449,0,2105.534,51.4,343,63.466,0.075,0,333
SU3_0710_0910,A42115,34.698,629.216,3.7,3.78,38371.375,263.508,387.59,438.63,1063.067,2644.235,20.7,87.2,263.785,393.62,274.395,164.843,1654.161,165.016,0,3230.684,17.8,403,97.38,0.128,0,554
SU3_0810_0970,A42115,0.746,16.754,0.042,0,3024.408,4.189,30.55,6.973,28.305,70.405,0,11.681,4.194,10.48,4.362,2.621,44.043,2.623,0,86.02,0,77.337,2.593,0.003,295.57,75.7
SU6_0480_0520,A42115,46.354,1222.415,8.756,103,130619.797,177.513,1319.392,295.485,2065.282,5137.111,0,292.988,177.699,764.709,184.847,111.047,3213.637,111.164,0,6276.439,0,1431.266,189.187,0.171,790.39,2151
SU6_0500_0550,A42115,7.617,181.719,0.37,15.3,16018.545,37.915,161.803,63.112,307.016,763.661,3.08,24.1,37.955,113.678,39.481,23.718,477.726,23.743,0,933.029,3.15,109,28.124,0.028,0,151
SU7_0540_0720,A42115,0.232,6.714,0,0,742.239,0.624,7.497,1.039,11.341,28.211,0,0.32,0.625,4.199,0.65,0.391,17.648,0.391,0,34.468,0,1.46,1.039,0.001,0,58
SU7_0550_0540,A42115,3.603,93.107,0.66,0,8802.112,14.675,88.91,24.428,157.306,391.275,0.54,8.53,14.69,58.245,15.281,9.18,244.771,9.19,0,478.054,0.57,38.4,14.409,0.013,0,57.2
SU7_0860_0960,A42115,11.732,274.593,0.81,7.78,7609.597,60.834,76.865,101.263,463.927,1153.955,0.32,8.71,60.898,171.777,63.348,38.056,721.883,38.096,0,1409.884,0.34,39.3,42.497,0.043,0,91.3
SU1_0820_0740,A42117,14.98,560.152,0.44,0,16673.361,29.595,168.418,143.692,486.775,1407.299,30.1,33.9,114.668,471.712,121.006,24.922,1185.107,96.564,0,1946.392,24.7,185,58.905,0.336,0,82.5
SU1_0840_0831,A42117,44.926,1322.267,4.1,0,50297.816,157.946,508.059,766.879,1149.056,3321.999,19.8,71.6,611.98,1113.499,645.799,133.009,2797.503,515.357,0,4594.555,19.1,334,139.049,1.007,0,197
SU2_0680_0610,A42117,17.788,596.378,0.86,0.89,13759.885,48.444,138.989,235.21,518.256,1498.312,4.32,30.9,187.701,502.219,198.074,40.795,1261.751,158.066,0,2072.27,4.35,140,62.714,0.399,0,33.4
SU2_0740_0741,A42117,43.855,1473.361,1.6,14.7,54957.555,118.847,555.127,577.038,1280.358,3701.602,37.7,101.8,460.484,1240.738,485.932,100.082,3117.172,387.78,0,5119.572,33.7,556,154.938,0.983,0,462
SU2_0741_0690,A42117,3.561,135.774,3.3,0,7566.657,6.526,76.431,31.687,117.988,341.112,10.3,15,25.287,114.337,26.684,5.496,287.255,21.295,0,471.781,8.64,70,14.278,0.08,0,692
SU2_0800_0850,A42117,0.093,2.936,0,0,165.119,0.29,1.668,1.404,2.551,7.376,0,0.04,1.12,2.472,1.182,0.243,6.211,0.943,0,10.201,0,0.18,0.309,0.002,0,0
SU2_0830_0831,A42117,18.755,602.868,2.292,12,18994.52,56.094,191.864,272.356,523.897,1514.619,0,99.807,217.344,507.685,229.355,47.238,1275.483,183.028,0,2094.823,0,590.711,63.397,0.42,390.79,97
SU2_0890_0900,A42117,3.935,128.302,0.1,0,4103.69,11.417,41.451,55.435,111.496,322.34,0,4.53,44.238,108.045,46.683,9.615,271.447,37.254,0,445.819,0,20.4,13.492,0.088,0,0
SU2_0920_0830,A42117,31.435,1073.36,8.4,141,73857.531,81.849,746.036,397.404,932.755,2696.659,245,263,317.134,903.892,334.66,68.927,2270.896,267.064,0,3729.667,240.5,1364,112.874,0.704,0,91.5
SU3_0770_0690,A42117,4.984,146.642,0,3.34,6761.572,17.535,68.299,85.138,127.432,368.416,21,29.7,67.941,123.489,71.696,14.766,310.248,57.214,0,509.545,18.8,141,15.421,0.112,0,31.8
SU3_0790_0770,A42117,13.182,417.51,0,0,21083.207,40.633,212.962,197.284,362.818,1048.933,31.4,57.8,157.436,351.591,166.136,34.217,883.321,132.579,0,1450.746,30.5,307,43.905,0.295,0,62.9
SU3_0831_0790,A42117,29.069,935.926,1.6,0,41979.352,86.653,424.034,420.727,813.325,2351.376,46.6,74.4,335.746,788.157,354.3,72.972,1980.128,282.737,0,3252.116,39,361,98.421,0.651,0,1264
SW2_1000_1110,A42117,25.615,775.02,0.25,14.9,70905.508,85.967,716.217,417.395,673.497,1947.124,9.73,56.7,333.087,652.656,351.495,72.394,1639.701,280.498,0,2693.007,9.84,273,81.5,0.574,0,105
SW2_1100_1130,A42117,0.607,19.245,0.01,0,7846.451,1.869,79.257,9.074,16.724,48.351,0,0.24,7.241,16.207,7.641,1.574,40.717,6.098,0,66.873,0,1.09,2.024,0.014,0,0
SW3_0930_1110,A42117,29.092,1050.266,5.097,2,113249.32,64.738,1143.932,314.323,912.687,2638.638,0,156.743,250.834,884.444,264.695,54.517,2222.035,211.23,0,3649.419,0,872.181,110.445,0.652,367.28,422
SW3_1040_1220,A42117,17.399,584.001,1.1,0,22370.32,47.262,225.963,229.468,507.5,1467.216,2.65,23.6,183.119,491.796,193.238,39.799,1235.564,154.207,0,2029.262,2.69,107,61.413,0.39,0,20.9
SW3_1080_1350,A42117,12.941,438.567,2.3,0,19893.777,34.34,200.947,166.731,381.117,1101.834,32.4,54.1,133.054,369.323,140.407,28.918,927.871,112.046,0,1523.913,32.6,261,46.119,0.29,0,14.7
SW4_1110_1150,A42117,0.119,3.237,0,0,24948.82,0.47,252.008,2.282,2.814,8.134,0,0.32,1.822,2.727,1.922,0.396,6.85,1.534,0,11.25,0,1.46,0.34,0.003,0,8.01
SW4_1150_1350,A42117,0.013,0,0,0,12029.723,0.12,121.512,0.583,0,0,0,0.04,0.466,0,0.491,0.101,0,0.392,0,0,0,0.18,0,0,0,0
SL1_1790_1840,A42119,0.002,0.109,0,0,495.324,0.003,5.003,0.102,0.024,0.037,0,0.46,0.076,0.062,0.058,0.001,0.021,0.043,0,0.073,0,2.21,0.002,0,0,0
SL3_1710_1740,A42119,17.413,912.976,3.3,0,34180.988,24.407,345.262,986.966,199.855,310.944,40.6,60.9,733.159,519.784,561.909,13.896,177.03,417.409,0,608.514,37,323,18.038,0.553,0,343
SW1_1560_1460,A42119,0.791,99.182,1.7,0,19696.129,0.442,198.951,17.848,21.712,33.78,22.9,26.1,13.258,56.468,10.162,0.251,19.232,7.548,0,66.107,20.9,121,1.96,0.025,0,0
SW1_1570_1640,A42119,19.808,912.481,5.6,53.6,44051.266,29.222,444.962,1181.671,199.745,310.775,20.9,58.6,877.794,519.501,672.759,16.637,176.934,499.753,0,608.184,17.4,307,18.029,0.629,0,77
SW3_1580_1440,A42119,0.003,0.109,0.03,0,479.128,0.004,4.84,0.155,0.024,0.037,3.02,2.15,0.115,0.062,0.089,0.002,0.021,0.066,0,0.073,3.21,10.1,0.002,0,0,0
SW7_1410_1460,A42119,0.141,23.06,0,0,2867.716,0.017,28.967,0.67,5.048,7.854,0,0.53,0.498,13.129,0.381,0.009,4.471,0.283,0,15.37,0,2.37,0.455,0.004,0,0
SW7_1460_1640,A42119,0.397,36.698,0.01,0,56.765,0.373,0.573,15.066,8.033,12.498,0,0.61,11.192,20.893,8.578,0.212,7.116,6.372,0,24.46,0,4.29,0.725,0.013,0,0
