riverseg,landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,nal,nhi,nho,nhy,nlo,npa,pas,puh,pul,trp,urs,css,wat
PL0_6110_0000,A24037,9.331,3.057,1,0,5334.105,297.072,53.88,805.453,67.523,44.143,16.8,54.8,700.977,0,0,0,0,0,0,72.545,14.6,424,0.11,0.099,0,179
PL1_5910_0001,A24037,4.751,7.248,33,0,11986.079,138.837,121.072,376.429,160.091,104.66,201,239,327.603,0,0,0,0,0,0,171.999,158,1448,0.261,0.05,0,230
WL0_4924_0000,A24037,1.325,0.289,1.3,0,2691.077,42.501,27.183,115.233,6.377,4.169,4.99,13.9,100.287,0,0,0,0,0,0,6.853,5.3,96.8,0.009,0.014,0,72.5
WL0_5880_0000,A24037,6.324,16.585,0.55,0,4267.212,169.677,43.103,460.048,366.301,239.47,10.3,42.9,400.375,0,0,0,0,0,0,393.637,10.3,346,0.508,0.067,0,222
WL0_5881_0000,A24037,2.006,0.854,0.1,0,1201.145,63.425,12.133,171.964,18.867,12.334,0.627,9.11,149.658,0,0,0,0,0,0,20.275,0.539,66.8,0.026,0.021,0,124
XL0_4953_0000,A24037,4.265,14.486,0.65,6.23,4487.864,107.233,45.332,290.743,319.961,209.176,39.5,141,253.031,0,0,0,0,0,0,343.84,32.4,1082,0.444,0.045,0,37.8
XL0_4955_0000,A24037,0.666,2.448,21,0,3031.203,16.347,30.618,44.32,54.062,35.343,348,165,38.572,0,0,0,0,0,0,58.097,219,1050,0.075,0.007,0,57.2
XL0_4956_0000,A24037,0.858,2.46,40.2,0,1971.471,22.558,19.914,61.162,54.323,35.514,395,157,53.229,0,0,0,0,0,0,58.377,222,1477,0.075,0.009,0,99.2
XL0_5340_0000,A24037,10.582,11.639,13,0,12878.697,319.085,130.088,865.139,257.073,168.062,114,159,752.92,0,0,0,0,0,0,276.258,89.6,1294,0.356,0.112,0,24.7
XL0_5344_0000,A24037,2.507,2.298,1.2,0,3177.425,76.611,32.095,207.716,50.753,33.18,5.94,20.5,180.773,0,0,0,0,0,0,54.54,6.07,204,0.07,0.027,0,15.1
XL0_5347_0000,A24037,2.195,4.686,1.9,0,6771.717,61.245,68.401,166.055,103.491,67.658,16.3,47,144.515,0,0,0,0,0,0,111.214,15.2,402,0.143,0.023,0,48.6
XL0_5349_0000,A24037,1.781,3.751,0.31,0,411.154,49.803,4.153,135.03,82.859,54.169,0,9.7,117.515,0,0,0,0,0,0,89.043,0,73.3,0.115,0.019,0,20
EL0_5761_0000,A24039,2.208,6.218,0.04,0,2393.29,48.772,24.175,271.455,80.869,25.504,1.56,10.4,611.834,0,0,0,0,0,0,38.275,1.03,124,0.03,0,0,50
EL0_5762_0000,A24039,6.887,17.613,2.7,31.4,8079.477,155.108,81.611,863.308,229.063,72.241,9.99,22.6,1945.812,0,0,0,0,0,0,108.415,9.49,149,0.086,0,0,251
EL0_5763_0000,A24039,7.089,26.65,1.5,0,15506.512,145.446,156.631,809.529,346.583,109.303,8.2,29.7,1824.599,0,0,0,0,0,0,164.037,8.73,208,0.13,0,0,340
EL0_5765_0000,A24039,0.352,0.075,0.09,0,1317.664,9.304,13.31,51.787,0.976,0.308,3.12,14.4,116.723,0,0,0,0,0,0,0.462,3.32,147,0,0,0,94.5
EL0_5890_0000,A24039,0,0,0,0,7269.235,0,73.427,0,0,0,1.19,7.57,0,0,0,0,0,0,0,0,1.26,50.7,0,0,0,1135
EL0_5891_0000,A24039,0.099,0.034,3.8,0,2964.954,2.607,29.949,14.512,0.442,0.139,0.11,1.23,32.708,0,0,0,0,0,0,0.209,0.11,13.9,0,0,0,786
EL0_5892_0000,A24039,0.528,1.213,0.44,0,6929.183,12.116,69.992,67.437,15.775,4.975,1.94,8.61,151.997,0,0,0,0,0,0,7.467,2.06,74,0.006,0,0,482
EL0_5893_0000,A24039,0.456,1.627,0.3,0,3912.19,9.509,39.517,52.926,21.154,6.671,1.48,5.75,119.288,0,0,0,0,0,0,10.012,1.19,52.3,0.008,0,0,330
EL0_5894_0000,A24039,0.391,0.052,0.22,0,1346.685,10.378,13.603,57.763,0.677,0.214,9.34,34.1,130.191,0,0,0,0,0,0,0.321,8.56,304,0,0,0,97.6
EL0_6001_0000,A24039,24.295,77.254,21,34.7,22779.145,521.918,230.092,2904.914,1004.692,316.854,133,145,6547.394,0,0,0,0,0,0,475.519,111,924,0.377,0,0,246
EL0_6002_0000,A24039,6.689,19.298,1.1,8.45,7129.701,146.979,72.017,818.066,250.974,79.151,11.2,19,1843.839,0,0,0,0,0,0,118.786,9.36,128,0.094,0,0,68.5
EL0_6003_0000,A24039,10.463,31.398,1,0,15284.167,227.908,154.386,1268.5,408.33,128.777,13.3,45.9,2859.073,0,0,0,0,0,0,193.262,13,344,0.153,0,0,580
EL0_6004_0000,A24039,0,0,0,0,84.404,0,0.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34
EL0_6010_0000,A24039,1.079,1.418,0.48,0,5334.295,26.533,53.882,147.679,18.445,5.817,0,0.672,332.853,0,0,0,0,0,0,8.73,0,4.47,0.007,0,0,179
EL0_6011_0000,A24039,0.776,0.048,2.6,0,5827.494,20.705,58.864,115.24,0.621,0.196,124,108,259.741,0,0,0,0,0,0,0.294,93.9,690,0,0,0,867
EL1_5570_0001,A24039,6.257,14.305,0.19,4.23,7429.388,143.759,75.044,800.139,186.039,58.672,0.934,0.917,1803.435,0,0,0,0,0,0,88.052,0.874,9.97,0.07,0,0,0.22
EL1_6000_0001,A24039,7.336,20.186,0.34,11.3,8003.702,162.828,80.845,906.274,262.526,82.794,8.6,11.5,2042.653,0,0,0,0,0,0,124.253,8.52,67.5,0.099,0,0,111
EL3_5970_0000,A24039,6.17,23.77,0.87,0,4686.607,125.61,47.339,699.126,309.136,97.494,23.7,29.6,1575.761,0,0,0,0,0,0,146.314,19.4,179,0.116,0,0,56
EL3_5971_0000,A24039,8.37,19.788,1.1,14.5,6934.458,191.201,70.045,1064.197,257.348,81.161,2.6,10.6,2398.594,0,0,0,0,0,0,121.802,2.77,63.6,0.097,0,0,70.1
EL3_5974_0000,A24039,6.505,26.252,0.5,0,13096.536,130.467,132.288,726.157,341.404,107.67,11.2,47.3,1636.688,0,0,0,0,0,0,161.586,10.5,350,0.128,0,0,417
EM0_4324_0000,A24041,9.098,109.231,9.1,12.2,6878.829,140.674,69.483,4392.004,1720.884,398.28,40.3,47.4,6716.922,0,0,0,0,0,0,632.592,29.6,342,1.546,0,0,43.3
EM0_4551_0000,A24041,0.289,2.243,0.08,0,469.171,4.998,4.739,156.04,35.333,8.177,6.98,22.6,238.639,0,0,0,0,0,0,12.988,6.61,168,0.032,0,0,67
EM0_4870_0000,A24041,2.963,21.265,5,0,5668.875,51.931,57.261,1621.335,335.023,77.537,47.7,114,2479.592,0,0,0,0,0,0,123.153,37.6,940,0.301,0,0,205
EM0_4871_0000,A24041,2.292,21.207,1.7,0,2547.766,38.131,25.735,1190.479,334.108,77.326,3.91,34.3,1820.663,0,0,0,0,0,0,122.817,3.4,339,0.3,0,0,68
EM0_4874_0000,A24041,6.989,69.286,33,0,8378.117,114.33,84.627,3569.498,1091.572,252.632,482,374,5459.02,0,0,0,0,0,0,401.258,348,2750,0.981,0,0,221
EM0_4875_0000,A24041,2.241,19.028,0.49,0,2737.069,38.031,27.647,1187.374,299.782,69.381,21.3,109,1815.914,0,0,0,0,0,0,110.199,19.2,847,0.269,0,0,149
EM0_4876_0000,A24041,1.785,8.338,0.76,0,1680.294,33.207,16.973,1036.769,131.355,30.401,8.45,20.6,1585.585,0,0,0,0,0,0,48.286,7.96,159,0.118,0,0,147
EM0_4882_0000,A24041,4.736,37.214,0.86,48.7,4315.711,81.632,43.593,2548.643,586.291,135.691,9.76,31.1,3897.774,0,0,0,0,0,0,215.519,9.87,191,0.527,0,0,153
EM2_4101_0000,A24041,7.22,101.533,2.4,4,4189.044,105.291,42.314,3287.307,1599.599,370.21,25.9,29.5,5027.452,0,0,0,0,0,0,588.007,18.3,231,1.437,0,0,21.4
EM4_4740_0000,A24041,5.815,49.793,2.6,56,5372.18,98.478,54.264,3074.596,784.467,181.556,19.6,29.9,4702.143,0,0,0,0,0,0,288.368,16.6,250,0.705,0,0,184
EU0_4470_0000,A24041,1.473,11.62,0.09,0,1150.052,25.375,11.617,792.229,183.073,42.37,4.54,6.94,1211.599,0,0,0,0,0,0,66.966,4.28,60.4,0.496,0,0,20.9
EU0_4474_0000,A24041,2.488,11.882,0,0,1785.747,46.175,18.038,1441.618,187.192,43.324,0.11,7.34,2204.741,0,0,0,0,0,0,68.472,0.11,79.4,0.507,0,0,50.4
EU0_4475_0000,A24041,5.044,59.845,1.6,23.6,3276.439,78.288,33.095,2444.229,942.825,218.206,13.8,24.6,3738.087,0,0,0,0,0,0,344.873,12.9,177,2.553,0,0,15.8
EU0_4550_0000,A24041,1.018,7.321,0.05,0,1564.739,17.828,15.805,556.618,115.336,26.693,0.65,23.9,851.265,0,0,0,0,0,0,42.188,0.69,219,0.312,0,0,131
EU0_4700_0000,A24041,5.657,41.136,8.4,17.8,5588.216,98.938,56.447,3088.958,648.078,149.99,108,119,4724.107,0,0,0,0,0,0,237.059,83.6,993,1.755,0,0,66.4
EU0_4873_0000,A24041,3.191,29.458,0,0,4805.866,53.137,48.544,1658.986,464.09,107.408,40.6,138,2537.174,0,0,0,0,0,0,169.758,36.1,1199,1.257,0,0,149
PM7_4150_4290,A24043,9.244,279.329,3.8,0,6295.984,97.28,63.596,247.053,116.984,308.377,34.3,52,705.305,0,0,0,0,0,0,870.184,31.1,310,2.833,0.107,0,460
PU0_3000_3090,A24043,5.43,112.359,2,0,2862.996,75.107,28.919,190.742,47.056,124.043,78.9,45.1,544.544,0,0,0,0,0,0,350.028,66.3,215,1.139,0.063,0,18.7
PU0_3601_3602,A24043,16.574,485.043,2.7,0,5379.32,179.884,54.337,456.837,203.138,535.484,48.2,74.6,1304.21,0,0,0,0,0,0,1511.039,40.2,404,4.919,0.192,0,34.5
PU0_3611_3530,A24043,6.293,196.674,0.73,60.7,7372.157,63.956,74.466,162.423,82.368,217.127,73.3,72.6,463.699,0,0,0,0,0,0,612.692,60.9,344,1.994,0.073,0,37.1
PU0_3751_3752,A24043,27.937,613.269,13,0,4044.946,374.188,40.858,950.291,256.839,677.045,313,200,2712.962,0,0,0,0,0,0,1910.496,253,1036,6.219,0.323,0,29.6
PU1_3030_3440,A24043,0.819,36.161,0,0,980.467,4.646,9.904,11.799,15.145,39.922,17.5,8.76,33.686,0,0,0,0,0,0,112.653,12.3,40.8,0.367,0.009,0,9.34
PU1_3100_3690,A24043,1.235,49.445,0.94,0,4703.75,8.78,47.513,22.297,20.708,54.587,28.1,16.6,63.654,0,0,0,0,0,0,154.035,21.5,80.8,0.501,0.014,0,3.34
PU2_2840_3080,A24043,1.194,62.729,0,0,662.618,3.307,6.693,8.398,26.271,69.252,0,1.79,23.975,0,0,0,0,0,0,195.418,0,9.33,0.636,0.014,0,0
PU2_3080_3640,A24043,8.034,305.158,0.11,0,13566.971,62.867,137.04,159.657,127.802,336.893,2.88,18.1,455.8,0,0,0,0,0,0,950.65,2.68,102,3.095,0.093,0,124
PU2_3090_4050,A24043,188.707,4185.136,135,376,41767.746,2512.741,421.896,6381.386,1752.751,4620.362,2806,1292,18218.055,0,0,0,0,0,0,13037.815,1998,6679,42.442,2.182,0,563
PU2_4050_4180,A24043,7.229,207.928,0.6,0,4577.833,79.721,46.241,202.46,87.081,229.552,0.97,23.8,577.997,0,0,0,0,0,0,647.753,1.03,145,2.109,0.084,0,81.2
PU3_2510_3290,A24043,0.012,0.288,0,0,263.269,0.142,2.659,0.362,0.121,0.318,0,0.15,1.031,0,0,0,0,0,0,0.897,0,0.96,0.003,0,0,0
PU3_3290_3390,A24043,4.57,151.288,4.8,0,561.032,43.513,5.667,110.507,63.36,167.021,25.7,14.1,315.482,0,0,0,0,0,0,471.302,19.8,66.7,1.534,0.053,0,89.4
PU3_3390_3730,A24043,81.048,2146.81,52,116,11259.041,957.867,113.728,2432.608,899.092,2370.064,1142,546,6944.792,0,0,0,0,0,0,6687.886,897,2629,21.771,0.937,0,538
PU6_3440_3590,A24043,5.4,242.245,0.64,0,4089.747,29.351,41.311,74.539,101.453,267.437,27.6,46.7,212.8,0,0,0,0,0,0,754.658,22.3,218,2.457,0.062,0,325
PU6_3530_3440,A24043,0.346,15.996,0,0,553.299,1.724,5.589,4.378,6.699,17.659,64.4,24.6,12.498,0,0,0,0,0,0,49.832,46.9,112,0.162,0.004,0,79.8
PU6_3590_3640,A24043,0.532,4.889,0.1,0,946.751,9.484,9.563,24.087,2.048,5.398,13,13.2,68.765,0,0,0,0,0,0,15.231,13.3,65,0.05,0.006,0,149
PU6_3600_3602,A24043,7.418,225.087,0.73,0,4844.987,77.734,48.939,197.414,94.267,248.494,14.5,50.3,563.594,0,0,0,0,0,0,701.205,12.9,268,2.283,0.086,0,652
PU6_3602_3730,A24043,7.9,166.97,2.9,176,1854.219,108.046,18.729,274.395,69.928,184.334,32.1,22.8,783.362,0,0,0,0,0,0,520.156,20.5,119,1.693,0.091,0,494
PU6_3610_3530,A24043,4.22,56.087,0.01,0,4016.481,69.211,40.571,175.769,23.49,61.92,15.7,14.6,501.798,0,0,0,0,0,0,174.726,10.3,78.4,0.569,0.049,0,464
PU6_3640_3600,A24043,4.671,125.274,0.77,0,3420.947,54.664,34.555,138.825,52.465,138.301,18.5,46.8,396.327,0,0,0,0,0,0,390.261,18.9,253,1.27,0.054,0,409
PU6_3690_3610,A24043,1.192,28.782,0.03,0,5433.352,15.06,54.882,38.246,12.054,31.775,0,3.43,109.188,0,0,0,0,0,0,89.662,0,19.7,0.292,0.014,0,152
PU6_3730_3750,A24043,10.323,263.647,9.3,0,2675.009,125.413,27.02,318.5,110.416,291.064,80.3,56.5,909.276,0,0,0,0,0,0,821.329,58.1,296,2.674,0.119,0,563
PU6_3750_3752,A24043,16.144,426.927,1.7,0,3245.447,191.035,32.782,485.155,178.798,471.324,4.26,23.1,1385.055,0,0,0,0,0,0,1329.99,4.41,147,4.329,0.187,0,606
PU6_3752_4080,A24043,9.394,234.312,1.4,0,2503.444,116.056,25.287,294.738,98.131,258.678,10.2,25.6,841.441,0,0,0,0,0,0,729.943,10.1,150,2.376,0.109,0,534
PU6_4080_4180,A24043,3.695,109.222,0.55,0,904.008,39.732,9.131,100.905,45.743,120.581,4.48,14,288.069,0,0,0,0,0,0,340.257,4.64,80.3,1.108,0.043,0,244
PU6_4180_4150,A24043,2.842,62.545,0.4,0,6127.575,38.002,61.895,96.51,26.194,69.049,2.45,19.9,275.524,0,0,0,0,0,0,194.843,2.22,112,0.634,0.033,0,990
EL0_4593_0000,A24045,1.945,1.224,1.4,0,5553.117,51.402,56.092,661.622,26.287,6.148,0,0.48,213.788,0,0,0,0,0,0,19.447,0,6.86,0.015,0.024,0,244
EL0_4594_0000,A24045,13.36,17.295,17,37.6,5251.644,323.485,53.047,4163.712,371.55,86.906,50.7,26.9,1345.409,0,0,0,0,0,0,274.867,50.5,167,0.218,0.165,0,76.9
EL0_4595_0000,A24045,9.827,15.253,12,0,9703.913,229.509,98.019,2954.114,327.685,76.645,22,41.7,954.554,0,0,0,0,0,0,242.416,21.6,268,0.192,0.121,0,204
EL0_4596_0000,A24045,2.56,2.819,0.03,0,4512.592,63.631,45.582,819.027,60.561,14.165,0.65,10.6,264.65,0,0,0,0,0,0,44.802,0.69,76.1,0.036,0.032,0,23.6
EL0_4597_0000,A24045,5.218,4.267,1.1,0,7803.778,134.621,78.826,1732.758,91.66,21.439,6.68,19,559.901,0,0,0,0,0,0,67.809,6.55,130,0.054,0.064,0,68.7
EL0_4598_0000,A24045,2.627,2.697,0.56,0,3995.544,65.966,40.359,849.071,57.942,13.553,6.94,36.7,274.358,0,0,0,0,0,0,42.865,6.24,412,0.034,0.032,0,92
EL0_4633_0000,A24045,1.539,0.783,2.4,0,935.991,41.305,9.454,531.649,16.826,3.936,0.22,1.75,171.79,0,0,0,0,0,0,12.448,0.23,9.15,0.01,0.019,0,3.11
EL0_5040_0000,A24045,11.447,17.311,13,33.6,9649.355,268.886,97.468,3460.944,371.878,86.982,30.6,20.8,1118.325,0,0,0,0,0,0,275.109,25.8,149,0.218,0.141,0,94.3
EL0_5400_0001,A24045,16.083,20.465,4.4,0,11054.154,390.618,111.658,5027.805,439.641,102.832,662,366,1624.621,0,0,0,0,0,0,325.239,441,2536,0.258,0.198,0,133
EL0_5760_0000,A24045,26.483,27.794,17,16.2,15091.317,662.853,152.438,8531.854,597.099,139.661,1497.629,834,2756.875,0,0,0,0,0,0,441.725,1057.501,5864,0.351,0.326,10.87,290
EL0_5761_0000,A24045,12.933,17.859,11,0,23286.182,309.429,235.214,3982.795,383.663,89.739,12.6,67.3,1286.95,0,0,0,0,0,0,283.827,12.8,521,0.225,0.159,0,418
EL0_5762_0000,A24045,6.15,9.371,7.8,16,4282.455,144.211,43.257,1856.199,201.325,47.09,27.1,21.6,599.789,0,0,0,0,0,0,148.937,24.4,159,0.118,0.076,0,260
EL0_5764_0000,A24045,0.048,0,0.09,0,233.826,1.365,2.362,17.569,0,0,0.11,0.01,5.677,0,0,0,0,0,0,0,0.11,0.21,0,0.001,0,27.4
EL1_5430_0001,A24045,8.836,9.92,0,11.8,13078.61,219.006,132.107,2818.915,213.11,49.846,8.16,24.6,910.868,0,0,0,0,0,0,157.655,8.18,221,0.125,0.109,0,5.78
EL1_5570_0001,A24045,1.494,3.84,1,0,2002.382,29.837,20.226,384.041,82.494,19.295,0.22,3.57,124.094,0,0,0,0,0,0,61.028,0.23,24,0.048,0.018,0,0
EL2_4630_0000,A24045,0.109,0.078,0.07,0,132.481,2.842,1.338,36.576,1.676,0.392,0.22,0,11.818,0,0,0,0,0,0,1.24,0.23,0,0.001,0.001,0,0
EL2_4634_0000,A24045,1.237,1.24,0.23,0,499.036,31.156,5.041,401.023,26.647,6.233,23.7,11,129.581,0,0,0,0,0,0,19.713,22,93.9,0.016,0.015,0,0.67
EL2_5110_5270,A24045,10.138,14.446,2.2,0,3458.906,241.079,34.938,3103.027,310.335,72.587,2.28,4.5,1002.673,0,0,0,0,0,0,229.581,2.17,25.5,0.182,0.125,0,1.219
EL2_5270_0001,A24045,30.316,40.137,26,21.6,19554.295,731.102,197.518,9410.317,862.259,201.682,48.9,120,3040.73,0,0,0,0,0,0,637.885,44.1,863,0.506,0.373,0,24.9
DE0_5020_0000,A24047,3.01,6.368,28,4.23,3095.723,44.708,31.27,396.071,129.818,35.373,709,52.9,1188.215,0,0,0,0,0,0,74.803,363,315,0,0,0,922
DE0_5170_0000,A24047,19.34,39.865,160,55.4,15576.02,288.642,157.334,2557.121,812.686,221.441,841,559,7671.365,0,0,0,0,0,0,468.278,539,3353,0,0,0,1355
DE0_5410_0000,A24047,14.696,23.855,24,56.5,15870.623,227.582,160.309,2016.178,486.31,132.51,194,158,6048.537,0,0,0,0,0,0,280.217,147,1190,0,0,0,1215
DE0_5420_0000,A24047,1.672,1.825,38,0,4811.981,27.024,48.606,239.411,37.196,10.135,101,91.5,718.234,0,0,0,0,0,0,21.432,88,705,0,0,0,999
DE0_5650_0000,A24047,20.582,45.834,0,24,28084.41,302.794,283.681,2682.495,934.365,254.596,7.09,25.2,8047.484,0,0,0,0,0,0,538.391,6.78,171,0,0,0,3106
EL0_5271_0000,A24047,11.555,20.701,0,4,11599.212,176.451,117.164,1563.202,422.011,114.99,0,0,4689.605,0,0,0,0,0,0,242.974,0,0,0.193,0,1139.07,125
EL1_5430_0001,A24047,0.885,1.803,0.72,0,10451.097,13.231,105.567,117.212,36.748,10.013,2.4,10.6,351.635,0,0,0,0,0,0,21.158,1.8,62.3,0.017,0,0,0
EL1_5570_0001,A24047,5.919,8.464,0.01,0,22386.512,93.126,226.126,825.016,172.548,47.016,3.52,8.81,2475.051,0,0,0,0,0,0,99.345,3.23,62.8,0.079,0,0,3.97
EL1_5660_0000,A24047,7.852,15.551,1.3,0,9632.33,118.001,97.296,1045.384,317.017,86.381,3.27,11.4,3136.152,0,0,0,0,0,0,182.523,2.98,79.2,0.145,0,0,72.7
EL2_5110_5270,A24047,3.265,8.225,0.92,0,2996.278,46.806,30.265,414.662,167.665,45.685,0.11,0.105,1243.987,0,0,0,0,0,0,96.534,0.11,0.758,0.077,0,0,0
EL2_5270_0001,A24047,26.206,47.431,9.1,6.45,28609.984,399.554,288.99,3539.705,966.922,263.467,25.9,90.6,10619.116,0,0,0,0,0,0,556.708,23.4,652,0.442,0,0,22
EL3_5870_0000,A24047,15.843,39.765,0.01,41.6,25038.234,227.326,252.911,2013.912,810.651,220.886,14.9,64.9,6041.735,0,0,0,0,0,0,466.735,15.2,459,0.37,0,0,121
EL3_5970_0000,A24047,2.051,5.41,0.34,15.1,2511.244,29.097,25.366,257.775,110.284,30.05,159,107,773.326,0,0,0,0,0,0,63.497,133,671,0.05,0,0,169
EL3_5971_0000,A24047,2.238,4.152,0.34,200,3670.419,33.985,37.075,301.078,84.646,23.064,0.11,1.76,903.234,0,0,0,0,0,0,48.735,0.11,13.9,0.039,0,0,140
EL3_5972_0000,A24047,9.337,25.153,0.88,36.7,7716.861,131.769,77.948,1167.357,512.762,139.717,47.7,16.2,3502.071,0,0,0,0,0,0,295.224,35.7,95.4,0.234,0,0,17.2
WM0_3650_0001,A24510,0,0,1.15,0,2165.256,0,21.871,0,0,0,3169,620,0,0,0,0,0,0,0,0,1931,3618,0,0,0,47.8
WM0_3740_0001,A24510,0,0,0.12,0,724.709,0,7.32,0,0,0,2963,789,0,0,0,0,0,0,0,0,2297,4741,0,0,0,59
WM0_3741_0000,A24510,0,0,0.04,0,16.302,0,0.165,0,0,0,14,15.3,0,0,0,0,0,0,0,0,14,126,0,0,0,0
WM0_3960_0000,A24510,0,0,19,0,122.191,0,1.234,0,0,0,5193.565,173,0,0,0,0,0,0,0,0,2291.085,1152,0,0,460.35,35.8
WM0_3961_0000,A24510,0,0,5,2.45,202.253,0,2.043,0,0,0,735.016,61.4,0,0,0,0,0,0,0,0,352.614,374,0,0,263.37,15.9
WM0_3962_0000,A24510,0,0,0,9.34,91.24,0,0.922,0,0,0,117,32.2,0,0,0,0,0,0,0,0,77.8,212,0,0,0,6.95
WM0_3964_0000,A24510,0,0,0.02,0,19.2,0,0.194,0,0,0,784,43.9,0,0,0,0,0,0,0,0,392,255,0,0,0,0.44
WM1_3910_0001,A24510,0,0,1.5,0,1864.166,0,18.83,0,0,0,4214,729,0,0,0,0,0,0,0,0,2646,4335,0,0,0,30.9
WM3_4060_0001,A24510,0,0,1.52,0,97.518,0,0.985,0,0,0,254.334,85.6,0,0,0,0,0,0,0,0,183.556,563,0,0,125.11,37.4
SU2_0510_0570,A36003,27.079,949.294,0,316,43728.707,77.815,441.704,1477.153,674.207,1777.303,38.6,95.7,50.696,0,0,0,0,0,0,2426.811,36,467,134.227,0.424,0,47.1
SU2_0620_0580,A36003,0.38,19.989,0,0,127.313,0,1.286,0,14.197,37.424,0,0,0,0,0,0,0,0,0,51.1,0,0,2.826,0.006,0,0
ZZ0_9999_9999,A36003,419.29,15649.519,62,512,474224.063,1048.919,4790.142,19911.377,11114.597,29299.623,381,883,683.361,0,0,0,0,0,0,42219.832,340,4838,0,6.57,0,2621
SU1_0410_0480,A36007,1.352,36.08,0.03,0,2659.844,3.898,26.867,33.57,35.439,103.573,0.54,4.69,4.608,0,0,0,0,0,0,154.82,0.57,21.1,4.864,0.022,0,35.6
SU2_0280_0430,A36007,0.405,9.84,0.01,0,636.658,1.537,6.431,13.24,9.665,28.247,0.32,1.25,1.817,0,0,0,0,0,0,42.224,0.34,5.64,1.327,0.007,0,1.78
SU2_0440_0550,A36007,47.914,1048.911,6.8,13.8,38563.512,225.457,389.53,1941.657,1030.271,3011.031,197,339,266.507,0,0,0,0,0,0,4500.875,171,1748,141.428,0.786,0,206
SU3_0240_0350,A36007,9.883,191.136,1.5,3.78,6686.351,56.09,67.539,483.056,187.739,548.679,5.11,27.8,66.303,0,0,0,0,0,0,820.163,4.68,126,25.772,0.162,0,1226
SU4_0260_0350,A36007,29.258,653.321,2.7,62,13703.098,132.804,138.415,1143.72,641.71,1875.439,17.4,99.5,156.984,0,0,0,0,0,0,2803.397,16.6,484,88.09,0.48,0,102
SU4_0350_0420,A36007,25.688,602.53,3.3,113,21264.127,105.609,214.789,909.512,591.823,1729.638,60.5,120,124.837,0,0,0,0,0,0,2585.454,55.9,694,81.241,0.422,0,221
SU4_0430_0420,A36007,2.491,65.402,0.2,0,2232.932,7.592,22.555,65.384,64.239,187.744,2.59,8.78,8.974,0,0,0,0,0,0,280.638,2.75,39.9,8.818,0.041,0,26.5
SU5_0420_0500,A36007,41.534,1083.501,1.8,574,45873.016,129.216,463.364,1112.818,1064.245,3110.324,357.126,635,152.742,0,0,0,0,0,0,4649.297,298.964,3289,146.092,0.682,550.91,688
SU5_0460_0480,A36007,5.174,128.617,0.2,32.7,7047.175,18.508,71.184,159.392,126.331,369.21,2.92,18.6,21.878,0,0,0,0,0,0,551.893,2.86,88.1,17.342,0.085,0,91.6
SU6_0480_0520,A36007,71.75,1773.597,5.1,306,90494.594,260.509,914.087,2243.526,1742.078,5091.333,133,325,307.941,0,0,0,0,0,0,7610.5,132,1755,239.14,1.177,0,1279
SU6_0500_0550,A36007,20.825,564.363,0.509,142,31882.398,56.77,322.044,488.911,554.333,1620.073,0,1182.379,67.107,0,0,0,0,0,0,2421.678,0,6390.013,76.095,0.342,5821.73,741
SU6_0520_0500,A36007,20.268,526.294,0.38,66.5,23124.451,63.985,233.58,551.041,516.941,1510.794,1029.961,592,75.635,0,0,0,0,0,0,2258.327,838.969,3054,70.962,0.333,0.07,463
SU7_0550_0540,A36007,4.608,138.655,0.71,0,6141.934,7.328,62.04,63.106,136.191,398.028,16.7,37.9,8.662,0,0,0,0,0,0,594.97,16.4,241,18.696,0.076,0,86.9
ZZ0_9999_9999,A36007,23.548,598.753,1.7,91.4,43182.969,79.169,436.192,681.808,588.103,1718.796,51.8,119,93.583,0,0,0,0,0,0,2649.989,47.6,621,0,0.386,0,453
ZZ0_9999_9999,A36011,433.35,35915.801,75,695,208070.828,6300.805,2101.725,115707.531,22686.602,11198.633,1221,1732,0,0,0,0,0,0,0,26733.801,990,8798,0,4,0,55819
SU2_0450_0720,A36015,13.814,647.294,0.91,11.6,28436.465,38.321,287.237,686.107,447.72,704.275,5.02,54.2,51.339,0,0,0,0,0,0,1074.069,5.21,263,33.75,0.256,0,10.7
SU2_0470_0590,A36015,0.098,6.198,0,0,763.469,0.062,7.712,1.117,4.287,6.744,0,0.2,0.084,0,0,0,0,0,0,10.285,0,0.91,0.323,0.002,0,0
SU2_0680_0610,A36015,18.805,901.307,2.485,143,22013.145,49.557,222.355,887.286,623.41,980.65,0,125.216,66.392,0,0,0,0,0,0,1461.712,0,656.669,80.847,0.348,130.63,45.4
SU5_0530_0610,A36015,65.003,3118.779,0.046,528,74361.664,170.864,751.128,3059.199,2157.177,3393.327,0,1109.561,228.908,0,0,0,0,0,0,5057.938,0,6164.593,279.755,1.203,6182.87,918
SU5_0600_0750,A36015,19.708,961.525,2.6,95.2,23652.336,49.735,238.912,890.48,665.062,1046.169,12,93.9,66.631,0,0,0,0,0,0,1559.372,11.8,492,86.249,0.365,0,113
SU5_0610_0600,A36015,24.815,1151.398,5,59.6,32089.174,70.323,324.133,1259.08,796.392,1252.757,42.6,96.3,94.212,0,0,0,0,0,0,1867.302,37.7,448,103.28,0.459,0,336
