riverseg,landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,nal,nhi,nho,nhy,nlo,npa,pas,puh,pul,trp,urs,wat,css
SU2_1210_1310,A42037,23.26382995,849.6217895,6.499952487,0.1,30157.70155,342.3314976,304.6227733,2108.425588,1607.44625,1218.065096,35.89973758,127.9990644,1157.36654,172.1927413,427.3138764,69.38049284,246.8641955,234.5622854,0.1,1189.676304,33.99975147,654.9952121,34.30574923,1.872986309,36.49973319,0.1
SU2_1550_1620,A42037,13.07890337,369.3602711,0.619995419,0.1,34110.54498,228.877309,344.5504544,1409.660585,698.810837,529.5340877,31.39976801,80.79940304,773.797283,74.85744694,285.6948892,46.38665729,107.3202071,156.8248413,0.1,517.1921789,29.89977909,431.9968083,14.91388981,1.05299222,347.9974289,0.1
SU3_1280_1590,A42037,52.63284031,1658.514968,22.99993022,70.6997855,41207.67598,863.1603812,416.2387371,5316.223871,3137.83248,2377.736786,275.9991626,371.9988714,2918.204146,336.1299802,1077.435731,174.9364692,481.8945379,591.4312056,0.1,2322.320954,234.999287,1788.994572,66.96679682,4.236987145,150.9995419,0.1
SU3_1310_1280,A42037,25.82572136,803.2973331,3.399963317,0.1,16658.94126,427.0653923,168.2721845,2630.304621,1519.799603,1151.648575,12.29986729,83.19910235,1443.837422,162.8032435,533.0822485,86.55306616,233.4044818,292.6218428,0.1,1124.808864,12.09986945,375.9959433,32.43465006,2.078977569,21.7997648,0.1
SU3_1500_1420,A42037,1.548746008,32.96659352,0.229962286,0.1,1123.863688,30.72896049,11.35213826,189.2599616,62.37077128,47.26224905,5.029175222,12.49795035,103.8889623,6.68090434,38.35770939,6.22797862,9.57842915,21.05554692,0.1,46.16042975,4.97918342,61.98983375,1.330781754,0.124979504,11.79806513,0.1
SU7_1140_1420,A42037,0.176969743,7.845658627,0.009998291,0.1,2806.594156,2.138634357,28.34915314,13.17274785,14.84546187,11.24907674,0.1,0.809861538,7.229763926,1.590728033,2.669543588,0.433925812,2.279610255,1.465749401,0.1,10.98712153,0.1,3.639377775,0.316945812,0.013997607,8.668517942,0.1
SU7_1420_1590,A42037,33.8486848,1021.424488,31.80470383,0.1,21575.01809,570.2916894,217.9299706,3512.438292,1932.488005,1464.370364,0.1,702.6874565,1928.062046,207.0120723,711.8633711,115.5809237,296.7832363,390.7593612,0.1,1430.241681,0.1,3717.186385,41.24261595,2.724974625,1657.984561,1393.267026
SU8_1530_1760,A42037,1.709619204,39.50220137,0.329926513,0.1,1021.20154,32.87967646,10.31470253,202.5048945,74.73735318,56.63338561,2.479447734,16.19639245,111.1602404,8.006216714,41.04185843,6.663515784,11.47744354,22.52898195,0.1,55.31267979,2.639412104,76.78289756,1.594644813,0.137969269,0.1,0.1
SU8_1590_1620,A42037,2.264748141,68.79734915,0.309965529,0.1,1461.57646,38.01277266,14.76335819,234.1199639,130.1605251,98.63003151,16.39817638,17.79802071,128.5137082,13.94244948,47.4487233,7.704143234,19.98977697,26.04610345,0.1,96.33128715,14.7983543,89.09009243,2.777691097,0.181979762,167.9813191,0.1
SU8_1610_1530,A42037,0.778575247,28.05169636,0.059967285,0.1,578.2485357,11.5816816,5.840813536,71.33308414,53.07204647,40.21606007,0.1,0.609667395,39.15663804,5.684898596,14.4571129,2.347719199,8.150553455,7.935670684,0.1,39.27857152,0.1,2.728511457,1.132382227,0.062965649,5.776848433,0.1
SU8_1620_1610,A42037,3.084732729,88.68831577,0.259977475,0.1,1851.928543,53.44836907,18.70637922,329.1864783,167.7944618,127.1489834,0.649943687,11.59899503,180.6983437,17.97444264,66.7162195,10.83206148,25.76876731,36.62182697,0.1,124.1852402,0.689940221,52.69543431,3.580689758,0.247978514,289.9748757,0.1
SW1_1450_1510,A42037,3.23780803,93.3224669,0.569966207,0.1,3671.791299,56.01367894,37.088801,344.9925454,176.5625316,133.7930674,0.819951385,8.8294765,189.373772,18.91387859,69.91985445,11.35232692,27.11539233,38.3807244,0.1,130.6742523,0.739956128,39.89763447,3.767776608,0.260984526,2.449854748,0.1
SW1_1510_1680,A42037,6.878619969,188.5535828,1.399922657,0.1,2526.839397,122.2882438,25.52358987,753.1743885,356.735291,270.3210653,2.479862992,23.89867964,413.4361584,38.21388875,152.6455666,24.78363075,54.78597318,83.79037074,0.1,264.0204134,2.639854153,107.9940335,7.613579364,0.553969394,1.479918237,0.1
SW2_1190_1410,A42037,0.468892814,11.60534708,0.079981717,0.1,1519.490653,8.746000711,15.34849142,53.86968568,21.95698075,16.6381966,0.219949721,5.538733875,29.5702404,2.35246224,10.91750432,1.772594794,3.372229126,5.992630117,0.1,16.25028527,0.229947435,24.89430929,0.468892814,0.037991315,0.1,0.1
SL1_2670_2370,A42041,15.13548997,326.9439827,52.99821408,0.1,2299.284519,62.40889697,23.22521736,871.3846364,128.3346754,349.5252218,466.9842637,132.9955184,1585.040588,114.1681528,304.2857463,21.79326562,122.0528871,553.4923486,0.1,530.7841138,310.9895204,610.9794114,15.33248333,0.553981332,3.999865214,0.1
SL2_2540_2370,A42041,0.002991509,0.174504688,0.1,0.1,557.2213888,0.1,5.628025473,0.1,0.068804705,0.187467893,0.1,0.1,0.1,0.060827348,0.1,0.1,0.064816027,0.1,0.1,0.283196179,0.1,0.1,0.007977357,0.1,0.1,0.1
SL3_2400_2440,A42041,53.56257236,1170.843652,149.9988024,0.1,9273.996957,219.4972475,93.67625209,3064.723531,459.5903307,1251.709006,2570.979473,953.9923834,5574.704492,408.8557357,1070.194456,76.64838804,437.0935103,1946.673458,0.1,1900.830824,1843.985278,4768.961925,54.90656163,1.959984352,227.9981797,0.1
SL3_2440_2380,A42041,0.139947366,4.985125099,9.596390806,0.1,148.904997,0.381856384,1.504434184,5.329995393,1.956264251,5.328995769,81.46935944,73.3724047,9.695353586,1.740345458,1.861299967,0.132949998,1.860300343,3.385726631,0.1,8.091956622,74.37202874,356.8657831,0.233912026,0.00499812,6.447575072,0.1
SL4_2330_2270,A42041,42.5416344,1244.375306,252.9978257,0.1,10211.34524,143.2767687,103.1451136,2000.491808,488.4528023,1330.319567,2497.978532,928.9920163,3638.875728,434.5332656,698.5669965,50.03157003,464.5440077,1270.68708,0.1,2020.207638,1779.984703,4439.961843,58.35649849,1.556986619,806.9930647,0.1
SL4_2370_2330,A42041,258.9337119,8078.560012,240.9997319,10.19998865,79549.2315,822.2090853,803.528106,11480.06123,3171.065472,8636.512392,3195.996444,1360.998486,20882.12677,2821.013862,4008.81054,287.1136806,3015.850645,7291.990887,0.1,13115.31141,2272.997471,6527.992737,378.8495785,9.476989457,1549.998276,0.1
SL9_2050_2270,A42041,0.597928996,22.56232071,18.99774401,0.1,869.5097453,1.510820589,8.782957019,21.08649597,8.855948352,24.12013572,476.9433627,78.79064357,38.35644515,7.879064357,7.363125625,0.526937426,8.422999765,13.39340953,0.1,36.62965021,295.964854,359.9572549,1.057874377,0.021997388,224.9732843,0.1
SL9_2270_2380,A42041,0.2719713,7.510207473,18.19807962,0.1,216.6581368,0.961898494,2.188769027,13.42658314,2.94768894,8.02915271,681.9280384,204.9783693,24.42342268,2.622723233,4.688505238,0.335964547,2.803704135,8.528100058,0.1,12.19271334,505.9466092,1000.894379,0.351962859,0.009998945,122.9870216,0.1
SL2_1810_2030,A42043,18.19680035,304.1226632,6.599927587,15.29983213,10837.99009,76.9701555,109.4747989,1472.474844,364.7159984,582.9796037,53.99940753,85.99905644,1608.256355,104.8998491,507.8974275,26.5497087,201.0857937,554.7319136,0.1,572.0947231,48.29947007,469.9948433,16.58681801,0.329996379,188.9979264,0.1
SL3_1960_2080,A42043,48.8568504,914.753199,2.549992192,213.9993447,43730.99109,197.1903962,441.7276474,3772.317449,1097.009641,1753.512631,505.9984506,411.9987384,4120.174384,315.5230339,1301.176016,68.01579173,604.834148,1421.161648,0.1,1720.774731,418.998717,2130.993475,49.89084723,0.886997284,72.69977739,0.1
SL3_2260_2050,A42043,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,188.085,0.1
SL4_2140_2240,A42043,7.079840689,208.2963129,11.79973448,0.1,9880.736663,21.26552148,99.80575416,406.8348454,249.798379,399.2890152,88.59800636,74.89831463,444.3500012,71.84738329,140.3278423,7.335834929,137.7259009,153.2685511,0.1,391.8351829,54.19878042,463.9895593,11.36074436,0.12799712,7.339834839,0.1
SL4_2240_2310,A42043,2.08176688,55.10882881,1.059881313,0.1,1617.068918,6.845233459,16.33417087,130.9653343,66.08859928,105.6401702,4.599484941,38.19572277,143.0419819,19.00887135,45.17394134,2.361735529,36.43791962,49.33947488,0.1,103.6673911,4.519493899,223.9749189,3.00566342,0.037995745,4.449501737,0.1
SL8_1880_2030,A42043,0.066727394,2.487836284,0.1,0.1,47.09161363,0.147397826,0.476055142,2.817489531,2.983810051,4.768518866,0.1,0.1,3.077427589,0.858492745,0.972028908,0.050792494,1.645278439,1.061662722,0.1,4.679880984,0.1,0.1,0.135446651,0.000995931,122.4995448,0.1
SL8_2030_2080,A42043,3.908771527,53.79085585,0.1,0.1,2383.503681,17.64396869,24.07559275,337.5532695,64.5082294,103.1129729,66.09613659,26.9984219,368.6804501,18.5539155,116.4311944,6.086644227,35.56592112,127.1675669,0.1,101.1870855,46.59727632,132.9922264,2.932828572,0.07099585,2805.835995,0.1
SL8_2080_2050,A42043,42.9227882,815.3589767,0.769996201,0.1,38313.13495,172.1101507,387.0010904,3292.539753,977.8121751,1562.982288,188.9990674,241.9988059,3596.155255,281.2396123,1135.687396,59.36570707,539.1153398,1240.412879,0.1,1533.801432,146.9992746,1255.993802,44.46978057,0.778996156,4967.975486,0.1
SL9_2050_2270,A42043,7.504975843,204.6003414,2.599991631,0.1,52258.29279,24.10992239,527.8613009,461.2345154,245.3642102,392.2027376,237.5802353,257.9991695,503.7663785,70.57177284,159.0924879,8.315973232,135.2815646,173.7624407,0.1,384.8807611,170.1584523,1304.995799,11.15896408,0.135999562,4492.985538,100.2596773
SL9_2270_2380,A42043,1.367822985,40.57074958,0.1,0.1,2292.947261,4.07947206,23.16100264,78.04090042,48.6547034,77.77193523,0.1,92.45003568,85.23796902,13.99418896,26.91851637,1.406817938,26.8255284,29.40119508,0.1,76.32012311,0.1,540.158096,2.212713644,0.024996765,10.96858051,391.0593915
SW2_1240_1270,A42047,8.931948811,188.5119196,6.79996103,136.9992149,32770.90219,21.31087787,331.0191029,128.0442662,199.9188543,329.9991088,21.90987444,38.99977649,2.989982864,6.51196268,4.422974652,0.735995782,11.39893467,0.10299941,0.1,410.8826452,19.019891,243.9986016,11.95693148,0.482997232,2.219987277,0.1
SW2_1360_1430,A42047,14.00797879,277.5765797,0.119999818,1097.998338,126979.2137,41.95593648,1282.618058,252.0896183,294.3725543,485.9102643,33.19994973,92.09986055,5.885991088,9.587985483,8.707986815,1.448997806,16.78497459,0.202999693,0.1,605.009084,32.59995064,436.9993383,17.60597334,0.757998852,105.9998395,0.1
SW3_1270_1370,A42047,0.012855463,0.329297627,0.1,0.1,112.2390688,0.1,1.133258499,0.1,0.34808638,0.575529185,0.1,0.03955527,0.1,0.010877699,0.1,0.1,0.019777635,0.1,0.1,0.716939277,0.1,0.177998717,0.020766517,0.000988882,0.1,0.1
SW5_1540_1400,A42047,0.046996301,0.976923108,0.089992917,0.1,6254.922683,0.119990556,63.1810271,0.722943098,1.035918464,1.709865419,0.1,1.619872502,0.015998741,0.033997324,0.024998032,0.003999685,0.058995357,0.000999921,0.1,2.128832442,0.1,7.279427046,0.06199512,0.002999764,18.498544,0.1
ZZ0_9999_9999,A42047,69.39994204,1445.086793,9.199992317,6830.994295,330967.0046,174.816854,3343.101208,1050.375123,1530.857722,2529.691887,741.9993803,685.9994271,24.52197952,49.91795831,36.2829697,6.038994957,87.38392702,0.846999293,0.1,3243.061292,616.9994847,3543.99704,0.1,3.754996864,2230.998137,0.1
PM3_3040_3340,A42055,0.179939844,2.644116048,1.209595621,0.1,995.3212552,1.860378059,10.05363898,11.63810928,0.708763054,2.864042525,18.09395103,18.99365025,22.00264432,0.385871,1.699431865,0.271909098,0.418859971,3.21292589,0.1,3.855711001,13.89535466,87.07089142,0.11196257,0.004998329,0.1,0.1
PU0_3000_3090,A42055,65.26162077,1165.906225,40.99976176,0.1,27580.64473,649.0752283,278.5923811,4059.68541,312.7301828,1263.515658,913.9946889,503.9970713,7674.736403,170.2630106,592.854555,94.7874492,184.5169278,1120.776487,0.1,1700.27212,706.9958917,2455.985729,49.218714,1.73298993,40.89976234,0.1
PU2_2790_3290,A42055,246.8506808,8358.163191,212.9997245,67.99991206,59754.42672,1977.914442,603.5802194,12370.992,2241.898101,9057.906286,4160.994619,1401.998187,23387.06575,1220.580421,1806.591664,288.8436264,1322.767289,3415.318583,0.1,12188.93424,2968.99616,6732.991292,352.8415437,6.552991525,499.9993534,0.1
PU2_3090_4050,A42055,28.64931498,385.2587882,16.99959353,0.1,3979.218854,300.2308213,40.19403893,1877.8131,103.3375291,417.511017,52.59874233,35.79914402,3549.960118,56.26065477,274.2254431,43.84395166,60.97154213,518.4166043,0.1,561.8325662,43.99894796,180.9956723,16.26361113,0.760981804,1.5599627,0.1
PU3_2510_3290,A42055,40.64754977,1505.533324,6.899923573,3.999955694,4183.871657,310.0745655,42.26153189,1939.379518,403.826527,1631.575928,117.998693,60.1993332,3666.35139,219.8595647,283.215863,45.28149844,238.2663608,535.4140695,0.1,2195.559681,107.3988104,338.9962451,63.55629602,1.078988049,114.9987262,0.1
PU3_3290_3390,A42055,24.68842604,553.5181318,27.99934907,0.1,4398.251749,231.9506076,44.42696716,1450.744273,148.4685484,599.8570545,229.9946531,88.89793329,2742.59724,80.83212081,211.8590747,33.87221254,87.59996347,400.5136888,0.1,807.2092339,185.995676,414.9903523,23.36645677,0.654984773,115.9973033,0.1
PU3_3390_3730,A42055,4.465003446,141.7863544,0.869805866,0.1,359.7846988,36.9067627,3.634188877,230.8344795,38.03151166,153.656705,5.218835196,2.639410904,436.3866019,20.70537872,33.70947631,5.389797039,22.43899179,63.72777645,0.1,206.7708504,4.41901371,14.69671981,5.985664046,0.118973446,0.1,0.1
SL1_2670_2370,A42055,14.00760907,386.5522121,8.899751625,0.1,5752.835449,122.8365719,58.10937828,768.2915584,103.6821064,418.9143089,148.9958418,63.39823068,1452.435465,56.45042458,112.1968688,17.93849937,61.17629269,212.1060805,0.1,563.8092652,107.996986,292.9918232,16.23254698,0.371989618,9.339739346,0.1
SL2_2540_2370,A42055,65.6004683,2086.286091,16.99986222,0.1,13698.66397,541.9346076,138.3698785,3389.564527,559.5874645,2260.948675,570.995372,236.9980791,6407.888064,304.6695306,494.992988,79.14135855,330.1763239,935.7734155,0.1,3042.965337,396.9967823,1140.990752,87.60828993,1.741985881,224.9981764,0.1
SL4_2370_2330,A42055,11.08956716,402.1043054,0.699972679,1.779930527,1444.287628,85.63965739,14.5884306,535.6420933,107.8527904,435.7669915,10.59958629,12.19952384,1012.618476,58.72070807,78.22194691,12.50651186,63.63751616,147.8772282,0.1,586.4911086,9.219640147,62.29756846,16.88534095,0.293988525,13.09948871,0.1
PU0_3611_3530,A42057,4.391787253,114.094473,0.199990312,0.1,4956.681888,4.768768991,50.06757462,136.1094066,78.24920944,280.623406,31.49847415,11.69943325,32.51142508,24.7078031,29.47557214,1.032949962,60.77005617,7.040658936,0.1,280.9013925,18.29911355,60.99704517,7.833620523,0.115994381,0.889956889,0.1
PU1_3030_3440,A42057,70.61670392,1762.804609,7.199969812,0.1,51997.02399,99.41358318,525.2227978,2837.278104,1208.966931,4335.726821,183.9992285,183.9992285,677.7171585,381.7433994,614.4254238,21.52790974,938.9220633,146.7623847,0.1,4340.032803,140.9994088,910.9961804,121.0414925,1.85799221,42.89982013,0.1
PU1_3100_3690,A42057,9.896711099,250.7496802,0.369989199,0.1,7664.315266,12.7606275,77.41774005,364.1923686,171.9689799,616.7329965,4.34987302,13.79959717,86.99146058,54.30041488,78.86769772,2.762919346,133.5561013,18.83845007,0.1,617.3449787,3.869887032,73.8978428,17.21749739,0.25999241,2.449928483,0.1
PU2_2840_3080,A42057,87.91173259,2011.732881,9.79997019,0.1,72316.50702,181.7474472,730.469778,5187.119222,1379.687803,4947.982949,323.9990144,272.9991696,1239.004231,435.6506748,1123.294583,39.35788028,1071.508741,268.3121838,0.1,4952.895934,234.9992852,1402.995732,138.1325798,2.312992964,265.9991909,0.1
PU6_3440_3590,A42057,4.30100173,107.4710558,0.1,0.1,577.4869643,6.024601679,5.833646,171.9450912,73.70589273,264.3316482,3.659150705,8.578009029,41.07146724,23.27359816,37.23535761,1.304697177,57.24271387,8.893935702,0.1,264.5945871,3.899095013,46.58918657,7.379287254,0.112973779,8.448039195,0.1
SJ2_2580_2500,A42057,38.60682711,979.1436152,9.399957905,0.1,55427.75978,49.46477849,559.8764927,1411.740678,671.4919929,2408.265215,227.998979,163.9992656,337.2104899,212.0380504,305.7186309,10.71195203,521.5206645,73.02467298,0.1,2411.035203,145.9993462,773.9965339,66.87670051,1.01599545,183.999176,0.1
SJ4_2360_2340,A42057,0.216961833,3.230431719,0.1,0.1,2169.602335,1.001823764,21.9151448,28.59796919,2.215610241,7.94560225,0.979827634,1.389755521,6.83079836,0.699876881,6.192910574,0.216961833,1.720697304,1.479739692,0.1,7.954600667,0.789861052,6.388876101,0.22096113,0.005998945,4.229256011,0.1
SJ4_2740_2660,A42057,12.10483967,299.7250301,2.199970861,0.1,19051.74966,17.81976397,192.4414511,508.5902636,205.5502774,737.1912358,45.6993947,49.69934172,121.4823909,64.90714029,110.1375412,3.858948887,159.6428855,26.30765155,0.1,738.0402245,35.79952583,231.9969272,20.47172885,0.317995788,13.99981457,0.1
SJ1_2280_2450,A42061,13.94188753,486.7960729,6.299949177,0.1,32594.31506,21.7548245,329.235344,927.2675196,172.676607,445.5264059,105.9991449,86.69930058,361.1490866,73.36040819,139.7398727,3.277973556,67.14045837,54.42556094,0.1,766.9828126,80.69934899,408.9967006,21.99982252,0.139998871,19.3998435,0.1
SJ2_2500_2450,A42061,4.165846975,150.7374629,1.499944902,0.1,6835.516909,6.406764658,69.04546373,273.1099678,53.47003587,137.9579323,11.79956656,13.69949677,106.3700927,22.71616556,41.15748815,0.965964517,20.79023631,16.03041115,0.1,237.4982759,9.779640761,66.397561,6.812749745,0.041998457,80.99702471,0.1
SJ2_2580_2500,A42061,34.10989249,905.2601467,3.999987392,15.09995241,53958.91992,58.27881631,545.0392821,2484.14317,321.1129879,828.5123886,82.39974028,110.9996501,967.5169504,136.42357,374.36182,8.782972317,124.8576065,145.8055404,0.1,1426.303504,68.59978378,527.9983358,40.91387104,0.340998925,282.999108,0.1
SJ3_1980_2060,A42061,43.57167292,1855.133074,1.899985738,0.1,26803.5468,62.08353396,270.7429676,2646.306135,658.0510603,1697.855255,41.09969148,86.99934693,1030.676263,279.5689014,398.8000064,9.355929768,255.8670793,155.322834,0.1,2922.896059,38.59971025,510.9961641,83.84237063,0.435996727,110.9991668,0.1
SJ3_2040_1980,A42061,13.07264962,431.7164287,1.699954436,0.1,7558.178419,20.83644152,76.34495373,888.1471951,153.1378955,395.1154098,37.79898688,30.69917717,345.9127285,65.0602562,133.8444126,3.139915841,59.54440404,52.12960278,0.1,680.2017686,26.7992817,157.9957653,19.51147704,0.130996489,41.79887967,0.1
SJ3_2160_2170,A42061,12.06085422,426.89984,0.899989122,0.1,21341.25404,18.71777375,215.5683944,797.8283565,151.4291696,390.7072774,8.749894238,25.09969661,310.7362441,64.33422238,120.2335467,2.820965902,58.87928831,46.82843397,0.1,672.61187,7.929904149,120.9985375,19.29376679,0.120998537,5.559932796,0.1
SJ3_2230_2060,A42061,19.31280483,866.6642419,1.499984842,29.99969684,13485.58972,26.73172986,136.2176234,1139.455485,307.4228933,793.1889844,71.69927544,66.29933001,443.7915152,130.6066801,171.7162647,4.028959285,119.533792,66.87932415,0.1,1365.492201,55.59943814,329.9966652,39.16860418,0.19299805,119.9987873,0.1
SJ3_2450_2120,A42061,19.22073452,662.8588446,2.399966852,0.1,16143.14203,30.13858372,163.0617478,1284.647256,235.1287524,606.6626208,36.59949449,44.79938123,500.3410893,99.89362027,193.597326,4.541937267,91.42373725,75.40195855,0.1,1044.382575,29.79958841,222.99692,29.95758622,0.191997348,198.9972514,0.1
SJ4_2010_2210,A42061,46.03382813,2390.980073,1.8479931,0.1,89632.21235,57.96578358,905.3756197,2470.804775,848.1268334,2188.27183,0.1,147.2334503,962.321407,360.3216547,372.3516098,8.735967383,329.7737687,145.0224585,0.1,3767.162935,0.1,720.5763096,108.0595965,0.460998279,349.9986932,1320.53507
SJ4_2060_2010,A42061,31.35087509,1256.991992,5.09997968,0.1,39915.71997,46.04781653,403.1893936,1962.75918,445.8802235,1150.424416,60.37375946,103.2995884,764.4509542,189.4292453,295.7888215,6.938972353,173.3693093,115.202541,0.1,1980.483109,42.165832,529.9978884,56.80877366,0.313998749,442.998235,218.4591296
SJ4_2340_2210,A42061,0.437893231,25.39880713,0.139965873,0.1,1756.226788,0.504876898,17.73967462,21.51675367,9.009803184,23.2453322,0.1,0.959765985,8.380956512,3.828066621,3.242209468,0.075981474,3.503145845,1.262692124,0.1,40.01824255,0.1,5.038771421,1.147720157,0.003999025,128.9685542,0.1
SJ4_2360_2340,A42061,43.48392686,1424.219604,5.199991253,80.29986493,96761.54024,69.51588307,977.389356,2963.092016,505.1981502,1303.474808,136.9997696,210.9996451,1154.057059,214.630639,446.5392489,10.47598238,196.4336696,173.9167075,0.1,2243.962226,108.9998167,996.998323,64.36689173,0.434999268,8811.985178,0.1
SJ4_2660_2360,A42061,0.014988666,0.626526247,0.1,109.9168854,802.7589871,0.020984133,8.108868411,0.875338106,0.222831504,0.573566293,0.1,0.159879106,0.341741589,0.094928219,0.131900263,0.002997733,0.08593502,0.050961465,0.1,0.98725348,0.1,0.729448421,0.027978844,0.1,0.1,0.1
SJ5_2120_1930,A42061,0.254978766,8.842263649,0.039996669,0.1,3450.066691,0.397966859,34.84909789,16.9735865,3.136738784,8.093326017,0.769935883,2.359803484,6.611449423,1.332889002,2.557786997,0.059995004,1.219898411,0.995917064,0.1,13.93283972,0.569952536,11.19906738,0.399966692,0.00299975,37.79685242,0.1
SJ5_2210_2320,A42061,12.80189272,666.8824114,2.299980726,0.1,30517.66225,16.08686519,308.2594167,685.6752539,236.5560176,610.3438852,130.9989022,88.09926171,267.053762,100.4991578,103.3311341,2.423979686,91.97922919,40.24566273,0.1,1050.722195,88.29926003,443.9962792,30.13974742,0.127998927,303.9974524,0.1
SJ5_2320_2120,A42061,5.814929318,233.9501563,0.199997569,0.1,21719.187,8.526896353,219.3853333,363.4485822,82.98699127,214.1163974,214.9973866,94.29885377,141.5542794,35.25657145,54.77233423,1.284984381,32.26760778,21.33274069,0.1,368.6065195,155.9981038,434.9947125,10.57287148,0.057999295,266.9967546,0.1
SL3_1710_1740,A42061,0.000987931,0.1,0.1,0.1,145.7643101,0.001975862,1.4720175,0.066191391,0.1,0.1,0.1,0.1,0.025686211,0.1,0.009879312,0.1,0.1,0.003951725,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SW2_1950_1940,A42063,26.54086821,1191.130086,1.069994687,1368.993202,30893.9326,151.3352486,312.0594505,1400.706045,705.1054989,1041.660828,18.49990814,75.29962611,915.0024567,18.03591044,21.20989468,2.291988619,15.77292168,13.8549312,0.1,1540.237352,14.99992552,459.9977159,44.89777706,3.070984751,43.09978599,0.1
ZZ0_9999_9999,A42063,319.158806,14321.0473,143.9999125,11082.99326,383593.5479,1820.488894,3874.682645,16849.72576,8468.627854,12523.96839,285.9998262,646.9996068,11006.97931,216.8498682,255.139845,27.56598325,189.6388848,166.6688987,0.1,19067.10541,237.9998554,4983.996971,0.1,36.92897756,3542.997847,0.1
SW2_1950_1940,A42065,0.791634892,43.79280244,0.01999078,13.29386877,612.4945131,0.508765354,6.187146443,16.35545674,25.29933176,60.96888071,0.109949291,2.578810634,2.781717052,0.02998617,0.010994929,0.1,0.041980638,0.001999078,0.1,63.7336056,0.109949291,16.29248579,1.860142089,0.024988475,0.1,0.1
ZZ0_9999_9999,A42065,220.3578424,10041.74682,15.99998856,20314.98547,330936.1694,346.0757525,3342.78961,11138.24204,5794.712856,13980.357,340.9997562,613.9995609,1894.204645,6.877995082,7.629994544,0.236999831,9.575993152,1.297999072,0.1,15047.33724,274.9998034,3638.997398,0.1,6.974995012,1553.998889,0.1
SJ1_2280_2450,A42067,0.673956219,40.85834581,0.1,0.1,8963.010756,0.458970185,90.53511877,12.23420526,22.85351542,24.15643078,0.1,0.959937642,5.686630592,6.632569144,1.985870996,0.073995193,3.921745241,0.922940045,0.1,54.09648585,0.1,4.5997012,1.551899188,0.027998181,1.109927898,0.1
SJ2_2110_2170,A42067,17.76777745,591.3645928,1.799977454,0.1,19484.60795,36.87753809,196.8145348,984.4286695,330.767857,349.6306207,17.8997758,34.89956286,457.5512689,95.99679759,159.8039984,5.986925011,56.7562891,74.27506967,0.1,782.9711929,15.69980335,193.9975701,22.46871857,0.730990844,37.99952404,0.1
SJ2_2150_2130,A42067,0.000992303,0.06946122,0.1,0.1,164.3581456,0.1,1.66012315,0.1,0.038699822,0.040684429,0.1,0.198460628,0.1,0.010915335,0.1,0.1,0.006946122,0.1,0.1,0.091291889,0.1,0.902995856,0.002976909,0.1,0.21830669,0.1
SJ3_2160_2170,A42067,82.198801,3047.125623,7.099982812,0.889997845,61726.33457,154.6876255,623.4984906,4129.280003,1704.348874,1801.544639,50.29987823,121.9997047,1919.243354,494.6448025,670.3123772,25.11093921,292.447292,311.5532458,0.1,4034.420233,40.59990171,670.9983756,115.7747197,3.380991815,585.9985814,0.1
SJ3_2170_1970,A42067,12.6054663,318.0035362,2.499894158,0.1,4163.858708,31.35367253,42.05921927,836.9765636,177.8684693,188.0120398,12.79945809,25.29892888,389.0175296,51.62181441,135.8682475,5.089784506,30.5207078,63.14932635,0.1,421.0391738,12.49947079,140.9940305,12.08248844,0.51797807,11.99949196,0.1
SJ6_1930_1970,A42067,51.13064746,1645.820652,15.99988968,0.1,29238.39441,108.9822486,295.3369637,2909.202942,920.5566529,973.054291,340.9976489,217.9984969,1352.164677,267.1681579,472.2557439,17.69087802,157.9569109,219.4994866,0.1,2179.079976,243.9983177,1157.992016,62.53256885,2.1029855,660.9954426,0.1
SJ6_1970_2130,A42067,105.4806844,2859.925442,16.99994913,12.3999629,40857.44374,252.2032453,412.7017651,6732.395855,1599.643213,1690.86594,219.9993417,245.9992639,3129.141637,464.2556108,1092.88073,40.94087749,274.4811787,507.95848,0.1,3786.564669,183.9994494,1290.996137,108.6616749,4.338987016,947.9971633,0.1
SL8_1880_2030,A42067,21.75563679,480.1849833,2.999949916,0.1,12855.27838,57.62503795,129.8508321,1538.243319,268.5815161,283.8982603,45.69923705,56.49905675,714.9590638,77.94869865,249.7058312,9.353843838,46.08523061,116.0600624,0.1,635.7683859,33.99943238,292.9951085,18.24469541,0.894985058,32.89945075,0.1
SL8_2030_2080,A42067,0.132838008,2.533909973,0.00998782,0.1,459.1480827,0.373544474,4.638343679,9.975834768,1.41727168,1.498173023,0.1,0.199756403,4.636346115,0.41149819,1.619025647,0.060925703,0.243702812,0.752082857,0.1,3.354908789,0.1,0.908891634,0.096881855,0.00499391,0.1,0.1
SU2_0780_0710,A42069,5.4197702,118.9229576,0.19999152,0.1,4993.948255,68.83608132,50.44386116,84.82040358,223.3195312,445.3151185,14.49938522,33.49857965,75.68579089,19.16618735,13.67042037,11.09352963,71.76895697,12.19748282,0.1,418.7372454,11.99949122,221.9905875,12.35547612,0.522977826,166.9929194,0.1
