riverseg,landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,nal,nhi,nho,nhy,nlo,npa,pas,puh,pul,trp,urs,css,wat
PL0_4961_0000,A24033,0.905,5.526,94,0,5865.937,35.816,59.252,100.323,58.383,53.905,2032,973,12.519,0,0,0,0,0,0,92.031,1582,5757,0.12,0.091,0,8.48
PL0_5070_0001,A24033,6.881,38.309,106,53.4,14550.049,309.956,146.97,868.203,404.774,373.726,734,766,108.341,0,0,0,0,0,0,638.058,586,5231,0.829,0.692,0,36
PL0_5290_0000,A24033,0.658,4.81,0.33,0,2428.497,17.983,24.53,50.371,50.825,46.926,3.97,27.9,6.286,0,0,0,0,0,0,80.117,3.59,209,0.104,0.066,0,4.67
PL0_5390_0000,A24033,0.221,2.08,0.4,0,1422.556,1.369,14.369,3.834,21.972,20.287,3.95,13.1,0.478,0,0,0,0,0,0,34.624,3.77,89.1,0.056,0.022,0,0
PL1_4540_0001,A24033,5.948,45.192,109,318,11811.589,145.612,119.309,407.866,477.493,440.867,4723,1648,50.897,0,0,0,0,0,0,752.686,3767,9999,0.977,0.598,0,70.6
PL1_5060_0000,A24033,3.305,15.615,71,94.5,6848.304,177.082,69.175,496.017,164.985,152.33,1079,635,61.896,0,0,0,0,0,0,260.071,756,4044,0.338,0.333,0,5.34
PL1_5061_0000,A24033,0.736,6.266,7.8,0,2635.76,11.189,26.624,31.342,66.203,61.125,63.6,81,3.911,0,0,0,0,0,0,104.357,55.2,504,0.136,0.074,0,22
PL1_5230_0001,A24033,5.748,27.702,24,392,11204.576,302.463,113.178,847.215,292.699,270.247,193,157,105.722,0,0,0,0,0,0,461.237,148,1070,0.752,0.578,0,39.8
PL2_4810_0000,A24033,0.448,2.639,36,26,2158.937,18.705,21.807,52.393,27.889,25.749,2821,540,6.538,0,0,0,0,0,0,43.961,2187,3106,0.057,0.045,0,0.44
PL2_4811_0000,A24033,0.001,0.014,6.5,0,225.997,0,2.283,0,0.145,0.134,562,93.4,0,0,0,0,0,0,0,0.228,393,648,0,0,0,40.5
PL2_5300_5630,A24033,1.293,6.907,0.15,30.7,3668.683,61.192,37.057,171.402,72.979,67.381,7.54,37.9,21.389,0,0,0,0,0,0,115.001,7.27,342,0.188,0.13,0,7
PL7_4960_0000,A24033,0.339,2.787,0.8,0,1549.102,6.144,15.647,17.21,29.452,27.193,1286,421,2.148,0,0,0,0,0,0,46.427,1043,2377,0.06,0.034,0,51.8
PL7_4980_0000,A24033,0.698,4.884,15,0,2726.052,21.33,27.536,59.745,51.607,47.648,246,359,7.456,0,0,0,0,0,0,81.349,229,2055,0.106,0.07,0,26.3
XL0_5340_0000,A24033,2.465,14.554,3.2,0,4286.448,102.652,43.297,287.535,153.778,141.982,62,39.1,35.881,0,0,0,0,0,0,242.403,50.2,291,0.316,0.248,0,34.5
XL1_4690_0001,A24033,23.402,134.785,442,65.2,28458.641,1008.542,287.461,2824.984,1424.138,1314.899,3616,2016,352.522,0,0,0,0,0,0,2244.902,2986,12223,2.924,2.354,0,125
XL1_4691_0000,A24033,5.076,33.746,28,0,7796.821,173.086,78.756,484.822,356.556,329.206,164,204,60.5,0,0,0,0,0,0,562.047,140,1437,0.732,0.511,0,19
XL3_4710_0000,A24033,5.638,33.302,89,0,3574.076,234.527,36.102,656.924,351.864,324.874,208,144,81.976,0,0,0,0,0,0,554.652,178,856,0.723,0.567,0,12.4
XL3_4711_0000,A24033,2.564,13.074,3,0,2957.699,127.629,29.876,357.495,138.139,127.543,20.2,48,44.611,0,0,0,0,0,0,217.752,18.2,311,0.284,0.258,0,4
XL3_4712_0000,A24033,1.054,6.167,0.59,0,1256.196,44.458,12.689,124.528,65.16,60.162,3.4,18,15.54,0,0,0,0,0,0,102.713,3.49,143,0.134,0.106,0,50.4
XL3_4713_0000,A24033,11.044,61.25,4.2,185,11389.582,499.775,115.046,1399.9,647.17,597.528,33.9,84.5,174.689,0,0,0,0,0,0,1020.148,31.9,811,1.329,1.111,0,211
XL3_4950_0000,A24033,11.514,62.336,0.61,293,8860.635,536.49,89.501,1502.74,658.638,608.117,22.7,51,187.523,0,0,0,0,0,0,1038.226,14.3,442,1.352,1.158,0,65.2
XL3_4951_0000,A24033,6.482,39.148,0.58,123,5942.164,261.002,60.022,731.081,413.636,381.908,7.56,25,91.23,0,0,0,0,0,0,652.024,7.79,199,0.849,0.652,0,30.5
XL3_4952_0000,A24033,0.563,2.013,1.4,0,1319.239,36.715,13.326,102.841,21.268,19.637,28.9,28.6,12.833,0,0,0,0,0,0,33.526,17.6,233,0.044,0.057,0,20.9
XU2_4330_4480,A24033,0.058,0.516,0.55,0,309.79,0.612,3.129,1.714,5.45,5.032,0.11,17,0.214,0,0,0,0,0,0,8.591,0.11,153,0.011,0.006,0,58
XU2_4480_4650,A24033,1.936,10.607,75,123,11147.38,88.916,112.6,249.058,112.075,103.479,1208,1103,31.079,0,0,0,0,0,0,176.667,1049,6389,0.23,0.195,0,57
XU3_4650_0001,A24033,0.393,1.495,4.7,0,1688.738,24.751,17.058,69.33,15.795,14.583,135,160,8.652,0,0,0,0,0,0,24.898,116,869,0.032,0.04,0,2.22
EM2_3980_0001,A24035,0.461,3.161,0.26,0,1009.644,20.471,10.198,256.904,44.581,7.906,0.43,2.23,560.673,0,0,0,0,0,0,7.989,0.46,17.6,0.021,0.006,0,0
EM2_4100_0001,A24035,13.407,295.913,1.3,11.6,12686.066,520.954,128.142,6537.938,4173.44,740.15,4.14,15.5,14268.5,0,0,0,0,0,0,747.878,3.89,120,1.93,0.188,0,21.9
EM2_4101_0000,A24035,1.913,63.1,1.9,0,1638.265,66.761,16.548,837.85,889.931,157.827,9.76,18.3,1828.537,0,0,0,0,0,0,159.475,7.73,143,0.411,0.027,0,6
EU0_3700_0000,A24035,2.98,67.267,1.8,0,1524.831,115.252,15.402,1446.408,948.7,168.25,19,24.4,3156.664,0,0,0,0,0,0,169.17,15.6,177,1.275,0.042,0,34
EU0_3720_0000,A24035,1.587,40.598,1.2,0,3068.761,59.643,30.998,748.516,572.578,101.545,10.64,39.2,1633.572,0,0,0,0,0,0,102.101,9.91,334,0.769,0.022,0,61.4
EU0_3721_0000,A24035,1.47,17.62,0.16,0,1713.18,62.512,17.305,784.52,248.509,44.073,0.86,3.81,1712.149,0,0,0,0,0,0,44.314,0.92,28.2,0.334,0.021,0,11.6
EU0_3722_0000,A24035,4.784,85.006,2.2,0,4903.354,193.338,49.529,2426.381,1198.888,212.62,14.6,48.3,5295.373,0,0,0,0,0,0,213.783,13.2,324,1.611,0.067,0,13.7
EU0_3830_0001,A24035,3.899,86.673,2,4,4601.661,151.297,46.481,1898.766,1222.396,216.789,21,20.8,4143.897,0,0,0,0,0,0,217.975,17.3,160,1.643,0.055,0,41.5
EU0_4030_0000,A24035,11.215,192.454,5.1,7.34,11547.188,455.746,116.638,5719.579,2714.289,481.373,23.4,62.7,12482.499,0,0,0,0,0,0,484.007,21.4,402,3.648,0.157,0,94.5
EU0_4120_0000,A24035,0.199,1.31,0.67,0,83.339,8.844,0.842,110.992,18.47,3.276,0,0.1,242.229,0,0,0,0,0,0,3.294,0,0.57,0.025,0.003,0,1.33
EU0_4121_0000,A24035,0.271,7.203,12,0,357.726,10.074,3.613,126.422,101.586,18.016,72.4,44.2,275.905,0,0,0,0,0,0,18.115,62.9,259,0.137,0.004,0,57
EU0_4122_0000,A24035,3.325,59.29,5.1,18.5,5055.563,134.321,51.066,1685.717,836.199,148.298,106,101.5,3678.934,0,0,0,0,0,0,149.109,85.3,754,1.124,0.047,0,142
EU0_4124_0000,A24035,0.115,0.61,0.91,0,115.609,5.177,1.168,64.97,8.605,1.526,6.74,4.99,141.793,0,0,0,0,0,0,1.535,4,39.3,0.012,0.002,0,27.5
EU0_4260_0000,A24035,5.619,137.45,12,0,4674.461,213.464,47.217,2678.955,1938.538,343.795,95.1,63,5846.592,0,0,0,0,0,0,345.676,73.4,400,2.605,0.079,0,39.6
EU0_4470_0000,A24035,4.873,123.461,5.1,38.2,4814.469,183.588,48.631,2304.02,1741.242,308.805,38.3,38,5028.33,0,0,0,0,0,0,310.495,30.6,338,2.34,0.068,0,72.8
EU0_4471_0000,A24035,2.005,60.421,0.56,0,2787.939,72.068,28.161,904.445,852.151,151.127,0.86,4.54,1973.875,0,0,0,0,0,0,151.954,0.92,42.6,1.145,0.028,0,23.7
EU0_4472_0000,A24035,0.794,27.085,0,4.23,799.439,27.373,8.075,343.532,381.999,67.747,2.82,8.38,749.73,0,0,0,0,0,0,68.117,2.74,56.9,0.513,0.011,0,16.7
EU0_4473_0000,A24035,2.713,101.138,3.2,26,2501.923,90.468,25.272,1135.361,1426.408,252.97,44.2,43.8,2477.831,0,0,0,0,0,0,254.354,36.2,322,1.917,0.038,0,26.9
EU0_4474_0000,A24035,1.542,33.514,0.7,0,1433.517,60.096,14.48,754.2,472.671,83.827,0.471,19.7,1645.979,0,0,0,0,0,0,84.286,0.501,219,0.635,0.022,0,55.5
EU0_4475_0000,A24035,0.24,7.679,0.44,0,77.484,8.456,0.783,106.119,108.303,19.207,0,0,231.595,0,0,0,0,0,0,19.312,0,0,0.146,0.003,0,0
EU0_4490_0000,A24035,0.355,8.393,14,0,361.729,13.611,3.654,170.819,118.378,20.994,15,14.6,372.797,0,0,0,0,0,0,21.109,14.4,104.8,0.159,0.005,0,40
EU0_4491_0000,A24035,0.596,16.37,2.2,0,1490.286,22.002,15.053,276.125,230.878,40.946,41.4,128,602.62,0,0,0,0,0,0,41.17,34.5,938,0.31,0.008,0,178
EU0_4610_0000,A24035,1.093,39.586,6.6,0,3416.238,36.864,34.507,462.645,558.306,99.014,70.2,95.3,1009.683,0,0,0,0,0,0,99.556,56.5,860,0.75,0.015,0,158
EU0_4872_0000,A24035,2.523,61.016,9.3,0,4113.603,96.119,41.552,1206.288,860.546,152.616,157,215,2632.621,0,0,0,0,0,0,153.451,134,1587,1.156,0.035,0,172
EU2_3520_0001,A24035,3.319,57.683,1.1,0,5918.578,134.623,59.784,1689.506,813.531,144.278,2.47,14.4,3687.206,0,0,0,0,0,0,145.067,2,118,1.093,0.047,0,18.2
PL0_5510_0001,A24037,3.715,10.657,0.02,51.8,1112.338,68.575,11.236,304.176,231.323,142.781,27.5,41.6,216.675,0,0,0,0,0,0,211.71,24,360,0.345,0.021,0,0.67
PL0_5670_0000,A24037,12.233,25.873,0.02,15.6,6105.597,237.289,61.673,1052.528,561.607,346.646,4.82,68.3,749.754,0,0,0,0,0,0,513.991,5.13,696,0.839,0.068,0,66.5
PL0_5671_0000,A24037,1.181,2.77,0.17,60,1445.218,22.575,14.598,100.136,60.119,37.108,15.6,14.6,71.331,0,0,0,0,0,0,55.022,12.6,109,0.09,0.007,0,0
PL0_5672_0000,A24037,19.473,46.958,6.9,83.2,11919.35,370.547,120.397,1643.614,1019.305,629.154,23.1,131,1170.806,0,0,0,0,0,0,932.882,21.9,1158,1.522,0.108,0,16.2
PL0_5750_0001,A24037,11.523,26.556,2.5,18.2,7374.574,220.8,74.491,979.388,576.451,355.808,30,103,697.654,0,0,0,0,0,0,527.577,27.9,837,0.861,0.064,0,13.4
PL0_5830_0001,A24037,11.626,25.645,4.7,180,13686.887,224.197,138.251,994.456,556.659,343.591,84.6,139,708.387,0,0,0,0,0,0,509.462,72.5,1074,0.831,0.064,0,20.9
PL0_5950_0000,A24037,13.972,30.774,2.2,3.56,5490.928,269.489,55.464,1195.356,667.991,412.31,13,46,851.495,0,0,0,0,0,0,611.355,12.1,336,0.997,0.077,0,60.3
PL0_5951_0000,A24037,3.342,11.227,0.24,0,2776.04,59.658,28.041,264.623,243.693,150.417,4.84,40.8,188.501,0,0,0,0,0,0,223.031,4.74,368,0.364,0.018,0,12.2
PL0_5952_0000,A24037,3.946,12.081,0.13,0,1911.6,71.901,19.309,318.929,262.248,161.87,2.43,13.5,227.185,0,0,0,0,0,0,240.013,2.33,101.9,0.392,0.022,0,3.34
PL0_5960_0000,A24037,8.965,16.754,9,129,6179.042,176.64,62.415,783.511,363.684,224.48,120,131,558.123,0,0,0,0,0,0,332.849,91,1008,0.543,0.05,0,89.7
PL0_5961_0000,A24037,2.108,8.206,0.98,0,1425.606,36.234,14.4,160.72,178.131,109.949,26.3,21.6,114.487,0,0,0,0,0,0,163.028,19.8,137,0.266,0.012,0,2.45
PL0_5962_0000,A24037,3.13,8.548,1.4,7.56,2563.887,58.314,25.898,258.659,185.553,114.53,7.38,21.7,184.252,0,0,0,0,0,0,169.821,7.22,150,0.277,0.017,0,1.11
PL0_5980_0000,A24037,6.372,16.185,5.4,0,4573.465,120.237,46.197,533.327,351.314,216.844,62.7,51.4,379.908,0,0,0,0,0,0,321.527,42.2,440,0.525,0.035,0,146
PL0_5981_0000,A24037,6.205,7.636,17,90.3,7433.86,127.172,75.089,564.09,165.761,102.314,202,171,401.822,0,0,0,0,0,0,151.707,154,1135,0.248,0.034,0,26
PL0_5982_0000,A24037,8.956,11.455,2.2,4,8356.624,183.009,84.41,811.762,248.641,153.471,39.9,82.9,578.248,0,0,0,0,0,0,227.56,33.5,691,0.371,0.05,0,62.8
PL0_5983_0000,A24037,0.493,0.447,2.8,0,500.479,10.311,5.055,45.736,9.698,5.986,50.1,32.3,32.58,0,0,0,0,0,0,8.876,37,220,0.014,0.003,0,82.7
PL0_6020_0000,A24037,6.555,14.646,0.15,0,1654.017,126.181,16.707,559.695,317.914,196.229,6.09,45,398.691,0,0,0,0,0,0,290.96,5.87,349,0.475,0.036,0,23.1
PL0_6060_0000,A24037,12.494,20.516,3.6,107,8777.017,249.673,88.657,1107.462,445.327,274.873,9.33,67.2,788.885,0,0,0,0,0,0,407.57,8.81,510,0.665,0.069,0,200
PL0_6110_0000,A24037,8.955,3.465,1.1,0,5468.233,192.917,55.235,855.709,75.211,46.423,17,54.9,609.553,0,0,0,0,0,0,68.834,14.8,425,0.112,0.05,0,181
PL1_5910_0001,A24037,4.542,7.545,33,0,11949.048,90.655,120.697,402.114,163.781,101.092,229,250,286.441,0,0,0,0,0,0,149.895,179,1511,0.245,0.025,0,230
WL0_4924_0000,A24037,1.281,0.329,1.3,0,2706.903,27.812,27.342,123.365,7.15,4.413,5.9,13.8,87.878,0,0,0,0,0,0,6.546,6.27,97.3,0.009,0.007,0,72.5
WL0_5880_0000,A24037,6.064,18.863,0.56,0,4308.297,110.117,43.518,488.439,409.454,252.731,10.5,43.1,347.932,0,0,0,0,0,0,374.861,10.4,348,0.488,0.034,0,222
WL0_5881_0000,A24037,1.922,0.974,0.11,0,1230.991,41.117,12.434,182.379,21.153,13.056,0.682,9.15,129.916,0,0,0,0,0,0,19.366,0.596,67,0.025,0.011,0,123
XL0_4953_0000,A24037,4.084,16.413,0.68,6.23,4500.917,69.566,45.464,308.57,356.262,219.898,43.4,141,219.806,0,0,0,0,0,0,326.163,35.3,1084,0.425,0.023,0,37.8
XL0_4955_0000,A24037,0.618,2.473,21,0,3028.401,10.545,30.59,46.773,53.687,33.137,358,166,33.317,0,0,0,0,0,0,49.151,224,1057,0.064,0.003,0,57.2
XL0_4956_0000,A24037,0.805,2.536,39.3,0,1964.835,14.578,19.847,64.665,55.059,33.984,404,158,46.063,0,0,0,0,0,0,50.407,227,1489,0.066,0.004,0,100.2
XL0_5340_0000,A24037,10.116,13.221,13,0,13000.93,206.363,131.323,915.351,286.989,177.14,117,160,652.038,0,0,0,0,0,0,262.742,91.8,1301,0.342,0.056,0,24.9
XL0_5344_0000,A24037,2.407,2.621,1.2,0,3208.73,49.751,32.411,220.676,56.903,35.123,5.94,20.5,157.196,0,0,0,0,0,0,52.095,6.07,204,0.068,0.013,0,15.1
XL0_5347_0000,A24037,2.107,5.345,1.9,0,6789.326,39.772,68.579,176.416,116.032,71.62,16.3,47,125.667,0,0,0,0,0,0,106.229,15.2,402,0.138,0.012,0,48.7
XL0_5349_0000,A24037,1.71,4.28,0.32,0,425.685,32.341,4.3,143.456,92.9,57.342,0,9.71,102.188,0,0,0,0,0,0,85.052,0,73.3,0.111,0.009,0,20
EL0_5761_0000,A24039,2.001,6.24,0.05,0,2364.125,56.281,23.88,246.307,120.016,29.974,1.69,10.4,619.771,0,0,0,0,0,0,34.729,1.17,123,0.027,0,0,50
EL0_5762_0000,A24039,6.274,17.645,2.8,31.4,7977.743,180.171,80.583,788.494,339.356,84.755,10.12,22.5,1984.047,0,0,0,0,0,0,98.199,9.64,150,0.075,0,0,252
EL0_5763_0000,A24039,6.421,26.714,1.6,0,15366.366,167.782,155.216,734.275,513.764,128.313,8.23,29.8,1847.619,0,0,0,0,0,0,148.667,8.76,209,0.113,0,0,340
EL0_5765_0000,A24039,0.319,0.075,0.1,0,1319.04,10.737,13.324,46.99,1.448,0.362,3.12,14.4,118.237,0,0,0,0,0,0,0.419,3.32,147,0,0,0,94.5
EL0_5890_0000,A24039,0,0,0,0,7266.265,0,73.397,0,0,0,1.19,7.57,0,0,0,0,0,0,0,0,1.26,50.7,0,0,0,1138
EL0_5891_0000,A24039,0.09,0.034,3.9,0,2965.065,3.015,29.95,13.194,0.656,0.164,0.11,1.23,33.197,0,0,0,0,0,0,0.19,0.11,13.9,0,0,0,786
EL0_5892_0000,A24039,0.478,1.217,0.45,0,6923.639,13.982,69.936,61.19,23.412,5.847,1.94,8.64,153.968,0,0,0,0,0,0,6.775,2.06,74.2,0.005,0,0,482
EL0_5893_0000,A24039,0.413,1.632,0.31,0,3903.713,10.973,39.431,48.022,31.393,7.841,1.48,5.75,120.836,0,0,0,0,0,0,9.084,1.19,52.3,0.007,0,0,330
EL0_5894_0000,A24039,0.354,0.047,0.22,0,1346.592,11.976,13.602,52.411,0.905,0.226,9.45,34.1,131.88,0,0,0,0,0,0,0.262,8.67,305,0,0,0,98.4
EL0_6001_0000,A24039,22.009,77.436,22,34.7,22382.99,602.22,226.091,2635.542,1489.264,371.946,136,145,6631.679,0,0,0,0,0,0,430.947,114,927,0.329,0,0,248
EL0_6002_0000,A24039,6.068,19.336,1.1,8.45,7030.483,169.905,71.015,743.57,371.873,92.876,12.2,18.9,1871.006,0,0,0,0,0,0,107.609,10.23,128,0.082,0,0,68.5
EL0_6003_0000,A24039,9.489,31.509,1.1,0,15126.482,263.235,152.793,1152.017,605.993,151.348,13.4,45.9,2898.761,0,0,0,0,0,0,175.356,13.1,344,0.134,0,0,579
EL0_6004_0000,A24039,0,0,0,0,84.404,0,0.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34
EL0_6010_0000,A24039,0.983,1.423,0.52,0,5327.599,30.795,53.814,134.772,27.373,6.836,0,0.677,339.12,0,0,0,0,0,0,7.921,0,4.52,0.006,0,0,179
EL0_6011_0000,A24039,0.708,0.048,2.8,0,5826.086,24.07,58.849,105.339,0.922,0.23,125,108,265.059,0,0,0,0,0,0,0.267,94.1,690,0,0,0,868
EL1_5570_0001,A24039,5.67,14.356,0.21,4.23,7366.898,165.894,74.413,726.013,276.096,68.955,0.961,0.913,1826.83,0,0,0,0,0,0,79.894,0.901,9.98,0.061,0,0,0.22
EL1_6000_0001,A24039,6.648,20.258,0.39,11.3,7907.56,187.899,79.874,822.316,389.609,97.305,8.6,11.5,2069.151,0,0,0,0,0,0,112.741,8.52,67.5,0.086,0,0,111
EL3_5970_0000,A24039,5.589,23.824,0.92,0,4555.542,144.951,46.016,634.358,458.19,114.434,26.4,29.8,1596.202,0,0,0,0,0,0,132.586,21.1,180,0.101,0,0,56
EL3_5971_0000,A24039,7.585,19.859,1.2,14.5,6845.6,220.641,69.147,965.608,381.923,95.386,2.84,10.6,2429.71,0,0,0,0,0,0,110.517,3.03,63.5,0.084,0,0,70.6
EL3_5974_0000,A24039,5.9,26.345,0.55,0,12946.22,150.732,130.77,659.66,506.669,126.541,11.6,47.9,1659.869,0,0,0,0,0,0,146.614,10.7,353,0.112,0,0,419
EM0_4324_0000,A24041,8.3,111.234,9.2,12.2,6828.801,121.205,68.978,3775.943,2675.999,415.902,46.3,48.6,6404.593,0,0,0,0,0,0,630.763,34.3,356,1.627,0,0,43.5
EM0_4551_0000,A24041,0.264,2.284,0.08,0,481.228,4.313,4.861,134.366,54.958,8.542,7.62,22.6,227.905,0,0,0,0,0,0,12.954,6.91,168,0.033,0,0,67
EM0_4870_0000,A24041,2.701,21.631,5.1,0,5817.095,44.718,58.759,1393.124,520.392,80.879,48.7,115,2362.959,0,0,0,0,0,0,122.662,38.5,950,0.316,0,0,206
EM0_4871_0000,A24041,2.089,21.572,1.7,0,2610.963,32.841,26.373,1023.118,518.969,80.658,4.31,34.7,1735.369,0,0,0,0,0,0,122.327,3.83,344,0.316,0,0,68
EM0_4874_0000,A24041,6.357,69.865,34,0,8486.044,98.384,85.718,3065.008,1680.775,261.225,492,380,5198.736,0,0,0,0,0,0,396.177,355,2803,1.022,0,0,223
EM0_4875_0000,A24041,2.041,19.353,0.5,0,2817.031,32.712,28.455,1019.106,465.577,72.36,21.6,109,1728.566,0,0,0,0,0,0,109.742,19.6,858,0.283,0,0,149
EM0_4876_0000,A24041,1.63,8.463,0.76,0,1823.93,28.646,18.424,892.428,203.601,31.643,8.62,20.8,1513.7,0,0,0,0,0,0,47.991,8.12,161,0.124,0,0,147
EM0_4882_0000,A24041,4.325,37.906,0.88,48.7,4522.488,70.435,45.682,2194.305,911.933,141.732,9.81,31.1,3721.887,0,0,0,0,0,0,214.953,9.93,192,0.555,0,0,153
EM2_4101_0000,A24041,6.598,103.392,2.5,4,3977.75,90.928,40.179,2832.71,2487.348,386.582,27.8,29.1,4804.72,0,0,0,0,0,0,586.295,19.1,230,1.513,0,0,21.4
EM4_4740_0000,A24041,5.305,50.601,2.7,56,5577.43,84.909,56.338,2645.199,1217.334,189.197,20.5,30.7,4486.673,0,0,0,0,0,0,286.939,17.5,258,0.74,0,0,185
EU0_4470_0000,A24041,1.346,11.837,0.09,0,1212.68,21.908,12.249,682.525,284.756,44.257,4.72,6.91,1157.668,0,0,0,0,0,0,66.79,4.38,60.5,0.503,0,0,20.9
EU0_4474_0000,A24041,2.273,12.103,0,0,1982.896,39.847,20.029,1241.378,291.163,45.252,0.11,7.4,2105.573,0,0,0,0,0,0,68.293,0.11,79.9,0.515,0,0,50.7
EU0_4475_0000,A24041,4.605,60.899,1.6,23.6,3260.128,67.549,32.931,2104.393,1465.072,227.7,14,24.9,3569.383,0,0,0,0,0,0,343.635,13,181,2.59,0,0,15.8
EU0_4550_0000,A24041,0.929,7.457,0.05,0,1615.889,15.375,16.322,478.97,179.397,27.882,0.65,24,812.409,0,0,0,0,0,0,42.078,0.69,220,0.317,0,0,132
EU0_4700_0000,A24041,5.182,41.576,8.5,17.8,5826.658,85.778,58.855,2672.272,1000.207,155.451,113,120,4532.595,0,0,0,0,0,0,234.6,86.5,1009,1.768,0,0,66.8
EU0_4873_0000,A24041,2.905,29.828,0,0,4872.109,45.727,49.213,1424.544,717.586,111.527,41.4,142,2416.25,0,0,0,0,0,0,168.311,36.9,1233,1.268,0,0,149
PM7_4150_4290,A24043,8.738,305.736,3.9,0,6294.394,73.799,63.58,233.478,151.624,332.891,34.5,52,679.802,0,0,0,0,0,0,847.81,31.3,311,2.817,0.107,0,460
PU0_3000_3090,A24043,5.134,122.981,2.1,0,2883.868,57.016,29.13,180.379,60.99,133.904,79.8,45,525.2,0,0,0,0,0,0,341.028,67,215,1.133,0.063,0,18.7
PU0_3601_3602,A24043,15.666,530.495,2.8,0,5384.426,136.556,54.388,432.017,263.088,577.613,48.3,74.9,1257.881,0,0,0,0,0,0,1471.068,40.4,406,4.888,0.192,0,34.5
PU0_3611_3530,A24043,5.947,215.065,0.79,60.7,7369.377,48.551,74.438,153.599,106.657,234.167,74.9,72.1,447.227,0,0,0,0,0,0,596.379,62.2,342,1.982,0.073,0,37.1
PU0_3751_3752,A24043,26.393,669.631,13,0,4140.629,284.057,41.825,898.665,332.09,729.107,320,200,2616.589,0,0,0,0,0,0,1856.894,257,1038,6.171,0.323,0,29.6
PU1_3030_3440,A24043,0.774,39.58,0,0,975.243,3.527,9.851,11.158,19.629,43.096,17.5,8.76,32.489,0,0,0,0,0,0,109.756,12.4,40.8,0.365,0.009,0,9.34
PU1_3100_3690,A24043,1.168,54.12,0.96,0,4698.257,6.665,47.457,21.085,26.84,58.927,28.5,16.4,61.393,0,0,0,0,0,0,150.075,22,80.1,0.499,0.014,0,3.34
PU2_2840_3080,A24043,1.129,68.659,0,0,650.721,2.51,6.573,7.942,34.05,74.758,0,1.79,23.123,0,0,0,0,0,0,190.393,0,9.33,0.633,0.014,0,0
PU2_3080_3640,A24043,7.597,334.008,0.11,0,13538.688,47.724,136.754,150.983,165.644,363.674,2.88,18.1,439.609,0,0,0,0,0,0,926.207,2.68,102,3.078,0.093,0,124
PU2_3090_4050,A24043,178.156,4571.504,138,376,42361.93,1905.016,427.898,6026.855,2267.143,4977.538,2846,1303,17548.043,0,0,0,0,0,0,12676.827,2023,6742,42.126,2.181,0,567
PU2_4050_4180,A24043,6.833,227.384,0.61,0,4581.772,60.518,46.281,191.46,112.766,247.58,0.97,23.9,557.465,0,0,0,0,0,0,630.537,1.03,146,2.095,0.084,0,81.3
PU3_2510_3290,A24043,0.011,0.315,0,0,263.295,0.108,2.66,0.342,0.156,0.343,0,0.15,0.995,0,0,0,0,0,0,0.874,0,0.96,0.003,0,0,0
PU3_3290_3390,A24043,4.319,165.388,4.8,0,553.223,33.032,5.588,104.503,82.021,180.078,27,14.2,304.275,0,0,0,0,0,0,458.624,20.6,67.2,1.524,0.053,0,89.4
PU3_3390_3730,A24043,76.513,2341.487,53,116,11323.728,727.048,114.381,2300.144,1161.212,2549.455,1187,553,6697.196,0,0,0,0,0,0,6492.968,924,2658,21.577,0.937,0,538
PU6_3440_3590,A24043,5.106,265.146,0.66,0,4053.283,22.281,40.942,70.49,131.494,288.696,27.6,46.7,205.24,0,0,0,0,0,0,735.254,22.3,219,2.443,0.063,0,325
PU6_3530_3440,A24043,0.325,17.306,0,0,550.512,1.309,5.561,4.14,8.583,18.843,65.4,24.5,12.055,0,0,0,0,0,0,47.99,47.4,112,0.159,0.004,0,79.8
PU6_3590_3640,A24043,0.503,5.351,0.11,0,951.651,7.2,9.613,22.778,2.654,5.827,13,13.2,66.322,0,0,0,0,0,0,14.839,13.3,65,0.049,0.006,0,149
PU6_3600_3602,A24043,7.014,246.366,0.74,0,4842.966,59.01,48.919,186.69,122.18,268.248,14.5,50.3,543.573,0,0,0,0,0,0,683.176,12.9,269,2.27,0.086,0,652
PU6_3602_3730,A24043,7.513,182.351,3,176,1873.218,82.848,18.921,262.104,90.433,198.547,33.6,22.9,763.153,0,0,0,0,0,0,505.662,21.1,119,1.68,0.092,0,495
PU6_3610_3530,A24043,4.007,61.39,0.02,0,4043.666,52.832,40.845,167.144,30.445,66.842,15.8,14.6,486.661,0,0,0,0,0,0,170.234,10.3,78.5,0.566,0.049,0,464
PU6_3640_3600,A24043,4.411,136.915,0.78,0,3426.729,41.448,34.613,131.129,67.9,149.075,18.7,47,381.801,0,0,0,0,0,0,379.666,19.1,254,1.262,0.054,0,410
PU6_3690_3610,A24043,1.127,31.503,0.03,0,5436.351,11.432,54.913,36.168,15.623,34.301,0,3.44,105.309,0,0,0,0,0,0,87.357,0,19.8,0.29,0.014,0,152
PU6_3730_3750,A24043,9.75,288.168,9.4,0,2694.738,95.107,27.22,300.889,142.911,313.762,81.4,56.8,876.08,0,0,0,0,0,0,799.091,58.9,298,2.655,0.119,0,563
PU6_3750_3752,A24043,15.262,467.086,1.8,0,3268.797,145.02,33.018,458.798,231.642,508.572,4.26,23.4,1335.854,0,0,0,0,0,0,1295.234,4.41,150,4.304,0.187,0,606
