TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
VARS->,CSNO,RTOP,UZFG,VCS,VUZ,VNN,VIFW,VIRC,VLE,FOREST,LZSN,INFILT,LSUR,SLSUR,KVARY,AGWR,PETMAX,PETMIN,INFEXP,INFILD,DEEPFR,BASETPR,AGWETP,CEPSC,UZSN,NSUR,INTFW,IRC,LZETP,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,CEPS,SURS,UZS,IFWS,LZS,AGWS,GWVS
A42027,1,1,0,1,1,0,0,0,1,0,12.00000,0.188896,290,0.066,0.,0.961566,40,35,2,2,0,0,0.001000,NA,0.6,0.25,3.355619,0.679518,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.864000,0.864000,0.864000,0.864000,0.864000,1.008000,1.368000,1.440000,1.440000,1.152000,1.008000,0.936000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42029,1,1,0,1,1,0,0,0,1,0,12.00000,0.063600,305,0.058,0.,0.958721,40,35,2,2,0,0,0.001000,NA,0.6,0.25,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.864000,0.864000,0.864000,0.864000,0.864000,1.008000,1.368000,1.440000,1.440000,1.152000,1.008000,0.936000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42033,1,1,0,1,1,0,0,0,1,0,8.000000,0.129478,252,0.094,0.,0.931485,40,35,2,2,0,0,0.001000,NA,0.6,0.25,2.082828,0.457032,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42035,1,1,0,1,1,0,0,0,1,0,8.000000,0.127132,237,0.108,0.,0.922388,40,35,2,2,0,0,0.001975,NA,0.6,0.25,2.814039,0.557489,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42037,1,1,0,1,1,0,0,0,1,0,10.60327,0.102921,254,0.092,0.,0.930217,40,35,2,2,0,0,0.001000,NA,0.6,0.25,2.760871,0.477204,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.763436,0.763436,0.763436,0.763436,0.763436,0.890675,1.208773,1.272393,1.272393,1.017914,0.890675,0.827055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42041,1,1,0,1,1,0,0,0,1,0,9.962108,0.082759,327,0.047,0.,0.949569,40,35,2,2,0,0,0.004422,NA,0.6,0.25,2.379486,0.369022,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.717272,0.717272,0.717272,0.717272,0.717272,0.836817,1.135680,1.195453,1.195453,0.956362,0.836817,0.777044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42043,1,1,0,1,1,0,0,0,1,0,8.000000,0.053184,290,0.066,0.,0.920000,40,35,2,2,0,0,0.050000,NA,0.6,0.25,2.000000,0.420171,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42047,1,1,0,1,1,0,0,0,1,0,8.000000,0.083603,268,0.081,0.,0.920000,40,35,2,2,0,0,0.002180,NA,0.6,0.25,3.966847,0.503295,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42055,1,1,0,1,1,0,0,0,1,0,11.25389,0.111595,334,0.045,0.,0.959817,40,35,2,2,0,0,0.001000,NA,0.6,0.25,2.000000,0.343175,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.810280,0.810280,0.810280,0.810280,0.810280,0.945327,1.282943,1.350467,1.350467,1.080373,0.945327,0.877803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42057,1,1,0,1,1,0,0,0,1,0,12.00000,0.026809,267,0.082,0.,0.920000,40,35,2,2,0,0,0.002950,NA,0.6,0.25,2.000000,0.318945,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.864000,0.864000,0.864000,0.864000,0.864000,1.008000,1.368000,1.440000,1.440000,1.152000,1.008000,0.936000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42061,1,1,0,1,1,0,0,0,1,0,12.00000,0.048351,261,0.086,0.,0.920000,40,35,2,2,0,0,0.003981,NA,0.6,0.25,2.000000,0.318945,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.864000,0.864000,0.864000,0.864000,0.864000,1.008000,1.368000,1.440000,1.440000,1.152000,1.008000,0.936000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42063,1,1,0,1,1,0,0,0,1,0,8.000000,0.087945,259,0.088,0.,0.927157,40,35,2,2,0,0,0.001011,NA,0.6,0.25,2.000000,0.412813,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42065,1,1,0,1,1,0,0,0,1,0,8.000000,0.087945,250,0.095,0.,0.927157,40,35,2,2,0,0,0.001011,NA,0.6,0.25,2.000000,0.412813,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42067,1,1,0,1,1,0,0,0,1,0,9.139091,0.054803,269,0.081,0.,0.962718,40,35,2,2,0,0,0.004143,NA,0.6,0.25,2.000000,0.442762,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.658015,0.658015,0.658015,0.658015,0.658015,0.767684,1.041856,1.096691,1.096691,0.877353,0.767684,0.712849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42069,1,1,0,1,1,0,0,0,1,0,8.975804,0.145485,255,0.091,0.,0.944020,40,35,2,2,0,0,0.043807,NA,0.6,0.25,2.766568,0.850000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.646258,0.646258,0.646258,0.646258,0.646258,0.753968,1.023242,1.077096,1.077096,0.861677,0.753968,0.700113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42071,1,1,0,1,1,0,0,0,1,0,12.00000,0.101235,309,0.056,0.,0.975103,40,35,2,2,0,0,0.001000,NA,0.6,0.25,2.000000,0.583316,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.864000,0.864000,0.864000,0.864000,0.864000,1.008000,1.368000,1.440000,1.440000,1.152000,1.008000,0.936000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42075,1,1,0,1,1,0,0,0,1,0,12.00000,0.155898,316,0.053,0.,0.957634,40,35,2,2,0,0,0.001000,NA,0.6,0.25,3.032918,0.569416,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.864000,0.864000,0.864000,0.864000,0.864000,1.008000,1.368000,1.440000,1.440000,1.152000,1.008000,0.936000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42079,1,1,0,1,1,0,0,0,1,0,8.000000,0.097345,277,0.075,0.,0.938710,40,35,2,2,0,0,0.014804,NA,0.6,0.25,2.000000,0.522807,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42081,1,1,0,1,1,0,0,0,1,0,8.000000,0.148217,262,0.086,0.,0.942736,40,35,2,2,0,0,0.050000,NA,0.6,0.25,2.002735,0.508043,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42083,1,1,0,1,1,0,0,0,1,0,8.000000,0.070437,248,0.097,0.,0.920000,40,35,2,2,0,0,0.002577,NA,0.6,0.25,4.000000,0.547367,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42087,1,1,0,1,1,0,0,0,1,0,8.000000,0.088324,274,0.077,0.,0.948209,40,35,2,2,0,0,0.050000,NA,0.6,0.25,2.000000,0.336271,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42093,1,1,0,1,1,0,0,0,1,0,12.00000,0.026786,299,0.061,0.,0.920000,40,35,2,2,0,0,0.001000,NA,0.6,0.25,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.864000,0.864000,0.864000,0.864000,0.864000,1.008000,1.368000,1.440000,1.440000,1.152000,1.008000,0.936000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42097,1,1,0,1,1,0,0,0,1,0,12.00000,0.234375,264,0.084,0.,0.975478,40,35,2,2,0,0,0.001000,NA,0.6,0.25,3.713143,0.771738,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.864000,0.864000,0.864000,0.864000,0.864000,1.008000,1.368000,1.440000,1.440000,1.152000,1.008000,0.936000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42099,1,1,0,1,1,0,0,0,1,0,9.742424,0.070872,264,0.084,0.,0.934296,40,35,2,2,0,0,0.002992,NA,0.6,0.25,2.000000,0.312779,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.701455,0.701455,0.701455,0.701455,0.701455,0.818364,1.110636,1.169091,1.169091,0.935273,0.818364,0.759909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42105,1,1,0,1,1,0,0,0,1,0,8.000000,0.094270,255,0.092,0.,0.920000,40,35,2,2,0,0,0.003955,NA,0.6,0.25,2.060891,0.542688,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42107,1,1,0,1,1,0,0,0,1,0,10.90113,0.114511,249,0.096,0.,0.920000,40,35,2,2,0,0,0.001000,NA,0.6,0.25,2.000000,0.414225,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.784882,0.784882,0.784882,0.784882,0.784882,0.915695,1.242729,1.308136,1.308136,1.046509,0.915695,0.850288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42109,1,1,0,1,1,0,0,0,1,0,8.000000,0.070758,263,0.085,0.,0.955051,40,35,2,2,0,0,0.050000,NA,0.6,0.25,2.000000,0.383391,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42111,1,1,0,1,1,0,0,0,1,0,8.000000,0.103529,258,0.089,0.,0.972115,40,35,2,2,0,0,0.050000,NA,0.6,0.25,2.000000,0.494064,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42113,1,1,0,1,1,0,0,0,1,0,8.000000,0.144321,251,0.095,0.,0.920000,40,35,2,2,0,0,0.003156,NA,0.6,0.25,2.000000,0.444181,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42115,1,1,0,1,1,0,0,0,1,0,9.720643,0.075230,239,0.106,0.,0.927611,40,35,2,2,0,0,0.007651,NA,0.6,0.25,2.000000,0.498015,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.699886,0.699886,0.699886,0.699886,0.699886,0.816534,1.108153,1.166477,1.166477,0.933182,0.816534,0.758210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42117,1,1,0,1,1,0,0,0,1,0,8.000000,0.077325,248,0.097,0.,0.930526,40,35,2,2,0,0,0.004906,NA,0.6,0.25,2.000000,0.427836,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42119,1,1,0,1,1,0,0,0,1,0,8.000000,0.120266,294,0.064,0.,0.938408,40,35,2,2,0,0,0.050000,NA,0.6,0.25,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42127,1,1,0,1,1,0,0,0,1,0,10.85903,0.116564,274,0.077,0.,0.932219,40,35,2,2,0,0,0.003855,NA,0.6,0.25,2.571140,0.747381,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.781850,0.781850,0.781850,0.781850,0.781850,0.912158,1.237929,1.303083,1.303083,1.042466,0.912158,0.847004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42131,1,1,0,1,1,0,0,0,1,0,8.535077,0.048100,240,0.105,0.,0.951352,40,35,2,2,0,0,0.020741,NA,0.6,0.25,2.000000,0.342425,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.614526,0.614526,0.614526,0.614526,0.614526,0.716946,0.972999,1.024209,1.024209,0.819367,0.716946,0.665736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A42133,1,1,0,1,1,0,0,0,1,0,12.00000,0.072521,277,0.075,0.,0.922151,40,35,2,2,0,0,0.001000,NA,0.6,0.25,4.000000,0.362533,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.864000,0.864000,0.864000,0.864000,0.864000,1.008000,1.368000,1.440000,1.440000,1.152000,1.008000,0.936000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A47091,1,1,0,1,1,0,0,0,1,0,10.26622,0.151120,327,0.048,0.,0.940759,40,35,2,2,0,0,0.001465,NA,0.6,0.25,2.000000,0.443392,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.739168,0.739168,0.739168,0.739168,0.739168,0.862362,1.170349,1.231946,1.231946,0.985557,0.862362,0.800765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A47163,1,1,0,1,1,0,0,0,1,0,10.26622,0.151120,268,0.081,0.,0.940759,40,35,2,2,0,0,0.001465,NA,0.6,0.25,1.639429,0.443392,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.739168,0.739168,0.739168,0.739168,0.739168,0.862362,1.170349,1.231946,1.231946,0.985557,0.862362,0.800765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A51001,1,1,0,1,1,0,0,0,1,0,8.000000,0.058451,528,0.008,0.,0.941834,40,35,2,2,0,0,0.044631,NA,0.6,0.25,2.000000,0.467699,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A51003,1,1,0,1,1,0,0,0,1,0,10.36476,0.086157,263,0.085,0.,0.961283,40,35,2,2,0,0,0.013288,NA,0.6,0.25,3.452211,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.746263,0.746263,0.746263,0.746263,0.746263,0.870640,1.181583,1.243771,1.243771,0.995017,0.870640,0.808451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A51005,1,1,0,1,1,0,0,0,1,0,9.275232,0.058618,224,0.120,0.,0.959204,40,35,2,2,0,0,0.050000,NA,0.6,0.25,2.000000,0.342169,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.667817,0.667817,0.667817,0.667817,0.667817,0.779119,1.057376,1.113028,1.113028,0.890422,0.779119,0.723468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A51007,1,1,0,1,1,0,0,0,1,0,12.00000,0.027169,327,0.047,0.,0.920000,40,35,2,2,0,0,0.001000,NA,0.6,0.25,3.324339,0.341879,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.864000,0.864000,0.864000,0.864000,0.864000,1.008000,1.368000,1.440000,1.440000,1.152000,1.008000,0.936000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
A51009,1,1,0,1,1,0,0,0,1,0,8.000000,0.148372,255,0.091,0.,0.982141,40,35,2,2,0,0,0.050000,NA,0.6,0.25,2.911078,0.334161,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.576000,0.576000,0.576000,0.576000,0.576000,0.672000,0.912000,0.960000,0.960000,0.768000,0.672000,0.624000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.6,NA,5,1,0
